#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 02 09 21 15 00 1 4259.969
2011 02 09 21 30 00 1 4260.004
2011 02 09 21 45 00 1 4260.038
2011 02 09 22 00 00 1 4260.071
2011 02 09 22 15 00 1 4260.101
2011 02 09 22 30 00 1 4260.128
2011 02 09 22 45 00 1 4260.152
2011 02 09 23 00 00 1 4260.168
2011 02 09 23 15 00 1 4260.181
2011 02 09 23 30 00 1 4260.188
2011 02 09 23 45 00 1 4260.192
2011 02 10 00 00 00 1 4260.193
2011 02 10 00 15 00 1 4260.188
2011 02 10 00 30 00 1 4260.175
2011 02 10 00 45 00 1 4260.161
2011 02 10 01 00 00 1 4260.142
2011 02 10 01 15 00 1 4260.121
2011 02 10 01 30 00 1 4260.096
2011 02 10 01 45 00 1 4260.069
2011 02 10 02 00 00 1 4260.037
2011 02 10 02 15 00 1 4260.009
2011 02 10 02 30 00 1 4259.980
2011 02 10 02 45 00 1 4259.949
2011 02 10 03 00 00 1 4259.920
2011 02 10 03 15 00 1 4259.893
2011 02 10 03 30 00 1 4259.868
2011 02 10 03 45 00 1 4259.847
2011 02 10 04 00 00 1 4259.831
2011 02 10 04 15 00 1 4259.817
2011 02 10 04 30 00 1 4259.811
2011 02 10 04 45 00 1 4259.807
2011 02 10 05 00 00 1 4259.809
2011 02 10 05 15 00 1 4259.815
2011 02 10 05 30 00 1 4259.824
2011 02 10 05 45 00 1 4259.842
2011 02 10 06 00 00 1 4259.864
2011 02 10 06 15 00 1 4259.893
2011 02 10 06 30 00 1 4259.928
2011 02 10 06 45 00 1 4259.968
2011 02 10 07 00 00 1 4260.011
2011 02 10 07 15 00 1 4260.059
2011 02 10 07 30 00 1 4260.111
2011 02 10 07 45 00 1 4260.166
2011 02 10 08 00 00 1 4260.219
2011 02 10 08 15 00 1 4260.276
2011 02 10 08 30 00 1 4260.332
2011 02 10 08 45 00 1 4260.389
2011 02 10 09 00 00 1 4260.440
2011 02 10 09 15 00 1 4260.491
2011 02 10 09 30 00 1 4260.538
2011 02 10 09 45 00 1 4260.584
2011 02 10 10 00 00 1 4260.623
2011 02 10 10 15 00 1 4260.658
2011 02 10 10 30 00 1 4260.689
2011 02 10 10 45 00 1 4260.713
2011 02 10 11 00 00 1 4260.727
2011 02 10 11 15 00 1 4260.741
2011 02 10 11 30 00 1 4260.749
2011 02 10 11 45 00 1 4260.745
2011 02 10 12 00 00 1 4260.737
2011 02 10 12 15 00 1 4260.723
2011 02 10 12 30 00 1 4260.705
2011 02 10 12 45 00 1 4260.676
2011 02 10 13 00 00 1 4260.644
2011 02 10 13 15 00 1 4260.606
2011 02 10 13 30 00 1 4260.557
2011 02 10 13 45 00 1 4260.505
2011 02 10 14 00 00 1 4260.452
2011 02 10 14 15 00 1 4260.391
2011 02 10 14 30 00 1 4260.334
2011 02 10 14 45 00 1 4260.270
2011 02 10 15 00 00 1 4260.207
2011 02 10 15 15 00 1 4260.141
2011 02 10 15 30 00 1 4260.076
2011 02 10 15 45 00 1 4260.015
2011 02 10 16 00 00 1 4259.950
2011 02 10 16 15 00 1 4259.893
2011 02 10 16 30 00 1 4259.839
2011 02 10 16 45 00 1 4259.791
2011 02 10 17 00 00 1 4259.746
2011 02 10 17 15 00 1 4259.700
2011 02 10 17 30 00 1 4259.662
2011 02 10 17 45 00 1 4259.630
2011 02 10 18 00 00 1 4259.605
2011 02 10 18 15 00 1 4259.581
2011 02 10 18 30 00 1 4259.567
2011 02 10 18 45 00 1 4259.559
2011 02 10 19 00 00 1 4259.557
2011 02 10 19 15 00 1 4259.559
2011 02 10 19 30 00 1 4259.567
2011 02 10 19 45 00 1 4259.578
2011 02 10 20 00 00 1 4259.597
2011 02 10 20 15 00 1 4259.620
2011 02 10 20 30 00 1 4259.642
2011 02 10 20 45 00 1 4259.669
2011 02 10 21 00 00 1 4259.701
2011 02 10 21 15 00 1 4259.734
2011 02 10 21 30 00 1 4259.770
2011 02 10 21 45 00 1 4259.806
2011 02 10 22 00 00 1 4259.842
2011 02 10 22 15 00 1 4259.878
2011 02 10 22 30 00 1 4259.914
2011 02 10 22 45 00 1 4259.948
2011 02 10 23 00 00 1 4259.983
2011 02 10 23 15 00 1 4260.013
2011 02 10 23 30 00 1 4260.039
2011 02 10 23 45 00 1 4260.065
2011 02 11 00 00 00 1 4260.086
2011 02 11 00 15 00 1 4260.106
2011 02 11 00 30 00 1 4260.119
2011 02 11 00 45 00 1 4260.128
2011 02 11 01 00 00 1 4260.134
2011 02 11 01 15 00 1 4260.135
2011 02 11 01 30 00 1 4260.134
2011 02 11 01 45 00 1 4260.127
2011 02 11 02 00 00 1 4260.117
2011 02 11 02 15 00 1 4260.106
2011 02 11 02 30 00 1 4260.091
2011 02 11 02 45 00 1 4260.073
2011 02 11 03 00 00 1 4260.055
2011 02 11 03 15 00 1 4260.033
2011 02 11 03 30 00 1 4260.011
2011 02 11 03 45 00 1 4259.991
2011 02 11 04 00 00 1 4259.970
2011 02 11 04 15 00 1 4259.959
2011 02 11 04 30 00 1 4259.940
2011 02 11 04 45 00 1 4259.932
2011 02 11 05 00 00 1 4259.925
2011 02 11 05 15 00 1 4259.922
2011 02 11 05 30 00 1 4259.924
2011 02 11 05 45 00 1 4259.928
2011 02 11 06 00 00 1 4259.935
2011 02 11 06 15 00 1 4259.950
2011 02 11 06 30 00 1 4259.967
2011 02 11 06 45 00 1 4259.989
2011 02 11 07 00 00 1 4260.013
2011 02 11 07 15 00 1 4260.043
2011 02 11 07 30 00 1 4260.078
2011 02 11 07 45 00 1 4260.117
2011 02 11 08 00 00 1 4260.159
2011 02 11 08 15 00 1 4260.203
2011 02 11 08 30 00 1 4260.244
2011 02 11 08 45 00 1 4260.294
2011 02 11 09 00 00 1 4260.343
2011 02 11 09 15 00 1 4260.391
2011 02 11 09 30 00 1 4260.438
2011 02 11 09 45 00 1 4260.485
2011 02 11 10 00 00 1 4260.531
2011 02 11 10 15 00 1 4260.574
2011 02 11 10 30 00 1 4260.612
2011 02 11 10 45 00 1 4260.649
2011 02 11 11 00 00 1 4260.680
2011 02 11 11 15 00 1 4260.710
2011 02 11 11 30 00 1 4260.730
2011 02 11 11 45 00 1 4260.749
2011 02 11 12 00 00 1 4260.758
2011 02 11 12 15 00 1 4260.765
2011 02 11 12 30 00 1 4260.763
2011 02 11 12 45 00 1 4260.759
2011 02 11 13 00 00 1 4260.746
2011 02 11 13 15 00 1 4260.724
2011 02 11 13 30 00 1 4260.695
2011 02 11 13 45 00 1 4260.662
2011 02 11 14 00 00 1 4260.624
2011 02 11 14 15 00 1 4260.577
2011 02 11 14 30 00 1 4260.527
2011 02 11 14 45 00 1 4260.475
2011 02 11 15 00 00 1 4260.416
2011 02 11 15 15 00 1 4260.360
2011 02 11 15 30 00 1 4260.295
2011 02 11 15 45 00 1 4260.230
2011 02 11 16 00 00 1 4260.163
2011 02 11 16 15 00 1 4260.099
2011 02 11 16 30 00 1 4260.034
2011 02 11 16 45 00 1 4259.967
2011 02 11 17 00 00 1 4259.905
2011 02 11 17 15 00 1 4259.844
2011 02 11 17 30 00 1 4259.787
2011 02 11 17 45 00 1 4259.731
2011 02 11 18 00 00 1 4259.681
2011 02 11 18 15 00 1 4259.633
2011 02 11 18 30 00 1 4259.589
2011 02 11 18 45 00 1 4259.552
2011 02 11 19 00 00 1 4259.523
2011 02 11 19 15 00 1 4259.497
2011 02 11 19 30 00 1 4259.480
2011 02 11 19 45 00 1 4259.465
2011 02 11 20 00 00 1 4259.458
2011 02 11 20 15 00 1 4259.455
2011 02 11 20 30 00 1 4259.459
2011 02 11 20 45 00 1 4259.470
2011 02 11 21 00 00 1 4259.487
2011 02 11 21 15 00 1 4259.507
2011 02 11 21 30 00 1 4259.532
2011 02 11 21 45 00 1 4259.560
2011 02 11 22 00 00 1 4259.591
2011 02 11 22 15 00 1 4259.626
2011 02 11 22 30 00 1 4259.662
2011 02 11 22 45 00 1 4259.700
2011 02 11 23 00 00 1 4259.742
2011 02 11 23 15 00 1 4259.781
2011 02 11 23 30 00 1 4259.821
2011 02 11 23 45 00 1 4259.861
2011 02 12 00 00 00 1 4259.902
2011 02 12 00 15 00 1 4259.937
2011 02 12 00 30 00 1 4259.972
2011 02 12 00 45 00 1 4260.004
2011 02 12 01 00 00 1 4260.030
2011 02 12 01 15 00 1 4260.057
2011 02 12 01 30 00 1 4260.076
2011 02 12 01 45 00 1 4260.095
2011 02 12 02 00 00 1 4260.109
2011 02 12 02 15 00 1 4260.119
2011 02 12 02 30 00 1 4260.125
2011 02 12 02 45 00 1 4260.128
2011 02 12 03 00 00 1 4260.125
2011 02 12 03 15 00 1 4260.122
2011 02 12 03 30 00 1 4260.116
2011 02 12 03 45 00 1 4260.108
2011 02 12 04 00 00 1 4260.100
2011 02 12 04 15 00 1 4260.089
2011 02 12 04 30 00 1 4260.077
2011 02 12 04 45 00 1 4260.068
2011 02 12 05 00 00 1 4260.057
2011 02 12 05 15 00 1 4260.047
2011 02 12 05 30 00 1 4260.036
2011 02 12 05 45 00 1 4260.033
2011 02 12 06 00 00 1 4260.030
2011 02 12 06 15 00 1 4260.026
2011 02 12 06 30 00 1 4260.029
2011 02 12 06 45 00 1 4260.035
2011 02 12 07 00 00 1 4260.043
2011 02 12 07 15 00 1 4260.056
2011 02 12 07 30 00 1 4260.070
2011 02 12 07 45 00 1 4260.089
2011 02 12 08 00 00 1 4260.114
2011 02 12 08 15 00 1 4260.141
2011 02 12 08 30 00 1 4260.170
2011 02 12 08 45 00 1 4260.204
2011 02 12 09 00 00 1 4260.240
2011 02 12 09 15 00 1 4260.281
2011 02 12 09 30 00 1 4260.323
2011 02 12 09 45 00 1 4260.363
2011 02 12 10 00 00 1 4260.409
2011 02 12 10 15 00 1 4260.450
2011 02 12 10 30 00 1 4260.496
2011 02 12 10 45 00 1 4260.539
2011 02 12 11 00 00 1 4260.577
2011 02 12 11 15 00 1 4260.616
2011 02 12 11 30 00 1 4260.653
2011 02 12 11 45 00 1 4260.684
2011 02 12 12 00 00 1 4260.710
2011 02 12 12 15 00 1 4260.736
2011 02 12 12 30 00 1 4260.756
2011 02 12 12 45 00 1 4260.767
2011 02 12 13 00 00 1 4260.776
2011 02 12 13 15 00 1 4260.780
2011 02 12 13 30 00 1 4260.774
2011 02 12 13 45 00 1 4260.760
2011 02 12 14 00 00 1 4260.744
2011 02 12 14 15 00 1 4260.722
2011 02 12 14 30 00 1 4260.692
2011 02 12 14 45 00 1 4260.658
2011 02 12 15 00 00 1 4260.616
2011 02 12 15 15 00 1 4260.567
2011 02 12 15 30 00 1 4260.512
2011 02 12 15 45 00 1 4260.456
2011 02 12 16 00 00 1 4260.392
2011 02 12 16 15 00 1 4260.329
2011 02 12 16 30 00 1 4260.259
2011 02 12 16 45 00 1 4260.187
2011 02 12 17 00 00 1 4260.114
2011 02 12 17 15 00 1 4260.043
2011 02 12 17 30 00 1 4259.969
2011 02 12 17 45 00 1 4259.896
2011 02 12 18 00 00 1 4259.827
2011 02 12 18 15 00 1 4259.761
2011 02 12 18 30 00 1 4259.696
2011 02 12 18 45 00 1 4259.637
2011 02 12 19 00 00 1 4259.580
2011 02 12 19 15 00 1 4259.528
2011 02 12 19 30 00 1 4259.483
2011 02 12 19 45 00 1 4259.441
2011 02 12 20 00 00 1 4259.403
2011 02 12 20 15 00 1 4259.373
2011 02 12 20 30 00 1 4259.351
2011 02 12 20 45 00 1 4259.332
2011 02 12 21 00 00 1 4259.322
2011 02 12 21 15 00 1 4259.321
2011 02 12 21 30 00 1 4259.327
2011 02 12 21 45 00 1 4259.335
2011 02 12 22 00 00 1 4259.353
2011 02 12 22 15 00 1 4259.376
2011 02 12 22 30 00 1 4259.403
2011 02 12 22 45 00 1 4259.435
2011 02 12 23 00 00 1 4259.470
2011 02 12 23 15 00 1 4259.508
2011 02 12 23 30 00 1 4259.553
2011 02 12 23 45 00 1 4259.600
2011 02 13 00 00 00 1 4259.649
2011 02 13 00 15 00 1 4259.698
2011 02 13 00 30 00 1 4259.747
2011 02 13 00 45 00 1 4259.793
2011 02 13 01 00 00 1 4259.841
2011 02 13 01 15 00 1 4259.883
2011 02 13 01 30 00 1 4259.927
2011 02 13 01 45 00 1 4259.965
2011 02 13 02 00 00 1 4260.003
2011 02 13 02 15 00 1 4260.036
2011 02 13 02 30 00 1 4260.068
2011 02 13 02 45 00 1 4260.096
2011 02 13 03 00 00 1 4260.120
2011 02 13 03 15 00 1 4260.137
2011 02 13 03 30 00 1 4260.152
2011 02 13 03 45 00 1 4260.162
2011 02 13 04 00 00 1 4260.168
2011 02 13 04 15 00 1 4260.169
2011 02 13 04 30 00 1 4260.166
2011 02 13 04 45 00 1 4260.161
2011 02 13 05 00 00 1 4260.156
2011 02 13 05 15 00 1 4260.149
2011 02 13 05 30 00 1 4260.138
2011 02 13 05 45 00 1 4260.130
2011 02 13 06 00 00 1 4260.120
2011 02 13 06 15 00 1 4260.113
2011 02 13 06 30 00 1 4260.104
2011 02 13 06 45 00 1 4260.100
2011 02 13 07 00 00 1 4260.093
2011 02 13 07 15 00 1 4260.089
2011 02 13 07 30 00 1 4260.087
2011 02 13 07 45 00 1 4260.086
2011 02 13 08 00 00 1 4260.093
2011 02 13 08 15 00 1 4260.100
2011 02 13 08 30 00 1 4260.113
2011 02 13 08 45 00 1 4260.129
2011 02 13 09 00 00 1 4260.150
2011 02 13 09 15 00 1 4260.172
2011 02 13 09 30 00 1 4260.200
2011 02 13 09 45 00 1 4260.230
2011 02 13 10 00 00 1 4260.265
2011 02 13 10 15 00 1 4260.303
2011 02 13 10 30 00 1 4260.343
2011 02 13 10 45 00 1 4260.383
2011 02 13 11 00 00 1 4260.422
2011 02 13 11 15 00 1 4260.467
