station_id,timestamp_utc,height_m
46408,2011-06-01T00:00:00+00:00,5378.794
46408,2011-06-01T00:15:00+00:00,5378.808
46408,2011-06-01T00:30:00+00:00,5378.817
46408,2011-06-01T00:45:00+00:00,5378.825
46408,2011-06-01T01:00:00+00:00,5378.829
46408,2011-06-01T01:15:00+00:00,5378.830
46408,2011-06-01T01:30:00+00:00,5378.832
46408,2011-06-01T01:45:00+00:00,5378.829
46408,2011-06-01T02:00:00+00:00,5378.826
46408,2011-06-01T02:15:00+00:00,5378.823
46408,2011-06-01T02:30:00+00:00,5378.820
46408,2011-06-01T02:45:00+00:00,5378.818
46408,2011-06-01T03:00:00+00:00,5378.816
46408,2011-06-01T03:15:00+00:00,5378.817
46408,2011-06-01T03:30:00+00:00,5378.818
46408,2011-06-01T03:45:00+00:00,5378.824
46408,2011-06-01T04:00:00+00:00,5378.830
46408,2011-06-01T04:15:00+00:00,5378.843
46408,2011-06-01T04:30:00+00:00,5378.854
46408,2011-06-01T04:45:00+00:00,5378.872
46408,2011-06-01T05:00:00+00:00,5378.891
46408,2011-06-01T05:15:00+00:00,5378.914
46408,2011-06-01T05:30:00+00:00,5378.940
46408,2011-06-01T05:45:00+00:00,5378.968
46408,2011-06-01T06:00:00+00:00,5379.001
46408,2011-06-01T06:15:00+00:00,5379.036
46408,2011-06-01T06:30:00+00:00,5379.071
46408,2011-06-01T06:45:00+00:00,5379.109
46408,2011-06-01T07:00:00+00:00,5379.146
46408,2011-06-01T07:15:00+00:00,5379.180
46408,2011-06-01T07:30:00+00:00,5379.216
46408,2011-06-01T07:45:00+00:00,5379.254
46408,2011-06-01T08:00:00+00:00,5379.290
46408,2011-06-01T08:15:00+00:00,5379.321
46408,2011-06-01T08:30:00+00:00,5379.348
46408,2011-06-01T08:45:00+00:00,5379.371
46408,2011-06-01T09:00:00+00:00,5379.392
46408,2011-06-01T09:15:00+00:00,5379.405
46408,2011-06-01T09:30:00+00:00,5379.415
46408,2011-06-01T09:45:00+00:00,5379.416
46408,2011-06-01T10:00:00+00:00,5379.414
46408,2011-06-01T10:15:00+00:00,5379.408
46408,2011-06-01T10:30:00+00:00,5379.394
46408,2011-06-01T10:45:00+00:00,5379.369
46408,2011-06-01T11:00:00+00:00,5379.346
46408,2011-06-01T11:15:00+00:00,5379.312
46408,2011-06-01T11:30:00+00:00,5379.271
46408,2011-06-01T11:45:00+00:00,5379.225
46408,2011-06-01T12:00:00+00:00,5379.171
46408,2011-06-01T12:15:00+00:00,5379.116
46408,2011-06-01T12:30:00+00:00,5379.057
46408,2011-06-01T12:45:00+00:00,5378.992
46408,2011-06-01T13:00:00+00:00,5378.923
46408,2011-06-01T13:15:00+00:00,5378.850
46408,2011-06-01T13:30:00+00:00,5378.773
46408,2011-06-01T13:45:00+00:00,5378.695
46408,2011-06-01T14:00:00+00:00,5378.616
46408,2011-06-01T14:15:00+00:00,5378.537
46408,2011-06-01T14:30:00+00:00,5378.456
46408,2011-06-01T14:45:00+00:00,5378.382
46408,2011-06-01T15:00:00+00:00,5378.307
46408,2011-06-01T15:15:00+00:00,5378.236
46408,2011-06-01T15:30:00+00:00,5378.167
46408,2011-06-01T15:45:00+00:00,5378.102
46408,2011-06-01T16:00:00+00:00,5378.043
46408,2011-06-01T16:15:00+00:00,5377.993
46408,2011-06-01T16:30:00+00:00,5377.948
46408,2011-06-01T16:45:00+00:00,5377.906
46408,2011-06-01T17:00:00+00:00,5377.877
46408,2011-06-01T17:15:00+00:00,5377.853
46408,2011-06-01T17:30:00+00:00,5377.837
46408,2011-06-01T17:45:00+00:00,5377.826
46408,2011-06-01T18:00:00+00:00,5377.825
46408,2011-06-01T18:15:00+00:00,5377.830
46408,2011-06-01T18:30:00+00:00,5377.844
46408,2011-06-01T18:45:00+00:00,5377.861
46408,2011-06-01T19:00:00+00:00,5377.884
46408,2011-06-01T19:15:00+00:00,5377.914
46408,2011-06-01T19:30:00+00:00,5377.953
46408,2011-06-01T19:45:00+00:00,5377.994
46408,2011-06-01T20:00:00+00:00,5378.038
46408,2011-06-01T20:15:00+00:00,5378.084
