station_id,timestamp_utc,height_m
21401,2011-06-01T00:00:00+00:00,5262.942
21401,2011-06-01T00:15:00+00:00,5262.953
21401,2011-06-01T00:30:00+00:00,5262.968
21401,2011-06-01T00:45:00+00:00,5262.989
21401,2011-06-01T01:00:00+00:00,5263.018
21401,2011-06-01T01:15:00+00:00,5263.052
21401,2011-06-01T01:30:00+00:00,5263.090
21401,2011-06-01T01:45:00+00:00,5263.129
21401,2011-06-01T02:00:00+00:00,5263.174
21401,2011-06-01T02:15:00+00:00,5263.220
21401,2011-06-01T02:30:00+00:00,5263.267
21401,2011-06-01T02:45:00+00:00,5263.319
21401,2011-06-01T03:00:00+00:00,5263.372
21401,2011-06-01T03:15:00+00:00,5263.424
21401,2011-06-01T03:30:00+00:00,5263.475
21401,2011-06-01T03:45:00+00:00,5263.523
21401,2011-06-01T04:00:00+00:00,5263.570
21401,2011-06-01T04:15:00+00:00,5263.614
21401,2011-06-01T04:30:00+00:00,5263.660
21401,2011-06-01T04:45:00+00:00,5263.701
21401,2011-06-01T05:00:00+00:00,5263.738
21401,2011-06-01T05:15:00+00:00,5263.772
21401,2011-06-01T05:30:00+00:00,5263.804
21401,2011-06-01T05:45:00+00:00,5263.829
21401,2011-06-01T06:00:00+00:00,5263.852
21401,2011-06-01T06:15:00+00:00,5263.870
21401,2011-06-01T06:30:00+00:00,5263.885
21401,2011-06-01T06:45:00+00:00,5263.888
21401,2011-06-01T07:00:00+00:00,5263.894
21401,2011-06-01T07:15:00+00:00,5263.897
21401,2011-06-01T07:30:00+00:00,5263.896
21401,2011-06-01T07:45:00+00:00,5263.894
21401,2011-06-01T08:00:00+00:00,5263.888
21401,2011-06-01T08:15:00+00:00,5263.882
21401,2011-06-01T08:30:00+00:00,5263.872
21401,2011-06-01T08:45:00+00:00,5263.863
21401,2011-06-01T09:00:00+00:00,5263.854
21401,2011-06-01T09:15:00+00:00,5263.840
21401,2011-06-01T09:30:00+00:00,5263.831
21401,2011-06-01T09:45:00+00:00,5263.820
21401,2011-06-01T10:00:00+00:00,5263.812
21401,2011-06-01T10:15:00+00:00,5263.807
21401,2011-06-01T10:30:00+00:00,5263.799
21401,2011-06-01T10:45:00+00:00,5263.796
21401,2011-06-01T11:00:00+00:00,5263.792
21401,2011-06-01T11:15:00+00:00,5263.790
21401,2011-06-01T11:30:00+00:00,5263.791
21401,2011-06-01T11:45:00+00:00,5263.795
21401,2011-06-01T12:00:00+00:00,5263.797
21401,2011-06-01T12:15:00+00:00,5263.801
21401,2011-06-01T12:30:00+00:00,5263.808
21401,2011-06-01T12:45:00+00:00,5263.821
21401,2011-06-01T13:00:00+00:00,5263.833
21401,2011-06-01T13:15:00+00:00,5263.845
21401,2011-06-01T13:30:00+00:00,5263.864
21401,2011-06-01T13:45:00+00:00,5263.881
21401,2011-06-01T14:00:00+00:00,5263.899
21401,2011-06-01T14:15:00+00:00,5263.915
21401,2011-06-01T14:30:00+00:00,5263.936
21401,2011-06-01T14:45:00+00:00,5263.951
21401,2011-06-01T15:00:00+00:00,5263.968
21401,2011-06-01T15:15:00+00:00,5263.982
21401,2011-06-01T15:30:00+00:00,5263.994
21401,2011-06-01T15:45:00+00:00,5264.003
21401,2011-06-01T16:00:00+00:00,5264.007
21401,2011-06-01T16:15:00+00:00,5264.010
21401,2011-06-01T16:30:00+00:00,5264.009
21401,2011-06-01T16:45:00+00:00,5264.003
21401,2011-06-01T17:00:00+00:00,5263.995
21401,2011-06-01T17:15:00+00:00,5263.981
21401,2011-06-01T17:30:00+00:00,5263.963
21401,2011-06-01T17:45:00+00:00,5263.941
21401,2011-06-01T18:00:00+00:00,5263.914
21401,2011-06-01T18:15:00+00:00,5263.883
21401,2011-06-01T18:30:00+00:00,5263.851
21401,2011-06-01T18:45:00+00:00,5263.812
21401,2011-06-01T19:00:00+00:00,5263.771
21401,2011-06-01T19:15:00+00:00,5263.727
21401,2011-06-01T19:30:00+00:00,5263.678
21401,2011-06-01T19:45:00+00:00,5263.630
21401,2011-06-01T20:00:00+00:00,5263.576
21401,2011-06-01T20:15:00+00:00,5263.519
21401,2011-06-01T20:30:00+00:00,5263.462
21401,2011-06-01T20:45:00+00:00,5263.406
21401,2011-06-01T21:00:00+00:00,5263.352
21401,2011-06-01T21:15:00+00:00,5263.296
21401,2011-06-01T21:30:00+00:00,5263.242
21401,2011-06-01T21:45:00+00:00,5263.188
21401,2011-06-01T22:00:00+00:00,5263.140
21401,2011-06-01T22:15:00+00:00,5263.096
21401,2011-06-01T22:30:00+00:00,5263.051
21401,2011-06-01T22:45:00+00:00,5263.014
21401,2011-06-01T23:00:00+00:00,5262.983
21401,2011-06-01T23:15:00+00:00,5262.954
