station_id,timestamp_utc,height_m
46402,2011-06-23T08:15:00+00:00,4718.510
46402,2011-06-23T08:30:00+00:00,4718.465
46402,2011-06-23T08:45:00+00:00,4718.425
46402,2011-06-23T09:00:00+00:00,4718.383
46402,2011-06-23T09:15:00+00:00,4718.346
46402,2011-06-23T09:30:00+00:00,4718.314
46402,2011-06-23T09:45:00+00:00,4718.285
46402,2011-06-23T10:00:00+00:00,4718.260
46402,2011-06-23T10:15:00+00:00,4718.236
46402,2011-06-23T10:30:00+00:00,4718.219
46402,2011-06-23T10:45:00+00:00,4718.204
46402,2011-06-23T11:00:00+00:00,4718.196
46402,2011-06-23T11:15:00+00:00,4718.189
46402,2011-06-23T11:30:00+00:00,4718.187
46402,2011-06-23T11:45:00+00:00,4718.190
46402,2011-06-23T12:00:00+00:00,4718.193
46402,2011-06-23T12:15:00+00:00,4718.202
46402,2011-06-23T12:30:00+00:00,4718.214
46402,2011-06-23T12:45:00+00:00,4718.226
46402,2011-06-23T13:00:00+00:00,4718.243
46402,2011-06-23T13:15:00+00:00,4718.260
46402,2011-06-23T13:30:00+00:00,4718.276
46402,2011-06-23T13:45:00+00:00,4718.292
46402,2011-06-23T14:00:00+00:00,4718.307
46402,2011-06-23T14:15:00+00:00,4718.322
46402,2011-06-23T14:30:00+00:00,4718.338
46402,2011-06-23T14:45:00+00:00,4718.354
46402,2011-06-23T15:00:00+00:00,4718.367
46402,2011-06-23T15:15:00+00:00,4718.382
46402,2011-06-23T15:30:00+00:00,4718.392
46402,2011-06-23T15:45:00+00:00,4718.402
46402,2011-06-23T16:00:00+00:00,4718.406
46402,2011-06-23T16:15:00+00:00,4718.406
46402,2011-06-23T16:30:00+00:00,4718.402
46402,2011-06-23T16:45:00+00:00,4718.397
46402,2011-06-23T17:00:00+00:00,4718.384
46402,2011-06-23T17:15:00+00:00,4718.372
46402,2011-06-23T17:30:00+00:00,4718.359
46402,2011-06-23T17:45:00+00:00,4718.344
46402,2011-06-23T18:00:00+00:00,4718.326
46402,2011-06-23T18:15:00+00:00,4718.309
46402,2011-06-23T18:30:00+00:00,4718.287
46402,2011-06-23T18:45:00+00:00,4718.261
46402,2011-06-23T19:00:00+00:00,4718.239
46402,2011-06-23T19:15:00+00:00,4718.214
46402,2011-06-23T19:30:00+00:00,4718.187
46402,2011-06-23T19:45:00+00:00,4718.157
46402,2011-06-23T20:00:00+00:00,4718.133
46402,2011-06-23T20:15:00+00:00,4718.109
46402,2011-06-23T20:30:00+00:00,4718.085
46402,2011-06-23T20:45:00+00:00,4718.064
46402,2011-06-23T21:00:00+00:00,4718.046
46402,2011-06-23T21:15:00+00:00,4718.032
46402,2011-06-23T21:30:00+00:00,4718.022
46402,2011-06-23T21:45:00+00:00,4718.019
46402,2011-06-23T22:00:00+00:00,4718.015
46402,2011-06-23T22:15:00+00:00,4718.016
46402,2011-06-23T22:30:00+00:00,4718.023
46402,2011-06-23T22:45:00+00:00,4718.035
46402,2011-06-23T23:00:00+00:00,4718.053
46402,2011-06-23T23:15:00+00:00,4718.073
46402,2011-06-23T23:30:00+00:00,4718.098
46402,2011-06-23T23:45:00+00:00,4718.125
46402,2011-06-24T00:00:00+00:00,4718.160
46402,2011-06-24T00:15:00+00:00,4718.200
46402,2011-06-24T00:30:00+00:00,4718.239
46402,2011-06-24T00:45:00+00:00,4718.282
46402,2011-06-24T01:00:00+00:00,4718.328
46402,2011-06-24T01:15:00+00:00,4718.372
46402,2011-06-24T01:30:00+00:00,4718.416
46402,2011-06-24T01:45:00+00:00,4718.465
46402,2011-06-24T02:00:00+00:00,4718.511
46402,2011-06-24T02:15:00+00:00,4718.559
46402,2011-06-24T02:30:00+00:00,4718.603
46402,2011-06-24T02:45:00+00:00,4718.646
46402,2011-06-24T03:00:00+00:00,4718.688
46402,2011-06-24T07:15:00+00:00,4718.706
46402,2011-06-24T07:30:00+00:00,4718.670
46402,2011-06-24T07:45:00+00:00,4718.633
46402,2011-06-24T08:00:00+00:00,4718.592
46402,2011-06-24T08:15:00+00:00,4718.549
46402,2011-06-24T08:30:00+00:00,4718.504
46402,2011-06-24T08:45:00+00:00,4718.458
46402,2011-06-24T09:00:00+00:00,4718.414
46402,2011-06-24T09:15:00+00:00,4718.364
46402,2011-06-24T09:30:00+00:00,4718.316
46402,2011-06-24T09:45:00+00:00,4718.274
46402,2011-06-24T10:00:00+00:00,4718.236
46402,2011-06-24T10:15:00+00:00,4718.196
46402,2011-06-24T10:30:00+00:00,4718.157
46402,2011-06-24T10:45:00+00:00,4718.122
46402,2011-06-24T11:00:00+00:00,4718.088
46402,2011-06-24T11:15:00+00:00,4718.067
46402,2011-06-24T11:30:00+00:00,4718.046
46402,2011-06-24T11:45:00+00:00,4718.021
46402,2011-06-24T12:00:00+00:00,4718.010
46402,2011-06-24T12:15:00+00:00,4717.993
46402,2011-06-24T12:30:00+00:00,4717.988
46402,2011-06-24T12:45:00+00:00,4717.987
46402,2011-06-24T13:00:00+00:00,4717.986
46402,2011-06-24T13:15:00+00:00,4717.991
46402,2011-06-24T13:30:00+00:00,4717.999
46402,2011-06-24T13:45:00+00:00,4718.016
46402,2011-06-24T14:00:00+00:00,4718.028
46402,2011-06-24T14:15:00+00:00,4718.043
46402,2011-06-24T14:30:00+00:00,4718.059
46402,2011-06-24T14:45:00+00:00,4718.079
46402,2011-06-24T15:00:00+00:00,4718.097
46402,2011-06-24T15:15:00+00:00,4718.117
