station_id,timestamp_utc,height_m
21419,2011-06-01T00:00:00+00:00,5291.775
21419,2011-06-01T00:15:00+00:00,5291.793
21419,2011-06-01T00:30:00+00:00,5291.818
21419,2011-06-01T00:45:00+00:00,5291.848
21419,2011-06-01T01:00:00+00:00,5291.876
21419,2011-06-01T01:15:00+00:00,5291.911
21419,2011-06-01T01:30:00+00:00,5291.958
21419,2011-06-01T01:45:00+00:00,5292.000
21419,2011-06-01T02:00:00+00:00,5292.046
21419,2011-06-01T02:15:00+00:00,5292.098
21419,2011-06-01T02:30:00+00:00,5292.150
21419,2011-06-01T02:45:00+00:00,5292.204
21419,2011-06-01T03:00:00+00:00,5292.258
21419,2011-06-01T03:15:00+00:00,5292.310
21419,2011-06-01T03:30:00+00:00,5292.360
21419,2011-06-01T03:45:00+00:00,5292.412
21419,2011-06-01T04:00:00+00:00,5292.459
21419,2011-06-01T04:15:00+00:00,5292.502
21419,2011-06-01T04:30:00+00:00,5292.544
21419,2011-06-01T04:45:00+00:00,5292.582
21419,2011-06-01T05:00:00+00:00,5292.621
21419,2011-06-01T05:15:00+00:00,5292.651
21419,2011-06-01T05:30:00+00:00,5292.686
21419,2011-06-01T05:45:00+00:00,5292.714
21419,2011-06-01T06:00:00+00:00,5292.736
21419,2011-06-01T06:15:00+00:00,5292.752
21419,2011-06-01T06:30:00+00:00,5292.768
21419,2011-06-01T06:45:00+00:00,5292.775
21419,2011-06-01T07:00:00+00:00,5292.779
21419,2011-06-01T07:15:00+00:00,5292.783
21419,2011-06-01T07:30:00+00:00,5292.786
21419,2011-06-01T07:45:00+00:00,5292.786
21419,2011-06-01T08:00:00+00:00,5292.778
21419,2011-06-01T08:15:00+00:00,5292.776
21419,2011-06-01T08:30:00+00:00,5292.771
21419,2011-06-01T08:45:00+00:00,5292.765
21419,2011-06-01T09:00:00+00:00,5292.756
21419,2011-06-01T09:15:00+00:00,5292.746
21419,2011-06-01T09:30:00+00:00,5292.732
21419,2011-06-01T09:45:00+00:00,5292.730
21419,2011-06-01T10:00:00+00:00,5292.723
21419,2011-06-01T10:15:00+00:00,5292.718
21419,2011-06-01T10:30:00+00:00,5292.711
21419,2011-06-01T10:45:00+00:00,5292.702
21419,2011-06-01T11:00:00+00:00,5292.704
21419,2011-06-01T11:15:00+00:00,5292.705
21419,2011-06-01T11:30:00+00:00,5292.704
21419,2011-06-01T11:45:00+00:00,5292.707
21419,2011-06-01T12:00:00+00:00,5292.711
21419,2011-06-01T12:15:00+00:00,5292.717
21419,2011-06-01T12:30:00+00:00,5292.722
21419,2011-06-01T12:45:00+00:00,5292.734
21419,2011-06-01T13:00:00+00:00,5292.745
21419,2011-06-01T13:15:00+00:00,5292.757
21419,2011-06-01T13:30:00+00:00,5292.770
21419,2011-06-01T13:45:00+00:00,5292.785
21419,2011-06-01T14:00:00+00:00,5292.793
21419,2011-06-01T14:15:00+00:00,5292.806
21419,2011-06-01T14:30:00+00:00,5292.818
