station_id,timestamp_utc,height_m
21418,2011-06-01T00:15:00+00:00,5662.064
21418,2011-06-01T00:30:00+00:00,5662.071
21418,2011-06-01T00:45:00+00:00,5662.083
21418,2011-06-01T01:00:00+00:00,5662.103
21418,2011-06-01T01:15:00+00:00,5662.127
21418,2011-06-01T01:30:00+00:00,5662.158
21418,2011-06-01T01:45:00+00:00,5662.195
21418,2011-06-01T02:00:00+00:00,5662.230
21418,2011-06-01T02:15:00+00:00,5662.274
21418,2011-06-01T02:30:00+00:00,5662.320
21418,2011-06-01T02:45:00+00:00,5662.362
21418,2011-06-01T03:00:00+00:00,5662.410
21418,2011-06-01T03:15:00+00:00,5662.458
21418,2011-06-01T03:30:00+00:00,5662.508
21418,2011-06-01T03:45:00+00:00,5662.559
21418,2011-06-01T04:00:00+00:00,5662.606
21418,2011-06-01T04:15:00+00:00,5662.655
21418,2011-06-01T04:30:00+00:00,5662.700
21418,2011-06-01T04:45:00+00:00,5662.746
21418,2011-06-01T05:00:00+00:00,5662.786
21418,2011-06-01T06:15:00+00:00,5662.936
21418,2011-06-01T06:30:00+00:00,5662.956
21418,2011-06-01T06:45:00+00:00,5662.971
21418,2011-06-01T07:00:00+00:00,5662.977
21418,2011-06-01T08:15:00+00:00,5662.963
21418,2011-06-01T08:30:00+00:00,5662.951
21418,2011-06-01T08:45:00+00:00,5662.938
21418,2011-06-01T09:00:00+00:00,5662.924
21418,2011-06-01T09:15:00+00:00,5662.913
21418,2011-06-01T09:30:00+00:00,5662.896
21418,2011-06-01T09:45:00+00:00,5662.881
21418,2011-06-01T10:00:00+00:00,5662.868
21418,2011-06-01T11:15:00+00:00,5662.822
21418,2011-06-01T11:30:00+00:00,5662.816
21418,2011-06-01T11:45:00+00:00,5662.811
21418,2011-06-01T12:00:00+00:00,5662.808
21418,2011-06-01T12:15:00+00:00,5662.809
21418,2011-06-01T12:30:00+00:00,5662.812
21418,2011-06-01T12:45:00+00:00,5662.819
21418,2011-06-01T13:00:00+00:00,5662.829
21418,2011-06-01T13:15:00+00:00,5662.839
21418,2011-06-01T13:30:00+00:00,5662.855
21418,2011-06-01T13:45:00+00:00,5662.873
21418,2011-06-01T14:00:00+00:00,5662.892
21418,2011-06-01T14:15:00+00:00,5662.914
21418,2011-06-01T14:30:00+00:00,5662.936
21418,2011-06-01T14:45:00+00:00,5662.956
21418,2011-06-01T15:00:00+00:00,5662.979
21418,2011-06-01T15:15:00+00:00,5663.001
21418,2011-06-01T15:30:00+00:00,5663.022
21418,2011-06-01T15:45:00+00:00,5663.040
21418,2011-06-01T16:00:00+00:00,5663.056
21418,2011-06-01T16:15:00+00:00,5663.068
21418,2011-06-01T16:30:00+00:00,5663.079
21418,2011-06-01T16:45:00+00:00,5663.087
21418,2011-06-01T17:00:00+00:00,5663.088
21418,2011-06-01T17:15:00+00:00,5663.088
21418,2011-06-01T17:30:00+00:00,5663.082
21418,2011-06-01T17:45:00+00:00,5663.073
21418,2011-06-01T18:00:00+00:00,5663.060
21418,2011-06-01T18:15:00+00:00,5663.041
21418,2011-06-01T18:30:00+00:00,5663.018
21418,2011-06-01T18:45:00+00:00,5662.995
21418,2011-06-01T19:00:00+00:00,5662.965
21418,2011-06-01T19:15:00+00:00,5662.927
21418,2011-06-01T19:30:00+00:00,5662.890
21418,2011-06-01T19:45:00+00:00,5662.845
21418,2011-06-01T20:00:00+00:00,5662.799
21418,2011-06-01T20:15:00+00:00,5662.745
21418,2011-06-01T20:30:00+00:00,5662.694
21418,2011-06-01T20:45:00+00:00,5662.640
21418,2011-06-01T21:00:00+00:00,5662.586
21418,2011-06-01T21:15:00+00:00,5662.529
21418,2011-06-01T21:30:00+00:00,5662.473
21418,2011-06-01T21:45:00+00:00,5662.418
21418,2011-06-01T22:00:00+00:00,5662.363
21418,2011-06-01T22:15:00+00:00,5662.312
