station_id,timestamp_utc,height_m
21413,2011-06-01T00:00:00+00:00,5824.503
21413,2011-06-01T00:15:00+00:00,5824.499
21413,2011-06-01T00:30:00+00:00,5824.500
21413,2011-06-01T00:45:00+00:00,5824.504
21413,2011-06-01T01:00:00+00:00,5824.512
21413,2011-06-01T01:15:00+00:00,5824.522
21413,2011-06-01T01:30:00+00:00,5824.538
21413,2011-06-01T01:45:00+00:00,5824.556
21413,2011-06-01T02:00:00+00:00,5824.574
21413,2011-06-01T02:15:00+00:00,5824.597
21413,2011-06-01T02:30:00+00:00,5824.621
21413,2011-06-01T02:45:00+00:00,5824.643
21413,2011-06-01T03:00:00+00:00,5824.672
21413,2011-06-01T03:15:00+00:00,5824.698
21413,2011-06-01T03:30:00+00:00,5824.726
21413,2011-06-01T03:45:00+00:00,5824.754
21413,2011-06-01T04:00:00+00:00,5824.784
21413,2011-06-01T04:15:00+00:00,5824.814
21413,2011-06-01T04:30:00+00:00,5824.842
21413,2011-06-01T04:45:00+00:00,5824.870
21413,2011-06-01T05:00:00+00:00,5824.895
21413,2011-06-01T05:15:00+00:00,5824.918
21413,2011-06-01T05:30:00+00:00,5824.939
21413,2011-06-01T05:45:00+00:00,5824.959
21413,2011-06-01T06:00:00+00:00,5824.978
21413,2011-06-01T06:15:00+00:00,5824.993
21413,2011-06-01T06:30:00+00:00,5825.006
21413,2011-06-01T06:45:00+00:00,5825.017
21413,2011-06-01T07:00:00+00:00,5825.027
21413,2011-06-01T07:15:00+00:00,5825.036
21413,2011-06-01T07:30:00+00:00,5825.040
21413,2011-06-01T07:45:00+00:00,5825.042
21413,2011-06-01T08:00:00+00:00,5825.044
21413,2011-06-01T08:15:00+00:00,5825.044
21413,2011-06-01T08:30:00+00:00,5825.045
21413,2011-06-01T08:45:00+00:00,5825.043
21413,2011-06-01T09:00:00+00:00,5825.039
21413,2011-06-01T09:15:00+00:00,5825.037
21413,2011-06-01T09:30:00+00:00,5825.032
21413,2011-06-01T09:45:00+00:00,5825.024
21413,2011-06-01T10:00:00+00:00,5825.021
21413,2011-06-01T10:15:00+00:00,5825.017
21413,2011-06-01T10:30:00+00:00,5825.014
21413,2011-06-01T10:45:00+00:00,5825.010
21413,2011-06-01T11:00:00+00:00,5825.008
21413,2011-06-01T11:15:00+00:00,5825.003
21413,2011-06-01T11:30:00+00:00,5825.004
21413,2011-06-01T11:45:00+00:00,5825.005
21413,2011-06-01T12:00:00+00:00,5825.007
21413,2011-06-01T12:15:00+00:00,5825.010
21413,2011-06-01T12:30:00+00:00,5825.014
21413,2011-06-01T12:45:00+00:00,5825.018
21413,2011-06-01T13:00:00+00:00,5825.024
21413,2011-06-01T13:15:00+00:00,5825.033
21413,2011-06-01T13:30:00+00:00,5825.044
21413,2011-06-01T13:45:00+00:00,5825.054
21413,2011-06-01T14:00:00+00:00,5825.065
21413,2011-06-01T14:15:00+00:00,5825.075
21413,2011-06-01T14:30:00+00:00,5825.087
21413,2011-06-01T14:45:00+00:00,5825.098
21413,2011-06-01T15:00:00+00:00,5825.107
21413,2011-06-01T15:15:00+00:00,5825.119
21413,2011-06-01T15:30:00+00:00,5825.130
21413,2011-06-01T15:45:00+00:00,5825.140
21413,2011-06-01T16:00:00+00:00,5825.149
21413,2011-06-01T16:15:00+00:00,5825.155
21413,2011-06-01T16:30:00+00:00,5825.160
21413,2011-06-01T16:45:00+00:00,5825.162
21413,2011-06-01T17:00:00+00:00,5825.167
21413,2011-06-01T17:15:00+00:00,5825.165
21413,2011-06-01T17:30:00+00:00,5825.163
21413,2011-06-01T17:45:00+00:00,5825.160
21413,2011-06-01T18:00:00+00:00,5825.151
21413,2011-06-01T18:15:00+00:00,5825.141
21413,2011-06-01T18:30:00+00:00,5825.128
21413,2011-06-01T18:45:00+00:00,5825.112
21413,2011-06-01T19:00:00+00:00,5825.092
21413,2011-06-01T19:15:00+00:00,5825.070
21413,2011-06-01T19:30:00+00:00,5825.045
21413,2011-06-01T19:45:00+00:00,5825.020
21413,2011-06-01T20:00:00+00:00,5824.994
21413,2011-06-01T20:15:00+00:00,5824.963
21413,2011-06-01T20:30:00+00:00,5824.933
21413,2011-06-01T20:45:00+00:00,5824.900
21413,2011-06-01T21:00:00+00:00,5824.866
21413,2011-06-01T21:15:00+00:00,5824.832
21413,2011-06-01T21:30:00+00:00,5824.796
21413,2011-06-01T21:45:00+00:00,5824.759
21413,2011-06-01T22:00:00+00:00,5824.724
21413,2011-06-01T22:15:00+00:00,5824.689
21413,2011-06-01T22:30:00+00:00,5824.656
21413,2011-06-01T22:45:00+00:00,5824.630
21413,2011-06-01T23:00:00+00:00,5824.599
21413,2011-06-01T23:15:00+00:00,5824.576
21413,2011-06-01T23:30:00+00:00,5824.554
21413,2011-06-01T23:45:00+00:00,5824.536
21413,2011-06-02T00:00:00+00:00,5824.523
21413,2011-06-02T00:15:00+00:00,5824.510
21413,2011-06-02T00:30:00+00:00,5824.503
21413,2011-06-02T00:45:00+00:00,5824.501
21413,2011-06-02T01:00:00+00:00,5824.501
21413,2011-06-02T01:15:00+00:00,5824.504
21413,2011-06-02T01:30:00+00:00,5824.510
21413,2011-06-02T01:45:00+00:00,5824.520
21413,2011-06-02T02:00:00+00:00,5824.533
21413,2011-06-02T02:15:00+00:00,5824.551
21413,2011-06-02T02:30:00+00:00,5824.573
21413,2011-06-02T02:45:00+00:00,5824.596
21413,2011-06-02T03:00:00+00:00,5824.620
21413,2011-06-02T03:15:00+00:00,5824.648
21413,2011-06-02T03:30:00+00:00,5824.677
21413,2011-06-02T03:45:00+00:00,5824.705
21413,2011-06-02T04:00:00+00:00,5824.733
21413,2011-06-02T04:15:00+00:00,5824.763
21413,2011-06-02T04:30:00+00:00,5824.794
21413,2011-06-02T04:45:00+00:00,5824.824
21413,2011-06-02T05:00:00+00:00,5824.853
21413,2011-06-02T05:15:00+00:00,5824.883
21413,2011-06-02T05:30:00+00:00,5824.910
21413,2011-06-02T05:45:00+00:00,5824.934
21413,2011-06-02T06:00:00+00:00,5824.960
21413,2011-06-02T06:15:00+00:00,5824.981
21413,2011-06-02T06:30:00+00:00,5825.000
21413,2011-06-02T06:45:00+00:00,5825.017
21413,2011-06-02T07:00:00+00:00,5825.033
21413,2011-06-02T07:15:00+00:00,5825.046
21413,2011-06-02T07:30:00+00:00,5825.058
21413,2011-06-02T07:45:00+00:00,5825.066
21413,2011-06-02T08:00:00+00:00,5825.072
21413,2011-06-02T08:15:00+00:00,5825.076
21413,2011-06-02T08:30:00+00:00,5825.077
21413,2011-06-02T08:45:00+00:00,5825.078
21413,2011-06-02T09:00:00+00:00,5825.078
21413,2011-06-02T09:15:00+00:00,5825.075
21413,2011-06-02T09:30:00+00:00,5825.072
