#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2009 08 31 09 15 00 1 5835.983
2009 08 31 09 30 00 1 5835.980
2009 08 31 09 45 00 1 5835.982
2009 08 31 10 00 00 1 5835.990
2009 08 31 10 15 00 1 5836.003
2009 08 31 10 30 00 1 5836.019
2009 08 31 10 45 00 1 5836.039
2009 08 31 11 00 00 1 5836.066
2009 08 31 11 15 00 1 5836.095
2009 08 31 11 30 00 1 5836.128
2009 08 31 11 45 00 1 5836.165
2009 08 31 12 00 00 1 5836.203
2009 08 31 12 15 00 1 5836.243
2009 08 31 12 30 00 1 5836.281
2009 08 31 12 45 00 1 5836.324
2009 08 31 13 00 00 1 5836.363
2009 08 31 13 15 00 1 5836.397
2009 08 31 13 30 00 1 5836.430
2009 08 31 13 45 00 1 5836.460
2009 08 31 14 00 00 1 5836.488
2009 08 31 14 15 00 1 5836.513
2009 08 31 14 30 00 1 5836.538
2009 08 31 14 45 00 1 5836.555
2009 08 31 15 00 00 1 5836.569
2009 08 31 15 15 00 1 5836.581
2009 08 31 15 30 00 1 5836.587
2009 08 31 15 45 00 1 5836.587
2009 08 31 16 00 00 1 5836.586
2009 08 31 16 15 00 1 5836.576
2009 08 31 16 30 00 1 5836.563
2009 08 31 16 45 00 1 5836.547
2009 08 31 17 00 00 1 5836.525
2009 08 31 17 15 00 1 5836.501
2009 08 31 17 30 00 1 5836.472
2009 08 31 17 45 00 1 5836.442
2009 08 31 18 00 00 1 5836.408
2009 08 31 18 15 00 1 5836.372
2009 08 31 18 30 00 1 5836.333
2009 08 31 18 45 00 1 5836.291
2009 08 31 19 00 00 1 5836.253
2009 08 31 19 15 00 1 5836.214
2009 08 31 19 30 00 1 5836.175
2009 08 31 19 45 00 1 5836.134
2009 08 31 20 00 00 1 5836.099
2009 08 31 20 15 00 1 5836.065
2009 08 31 20 30 00 1 5836.033
2009 08 31 20 45 00 1 5836.005
2009 08 31 21 00 00 1 5835.983
2009 08 31 21 15 00 1 5835.963
2009 08 31 21 30 00 1 5835.951
2009 08 31 21 45 00 1 5835.941
2009 08 31 22 00 00 1 5835.933
2009 08 31 22 15 00 1 5835.932
2009 08 31 22 30 00 1 5835.934
2009 08 31 22 45 00 1 5835.945
2009 08 31 23 00 00 1 5835.956
2009 08 31 23 15 00 1 5835.972
2009 08 31 23 30 00 1 5835.993
2009 08 31 23 45 00 1 5836.020
2009 09 01 00 00 00 1 5836.045
2009 09 01 00 15 00 1 5836.077
2009 09 01 00 30 00 1 5836.114
2009 09 01 00 45 00 1 5836.150
2009 09 01 01 00 00 1 5836.190
2009 09 01 01 15 00 1 5836.231
2009 09 01 01 30 00 1 5836.273
2009 09 01 01 45 00 1 5836.310
2009 09 01 02 00 00 1 5836.345
2009 09 01 02 15 00 1 5836.384
2009 09 01 02 30 00 1 5836.416
2009 09 01 02 45 00 1 5836.447
2009 09 01 03 00 00 1 5836.474
2009 09 01 03 15 00 1 5836.498
2009 09 01 03 30 00 1 5836.516
2009 09 01 03 45 00 1 5836.533
2009 09 01 04 00 00 1 5836.546
2009 09 01 04 15 00 1 5836.556
2009 09 01 04 30 00 1 5836.559
2009 09 01 04 45 00 1 5836.555
2009 09 01 05 00 00 1 5836.551
2009 09 01 05 15 00 1 5836.540
2009 09 01 05 30 00 1 5836.522
2009 09 01 05 45 00 1 5836.501
2009 09 01 06 00 00 1 5836.475
2009 09 01 06 15 00 1 5836.447
2009 09 01 06 30 00 1 5836.416
2009 09 01 06 45 00 1 5836.381
2009 09 01 07 00 00 1 5836.346
2009 09 01 07 15 00 1 5836.310
2009 09 01 07 30 00 1 5836.273
2009 09 01 07 45 00 1 5836.238
2009 09 01 08 00 00 1 5836.200
2009 09 01 08 15 00 1 5836.164
2009 09 01 08 30 00 1 5836.129
2009 09 01 08 45 00 1 5836.095
2009 09 01 09 00 00 1 5836.064
2009 09 01 09 15 00 1 5836.038
2009 09 01 09 30 00 1 5836.017
2009 09 01 09 45 00 1 5836.001
2009 09 01 10 00 00 1 5835.987
2009 09 01 10 15 00 1 5835.979
2009 09 01 10 30 00 1 5835.976
2009 09 01 10 45 00 1 5835.978
2009 09 01 11 00 00 1 5835.985
2009 09 01 11 15 00 1 5835.997
2009 09 01 11 30 00 1 5836.014
2009 09 01 11 45 00 1 5836.032
2009 09 01 12 00 00 1 5836.061
2009 09 01 12 15 00 1 5836.092
2009 09 01 12 30 00 1 5836.122
2009 09 01 12 45 00 1 5836.157
2009 09 01 13 00 00 1 5836.195
2009 09 01 13 15 00 1 5836.233
2009 09 01 13 30 00 1 5836.271
2009 09 01 13 45 00 1 5836.310
2009 09 01 14 00 00 1 5836.349
2009 09 01 14 15 00 1 5836.388
2009 09 01 14 30 00 1 5836.427
2009 09 01 14 45 00 1 5836.460
2009 09 01 15 00 00 1 5836.490
2009 09 01 15 15 00 1 5836.516
2009 09 01 15 30 00 1 5836.541
2009 09 01 15 45 00 1 5836.563
2009 09 01 16 00 00 1 5836.577
2009 09 01 16 15 00 1 5836.587
2009 09 01 16 30 00 1 5836.594
2009 09 01 16 45 00 1 5836.595
2009 09 01 17 00 00 1 5836.593
2009 09 01 17 15 00 1 5836.585
2009 09 01 17 30 00 1 5836.578
2009 09 01 17 45 00 1 5836.559
2009 09 01 18 00 00 1 5836.539
2009 09 01 18 15 00 1 5836.518
2009 09 01 18 30 00 1 5836.489
2009 09 01 18 45 00 1 5836.458
2009 09 01 19 00 00 1 5836.421
2009 09 01 19 15 00 1 5836.380
2009 09 01 19 30 00 1 5836.337
2009 09 01 19 45 00 1 5836.292
2009 09 01 20 00 00 1 5836.253
2009 09 01 20 15 00 1 5836.211
2009 09 01 20 30 00 1 5836.168
2009 09 01 20 45 00 1 5836.127
2009 09 01 21 00 00 1 5836.089
2009 09 01 21 15 00 1 5836.060
2009 09 01 21 30 00 1 5836.027
2009 09 01 21 45 00 1 5835.997
2009 09 01 22 00 00 1 5835.972
2009 09 01 22 15 00 1 5835.952
2009 09 01 22 30 00 1 5835.938
2009 09 01 22 45 00 1 5835.926
2009 09 01 23 00 00 1 5835.918
2009 09 01 23 15 00 1 5835.918
2009 09 01 23 30 00 1 5835.921
2009 09 01 23 45 00 1 5835.931
2009 09 02 00 00 00 1 5835.946
2009 09 02 00 15 00 1 5835.963
2009 09 02 00 30 00 1 5835.987
2009 09 02 00 45 00 1 5836.018
2009 09 02 01 00 00 1 5836.051
2009 09 02 01 15 00 1 5836.087
2009 09 02 01 30 00 1 5836.125
2009 09 02 01 45 00 1 5836.165
2009 09 02 02 00 00 1 5836.205
2009 09 02 02 15 00 1 5836.249
2009 09 02 02 30 00 1 5836.290
2009 09 02 02 45 00 1 5836.329
2009 09 02 03 00 00 1 5836.371
2009 09 02 03 15 00 1 5836.407
2009 09 02 03 30 00 1 5836.443
2009 09 02 03 45 00 1 5836.478
2009 09 02 04 00 00 1 5836.508
2009 09 02 04 15 00 1 5836.536
2009 09 02 04 30 00 1 5836.559
2009 09 02 04 45 00 1 5836.580
2009 09 02 05 00 00 1 5836.588
2009 09 02 05 15 00 1 5836.598
2009 09 02 05 30 00 1 5836.601
2009 09 02 05 45 00 1 5836.598
2009 09 02 06 00 00 1 5836.591
2009 09 02 06 15 00 1 5836.579
2009 09 02 06 30 00 1 5836.561
2009 09 02 06 45 00 1 5836.539
2009 09 02 07 00 00 1 5836.514
2009 09 02 07 15 00 1 5836.480
2009 09 02 07 30 00 1 5836.446
2009 09 02 07 45 00 1 5836.413
2009 09 02 08 00 00 1 5836.370
2009 09 02 08 15 00 1 5836.328
2009 09 02 08 30 00 1 5836.287
2009 09 02 08 45 00 1 5836.246
2009 09 02 09 00 00 1 5836.204
2009 09 02 09 15 00 1 5836.162
2009 09 02 09 30 00 1 5836.126
2009 09 02 09 45 00 1 5836.089
2009 09 02 10 00 00 1 5836.059
2009 09 02 10 15 00 1 5836.034
2009 09 02 10 30 00 1 5836.011
2009 09 02 10 45 00 1 5835.992
2009 09 02 11 00 00 1 5835.979
2009 09 02 11 15 00 1 5835.972
2009 09 02 11 30 00 1 5835.969
2009 09 02 11 45 00 1 5835.974
2009 09 02 12 00 00 1 5835.982
2009 09 02 12 15 00 1 5835.995
2009 09 02 12 30 00 1 5836.013
2009 09 02 12 45 00 1 5836.037
2009 09 02 13 00 00 1 5836.062
2009 09 02 13 15 00 1 5836.094
2009 09 02 13 30 00 1 5836.130
2009 09 02 13 45 00 1 5836.167
2009 09 02 14 00 00 1 5836.207
2009 09 02 14 15 00 1 5836.249
2009 09 02 14 30 00 1 5836.292
2009 09 02 14 45 00 1 5836.335
2009 09 02 15 00 00 1 5836.376
2009 09 02 15 15 00 1 5836.414
2009 09 02 15 30 00 1 5836.453
2009 09 02 15 45 00 1 5836.487
2009 09 02 16 00 00 1 5836.518
2009 09 02 16 15 00 1 5836.544
2009 09 02 16 30 00 1 5836.570
2009 09 02 16 45 00 1 5836.590
2009 09 02 17 00 00 1 5836.607
2009 09 02 17 15 00 1 5836.617
2009 09 02 17 30 00 1 5836.625
2009 09 02 17 45 00 1 5836.629
2009 09 02 18 00 00 1 5836.625
2009 09 02 18 15 00 1 5836.615
2009 09 02 18 30 00 1 5836.601
2009 09 02 18 45 00 1 5836.584
2009 09 02 19 00 00 1 5836.559
2009 09 02 19 15 00 1 5836.527
2009 09 02 19 30 00 1 5836.491
2009 09 02 19 45 00 1 5836.455
2009 09 02 20 00 00 1 5836.415
2009 09 02 20 15 00 1 5836.369
2009 09 02 20 30 00 1 5836.323
2009 09 02 20 45 00 1 5836.281
2009 09 02 21 00 00 1 5836.236
2009 09 02 21 15 00 1 5836.193
2009 09 02 21 30 00 1 5836.152
2009 09 02 21 45 00 1 5836.110
2009 09 02 22 00 00 1 5836.068
2009 09 02 22 15 00 1 5836.031
2009 09 02 22 30 00 1 5835.997
2009 09 02 22 45 00 1 5835.966
2009 09 02 23 00 00 1 5835.943
2009 09 02 23 15 00 1 5835.920
2009 09 02 23 30 00 1 5835.902
2009 09 02 23 45 00 1 5835.893
2009 09 03 00 00 00 1 5835.887
2009 09 03 00 15 00 1 5835.890
2009 09 03 00 30 00 1 5835.896
2009 09 03 00 45 00 1 5835.913
2009 09 03 01 00 00 1 5835.928
2009 09 03 01 15 00 1 5835.955
2009 09 03 01 30 00 1 5835.983
2009 09 03 01 45 00 1 5836.021
2009 09 03 02 00 00 1 5836.057
2009 09 03 02 15 00 1 5836.100
2009 09 03 02 30 00 1 5836.141
2009 09 03 02 45 00 1 5836.189
2009 09 03 03 00 00 1 5836.232
2009 09 03 03 15 00 1 5836.280
2009 09 03 03 30 00 1 5836.327
2009 09 03 03 45 00 1 5836.377
2009 09 03 04 00 00 1 5836.421
2009 09 03 04 15 00 1 5836.464
2009 09 03 04 30 00 1 5836.505
2009 09 03 04 45 00 1 5836.540
2009 09 03 05 00 00 1 5836.573
2009 09 03 05 15 00 1 5836.595
2009 09 03 05 30 00 1 5836.614
2009 09 03 05 45 00 1 5836.630
2009 09 03 06 00 00 1 5836.637
2009 09 03 06 15 00 1 5836.639
2009 09 03 06 30 00 1 5836.637
2009 09 03 06 45 00 1 5836.632
2009 09 03 07 00 00 1 5836.617
2009 09 03 07 15 00 1 5836.598
2009 09 03 07 30 00 1 5836.575
2009 09 03 07 45 00 1 5836.543
2009 09 03 08 00 00 1 5836.511
2009 09 03 08 15 00 1 5836.469
2009 09 03 08 30 00 1 5836.426
2009 09 03 08 45 00 1 5836.382
2009 09 03 09 00 00 1 5836.336
2009 09 03 09 15 00 1 5836.286
2009 09 03 09 30 00 1 5836.239
2009 09 03 09 45 00 1 5836.188
2009 09 03 10 00 00 1 5836.144
2009 09 03 10 15 00 1 5836.099
2009 09 03 10 30 00 1 5836.059
2009 09 03 10 45 00 1 5836.023
2009 09 03 11 00 00 1 5835.990
2009 09 03 11 15 00 1 9999.000
2009 09 03 11 30 00 1 9999.000
2009 09 03 11 45 00 1 9999.000
2009 09 03 12 00 00 1 9999.000
2009 09 03 12 15 00 1 5835.913
2009 09 03 12 30 00 1 5835.916
2009 09 03 12 45 00 1 5835.926
2009 09 03 13 00 00 1 5835.938
2009 09 03 13 15 00 1 5835.955
2009 09 03 13 30 00 1 5835.981
2009 09 03 13 45 00 1 5836.010
2009 09 03 14 00 00 1 5836.046
2009 09 03 14 15 00 1 5836.084
2009 09 03 14 30 00 1 5836.127
2009 09 03 14 45 00 1 5836.171
2009 09 03 15 00 00 1 5836.219
2009 09 03 15 15 00 1 5836.267
2009 09 03 15 30 00 1 5836.318
2009 09 03 15 45 00 1 5836.365
2009 09 03 16 00 00 1 5836.410
2009 09 03 16 15 00 1 5836.454
2009 09 03 16 30 00 1 5836.497
2009 09 03 16 45 00 1 5836.534
2009 09 03 17 00 00 1 5836.568
2009 09 03 17 15 00 1 5836.598
2009 09 03 17 30 00 1 5836.625
2009 09 03 17 45 00 1 5836.643
2009 09 03 18 00 00 1 5836.658
2009 09 03 18 15 00 1 5836.665
2009 09 03 18 30 00 1 5836.665
2009 09 03 18 45 00 1 5836.660
2009 09 03 19 00 00 1 5836.649
2009 09 03 19 15 00 1 5836.633
2009 09 03 19 30 00 1 5836.608
2009 09 03 19 45 00 1 5836.579
2009 09 03 20 00 00 1 5836.547
2009 09 03 20 15 00 1 5836.505
2009 09 03 20 30 00 1 5836.463
2009 09 03 20 45 00 1 5836.417
2009 09 03 21 00 00 1 5836.370
2009 09 03 21 15 00 1 5836.321
2009 09 03 21 30 00 1 5836.269
2009 09 03 21 45 00 1 5836.216
2009 09 03 22 00 00 1 5836.166
2009 09 03 22 15 00 1 5836.118
2009 09 03 22 30 00 1 5836.068
2009 09 03 22 45 00 1 5836.023
2009 09 03 23 00 00 1 5835.982
2009 09 03 23 15 00 1 5835.947
2009 09 03 23 30 00 1 5835.916
2009 09 03 23 45 00 1 5835.887
2009 09 04 00 00 00 1 5835.865
2009 09 04 00 15 00 1 5835.849
2009 09 04 00 30 00 1 5835.839
2009 09 04 00 45 00 1 5835.831
2009 09 04 01 00 00 1 5835.836
2009 09 04 01 15 00 1 5835.845
2009 09 04 01 30 00 1 5835.864
2009 09 04 01 45 00 1 5835.883
2009 09 04 02 00 00 1 5835.911
2009 09 04 02 15 00 1 5835.943
2009 09 04 02 30 00 1 5835.982
2009 09 04 02 45 00 1 5836.026
2009 09 04 03 00 00 1 5836.077
2009 09 04 03 15 00 1 5836.126
2009 09 04 03 30 00 1 5836.179
2009 09 04 03 45 00 1 5836.234
2009 09 04 04 00 00 1 5836.287
2009 09 04 04 15 00 1 5836.340
2009 09 04 04 30 00 1 5836.390
2009 09 04 04 45 00 1 5836.440
2009 09 04 05 00 00 1 5836.486
2009 09 04 05 15 00 1 5836.531
2009 09 04 05 30 00 1 5836.565
2009 09 04 05 45 00 1 5836.595
2009 09 04 06 00 00 1 5836.622
2009 09 04 06 15 00 1 5836.645
2009 09 04 06 30 00 1 5836.657
2009 09 04 06 45 00 1 5836.666
2009 09 04 07 00 00 1 5836.672
2009 09 04 07 15 00 1 5836.666
2009 09 04 07 30 00 1 5836.656
2009 09 04 07 45 00 1 5836.639
2009 09 04 08 00 00 1 5836.615
2009 09 04 08 15 00 1 5836.582
2009 09 04 08 30 00 1 5836.546
2009 09 04 08 45 00 1 5836.505
2009 09 04 09 00 00 1 5836.461
2009 09 04 09 15 00 1 5836.411
2009 09 04 09 30 00 1 5836.360
2009 09 04 09 45 00 1 5836.306
2009 09 04 10 00 00 1 5836.251
2009 09 04 10 15 00 1 5836.199
2009 09 04 10 30 00 1 5836.145
2009 09 04 10 45 00 1 5836.094
2009 09 04 11 00 00 1 5836.047
2009 09 04 11 15 00 1 5836.004
2009 09 04 11 30 00 1 5835.962
2009 09 04 11 45 00 1 5835.927
2009 09 04 12 00 00 1 5835.897
2009 09 04 12 15 00 1 5835.873
2009 09 04 12 30 00 1 5835.852
2009 09 04 12 45 00 1 5835.838
2009 09 04 13 00 00 1 5835.833
2009 09 04 13 15 00 1 5835.832
2009 09 04 13 30 00 1 5835.841
2009 09 04 13 45 00 1 5835.852
2009 09 04 14 00 00 1 5835.872
2009 09 04 14 15 00 1 5835.900
2009 09 04 14 30 00 1 5835.937
2009 09 04 14 45 00 1 5835.974
2009 09 04 15 00 00 1 5836.017
2009 09 04 15 15 00 1 5836.064
2009 09 04 15 30 00 1 5836.115
2009 09 04 15 45 00 1 5836.170
2009 09 04 16 00 00 1 5836.223
2009 09 04 16 15 00 1 5836.277
2009 09 04 16 30 00 1 5836.331
2009 09 04 16 45 00 1 5836.384
2009 09 04 17 00 00 1 5836.436
2009 09 04 17 15 00 1 5836.482
2009 09 04 17 30 00 1 5836.525
2009 09 04 17 45 00 1 5836.564
2009 09 04 18 00 00 1 5836.594
2009 09 04 18 15 00 1 5836.621
2009 09 04 18 30 00 1 5836.640
2009 09 04 18 45 00 1 5836.656
2009 09 04 19 00 00 1 5836.666
2009 09 04 19 15 00 1 5836.666
2009 09 04 19 30 00 1 5836.659
