#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2009 08 29 18 00 00 1 4511.802
2009 08 29 18 15 00 1 4511.836
2009 08 29 18 30 00 1 4511.867
2009 08 29 18 45 00 1 4511.894
2009 08 29 19 00 00 1 4511.917
2009 08 29 19 15 00 1 4511.937
2009 08 29 19 30 00 1 4511.955
2009 08 29 19 45 00 1 4511.968
2009 08 29 20 00 00 1 4511.975
2009 08 29 20 15 00 1 4511.981
2009 08 29 20 30 00 1 4511.986
2009 08 29 20 45 00 1 4511.983
2009 08 29 21 00 00 1 4511.978
2009 08 29 21 15 00 1 4511.970
2009 08 29 21 30 00 1 4511.961
2009 08 29 21 45 00 1 4511.951
2009 08 29 22 00 00 1 4511.941
2009 08 29 22 15 00 1 4511.932
2009 08 29 22 30 00 1 4511.921
2009 08 29 22 45 00 1 4511.914
2009 08 29 23 00 00 1 4511.909
2009 08 29 23 15 00 1 4511.904
2009 08 29 23 30 00 1 4511.905
2009 08 29 23 45 00 1 4511.904
2009 08 30 00 00 00 1 4511.910
2009 08 30 00 15 00 1 4511.918
2009 08 30 00 30 00 1 4511.926
2009 08 30 00 45 00 1 4511.942
2009 08 30 01 00 00 1 4511.957
2009 08 30 01 15 00 1 4511.976
2009 08 30 01 30 00 1 4511.997
2009 08 30 01 45 00 1 4512.023
2009 08 30 02 00 00 1 4512.048
2009 08 30 02 15 00 1 4512.076
2009 08 30 02 30 00 1 4512.107
2009 08 30 02 45 00 1 4512.141
2009 08 30 03 00 00 1 4512.176
2009 08 30 03 15 00 1 4512.210
2009 08 30 03 30 00 1 4512.247
2009 08 30 03 45 00 1 4512.282
2009 08 30 04 00 00 1 4512.313
2009 08 30 04 15 00 1 4512.343
2009 08 30 04 30 00 1 4512.368
2009 08 30 04 45 00 1 4512.387
2009 08 30 05 00 00 1 4512.404
2009 08 30 05 15 00 1 4512.420
2009 08 30 05 30 00 1 4512.429
2009 08 30 05 45 00 1 4512.432
2009 08 30 06 00 00 1 4512.435
2009 08 30 06 15 00 1 4512.428
2009 08 30 06 30 00 1 4512.418
2009 08 30 06 45 00 1 4512.401
2009 08 30 07 00 00 1 4512.374
2009 08 30 07 15 00 1 4512.349
2009 08 30 07 30 00 1 4512.312
