#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2009 08 31 04 30 00 1 4267.054
2009 08 31 04 45 00 1 4267.015
2009 08 31 05 00 00 1 4266.973
2009 08 31 05 15 00 1 4266.923
2009 08 31 05 30 00 1 4266.864
2009 08 31 05 45 00 1 4266.803
2009 08 31 06 00 00 1 4266.733
2009 08 31 06 15 00 1 4266.664
2009 08 31 06 30 00 1 4266.586
2009 08 31 06 45 00 1 4266.506
2009 08 31 07 00 00 1 4266.427
2009 08 31 07 15 00 1 4266.344
2009 08 31 07 30 00 1 4266.259
2009 08 31 07 45 00 1 4266.175
2009 08 31 08 00 00 1 4266.096
2009 08 31 08 15 00 1 4266.019
2009 08 31 08 30 00 1 4265.945
2009 08 31 08 45 00 1 4265.877
2009 08 31 09 00 00 1 4265.815
2009 08 31 09 15 00 1 4265.757
2009 08 31 09 30 00 1 4265.706
2009 08 31 09 45 00 1 4265.663
2009 08 31 10 00 00 1 4265.628
2009 08 31 10 15 00 1 4265.600
2009 08 31 10 30 00 1 4265.583
2009 08 31 10 45 00 1 4265.573
2009 08 31 11 00 00 1 4265.573
2009 08 31 11 15 00 1 4265.582
2009 08 31 11 30 00 1 4265.595
2009 08 31 11 45 00 1 4265.618
2009 08 31 12 00 00 1 4265.645
2009 08 31 12 15 00 1 4265.679
2009 08 31 12 30 00 1 4265.721
2009 08 31 12 45 00 1 4265.771
2009 08 31 13 00 00 1 4265.823
2009 08 31 13 15 00 1 4265.881
2009 08 31 13 30 00 1 4265.944
2009 08 31 13 45 00 1 4266.009
2009 08 31 14 00 00 1 4266.077
2009 08 31 14 15 00 1 4266.146
2009 08 31 14 30 00 1 4266.213
2009 08 31 14 45 00 1 4266.280
2009 08 31 15 00 00 1 4266.343
2009 08 31 15 15 00 1 4266.402
2009 08 31 15 30 00 1 4266.460
2009 08 31 15 45 00 1 4266.511
2009 08 31 16 00 00 1 4266.557
2009 08 31 16 15 00 1 4266.600
2009 08 31 16 30 00 1 4266.637
2009 08 31 16 45 00 1 4266.667
2009 08 31 17 00 00 1 4266.695
2009 08 31 17 15 00 1 4266.716
2009 08 31 17 30 00 1 4266.726
2009 08 31 17 45 00 1 4266.733
2009 08 31 18 00 00 1 4266.735
2009 08 31 18 15 00 1 4266.729
2009 08 31 18 30 00 1 4266.718
2009 08 31 18 45 00 1 4266.701
2009 08 31 19 00 00 1 4266.683
2009 08 31 19 15 00 1 4266.659
2009 08 31 19 30 00 1 4266.637
2009 08 31 19 45 00 1 4266.611
2009 08 31 20 00 00 1 4266.586
2009 08 31 20 15 00 1 4266.556
2009 08 31 20 30 00 1 4266.524
2009 08 31 20 45 00 1 4266.498
2009 08 31 21 00 00 1 4266.473
2009 08 31 21 15 00 1 4266.449
2009 08 31 21 30 00 1 4266.429
2009 08 31 21 45 00 1 4266.415
2009 08 31 22 00 00 1 4266.403
2009 08 31 22 15 00 1 4266.395
2009 08 31 22 30 00 1 4266.393
2009 08 31 22 45 00 1 4266.397
2009 08 31 23 00 00 1 4266.407
2009 08 31 23 15 00 1 4266.421
2009 08 31 23 30 00 1 4266.444
2009 08 31 23 45 00 1 4266.468
2009 09 01 00 00 00 1 4266.499
2009 09 01 00 15 00 1 4266.533
2009 09 01 00 30 00 1 4266.574
2009 09 01 00 45 00 1 4266.615
2009 09 01 01 00 00 1 4266.660
2009 09 01 01 15 00 1 4266.707
2009 09 01 01 30 00 1 4266.752
2009 09 01 01 45 00 1 4266.800
2009 09 01 02 00 00 1 4266.847
2009 09 01 02 15 00 1 4266.895
2009 09 01 02 30 00 1 4266.938
2009 09 01 02 45 00 1 4266.980
2009 09 01 03 00 00 1 4267.020
2009 09 01 03 15 00 1 4267.052
2009 09 01 03 30 00 1 4267.078
2009 09 01 03 45 00 1 4267.097
2009 09 01 04 00 00 1 4267.109
2009 09 01 04 15 00 1 4267.113
2009 09 01 04 30 00 1 4267.110
2009 09 01 04 45 00 1 4267.096
2009 09 01 05 00 00 1 4267.077
2009 09 01 05 15 00 1 4267.049
2009 09 01 05 30 00 1 4267.014
2009 09 01 05 45 00 1 4266.971
2009 09 01 06 00 00 1 4266.919
2009 09 01 06 15 00 1 4266.864
2009 09 01 06 30 00 1 4266.801
2009 09 01 06 45 00 1 4266.731
2009 09 01 07 00 00 1 4266.657
2009 09 01 07 15 00 1 4266.577
2009 09 01 07 30 00 1 4266.495
2009 09 01 07 45 00 1 4266.411
2009 09 01 08 00 00 1 4266.323
2009 09 01 08 15 00 1 4266.235
2009 09 01 08 30 00 1 4266.149
2009 09 01 08 45 00 1 4266.065
2009 09 01 09 00 00 1 4265.985
2009 09 01 09 15 00 1 4265.911
2009 09 01 09 30 00 1 4265.844
2009 09 01 09 45 00 1 4265.777
2009 09 01 10 00 00 1 4265.719
2009 09 01 10 15 00 1 4265.668
2009 09 01 10 30 00 1 4265.627
2009 09 01 10 45 00 1 4265.593
2009 09 01 11 00 00 1 4265.567
2009 09 01 11 15 00 1 4265.549
2009 09 01 11 30 00 1 4265.541
2009 09 01 11 45 00 1 4265.541
2009 09 01 12 00 00 1 4265.553
2009 09 01 12 15 00 1 4265.571
2009 09 01 12 30 00 1 4265.597
2009 09 01 12 45 00 1 4265.637
2009 09 01 13 00 00 1 4265.679
2009 09 01 13 15 00 1 4265.729
2009 09 01 13 30 00 1 4265.787
2009 09 01 13 45 00 1 4265.848
2009 09 01 14 00 00 1 4265.914
2009 09 01 14 15 00 1 4265.983
2009 09 01 14 30 00 1 4266.055
2009 09 01 14 45 00 1 4266.124
2009 09 01 15 00 00 1 4266.197
2009 09 01 15 15 00 1 4266.270
2009 09 01 15 30 00 1 4266.339
2009 09 01 15 45 00 1 4266.403
2009 09 01 16 00 00 1 4266.467
2009 09 01 16 15 00 1 4266.526
2009 09 01 16 30 00 1 4266.578
2009 09 01 16 45 00 1 4266.626
2009 09 01 17 00 00 1 4266.668
2009 09 01 17 15 00 1 4266.701
2009 09 01 17 30 00 1 4266.728
2009 09 01 17 45 00 1 4266.750
2009 09 01 18 00 00 1 4266.764
2009 09 01 18 15 00 1 4266.768
2009 09 01 18 30 00 1 4266.768
2009 09 01 18 45 00 1 4266.758
2009 09 01 19 00 00 1 4266.745
2009 09 01 19 15 00 1 4266.725
2009 09 01 19 30 00 1 4266.700
2009 09 01 19 45 00 1 4266.670
2009 09 01 20 00 00 1 4266.635
2009 09 01 20 15 00 1 4266.602
2009 09 01 20 30 00 1 4266.564
2009 09 01 20 45 00 1 4266.526
2009 09 01 21 00 00 1 4266.492
2009 09 01 21 15 00 1 4266.453
2009 09 01 21 30 00 1 4266.418
2009 09 01 21 45 00 1 4266.387
2009 09 01 22 00 00 1 4266.359
2009 09 01 22 15 00 1 4266.333
2009 09 01 22 30 00 1 4266.314
2009 09 01 22 45 00 1 4266.300
2009 09 01 23 00 00 1 4266.291
2009 09 01 23 15 00 1 4266.290
2009 09 01 23 30 00 1 4266.292
2009 09 01 23 45 00 1 4266.303
2009 09 02 00 00 00 1 4266.320
2009 09 02 00 15 00 1 4266.342
2009 09 02 00 30 00 1 4266.370
2009 09 02 00 45 00 1 4266.405
2009 09 02 01 00 00 1 4266.443
2009 09 02 01 15 00 1 4266.487
2009 09 02 01 30 00 1 4266.537
2009 09 02 01 45 00 1 4266.586
2009 09 02 02 00 00 1 4266.640
2009 09 02 02 15 00 1 4266.695
2009 09 02 02 30 00 1 4266.752
2009 09 02 02 45 00 1 4266.804
2009 09 02 03 00 00 1 4266.857
2009 09 02 03 15 00 1 4266.906
2009 09 02 03 30 00 1 4266.953
2009 09 02 03 45 00 1 4266.994
2009 09 02 04 00 00 1 4267.030
2009 09 02 04 15 00 1 4267.061
2009 09 02 04 30 00 1 4267.085
2009 09 02 04 45 00 1 4267.100
2009 09 02 05 00 00 1 4267.107
2009 09 02 05 15 00 1 4267.109
2009 09 02 05 30 00 1 4267.097
2009 09 02 05 45 00 1 4267.079
2009 09 02 06 00 00 1 4267.051
2009 09 02 06 15 00 1 4267.016
2009 09 02 06 30 00 1 4266.971
2009 09 02 06 45 00 1 4266.918
2009 09 02 07 00 00 1 4266.859
2009 09 02 07 15 00 1 4266.791
2009 09 02 07 30 00 1 4266.719
2009 09 02 07 45 00 1 4266.640
2009 09 02 08 00 00 1 4266.559
2009 09 02 08 15 00 1 4266.474
2009 09 02 08 30 00 1 4266.386
2009 09 02 08 45 00 1 4266.300
2009 09 02 09 00 00 1 4266.211
2009 09 02 09 15 00 1 4266.124
2009 09 02 09 30 00 1 4266.040
2009 09 02 09 45 00 1 4265.958
2009 09 02 10 00 00 1 4265.883
2009 09 02 10 15 00 1 4265.813
2009 09 02 10 30 00 1 4265.751
2009 09 02 10 45 00 1 4265.692
2009 09 02 11 00 00 1 4265.642
2009 09 02 11 15 00 1 4265.605
2009 09 02 11 30 00 1 4265.574
2009 09 02 11 45 00 1 4265.554
2009 09 02 12 00 00 1 4265.544
2009 09 02 12 15 00 1 4265.545
2009 09 02 12 30 00 1 4265.555
2009 09 02 12 45 00 1 4265.576
2009 09 02 13 00 00 1 4265.604
2009 09 02 13 15 00 1 4265.642
2009 09 02 13 30 00 1 4265.687
2009 09 02 13 45 00 1 4265.739
2009 09 02 14 00 00 1 4265.799
2009 09 02 14 15 00 1 4265.864
2009 09 02 14 30 00 1 4265.934
2009 09 02 14 45 00 1 4266.005
2009 09 02 15 00 00 1 4266.084
2009 09 02 15 15 00 1 4266.160
2009 09 02 15 30 00 1 4266.237
2009 09 02 15 45 00 1 4266.316
2009 09 02 16 00 00 1 4266.393
2009 09 02 16 15 00 1 4266.464
2009 09 02 16 30 00 1 4266.535
2009 09 02 16 45 00 1 4266.598
2009 09 02 17 00 00 1 4266.653
2009 09 02 17 15 00 1 4266.701
2009 09 02 17 30 00 1 4266.744
2009 09 02 17 45 00 1 4266.776
2009 09 02 18 00 00 1 4266.805
2009 09 02 18 15 00 1 4266.825
2009 09 02 18 30 00 1 4266.835
2009 09 02 18 45 00 1 4266.841
2009 09 02 19 00 00 1 4266.837
2009 09 02 19 15 00 1 4266.828
2009 09 02 19 30 00 1 4266.810
2009 09 02 19 45 00 1 4266.785
2009 09 02 20 00 00 1 4266.754
2009 09 02 20 15 00 1 4266.717
2009 09 02 20 30 00 1 4266.674
2009 09 02 20 45 00 1 4266.630
2009 09 02 21 00 00 1 4266.582
2009 09 02 21 15 00 1 4266.532
2009 09 02 21 30 00 1 4266.485
2009 09 02 21 45 00 1 4266.437
2009 09 02 22 00 00 1 4266.389
2009 09 02 22 15 00 1 4266.347
2009 09 02 22 30 00 1 4266.311
2009 09 02 22 45 00 1 4266.276
2009 09 02 23 00 00 1 4266.248
2009 09 02 23 15 00 1 4266.227
2009 09 02 23 30 00 1 4266.211
2009 09 02 23 45 00 1 4266.201
2009 09 03 00 00 00 1 4266.196
2009 09 03 00 15 00 1 4266.199
2009 09 03 00 30 00 1 4266.208
2009 09 03 00 45 00 1 4266.225
2009 09 03 01 00 00 1 4266.250
2009 09 03 01 15 00 1 4266.282
2009 09 03 01 30 00 1 4266.323
2009 09 03 01 45 00 1 4266.369
2009 09 03 02 00 00 1 4266.419
2009 09 03 02 15 00 1 4266.476
2009 09 03 02 30 00 1 4266.534
2009 09 03 02 45 00 1 4266.595
2009 09 03 03 00 00 1 4266.654
2009 09 03 03 15 00 1 4266.715
2009 09 03 03 30 00 1 4266.779
2009 09 03 03 45 00 1 4266.839
2009 09 03 04 00 00 1 4266.895
2009 09 03 04 15 00 1 4266.947
2009 09 03 04 30 00 1 4266.991
2009 09 03 04 45 00 1 4267.030
2009 09 03 05 00 00 1 4267.063
2009 09 03 05 15 00 1 4267.088
2009 09 03 05 30 00 1 4267.104
2009 09 03 05 45 00 1 4267.110
2009 09 03 06 00 00 1 4267.108
2009 09 03 06 15 00 1 4267.099
2009 09 03 06 30 00 1 4267.080
2009 09 03 06 45 00 1 4267.052
2009 09 03 07 00 00 1 4267.012
2009 09 03 07 15 00 1 4266.964
2009 09 03 07 30 00 1 4266.909
2009 09 03 07 45 00 1 4266.844
2009 09 03 08 00 00 1 4266.773
2009 09 03 08 15 00 1 4266.698
2009 09 03 08 30 00 1 4266.617
2009 09 03 08 45 00 1 4266.534
2009 09 03 09 00 00 1 4266.447
2009 09 03 09 15 00 1 4266.359
2009 09 03 09 30 00 1 4266.269
2009 09 03 09 45 00 1 4266.181
2009 09 03 10 00 00 1 4266.096
2009 09 03 10 15 00 1 4266.014
2009 09 03 10 30 00 1 4265.937
2009 09 03 10 45 00 1 4265.864
2009 09 03 11 00 00 1 4265.798
2009 09 03 11 15 00 1 4265.740
2009 09 03 11 30 00 1 4265.691
2009 09 03 11 45 00 1 4265.647
2009 09 03 12 00 00 1 4265.615
2009 09 03 12 15 00 1 4265.590
2009 09 03 12 30 00 1 4265.576
2009 09 03 12 45 00 1 4265.571
2009 09 03 13 00 00 1 4265.578
2009 09 03 13 15 00 1 4265.597
2009 09 03 13 30 00 1 4265.626
2009 09 03 13 45 00 1 4265.664
2009 09 03 14 00 00 1 4265.708
2009 09 03 14 15 00 1 4265.763
2009 09 03 14 30 00 1 4265.825
2009 09 03 14 45 00 1 4265.894
2009 09 03 15 00 00 1 4265.966
2009 09 03 15 15 00 1 4266.046
2009 09 03 15 30 00 1 4266.123
2009 09 03 15 45 00 1 4266.204
2009 09 03 16 00 00 1 4266.285
2009 09 03 16 15 00 1 4266.363
2009 09 03 16 30 00 1 4266.442
2009 09 03 16 45 00 1 4266.515
2009 09 03 17 00 00 1 4266.585
2009 09 03 17 15 00 1 4266.650
2009 09 03 17 30 00 1 4266.707
2009 09 03 17 45 00 1 4266.758
2009 09 03 18 00 00 1 4266.799
2009 09 03 18 15 00 1 4266.834
2009 09 03 18 30 00 1 4266.859
2009 09 03 18 45 00 1 4266.878
2009 09 03 19 00 00 1 4266.887
2009 09 03 19 15 00 1 4266.888
2009 09 03 19 30 00 1 4266.881
2009 09 03 19 45 00 1 4266.865
2009 09 03 20 00 00 1 4266.841
2009 09 03 20 15 00 1 4266.811
2009 09 03 20 30 00 1 4266.770
2009 09 03 20 45 00 1 4266.726
2009 09 03 21 00 00 1 4266.681
2009 09 03 21 15 00 1 4266.628
2009 09 03 21 30 00 1 4266.575
2009 09 03 21 45 00 1 4266.521
2009 09 03 22 00 00 1 4266.466
2009 09 03 22 15 00 1 4266.410
2009 09 03 22 30 00 1 4266.356
2009 09 03 22 45 00 1 4266.305
2009 09 03 23 00 00 1 4266.257
2009 09 03 23 15 00 1 4266.216
2009 09 03 23 30 00 1 4266.180
2009 09 03 23 45 00 1 4266.151
2009 09 04 00 00 00 1 4266.128
2009 09 04 00 15 00 1 4266.111
2009 09 04 00 30 00 1 4266.101
2009 09 04 00 45 00 1 4266.100
2009 09 04 01 00 00 1 4266.106
2009 09 04 01 15 00 1 4266.119
2009 09 04 01 30 00 1 4266.141
2009 09 04 01 45 00 1 4266.173
2009 09 04 02 00 00 1 4266.212
2009 09 04 02 15 00 1 4266.259
2009 09 04 02 30 00 1 4266.313
2009 09 04 02 45 00 1 4266.370
2009 09 04 03 00 00 1 4266.432
2009 09 04 03 15 00 1 4266.498
2009 09 04 03 30 00 1 4266.563
2009 09 04 03 45 00 1 4266.630
2009 09 04 04 00 00 1 4266.699
2009 09 04 04 15 00 1 4266.763
2009 09 04 04 30 00 1 4266.825
2009 09 04 04 45 00 1 4266.883
2009 09 04 05 00 00 1 4266.935
2009 09 04 05 15 00 1 4266.979
2009 09 04 05 30 00 1 4267.017
2009 09 04 05 45 00 1 4267.050
2009 09 04 06 00 00 1 4267.071
2009 09 04 06 15 00 1 4267.084
2009 09 04 06 30 00 1 4267.086
2009 09 04 06 45 00 1 4267.081
2009 09 04 07 00 00 1 4267.066
2009 09 04 07 15 00 1 4267.041
2009 09 04 07 30 00 1 4267.007
2009 09 04 07 45 00 1 4266.964
2009 09 04 08 00 00 1 4266.914
2009 09 04 08 15 00 1 4266.856
2009 09 04 08 30 00 1 4266.787
2009 09 04 08 45 00 1 4266.715
2009 09 04 09 00 00 1 4266.633
2009 09 04 09 15 00 1 4266.550
2009 09 04 09 30 00 1 4266.463
2009 09 04 09 45 00 1 4266.375
2009 09 04 10 00 00 1 4266.287
2009 09 04 10 15 00 1 4266.201
2009 09 04 10 30 00 1 4266.114
2009 09 04 10 45 00 1 4266.031
2009 09 04 11 00 00 1 4265.954
2009 09 04 11 15 00 1 4265.881
2009 09 04 11 30 00 1 4265.813
2009 09 04 11 45 00 1 4265.753
2009 09 04 12 00 00 1 4265.703
2009 09 04 12 15 00 1 4265.662
2009 09 04 12 30 00 1 4265.631
2009 09 04 12 45 00 1 4265.609
2009 09 04 13 00 00 1 4265.600
2009 09 04 13 15 00 1 4265.599
2009 09 04 13 30 00 1 4265.609
2009 09 04 13 45 00 1 4265.629
2009 09 04 14 00 00 1 4265.659
2009 09 04 14 15 00 1 4265.700
2009 09 04 14 30 00 1 4265.750
2009 09 04 14 45 00 1 4265.808
2009 09 04 15 00 00 1 4265.872
2009 09 04 15 15 00 1 4265.944
2009 09 04 15 30 00 1 4266.019
2009 09 04 15 45 00 1 4266.100
2009 09 04 16 00 00 1 4266.182
2009 09 04 16 15 00 1 4266.266
2009 09 04 16 30 00 1 4266.353
2009 09 04 16 45 00 1 4266.434
2009 09 04 17 00 00 1 4266.513
2009 09 04 17 15 00 1 4266.591
2009 09 04 17 30 00 1 4266.661
2009 09 04 17 45 00 1 4266.725
2009 09 04 18 00 00 1 4266.780
2009 09 04 18 15 00 1 4266.831
2009 09 04 18 30 00 1 4266.871
2009 09 04 18 45 00 1 4266.906
2009 09 04 19 00 00 1 4266.930
2009 09 04 19 15 00 1 4266.945
2009 09 04 19 30 00 1 4266.949
2009 09 04 19 45 00 1 4266.944
2009 09 04 20 00 00 1 4266.931
2009 09 04 20 15 00 1 4266.907
2009 09 04 20 30 00 1 4266.878
2009 09 04 20 45 00 1 4266.841
2009 09 04 21 00 00 1 4266.794
2009 09 04 21 15 00 1 4266.743
2009 09 04 21 30 00 1 4266.686
2009 09 04 21 45 00 1 4266.628
2009 09 04 22 00 00 1 4266.563
2009 09 04 22 15 00 1 4266.500
2009 09 04 22 30 00 1 4266.434
2009 09 04 22 45 00 1 4266.368
2009 09 04 23 00 00 1 4266.304
2009 09 04 23 15 00 1 4266.245
2009 09 04 23 30 00 1 4266.189
2009 09 04 23 45 00 1 4266.138
2009 09 05 00 00 00 1 4266.092
2009 09 05 00 15 00 1 4266.051
2009 09 05 00 30 00 1 4266.019
2009 09 05 00 45 00 1 4265.996
2009 09 05 01 00 00 1 4265.982
2009 09 05 01 15 00 1 4265.976
2009 09 05 01 30 00 1 4265.981
2009 09 05 01 45 00 1 4265.992
2009 09 05 02 00 00 1 4266.015
2009 09 05 02 15 00 1 4266.045
2009 09 05 02 30 00 1 4266.083
2009 09 05 02 45 00 1 4266.132
2009 09 05 03 00 00 1 4266.186
2009 09 05 03 15 00 1 4266.244
2009 09 05 03 30 00 1 4266.309
2009 09 05 03 45 00 1 4266.375
2009 09 05 04 00 00 1 4266.441
2009 09 05 04 15 00 1 4266.510
2009 09 05 04 30 00 1 4266.583
2009 09 05 04 45 00 1 4266.653
2009 09 05 05 00 00 1 4266.720
2009 09 05 05 15 00 1 4266.783
2009 09 05 05 30 00 1 4266.843
2009 09 05 05 45 00 1 4266.897
2009 09 05 06 00 00 1 4266.942
2009 09 05 06 15 00 1 4266.980
2009 09 05 06 30 00 1 4267.007
2009 09 05 06 45 00 1 4267.029
2009 09 05 07 00 00 1 4267.040
2009 09 05 07 15 00 1 4267.042
2009 09 05 07 30 00 1 4267.035
2009 09 05 07 45 00 1 4267.019
2009 09 05 08 00 00 1 4266.992
2009 09 05 08 15 00 1 4266.956
2009 09 05 08 30 00 1 4266.913
2009 09 05 08 45 00 1 4266.861
2009 09 05 09 00 00 1 4266.802
2009 09 05 09 15 00 1 4266.738
2009 09 05 09 30 00 1 4266.662
2009 09 05 09 45 00 1 4266.587
2009 09 05 10 00 00 1 4266.504
2009 09 05 10 15 00 1 4266.421
2009 09 05 10 30 00 1 4266.338
2009 09 05 10 45 00 1 4266.252
2009 09 05 11 00 00 1 4266.171
2009 09 05 11 15 00 1 4266.092
2009 09 05 11 30 00 1 4266.017
2009 09 05 11 45 00 1 4265.943
2009 09 05 12 00 00 1 4265.881
2009 09 05 12 15 00 1 4265.824
2009 09 05 12 30 00 1 4265.775
2009 09 05 12 45 00 1 4265.740
2009 09 05 13 00 00 1 4265.714
2009 09 05 13 15 00 1 4265.698
2009 09 05 13 30 00 1 4265.692
2009 09 05 13 45 00 1 4265.698
2009 09 05 14 00 00 1 4265.710
2009 09 05 14 15 00 1 4265.735
2009 09 05 14 30 00 1 4265.768
2009 09 05 14 45 00 1 4265.812
2009 09 05 15 00 00 1 4265.863
2009 09 05 15 15 00 1 4265.923
2009 09 05 15 30 00 1 4265.987
2009 09 05 15 45 00 1 4266.059
2009 09 05 16 00 00 1 4266.135
2009 09 05 16 15 00 1 4266.213
2009 09 05 16 30 00 1 4266.294
2009 09 05 16 45 00 1 4266.378
2009 09 05 17 00 00 1 4266.462
2009 09 05 17 15 00 1 4266.543
2009 09 05 17 30 00 1 4266.623
2009 09 05 17 45 00 1 4266.697
2009 09 05 18 00 00 1 4266.769
2009 09 05 18 15 00 1 4266.831
2009 09 05 18 30 00 1 4266.886
2009 09 05 18 45 00 1 4266.936
2009 09 05 19 00 00 1 4266.974
2009 09 05 19 15 00 1 4267.001
2009 09 05 19 30 00 1 4267.023
2009 09 05 19 45 00 1 4267.032
2009 09 05 20 00 00 1 4267.033
2009 09 05 20 15 00 1 4267.021
2009 09 05 20 30 00 1 4267.002
2009 09 05 20 45 00 1 4266.970
2009 09 05 21 00 00 1 4266.931
2009 09 05 21 15 00 1 4266.884
2009 09 05 21 30 00 1 4266.833
2009 09 05 21 45 00 1 4266.771
2009 09 05 22 00 00 1 4266.704
2009 09 05 22 15 00 1 4266.636
2009 09 05 22 30 00 1 4266.564
2009 09 05 22 45 00 1 4266.490
2009 09 05 23 00 00 1 4266.418
2009 09 05 23 15 00 1 4266.344
2009 09 05 23 30 00 1 4266.273
