t,v,s,f,q
2015-09-16 12:18,1.757,0.031,"0,0,0,0",v
2015-09-16 12:24,1.779,0.028,"0,0,0,0",v
2015-09-16 12:30,1.777,0.026,"0,0,0,0",v
2015-09-16 12:36,1.78,0.033,"0,0,0,0",v
2015-09-16 12:42,1.828,0.033,"0,0,0,0",v
2015-09-16 12:48,1.822,0.025,"0,0,0,0",v
2015-09-16 12:54,1.831,0.029,"0,0,0,0",v
2015-09-16 13:00,1.852,0.025,"0,0,0,0",v
2015-09-16 13:06,1.86,0.024,"0,0,0,0",v
2015-09-16 13:12,1.862,0.024,"0,0,0,0",v
2015-09-16 13:18,1.885,0.03,"0,0,0,0",v
2015-09-16 13:24,1.895,0.026,"0,0,0,0",v
2015-09-16 13:30,1.918,0.023,"0,0,0,0",v
2015-09-16 13:36,1.89,0.025,"0,0,0,0",v
2015-09-16 13:42,1.891,0.025,"0,0,0,0",v
2015-09-16 13:48,1.938,0.023,"0,0,0,0",v
2015-09-16 13:54,1.961,0.029,"0,0,0,0",v
2015-09-16 14:00,1.921,0.023,"0,0,0,0",v
2015-09-16 14:06,1.936,0.027,"0,0,0,0",v
2015-09-16 14:12,1.95,0.024,"0,0,0,0",v
2015-09-16 14:18,1.964,0.024,"0,0,0,0",v
2015-09-16 14:24,1.962,0.026,"0,0,0,0",v
2015-09-16 14:30,1.965,0.024,"0,0,0,0",v
2015-09-16 14:36,1.954,0.027,"0,0,0,0",v
2015-09-16 14:42,1.955,0.026,"0,0,0,0",v
2015-09-16 14:48,1.973,0.024,"0,0,0,0",v
2015-09-16 14:54,1.972,0.027,"0,0,0,0",v
2015-09-16 15:00,1.944,0.024,"0,0,0,0",v
2015-09-16 15:06,1.96,0.025,"0,0,0,0",v
2015-09-16 15:12,1.96,0.027,"0,0,0,0",v
2015-09-16 15:18,1.959,0.022,"0,0,0,0",v
2015-09-16 15:24,1.952,0.027,"0,0,0,0",v
2015-09-16 15:30,1.947,0.025,"0,0,0,0",v
2015-09-16 15:36,1.945,0.024,"0,0,0,0",v
2015-09-16 15:42,1.922,0.027,"0,0,0,0",v
2015-09-16 15:48,1.935,0.025,"0,0,0,0",v
2015-09-16 15:54,1.925,0.025,"0,0,0,0",v
2015-09-16 16:00,1.923,0.026,"0,0,0,0",v
2015-09-16 16:06,1.907,0.026,"0,0,0,0",v
2015-09-16 16:12,1.89,0.027,"0,0,0,0",v
2015-09-16 16:18,1.892,0.028,"0,0,0,0",v
2015-09-16 16:24,1.891,0.027,"0,0,0,0",v
2015-09-16 16:30,1.885,0.026,"0,0,0,0",v
2015-09-16 16:36,1.846,0.029,"0,0,0,0",v
2015-09-16 16:42,1.835,0.028,"0,0,0,0",v
2015-09-16 16:48,1.842,0.027,"0,0,0,0",v
2015-09-16 16:54,1.831,0.025,"0,0,0,0",v
2015-09-16 17:00,1.804,0.023,"0,0,0,0",v
2015-09-16 17:06,1.809,0.026,"0,0,0,0",v
2015-09-16 17:12,1.786,0.027,"0,0,0,0",v
2015-09-16 17:18,1.775,0.026,"0,0,0,0",v
2015-09-16 17:24,1.766,0.028,"0,0,0,0",v
2015-09-16 17:30,1.764,0.025,"0,0,0,0",v
2015-09-16 17:36,1.742,0.033,"0,0,0,0",v
2015-09-16 17:42,1.706,0.029,"0,0,0,0",v
2015-09-16 17:48,1.713,0.023,"0,0,0,0",v
2015-09-16 17:54,1.733,0.024,"0,0,0,0",v
2015-09-16 18:00,1.68,0.026,"0,0,0,0",v
2015-09-16 18:06,1.678,0.029,"0,0,0,0",v
2015-09-16 18:12,1.664,0.028,"0,0,0,0",v
2015-09-16 18:18,1.652,0.026,"0,0,0,0",v
2015-09-16 18:24,1.633,0.028,"0,0,0,0",v
2015-09-16 18:30,1.637,0.026,"0,0,0,0",v
2015-09-16 18:36,1.617,0.023,"0,0,0,0",v
2015-09-16 18:42,1.596,0.028,"0,0,0,0",v
2015-09-16 18:48,1.616,0.025,"0,0,0,0",v
2015-09-16 18:54,1.575,0.027,"0,0,0,0",v
2015-09-16 19:00,1.554,0.025,"0,0,0,0",v
2015-09-16 19:06,1.571,0.029,"0,0,0,0",v
2015-09-16 19:12,1.552,0.027,"0,0,0,0",v
2015-09-16 19:18,1.532,0.029,"0,0,0,0",v
2015-09-16 19:24,1.564,0.028,"0,0,0,0",v
2015-09-16 19:30,1.516,0.031,"0,0,0,0",v
2015-09-16 19:36,1.514,0.028,"0,0,0,0",v
2015-09-16 19:42,1.506,0.027,"0,0,0,0",v
2015-09-16 19:48,1.51,0.028,"0,0,0,0",v
2015-09-16 19:54,1.517,0.031,"0,0,0,0",v
2015-09-16 20:00,1.512,0.028,"0,0,0,0",v
2015-09-16 20:06,1.499,0.024,"0,0,0,0",v
2015-09-16 20:12,1.473,0.029,"0,0,0,0",v
2015-09-16 20:18,1.471,0.028,"0,0,0,0",v
2015-09-16 20:24,1.499,0.02,"0,0,0,0",v
2015-09-16 20:30,1.499,0.022,"0,0,0,0",v
2015-09-16 20:36,1.484,0.025,"0,0,0,0",v
2015-09-16 20:42,1.466,0.023,"0,0,0,0",v
2015-09-16 20:48,1.48,0.024,"0,0,0,0",v
2015-09-16 20:54,1.512,0.026,"0,0,0,0",v
2015-09-16 21:00,1.484,0.025,"0,0,0,0",v
2015-09-16 21:06,1.499,0.027,"0,0,0,0",v
2015-09-16 21:12,1.491,0.026,"0,0,0,0",v
2015-09-16 21:18,1.497,0.026,"0,0,0,0",v
2015-09-16 21:24,1.492,0.029,"0,0,0,0",v
2015-09-16 21:30,1.505,0.027,"0,0,0,0",v
2015-09-16 21:36,1.517,0.031,"0,0,0,0",v
2015-09-16 21:42,1.52,0.025,"0,0,0,0",v
2015-09-16 21:48,1.518,0.026,"0,0,0,0",v
2015-09-16 21:54,1.519,0.025,"0,0,0,0",v
2015-09-16 22:00,1.527,0.028,"0,0,0,0",v
2015-09-16 22:06,1.564,0.032,"0,0,0,0",v
2015-09-16 22:12,1.544,0.027,"0,0,0,0",v
2015-09-16 22:18,1.547,0.028,"0,0,0,0",v
2015-09-16 22:24,1.568,0.03,"0,0,0,0",v
2015-09-16 22:30,1.568,0.025,"0,0,0,0",v
2015-09-16 22:36,1.603,0.026,"0,0,0,0",v
2015-09-16 22:42,1.602,0.023,"0,0,0,0",v
2015-09-16 22:48,1.603,0.024,"0,0,0,0",v
2015-09-16 22:54,1.591,0.026,"0,0,0,0",v
2015-09-16 23:00,1.616,0.027,"0,0,0,0",v
2015-09-16 23:06,1.667,0.021,"0,0,0,0",v
2015-09-16 23:12,1.647,0.027,"0,0,0,0",v
2015-09-16 23:18,1.649,0.026,"0,0,0,0",v
2015-09-16 23:24,1.66,0.027,"0,0,0,0",v
2015-09-16 23:30,1.674,0.028,"0,0,0,0",v
2015-09-16 23:36,1.711,0.024,"0,0,0,0",v
2015-09-16 23:42,1.703,0.023,"0,0,0,0",v
2015-09-16 23:48,1.704,0.024,"0,0,0,0",v
2015-09-16 23:54,1.733,0.021,"0,0,0,0",v
2015-09-17 00:00,1.742,0.023,"0,0,0,0",v
2015-09-17 00:06,1.741,0.025,"0,0,0,0",v
2015-09-17 00:12,1.752,0.026,"0,0,0,0",v
2015-09-17 00:18,1.768,0.025,"0,0,0,0",v
2015-09-17 00:24,1.761,0.023,"0,0,0,0",v
2015-09-17 00:30,1.782,0.023,"0,0,0,0",v
2015-09-17 00:36,1.8,0.023,"0,0,0,0",v
2015-09-17 00:42,1.817,0.026,"0,0,0,0",v
2015-09-17 00:48,1.812,0.025,"0,0,0,0",v
2015-09-17 00:54,1.808,0.025,"0,0,0,0",v
2015-09-17 01:00,1.817,0.021,"0,0,0,0",v
2015-09-17 01:06,1.862,0.02,"0,0,0,0",v
2015-09-17 01:12,1.846,0.022,"0,0,0,0",v
2015-09-17 01:18,1.848,0.026,"0,0,0,0",v
2015-09-17 01:24,1.841,0.021,"0,0,0,0",v
2015-09-17 01:30,1.849,0.022,"0,0,0,0",v
2015-09-17 01:36,1.875,0.026,"0,0,0,0",v
2015-09-17 01:42,1.88,0.025,"0,0,0,0",v
2015-09-17 01:48,1.875,0.026,"0,0,0,0",v
2015-09-17 01:54,1.863,0.025,"0,0,0,0",v
2015-09-17 02:00,1.882,0.028,"0,0,0,0",v
2015-09-17 02:06,1.874,0.025,"0,0,0,0",v
2015-09-17 02:12,1.879,0.024,"0,0,0,0",v
2015-09-17 02:18,1.869,0.027,"0,0,0,0",v
2015-09-17 02:24,1.894,0.023,"0,0,0,0",v
2015-09-17 02:30,1.876,0.023,"0,0,0,0",v
2015-09-17 02:36,1.872,0.026,"0,0,0,0",v
2015-09-17 02:42,1.886,0.024,"0,0,0,0",v
2015-09-17 02:48,1.861,0.023,"0,0,0,0",v
2015-09-17 02:54,1.873,0.025,"0,0,0,0",v
2015-09-17 03:00,1.862,0.023,"0,0,0,0",v
2015-09-17 03:06,1.872,0.025,"0,0,0,0",v
2015-09-17 03:12,1.854,0.023,"0,0,0,0",v
2015-09-17 03:18,1.838,0.022,"0,0,0,0",v
2015-09-17 03:24,1.843,0.027,"0,0,0,0",v
2015-09-17 03:30,1.835,0.021,"0,0,0,0",v
2015-09-17 03:36,1.834,0.025,"0,0,0,0",v
2015-09-17 03:42,1.822,0.023,"0,0,0,0",v
2015-09-17 03:48,1.8,0.029,"0,0,0,0",v
2015-09-17 03:54,1.793,0.028,"0,0,0,0",v
2015-09-17 04:00,1.786,0.026,"0,0,0,0",v
2015-09-17 04:06,1.796,0.023,"0,0,0,0",v
2015-09-17 04:12,1.765,0.026,"0,0,0,0",v
2015-09-17 04:18,1.75,0.024,"0,0,0,0",v
2015-09-17 04:24,1.752,0.025,"0,0,0,0",v
2015-09-17 04:30,1.743,0.027,"0,0,0,0",v
2015-09-17 04:36,1.737,0.025,"0,0,0,0",v
2015-09-17 04:42,1.702,0.025,"0,0,0,0",v
2015-09-17 04:48,1.687,0.026,"0,0,0,0",v
2015-09-17 04:54,1.698,0.021,"0,0,0,0",v
2015-09-17 05:00,1.661,0.025,"0,0,0,0",v
2015-09-17 05:06,1.666,0.025,"0,0,0,0",v
2015-09-17 05:12,1.634,0.026,"0,0,0,0",v
2015-09-17 05:18,1.637,0.021,"0,0,0,0",v
2015-09-17 05:24,1.612,0.023,"0,0,0,0",v
2015-09-17 05:30,1.593,0.024,"0,0,0,0",v
2015-09-17 05:36,1.594,0.023,"0,0,0,0",v
2015-09-17 05:42,1.571,0.024,"0,0,0,0",v
2015-09-17 05:48,1.564,0.026,"0,0,0,0",v
2015-09-17 05:54,1.537,0.025,"0,0,0,0",v
2015-09-17 06:00,1.545,0.021,"0,0,0,0",v
2015-09-17 06:06,1.504,0.021,"0,0,0,0",v
2015-09-17 06:12,1.516,0.024,"0,0,0,0",v
2015-09-17 06:18,1.515,0.025,"0,0,0,0",v
2015-09-17 06:24,1.466,0.023,"0,0,0,0",v
2015-09-17 06:30,1.46,0.025,"0,0,0,0",v
2015-09-17 06:36,1.446,0.024,"0,0,0,0",v
2015-09-17 06:42,1.464,0.025,"0,0,0,0",v
2015-09-17 06:48,1.433,0.023,"0,0,0,0",v
2015-09-17 06:54,1.434,0.024,"0,0,0,0",v
2015-09-17 07:00,1.412,0.026,"0,0,0,0",v
2015-09-17 07:06,1.401,0.025,"0,0,0,0",v
2015-09-17 07:12,1.414,0.027,"0,0,0,0",v
2015-09-17 07:18,1.403,0.023,"0,0,0,0",v
2015-09-17 07:24,1.364,0.023,"0,0,0,0",v
2015-09-17 07:30,1.382,0.026,"0,0,0,0",v
2015-09-17 07:36,1.371,0.025,"0,0,0,0",v
2015-09-17 07:42,1.345,0.026,"0,0,0,0",v
2015-09-17 07:48,1.36,0.027,"0,0,0,0",v
2015-09-17 07:54,1.375,0.029,"0,0,0,0",v
2015-09-17 08:00,1.322,0.026,"0,0,0,0",v
2015-09-17 08:06,1.328,0.021,"0,0,0,0",v
2015-09-17 08:12,1.345,0.024,"0,0,0,0",v
2015-09-17 08:18,1.334,0.026,"0,0,0,0",v
2015-09-17 08:24,1.322,0.022,"0,0,0,0",v
2015-09-17 08:30,1.327,0.032,"0,0,0,0",v
2015-09-17 08:36,1.3,0.032,"0,0,0,0",v
2015-09-17 08:42,1.327,0.032,"0,0,0,0",v
2015-09-17 08:48,1.34,0.027,"0,0,0,0",v
2015-09-17 08:54,1.303,0.03,"0,0,0,0",v
2015-09-17 09:00,1.328,0.026,"0,0,0,0",v
2015-09-17 09:06,1.316,0.029,"0,0,0,0",v
2015-09-17 09:12,1.324,0.024,"0,0,0,0",v
2015-09-17 09:18,1.317,0.029,"0,0,0,0",v
2015-09-17 09:24,1.336,0.029,"0,0,0,0",v
2015-09-17 09:30,1.325,0.03,"0,0,0,0",v
2015-09-17 09:36,1.347,0.032,"0,0,0,0",v
2015-09-17 09:42,1.364,0.028,"0,0,0,0",v
2015-09-17 09:48,1.348,0.03,"0,0,0,0",v
2015-09-17 09:54,1.356,0.027,"0,0,0,0",v
2015-09-17 10:00,1.368,0.035,"0,0,0,0",v
2015-09-17 10:06,1.376,0.034,"0,0,0,0",v
2015-09-17 10:12,1.387,0.031,"0,0,0,0",v
2015-09-17 10:18,1.383,0.032,"0,0,0,0",v
2015-09-17 10:24,1.408,0.035,"0,0,0,0",v
2015-09-17 10:30,1.411,0.039,"0,0,0,0",v
2015-09-17 10:36,1.41,0.031,"0,0,0,0",v
2015-09-17 10:42,1.441,0.044,"0,0,0,0",v
2015-09-17 10:48,1.452,0.034,"0,0,0,0",v
2015-09-17 10:54,1.459,0.032,"0,0,0,0",v
2015-09-17 11:00,1.466,0.033,"0,0,0,0",v
2015-09-17 11:06,1.492,0.029,"0,0,0,0",v
2015-09-17 11:12,1.49,0.029,"0,0,0,0",v
2015-09-17 11:18,1.512,0.032,"0,0,0,0",v
2015-09-17 11:24,1.543,0.034,"0,0,0,0",v
2015-09-17 11:30,1.525,0.032,"0,0,0,0",v
2015-09-17 11:36,1.555,0.03,"0,0,0,0",v
2015-09-17 11:42,1.579,0.033,"0,0,0,0",v
2015-09-17 11:48,1.576,0.038,"0,0,0,0",v
2015-09-17 11:54,1.606,0.036,"0,0,0,0",v
2015-09-17 12:00,1.606,0.036,"0,0,0,0",v
2015-09-17 12:06,1.629,0.042,"0,0,0,0",v
2015-09-17 12:12,1.639,0.032,"0,0,0,0",v
2015-09-17 12:18,1.659,0.039,"0,0,0,0",v
2015-09-17 12:24,1.654,0.037,"0,0,0,0",v
2015-09-17 12:30,1.682,0.04,"0,0,0,0",v
2015-09-17 12:36,1.704,0.04,"0,0,0,0",v
2015-09-17 12:42,1.696,0.035,"0,0,0,0",v
2015-09-17 12:48,1.738,0.04,"0,0,0,0",v
2015-09-17 12:54,1.729,0.031,"0,0,0,0",v
2015-09-17 13:00,1.749,0.033,"0,0,0,0",v
2015-09-17 13:06,1.764,0.042,"0,0,0,0",v
2015-09-17 13:12,1.776,0.042,"0,0,0,0",v
2015-09-17 13:18,1.76,0.033,"0,0,0,0",v
2015-09-17 13:24,1.809,0.032,"0,0,0,0",v
2015-09-17 13:30,1.938,0.042,"0,0,0,0",v
2015-09-17 13:36,1.984,0.056,"0,0,0,0",v
2015-09-17 13:42,1.358,0.096,"0,0,1,0",v
2015-09-17 13:48,1.95,0.235,"0,0,1,0",v
2015-09-17 13:54,2.137,0.226,"0,0,1,0",v
2015-09-17 14:00,1.3,0.173,"0,0,1,0",v
2015-09-17 14:06,1.288,0.059,"1,0,1,0",v
2015-09-17 14:12,1.276,0.222,"0,0,1,0",v
2015-09-17 14:18,1.758,0.294,"0,0,1,0",v
2015-09-17 14:24,1.64,0.146,"1,0,1,0",v
2015-09-17 14:30,1.522,0.099,"0,0,1,0",v
2015-09-17 14:36,2.079,0.063,"0,0,1,0",v
2015-09-17 14:42,1.921,0.035,"0,0,1,0",v
2015-09-17 14:48,1.854,0.07,"0,0,1,0",v
2015-09-17 14:54,1.898,0.08,"0,0,0,0",v
2015-09-17 15:00,1.911,0.029,"0,0,0,0",v
2015-09-17 15:06,2.111,0.041,"0,0,0,0",v
2015-09-17 15:12,1.734,0.053,"0,0,1,0",v
2015-09-17 15:18,1.905,0.079,"0,0,1,0",v
2015-09-17 15:24,2.225,0.068,"0,0,1,0",v
2015-09-17 15:30,1.544,0.069,"0,0,1,0",v
2015-09-17 15:36,2.262,0.068,"0,0,1,0",v
2015-09-17 15:42,1.947,0.083,"0,0,1,0",v
2015-09-17 15:48,1.817,0.052,"0,0,1,0",v
2015-09-17 15:54,1.686,0.063,"0,0,0,0",v
2015-09-17 16:00,2.343,0.069,"0,0,1,0",v
2015-09-17 16:06,1.904,0.177,"0,0,1,0",v
2015-09-17 16:12,1.604,0.076,"0,0,1,0",v
2015-09-17 16:18,2.068,0.089,"0,0,1,0",v
2015-09-17 16:24,1.767,0.053,"0,0,1,0",v
2015-09-17 16:30,1.988,0.039,"0,0,1,0",v
2015-09-17 16:36,1.966,0.064,"0,0,1,0",v
2015-09-17 16:42,2.048,0.037,"0,0,1,0",v
2015-09-17 16:48,1.646,0.071,"0,0,1,0",v
2015-09-17 16:54,1.777,0.082,"0,0,1,0",v
2015-09-17 17:00,2.057,0.045,"0,0,1,0",v
2015-09-17 17:06,1.82,0.08,"0,0,1,0",v
2015-09-17 17:12,1.903,0.062,"0,0,1,0",v
2015-09-17 17:18,1.979,0.078,"0,0,1,0",v
2015-09-17 17:24,1.637,0.034,"0,0,1,0",v
2015-09-17 17:30,1.9,0.054,"0,0,1,0",v
2015-09-17 17:36,1.922,0.075,"0,0,1,0",v
2015-09-17 17:42,1.796,0.033,"0,0,0,0",v
2015-09-17 17:48,1.814,0.068,"0,0,1,0",v
2015-09-17 17:54,1.644,0.035,"0,0,1,0",v
2015-09-17 18:00,1.89,0.037,"0,0,1,0",v
2015-09-17 18:06,1.878,0.039,"0,0,1,0",v
2015-09-17 18:12,1.883,0.027,"0,0,1,0",v
2015-09-17 18:18,1.669,0.066,"0,0,0,0",v
2015-09-17 18:24,1.537,0.032,"0,0,1,0",v
2015-09-17 18:30,1.758,0.041,"0,0,1,0",v
2015-09-17 18:36,1.879,0.05,"0,0,1,0",v
2015-09-17 18:42,1.744,0.049,"0,0,0,0",v
2015-09-17 18:48,1.625,0.039,"0,0,1,0",v
2015-09-17 18:54,1.627,0.031,"0,0,0,0",v
2015-09-17 19:00,1.65,0.039,"0,0,0,0",v
2015-09-17 19:06,1.748,0.038,"0,0,0,0",v
2015-09-17 19:12,1.662,0.033,"0,0,1,0",v
2015-09-17 19:18,1.637,0.048,"0,0,0,0",v
2015-09-17 19:24,1.568,0.027,"0,0,0,0",v
2015-09-17 19:30,1.692,0.069,"0,0,0,0",v
2015-09-17 19:36,1.7,0.028,"0,0,1,0",v
2015-09-17 19:42,1.679,0.037,"0,0,0,0",v
2015-09-17 19:48,1.533,0.029,"0,0,0,0",v
2015-09-17 19:54,1.564,0.042,"0,0,1,0",v
2015-09-17 20:00,1.626,0.036,"0,0,0,0",v
2015-09-17 20:06,1.597,0.025,"0,0,0,0",v
2015-09-17 20:12,1.713,0.04,"0,0,0,0",v
2015-09-17 20:18,1.6,0.028,"0,0,1,0",v
2015-09-17 20:24,1.522,0.039,"0,0,1,0",v
2015-09-17 20:30,1.488,0.029,"0,0,0,0",v
2015-09-17 20:36,1.694,0.024,"0,0,0,0",v
2015-09-17 20:42,1.588,0.029,"0,0,1,0",v
2015-09-17 20:48,1.675,0.04,"0,0,1,0",v
2015-09-17 20:54,1.319,0.05,"0,0,1,0",v
2015-09-17 21:00,1.592,0.071,"0,0,1,0",v
2015-09-17 21:06,1.7,0.044,"0,0,1,0",v
2015-09-17 21:12,1.487,0.036,"0,0,0,0",v
2015-09-17 21:18,1.59,0.036,"0,0,1,0",v
2015-09-17 21:24,1.473,0.039,"0,0,1,0",v
2015-09-17 21:30,1.474,0.043,"0,0,1,0",v
2015-09-17 21:36,1.634,0.026,"0,0,0,0",v
2015-09-17 21:42,1.648,0.025,"0,0,1,0",v
2015-09-17 21:48,1.566,0.035,"0,0,0,0",v
2015-09-17 21:54,1.475,0.028,"0,0,0,0",v
2015-09-17 22:00,1.534,0.03,"0,0,0,0",v
2015-09-17 22:06,1.606,0.029,"0,0,0,0",v
2015-09-17 22:12,1.567,0.027,"0,0,0,0",v
2015-09-17 22:18,1.658,0.036,"0,0,0,0",v
2015-09-17 22:24,1.499,0.036,"0,0,1,0",v
