t,v,s,f,q
2015-09-16 05:12,1.183,0.046,"0,0,0,0",v
2015-09-16 05:18,1.171,0.044,"0,0,0,0",v
2015-09-16 05:24,1.178,0.04,"0,0,0,0",v
2015-09-16 05:30,1.169,0.045,"0,0,0,0",v
2015-09-16 05:36,1.179,0.04,"0,0,0,0",v
2015-09-16 05:42,1.169,0.043,"0,0,0,0",v
2015-09-16 05:48,1.168,0.045,"0,0,0,0",v
2015-09-16 05:54,1.176,0.045,"0,0,0,0",v
2015-09-16 06:00,1.16,0.042,"0,0,0,0",v
2015-09-16 06:06,1.169,0.044,"0,0,0,0",v
2015-09-16 06:12,1.15,0.04,"0,0,0,0",v
2015-09-16 06:18,1.147,0.042,"0,0,0,0",v
2015-09-16 06:24,1.15,0.041,"0,0,0,0",v
2015-09-16 06:30,1.141,0.039,"0,0,0,0",v
2015-09-16 06:36,1.129,0.039,"0,0,0,0",v
2015-09-16 06:42,1.149,0.044,"0,0,0,0",v
2015-09-16 06:48,1.116,0.043,"0,0,0,0",v
2015-09-16 06:54,1.135,0.044,"0,0,0,0",v
2015-09-16 07:00,1.121,0.038,"0,0,0,0",v
2015-09-16 07:06,1.127,0.037,"0,0,0,0",v
2015-09-16 07:12,1.11,0.044,"0,0,0,0",v
2015-09-16 07:18,1.128,0.047,"0,0,0,0",v
2015-09-16 07:24,1.101,0.045,"0,0,0,0",v
2015-09-16 07:30,1.118,0.047,"0,0,0,0",v
2015-09-16 07:36,1.101,0.044,"0,0,0,0",v
2015-09-16 07:42,1.101,0.039,"0,0,0,0",v
2015-09-16 07:48,1.1,0.044,"0,0,0,0",v
2015-09-16 07:54,1.08,0.043,"0,0,0,0",v
2015-09-16 08:00,1.095,0.041,"0,0,0,0",v
2015-09-16 08:06,1.07,0.042,"0,0,0,0",v
2015-09-16 08:12,1.073,0.039,"0,0,0,0",v
2015-09-16 08:18,1.06,0.046,"0,0,0,0",v
2015-09-16 08:24,1.063,0.037,"0,0,0,0",v
2015-09-16 08:30,1.037,0.038,"0,0,0,0",v
2015-09-16 08:36,1.049,0.041,"0,0,0,0",v
2015-09-16 08:42,1.035,0.04,"0,0,0,0",v
2015-09-16 08:48,1.023,0.038,"0,0,0,0",v
2015-09-16 08:54,1.029,0.037,"0,0,0,0",v
2015-09-16 09:00,1.015,0.039,"0,0,0,0",v
2015-09-16 09:06,1.023,0.037,"0,0,0,0",v
2015-09-16 09:12,0.993,0.043,"0,0,0,0",v
2015-09-16 09:18,1.006,0.039,"0,0,0,0",v
2015-09-16 09:24,0.994,0.039,"0,0,0,0",v
2015-09-16 09:30,0.98,0.033,"0,0,0,0",v
2015-09-16 09:36,0.975,0.038,"0,0,0,0",v
2015-09-16 09:42,0.981,0.038,"0,0,0,0",v
2015-09-16 09:48,0.967,0.037,"0,0,0,0",v
2015-09-16 09:54,0.956,0.033,"0,0,0,0",v
2015-09-16 10:00,0.959,0.032,"0,0,0,0",v
2015-09-16 10:06,0.947,0.036,"0,0,0,0",v
2015-09-16 10:12,0.945,0.035,"0,0,0,0",v
2015-09-16 10:18,0.95,0.039,"0,0,0,0",v
2015-09-16 10:24,0.931,0.033,"0,0,0,0",v
2015-09-16 10:30,0.946,0.035,"0,0,0,0",v
2015-09-16 10:36,0.928,0.033,"0,0,0,0",v
2015-09-16 10:42,0.936,0.035,"0,0,0,0",v
2015-09-16 10:48,0.92,0.034,"0,0,0,0",v
2015-09-16 10:54,0.934,0.033,"0,0,0,0",v
2015-09-16 11:00,0.91,0.032,"0,0,0,0",v
2015-09-16 11:06,0.927,0.033,"0,0,0,0",v
2015-09-16 11:12,0.923,0.034,"0,0,0,0",v
2015-09-16 11:18,0.911,0.033,"0,0,0,0",v
2015-09-16 11:24,0.928,0.032,"0,0,0,0",v
2015-09-16 11:30,0.906,0.033,"0,0,0,0",v
2015-09-16 11:36,0.928,0.033,"0,0,0,0",v
2015-09-16 11:42,0.908,0.029,"0,0,0,0",v
2015-09-16 11:48,0.925,0.034,"0,0,0,0",v
2015-09-16 11:54,0.907,0.036,"0,0,0,0",v
2015-09-16 12:00,0.937,0.033,"0,0,0,0",v
2015-09-16 12:06,0.927,0.035,"0,0,0,0",v
2015-09-16 12:12,0.928,0.035,"0,0,0,0",v
2015-09-16 12:18,0.945,0.035,"0,0,0,0",v
2015-09-16 12:24,0.941,0.037,"0,0,0,0",v
2015-09-16 12:30,0.951,0.037,"0,0,0,0",v
2015-09-16 12:36,0.956,0.035,"0,0,0,0",v
2015-09-16 12:42,0.964,0.036,"0,0,0,0",v
2015-09-16 12:48,0.957,0.034,"0,0,0,0",v
2015-09-16 12:54,0.98,0.04,"0,0,0,0",v
2015-09-16 13:00,0.967,0.038,"0,0,0,0",v
2015-09-16 13:06,0.995,0.04,"0,0,0,0",v
2015-09-16 13:12,0.97,0.038,"0,0,0,0",v
2015-09-16 13:18,0.993,0.039,"0,0,0,0",v
2015-09-16 13:24,0.985,0.036,"0,0,0,0",v
2015-09-16 13:30,0.998,0.036,"0,0,0,0",v
2015-09-16 13:36,1.008,0.047,"0,0,0,0",v
2015-09-16 13:42,1.007,0.036,"0,0,0,0",v
2015-09-16 13:48,1.008,0.041,"0,0,0,0",v
2015-09-16 13:54,1.027,0.037,"0,0,0,0",v
2015-09-16 14:00,1.018,0.034,"0,0,0,0",v
2015-09-16 14:06,1.038,0.045,"0,0,0,0",v
2015-09-16 14:12,1.038,0.038,"0,0,0,0",v
2015-09-16 14:18,1.04,0.042,"0,0,0,0",v
2015-09-16 14:24,1.053,0.036,"0,0,0,0",v
2015-09-16 14:30,1.055,0.04,"0,0,0,0",v
2015-09-16 14:36,1.067,0.041,"0,0,0,0",v
2015-09-16 14:42,1.076,0.043,"0,0,0,0",v
2015-09-16 14:48,1.088,0.041,"0,0,0,0",v
2015-09-16 14:54,1.085,0.043,"0,0,0,0",v
2015-09-16 15:00,1.115,0.044,"0,0,0,0",v
2015-09-16 15:06,1.106,0.042,"0,0,0,0",v
2015-09-16 15:12,1.133,0.046,"0,0,0,0",v
2015-09-16 15:18,1.123,0.043,"0,0,0,0",v
2015-09-16 15:24,1.147,0.046,"0,0,0,0",v
2015-09-16 15:30,1.144,0.037,"0,0,0,0",v
2015-09-16 15:36,1.162,0.044,"0,0,0,0",v
2015-09-16 15:42,1.155,0.045,"0,0,0,0",v
2015-09-16 15:48,1.166,0.049,"0,0,0,0",v
2015-09-16 15:54,1.18,0.046,"0,0,0,0",v
2015-09-16 16:00,1.178,0.05,"0,0,0,0",v
2015-09-16 16:06,1.185,0.044,"0,0,0,0",v
2015-09-16 16:12,1.193,0.049,"0,0,0,0",v
2015-09-16 16:18,1.196,0.056,"0,0,0,0",v
2015-09-16 16:24,1.213,0.052,"0,0,0,0",v
2015-09-16 16:30,1.203,0.053,"0,0,0,0",v
2015-09-16 16:36,1.226,0.051,"0,0,0,0",v
2015-09-16 16:42,1.213,0.051,"0,0,0,0",v
2015-09-16 16:48,1.222,0.052,"0,0,0,0",v
2015-09-16 16:54,1.221,0.048,"0,0,0,0",v
2015-09-16 17:00,1.229,0.056,"0,0,0,0",v
2015-09-16 17:06,1.226,0.058,"0,0,0,0",v
2015-09-16 17:12,1.237,0.053,"0,0,0,0",v
2015-09-16 17:18,1.242,0.045,"0,0,0,0",v
2015-09-16 17:24,1.226,0.055,"0,0,0,0",v
2015-09-16 17:30,1.246,0.046,"0,0,0,0",v
2015-09-16 17:36,1.241,0.049,"0,0,0,0",v
2015-09-16 17:42,1.248,0.052,"0,0,0,0",v
2015-09-16 17:48,1.257,0.053,"0,0,0,0",v
2015-09-16 17:54,1.247,0.051,"0,0,0,0",v
2015-09-16 18:00,1.255,0.052,"0,0,0,0",v
2015-09-16 18:06,1.255,0.054,"0,0,0,0",v
2015-09-16 18:12,1.251,0.051,"0,0,0,0",v
2015-09-16 18:18,1.243,0.052,"0,0,0,0",v
2015-09-16 18:24,1.24,0.052,"0,0,0,0",v
2015-09-16 18:30,1.241,0.049,"0,0,0,0",v
2015-09-16 18:36,1.237,0.052,"0,0,0,0",v
2015-09-16 18:42,1.233,0.048,"0,0,0,0",v
2015-09-16 18:48,1.23,0.045,"0,0,0,0",v
2015-09-16 18:54,1.226,0.043,"0,0,0,0",v
2015-09-16 19:00,1.226,0.055,"0,0,0,0",v
2015-09-16 19:06,1.209,0.046,"0,0,0,0",v
2015-09-16 19:12,1.215,0.05,"0,0,0,0",v
2015-09-16 19:18,1.197,0.05,"0,0,0,0",v
2015-09-16 19:24,1.194,0.053,"0,0,0,0",v
2015-09-16 19:30,1.179,0.051,"0,0,0,0",v
2015-09-16 19:36,1.187,0.055,"0,0,0,0",v
2015-09-16 19:42,1.162,0.04,"0,0,0,0",v
2015-09-16 19:48,1.164,0.053,"0,0,0,0",v
2015-09-16 19:54,1.156,0.048,"0,0,0,0",v
2015-09-16 20:00,1.145,0.045,"0,0,0,0",v
2015-09-16 20:06,1.145,0.04,"0,0,0,0",v
2015-09-16 20:12,1.145,0.049,"0,0,0,0",v
2015-09-16 20:18,1.133,0.046,"0,0,0,0",v
2015-09-16 20:24,1.129,0.047,"0,0,0,0",v
2015-09-16 20:30,1.126,0.047,"0,0,0,0",v
2015-09-16 20:36,1.125,0.048,"0,0,0,0",v
2015-09-16 20:42,1.115,0.041,"0,0,0,0",v
2015-09-16 20:48,1.114,0.042,"0,0,0,0",v
2015-09-16 20:54,1.104,0.044,"0,0,0,0",v
2015-09-16 21:00,1.107,0.045,"0,0,0,0",v
2015-09-16 21:06,1.093,0.043,"0,0,0,0",v
2015-09-16 21:12,1.087,0.045,"0,0,0,0",v
2015-09-16 21:18,1.078,0.042,"0,0,0,0",v
2015-09-16 21:24,1.087,0.046,"0,0,0,0",v
2015-09-16 21:30,1.075,0.04,"0,0,0,0",v
2015-09-16 21:36,1.063,0.044,"0,0,0,0",v
2015-09-16 21:42,1.062,0.051,"0,0,0,0",v
2015-09-16 21:48,1.046,0.038,"0,0,0,0",v
2015-09-16 21:54,1.05,0.039,"0,0,0,0",v
2015-09-16 22:00,1.043,0.043,"0,0,0,0",v
2015-09-16 22:06,1.039,0.042,"0,0,0,0",v
2015-09-16 22:12,1.025,0.042,"0,0,0,0",v
2015-09-16 22:18,1.03,0.043,"0,0,0,0",v
2015-09-16 22:24,1.017,0.043,"0,0,0,0",v
2015-09-16 22:30,1.015,0.043,"0,0,0,0",v
2015-09-16 22:36,1.009,0.041,"0,0,0,0",v
2015-09-16 22:42,1.006,0.04,"0,0,0,0",v
2015-09-16 22:48,1.003,0.039,"0,0,0,0",v
2015-09-16 22:54,0.995,0.038,"0,0,0,0",v
2015-09-16 23:00,1.001,0.038,"0,0,0,0",v
2015-09-16 23:06,0.993,0.037,"0,0,0,0",v
2015-09-16 23:12,1.0,0.044,"0,0,0,0",v
2015-09-16 23:18,0.993,0.04,"0,0,0,0",v
2015-09-16 23:24,0.996,0.04,"0,0,0,0",v
2015-09-16 23:30,1.001,0.041,"0,0,0,0",v
2015-09-16 23:36,0.988,0.036,"0,0,0,0",v
2015-09-16 23:42,1.0,0.039,"0,0,0,0",v
2015-09-16 23:48,0.98,0.034,"0,0,0,0",v
2015-09-16 23:54,1.011,0.038,"0,0,0,0",v
2015-09-17 00:00,0.983,0.037,"0,0,0,0",v
2015-09-17 00:06,1.004,0.038,"0,0,0,0",v
2015-09-17 00:12,0.988,0.036,"0,0,0,0",v
2015-09-17 00:18,1.004,0.038,"0,0,0,0",v
2015-09-17 00:24,0.997,0.037,"0,0,0,0",v
2015-09-17 00:30,1.006,0.039,"0,0,0,0",v
2015-09-17 00:36,1.003,0.039,"0,0,0,0",v
2015-09-17 00:42,1.0,0.038,"0,0,0,0",v
2015-09-17 00:48,1.002,0.038,"0,0,0,0",v
2015-09-17 00:54,1.002,0.041,"0,0,0,0",v
2015-09-17 01:00,1.0,0.038,"0,0,0,0",v
2015-09-17 01:06,1.008,0.046,"0,0,0,0",v
2015-09-17 01:12,1.006,0.039,"0,0,0,0",v
2015-09-17 01:18,1.001,0.036,"0,0,0,0",v
2015-09-17 01:24,1.013,0.039,"0,0,0,0",v
2015-09-17 01:30,1.002,0.041,"0,0,0,0",v
2015-09-17 01:36,1.028,0.041,"0,0,0,0",v
2015-09-17 01:42,1.009,0.04,"0,0,0,0",v
2015-09-17 01:48,1.038,0.04,"0,0,0,0",v
2015-09-17 01:54,1.018,0.04,"0,0,0,0",v
2015-09-17 02:00,1.046,0.039,"0,0,0,0",v
2015-09-17 02:06,1.039,0.042,"0,0,0,0",v
2015-09-17 02:12,1.039,0.043,"0,0,0,0",v
2015-09-17 02:18,1.049,0.04,"0,0,0,0",v
2015-09-17 02:24,1.053,0.045,"0,0,0,0",v
2015-09-17 02:30,1.064,0.044,"0,0,0,0",v
2015-09-17 02:36,1.057,0.041,"0,0,0,0",v
2015-09-17 02:42,1.079,0.038,"0,0,0,0",v
2015-09-17 02:48,1.076,0.039,"0,0,0,0",v
2015-09-17 02:54,1.084,0.04,"0,0,0,0",v
2015-09-17 03:00,1.107,0.041,"0,0,0,0",v
2015-09-17 03:06,1.1,0.04,"0,0,0,0",v
2015-09-17 03:12,1.115,0.036,"0,0,0,0",v
2015-09-17 03:18,1.12,0.043,"0,0,0,0",v
2015-09-17 03:24,1.126,0.042,"0,0,0,0",v
2015-09-17 03:30,1.126,0.036,"0,0,0,0",v
2015-09-17 03:36,1.148,0.042,"0,0,0,0",v
2015-09-17 03:42,1.124,0.047,"0,0,0,0",v
2015-09-17 03:48,1.159,0.041,"0,0,0,0",v
2015-09-17 03:54,1.139,0.037,"0,0,0,0",v
2015-09-17 04:00,1.153,0.044,"0,0,0,0",v
2015-09-17 04:06,1.15,0.041,"0,0,0,0",v
2015-09-17 04:12,1.167,0.04,"0,0,0,0",v
2015-09-17 04:18,1.16,0.045,"0,0,0,0",v
2015-09-17 04:24,1.162,0.043,"0,0,0,0",v
2015-09-17 04:30,1.166,0.039,"0,0,0,0",v
2015-09-17 04:36,1.164,0.045,"0,0,0,0",v
2015-09-17 04:42,1.163,0.043,"0,0,0,0",v
2015-09-17 04:48,1.165,0.045,"0,0,0,0",v
2015-09-17 04:54,1.165,0.042,"0,0,0,0",v
2015-09-17 05:00,1.169,0.038,"0,0,0,0",v
2015-09-17 05:06,1.164,0.043,"0,0,0,0",v
2015-09-17 05:12,1.171,0.041,"0,0,0,0",v
2015-09-17 05:18,1.166,0.043,"0,0,0,0",v
2015-09-17 05:24,1.177,0.041,"0,0,0,0",v
2015-09-17 05:30,1.171,0.039,"0,0,0,0",v
2015-09-17 05:36,1.183,0.046,"0,0,0,0",v
2015-09-17 05:42,1.165,0.04,"0,0,0,0",v
2015-09-17 05:48,1.181,0.043,"0,0,0,0",v
2015-09-17 05:54,1.162,0.044,"0,0,0,0",v
2015-09-17 06:00,1.176,0.042,"0,0,0,0",v
2015-09-17 06:06,1.172,0.045,"0,0,0,0",v
2015-09-17 06:12,1.16,0.041,"0,0,0,0",v
2015-09-17 06:18,1.164,0.043,"0,0,0,0",v
2015-09-17 06:24,1.162,0.04,"0,0,0,0",v
2015-09-17 06:30,1.161,0.043,"0,0,0,0",v
2015-09-17 06:36,1.155,0.04,"0,0,0,0",v
2015-09-17 06:42,1.16,0.043,"0,0,0,0",v
2015-09-17 06:48,1.146,0.042,"0,0,0,0",v
2015-09-17 06:54,1.15,0.043,"0,0,0,0",v
2015-09-17 07:00,1.138,0.045,"0,0,0,0",v
2015-09-17 07:06,1.14,0.044,"0,0,0,0",v
2015-09-17 07:12,1.13,0.044,"0,0,0,0",v
2015-09-17 07:18,1.137,0.045,"0,0,0,0",v
2015-09-17 07:24,1.123,0.041,"0,0,0,0",v
2015-09-17 07:30,1.116,0.04,"0,0,0,0",v
2015-09-17 07:36,1.121,0.041,"0,0,0,0",v
2015-09-17 07:42,1.114,0.045,"0,0,0,0",v
2015-09-17 07:48,1.117,0.043,"0,0,0,0",v
2015-09-17 07:54,1.088,0.042,"0,0,0,0",v
2015-09-17 08:00,1.102,0.041,"0,0,0,0",v
2015-09-17 08:06,1.078,0.041,"0,0,0,0",v
2015-09-17 08:12,1.076,0.046,"0,0,0,0",v
2015-09-17 08:18,1.072,0.043,"0,0,0,0",v
2015-09-17 08:24,1.063,0.042,"0,0,0,0",v
2015-09-17 08:30,1.05,0.041,"0,0,0,0",v
2015-09-17 08:36,1.049,0.041,"0,0,0,0",v
2015-09-17 08:42,1.033,0.043,"0,0,0,0",v
2015-09-17 08:48,1.031,0.044,"0,0,0,0",v
2015-09-17 08:54,1.026,0.035,"0,0,0,0",v
2015-09-17 09:00,1.019,0.042,"0,0,0,0",v
2015-09-17 09:06,1.01,0.041,"0,0,0,0",v
2015-09-17 09:12,1.006,0.035,"0,0,0,0",v
2015-09-17 09:18,0.988,0.037,"0,0,0,0",v
2015-09-17 09:24,0.981,0.033,"0,0,0,0",v
2015-09-17 09:30,0.984,0.035,"0,0,0,0",v
2015-09-17 09:36,0.962,0.034,"0,0,0,0",v
2015-09-17 09:42,0.966,0.035,"0,0,0,0",v
2015-09-17 09:48,0.962,0.04,"0,0,0,0",v
2015-09-17 09:54,0.955,0.034,"0,0,0,0",v
2015-09-17 10:00,0.952,0.036,"0,0,0,0",v
2015-09-17 10:06,0.94,0.036,"0,0,0,0",v
2015-09-17 10:12,0.944,0.038,"0,0,0,0",v
2015-09-17 10:18,0.936,0.037,"0,0,0,0",v
2015-09-17 10:24,0.937,0.039,"0,0,0,0",v
2015-09-17 10:30,0.928,0.032,"0,0,0,0",v
2015-09-17 10:36,0.931,0.029,"0,0,0,0",v
2015-09-17 10:42,0.917,0.035,"0,0,0,0",v
2015-09-17 10:48,0.919,0.034,"0,0,0,0",v
2015-09-17 10:54,0.909,0.035,"0,0,0,0",v
2015-09-17 11:00,0.913,0.03,"0,0,0,0",v
2015-09-17 11:06,0.901,0.031,"0,0,0,0",v
2015-09-17 11:12,0.915,0.033,"0,0,0,0",v
2015-09-17 11:18,0.895,0.03,"0,0,0,0",v
2015-09-17 11:24,0.91,0.034,"0,0,0,0",v
2015-09-17 11:30,0.897,0.034,"0,0,0,0",v
2015-09-17 11:36,0.901,0.032,"0,0,0,0",v
2015-09-17 11:42,0.905,0.031,"0,0,0,0",v
2015-09-17 11:48,0.904,0.031,"0,0,0,0",v
2015-09-17 11:54,0.909,0.033,"0,0,0,0",v
2015-09-17 12:00,0.904,0.035,"0,0,0,0",v
2015-09-17 12:06,0.905,0.029,"0,0,0,0",v
2015-09-17 12:12,0.903,0.034,"0,0,0,0",v
2015-09-17 12:18,0.909,0.036,"0,0,0,0",v
2015-09-17 12:24,0.903,0.031,"0,0,0,0",v
2015-09-17 12:30,0.911,0.036,"0,0,0,0",v
2015-09-17 12:36,0.907,0.029,"0,0,0,0",v
2015-09-17 12:42,0.907,0.034,"0,0,0,0",v
2015-09-17 12:48,0.921,0.034,"0,0,0,0",v
2015-09-17 12:54,0.918,0.036,"0,0,0,0",v
2015-09-17 13:00,0.919,0.032,"0,0,0,0",v
2015-09-17 13:06,0.925,0.029,"0,0,0,0",v
2015-09-17 13:12,0.929,0.033,"0,0,0,0",v
2015-09-17 13:18,0.94,0.03,"0,0,0,0",v
2015-09-17 13:24,0.927,0.033,"0,0,0,0",v
2015-09-17 13:30,0.956,0.034,"0,0,0,0",v
2015-09-17 13:36,0.941,0.035,"0,0,0,0",v
2015-09-17 13:42,0.961,0.035,"0,0,0,0",v
2015-09-17 13:48,0.961,0.037,"0,0,0,0",v
2015-09-17 13:54,0.972,0.034,"0,0,0,0",v
2015-09-17 14:00,0.976,0.036,"0,0,0,0",v
2015-09-17 14:06,0.984,0.038,"0,0,0,0",v
2015-09-17 14:12,0.989,0.033,"0,0,0,0",v
2015-09-17 14:18,1.0,0.036,"0,0,0,0",v
2015-09-17 14:24,1.004,0.034,"0,0,0,0",v
2015-09-17 14:30,1.024,0.038,"0,0,0,0",v
2015-09-17 14:36,1.014,0.036,"0,0,0,0",v
2015-09-17 14:42,1.035,0.037,"0,0,0,0",v
2015-09-17 14:48,1.03,0.038,"0,0,0,0",v
2015-09-17 14:54,1.052,0.039,"0,0,0,0",v
2015-09-17 15:00,1.048,0.039,"0,0,0,0",v
2015-09-17 15:06,1.06,0.042,"0,0,0,0",v
2015-09-17 15:12,1.068,0.035,"0,0,0,0",v
2015-09-17 15:18,1.077,0.041,"0,0,0,0",v
2015-09-17 15:24,1.072,0.038,"0,0,0,0",v
2015-09-17 15:30,1.097,0.038,"0,0,0,0",v
2015-09-17 15:36,1.077,0.039,"0,0,0,0",v
2015-09-17 15:42,1.103,0.044,"0,0,0,0",v
2015-09-17 15:48,1.107,0.042,"0,0,0,0",v
2015-09-17 15:54,1.112,0.04,"0,0,0,0",v
2015-09-17 16:00,1.122,0.041,"0,0,0,0",v
2015-09-17 16:06,1.13,0.041,"0,0,0,0",v
2015-09-17 16:12,1.141,0.042,"0,0,0,0",v
2015-09-17 16:18,1.148,0.044,"0,0,0,0",v
2015-09-17 16:24,1.155,0.04,"0,0,0,0",v
2015-09-17 16:30,1.167,0.053,"0,0,0,0",v
2015-09-17 16:36,1.186,0.046,"0,0,0,0",v
2015-09-17 16:42,1.173,0.047,"0,0,0,0",v
2015-09-17 16:48,1.184,0.048,"0,0,0,0",v
2015-09-17 16:54,1.259,0.042,"0,0,0,0",v
2015-09-17 17:00,1.109,0.039,"0,0,0,0",v
2015-09-17 17:06,1.278,0.046,"0,0,1,0",v
2015-09-17 17:12,1.196,0.047,"0,0,1,0",v
2015-09-17 17:18,1.158,0.049,"0,0,0,0",v
2015-09-17 17:24,1.296,0.039,"0,0,0,0",v
2015-09-17 17:30,1.159,0.043,"0,0,1,0",v
2015-09-17 17:36,1.183,0.056,"0,0,1,0",v
2015-09-17 17:42,1.349,0.065,"0,0,0,0",v
2015-09-17 17:48,1.194,0.063,"0,0,1,0",v
2015-09-17 17:54,1.198,0.052,"0,0,1,0",v
2015-09-17 18:00,1.36,0.054,"0,0,0,0",v
2015-09-17 18:06,1.181,0.049,"0,0,1,0",v
2015-09-17 18:12,1.25,0.04,"0,0,1,0",v
2015-09-17 18:18,1.292,0.049,"0,0,0,0",v
2015-09-17 18:24,1.233,0.052,"0,0,0,0",v
2015-09-17 18:30,1.235,0.046,"0,0,0,0",v
2015-09-17 18:36,1.282,0.047,"0,0,0,0",v
2015-09-17 18:42,1.205,0.054,"0,0,0,0",v
2015-09-17 18:48,1.287,0.04,"0,0,0,0",v
2015-09-17 18:54,1.199,0.045,"0,0,0,0",v
2015-09-17 19:00,1.276,0.043,"0,0,0,0",v
2015-09-17 19:06,1.214,0.045,"0,0,0,0",v
2015-09-17 19:12,1.228,0.041,"0,0,0,0",v
2015-09-17 19:18,1.242,0.049,"0,0,0,0",v
2015-09-17 19:24,1.204,0.056,"0,0,0,0",v
2015-09-17 19:30,1.29,0.056,"0,0,0,0",v
2015-09-17 19:36,1.117,0.05,"0,0,1,0",v
2015-09-17 19:42,1.313,0.049,"0,0,1,0",v
2015-09-17 19:48,1.201,0.042,"0,0,1,0",v
2015-09-17 19:54,1.112,0.043,"0,0,0,0",v
2015-09-17 20:00,1.316,0.046,"0,0,0,0",v
2015-09-17 20:06,1.095,0.044,"0,0,1,0",v
2015-09-17 20:12,1.185,0.043,"0,0,1,0",v
2015-09-17 20:18,1.233,0.047,"0,0,0,0",v
2015-09-17 20:24,1.092,0.039,"0,0,0,0",v
2015-09-17 20:30,1.238,0.041,"0,0,1,0",v
2015-09-17 20:36,1.197,0.047,"0,0,1,0",v
2015-09-17 20:42,1.117,0.046,"0,0,0,0",v
2015-09-17 20:48,1.196,0.054,"0,0,0,0",v
2015-09-17 20:54,1.172,0.062,"0,0,0,0",v
2015-09-17 21:00,1.059,0.054,"0,0,0,0",v
2015-09-17 21:06,1.205,0.049,"0,0,0,0",v
2015-09-17 21:12,1.085,0.044,"0,0,1,0",v
2015-09-17 21:18,1.146,0.049,"0,0,1,0",v
2015-09-17 21:24,1.117,0.046,"0,0,0,0",v
2015-09-17 21:30,1.116,0.045,"0,0,0,0",v
2015-09-17 21:36,1.128,0.046,"0,0,0,0",v
2015-09-17 21:42,1.062,0.04,"0,0,0,0",v
2015-09-17 21:48,1.121,0.043,"0,0,0,0",v
2015-09-17 21:54,1.096,0.04,"0,0,0,0",v
2015-09-17 22:00,1.062,0.039,"0,0,0,0",v
2015-09-17 22:06,1.101,0.034,"0,0,0,0",v
2015-09-17 22:12,1.106,0.042,"0,0,0,0",v
2015-09-17 22:18,0.99,0.037,"0,0,0,0",v
2015-09-17 22:24,1.123,0.036,"0,0,1,0",v
2015-09-17 22:30,0.98,0.041,"0,0,1,0",v
