t,v,s,f,q
2015-09-16 07:36,1.875,0.005,"0,0,0,0",v
2015-09-16 07:42,1.873,0.007,"0,0,0,0",v
2015-09-16 07:48,1.833,0.008,"0,0,0,0",v
2015-09-16 07:54,1.812,0.005,"0,0,0,0",v
2015-09-16 08:00,1.78,0.006,"0,0,0,0",v
2015-09-16 08:06,1.761,0.006,"0,0,0,0",v
2015-09-16 08:12,1.729,0.007,"0,0,0,0",v
2015-09-16 08:18,1.722,0.006,"0,0,0,0",v
2015-09-16 08:24,1.691,0.005,"0,0,0,0",v
2015-09-16 08:30,1.676,0.006,"0,0,0,0",v
2015-09-16 08:36,1.649,0.006,"0,0,0,0",v
2015-09-16 08:42,1.636,0.005,"0,0,0,0",v
2015-09-16 08:48,1.613,0.004,"0,0,0,0",v
2015-09-16 08:54,1.598,0.004,"0,0,0,0",v
2015-09-16 09:00,1.566,0.004,"0,0,0,0",v
2015-09-16 09:06,1.559,0.005,"0,0,0,0",v
2015-09-16 09:12,1.528,0.005,"0,0,0,0",v
2015-09-16 09:18,1.52,0.005,"0,0,0,0",v
2015-09-16 09:24,1.498,0.005,"0,0,0,0",v
2015-09-16 09:30,1.482,0.004,"0,0,0,0",v
2015-09-16 09:36,1.47,0.006,"0,0,0,0",v
2015-09-16 09:42,1.468,0.004,"0,0,0,0",v
2015-09-16 09:48,1.446,0.007,"0,0,0,0",v
2015-09-16 09:54,1.421,0.006,"0,0,0,0",v
2015-09-16 10:00,1.397,0.005,"0,0,0,0",v
2015-09-16 10:06,1.387,0.005,"0,0,0,0",v
2015-09-16 10:12,1.368,0.006,"0,0,0,0",v
2015-09-16 10:18,1.357,0.005,"0,0,0,0",v
2015-09-16 10:24,1.346,0.006,"0,0,0,0",v
2015-09-16 10:30,1.333,0.005,"0,0,0,0",v
2015-09-16 10:36,1.333,0.006,"0,0,0,0",v
2015-09-16 10:42,1.315,0.005,"0,0,0,0",v
2015-09-16 10:48,1.31,0.006,"0,0,0,0",v
2015-09-16 10:54,1.301,0.004,"0,0,0,0",v
2015-09-16 11:00,1.306,0.006,"0,0,0,0",v
2015-09-16 11:06,1.296,0.006,"0,0,0,0",v
2015-09-16 11:12,1.297,0.005,"0,0,0,0",v
2015-09-16 11:18,1.288,0.005,"0,0,0,0",v
2015-09-16 11:24,1.286,0.006,"0,0,0,0",v
2015-09-16 11:30,1.28,0.004,"0,0,0,0",v
2015-09-16 11:36,1.278,0.004,"0,0,0,0",v
2015-09-16 11:42,1.274,0.006,"0,0,0,0",v
2015-09-16 11:48,1.28,0.005,"0,0,0,0",v
2015-09-16 11:54,1.296,0.004,"0,0,0,0",v
2015-09-16 12:00,1.294,0.004,"0,0,0,0",v
2015-09-16 12:06,1.299,0.005,"0,0,0,0",v
2015-09-16 12:12,1.296,0.005,"0,0,0,0",v
2015-09-16 12:18,1.298,0.007,"0,0,0,0",v
2015-09-16 12:24,1.317,0.005,"0,0,0,0",v
2015-09-16 12:30,1.322,0.004,"0,0,0,0",v
2015-09-16 12:36,1.338,0.005,"0,0,0,0",v
2015-09-16 12:42,1.334,0.007,"0,0,0,0",v
2015-09-16 12:48,1.346,0.005,"0,0,0,0",v
2015-09-16 12:54,1.352,0.008,"0,0,0,0",v
2015-09-16 13:00,1.382,0.004,"0,0,0,0",v
2015-09-16 13:06,1.39,0.009,"0,0,0,0",v
2015-09-16 13:12,1.416,0.007,"0,0,0,0",v
2015-09-16 13:18,1.41,0.005,"0,0,0,0",v
2015-09-16 13:24,1.442,0.004,"0,0,0,0",v
2015-09-16 13:30,1.442,0.004,"0,0,0,0",v
2015-09-16 13:36,1.483,0.005,"0,0,0,0",v
2015-09-16 13:42,1.494,0.003,"0,0,0,0",v
2015-09-16 13:48,1.522,0.004,"0,0,0,0",v
2015-09-16 13:54,1.534,0.004,"0,0,0,0",v
2015-09-16 14:00,1.558,0.004,"0,0,0,0",v
2015-09-16 14:06,1.57,0.004,"0,0,0,0",v
2015-09-16 14:12,1.589,0.004,"0,0,0,0",v
2015-09-16 14:18,1.609,0.007,"0,0,0,0",v
2015-09-16 14:24,1.637,0.004,"0,0,0,0",v
2015-09-16 14:30,1.662,0.008,"0,0,0,0",v
2015-09-16 14:36,1.688,0.004,"0,0,0,0",v
2015-09-16 14:42,1.706,0.006,"0,0,0,0",v
2015-09-16 14:48,1.728,0.007,"0,0,0,0",v
2015-09-16 14:54,1.758,0.005,"0,0,0,0",v
2015-09-16 15:00,1.765,0.006,"0,0,0,0",v
2015-09-16 15:06,1.795,0.005,"0,0,0,0",v
2015-09-16 15:12,1.808,0.009,"0,0,0,0",v
2015-09-16 15:18,1.84,0.005,"0,0,0,0",v
2015-09-16 15:24,1.849,0.007,"0,0,0,0",v
2015-09-16 15:30,1.868,0.006,"0,0,0,0",v
2015-09-16 15:36,1.879,0.006,"0,0,0,0",v
2015-09-16 15:42,1.902,0.004,"0,0,0,0",v
2015-09-16 15:48,1.912,0.006,"0,0,0,0",v
2015-09-16 15:54,1.94,0.005,"0,0,0,0",v
2015-09-16 16:00,1.96,0.008,"0,0,0,0",v
2015-09-16 16:06,1.976,0.004,"0,0,0,0",v
2015-09-16 16:12,1.992,0.006,"0,0,0,0",v
2015-09-16 16:18,1.999,0.006,"0,0,0,0",v
2015-09-16 16:24,2.008,0.005,"0,0,0,0",v
2015-09-16 16:30,2.021,0.005,"0,0,0,0",v
2015-09-16 16:36,2.038,0.006,"0,0,0,0",v
2015-09-16 16:42,2.037,0.007,"0,0,0,0",v
2015-09-16 16:48,2.052,0.005,"0,0,0,0",v
2015-09-16 16:54,2.059,0.006,"0,0,0,0",v
2015-09-16 17:00,2.071,0.007,"0,0,0,0",v
2015-09-16 17:06,2.08,0.003,"0,0,0,0",v
2015-09-16 17:12,2.088,0.004,"0,0,0,0",v
2015-09-16 17:18,2.094,0.006,"0,0,0,0",v
2015-09-16 17:24,2.101,0.004,"0,0,0,0",v
2015-09-16 17:30,2.098,0.004,"0,0,0,0",v
2015-09-16 17:36,2.113,0.005,"0,0,0,0",v
2015-09-16 17:42,2.098,0.006,"0,0,0,0",v
2015-09-16 17:48,2.1,0.005,"0,0,0,0",v
2015-09-16 17:54,2.088,0.005,"0,0,0,0",v
2015-09-16 18:00,2.083,0.005,"0,0,0,0",v
2015-09-16 18:06,2.067,0.006,"0,0,0,0",v
2015-09-16 18:12,2.063,0.007,"0,0,0,0",v
2015-09-16 18:18,2.059,0.006,"0,0,0,0",v
2015-09-16 18:24,2.045,0.005,"0,0,0,0",v
2015-09-16 18:30,2.033,0.004,"0,0,0,0",v
2015-09-16 18:36,2.023,0.005,"0,0,0,0",v
2015-09-16 18:42,2.017,0.004,"0,0,0,0",v
2015-09-16 18:48,2.001,0.005,"0,0,0,0",v
2015-09-16 18:54,1.99,0.004,"0,0,0,0",v
2015-09-16 19:00,1.982,0.004,"0,0,0,0",v
2015-09-16 19:06,1.977,0.004,"0,0,0,0",v
2015-09-16 19:12,1.962,0.005,"0,0,0,0",v
2015-09-16 19:18,1.94,0.004,"0,0,0,0",v
2015-09-16 19:24,1.928,0.005,"0,0,0,0",v
2015-09-16 19:30,1.924,0.008,"0,0,0,0",v
2015-09-16 19:36,1.909,0.006,"0,0,0,0",v
2015-09-16 19:42,1.899,0.005,"0,0,0,0",v
2015-09-16 19:48,1.89,0.006,"0,0,0,0",v
2015-09-16 19:54,1.858,0.005,"0,0,0,0",v
2015-09-16 20:00,1.839,0.007,"0,0,0,0",v
2015-09-16 20:06,1.818,0.005,"0,0,0,0",v
2015-09-16 20:12,1.799,0.005,"0,0,0,0",v
2015-09-16 20:18,1.789,0.006,"0,0,0,0",v
2015-09-16 20:24,1.772,0.005,"0,0,0,0",v
2015-09-16 20:30,1.748,0.006,"0,0,0,0",v
2015-09-16 20:36,1.725,0.005,"0,0,0,0",v
2015-09-16 20:42,1.713,0.006,"0,0,0,0",v
2015-09-16 20:48,1.692,0.005,"0,0,0,0",v
2015-09-16 20:54,1.673,0.005,"0,0,0,0",v
2015-09-16 21:00,1.654,0.007,"0,0,0,0",v
2015-09-16 21:06,1.62,0.009,"0,0,0,0",v
2015-09-16 21:12,1.592,0.003,"0,0,0,0",v
2015-09-16 21:18,1.58,0.006,"0,0,0,0",v
2015-09-16 21:24,1.561,0.005,"0,0,0,0",v
2015-09-16 21:30,1.544,0.006,"0,0,0,0",v
2015-09-16 21:36,1.515,0.006,"0,0,0,0",v
2015-09-16 21:42,1.489,0.008,"0,0,0,0",v
2015-09-16 21:48,1.461,0.004,"0,0,0,0",v
2015-09-16 21:54,1.446,0.006,"0,0,0,0",v
2015-09-16 22:00,1.427,0.005,"0,0,0,0",v
2015-09-16 22:06,1.41,0.005,"0,0,0,0",v
2015-09-16 22:12,1.404,0.004,"0,0,0,0",v
2015-09-16 22:18,1.391,0.004,"0,0,0,0",v
2015-09-16 22:24,1.384,0.005,"0,0,0,0",v
2015-09-16 22:30,1.383,0.004,"0,0,0,0",v
2015-09-16 22:36,1.378,0.006,"0,0,0,0",v
2015-09-16 22:42,1.373,0.005,"0,0,0,0",v
2015-09-16 22:48,1.363,0.006,"0,0,0,0",v
2015-09-16 22:54,1.347,0.004,"0,0,0,0",v
2015-09-16 23:00,1.34,0.004,"0,0,0,0",v
2015-09-16 23:06,1.33,0.004,"0,0,0,0",v
2015-09-16 23:12,1.322,0.003,"0,0,0,0",v
2015-09-16 23:18,1.318,0.004,"0,0,0,0",v
2015-09-16 23:24,1.317,0.006,"0,0,0,0",v
2015-09-16 23:30,1.315,0.004,"0,0,0,0",v
2015-09-16 23:36,1.299,0.004,"0,0,0,0",v
2015-09-16 23:42,1.293,0.005,"0,0,0,0",v
2015-09-16 23:48,1.294,0.004,"0,0,0,0",v
2015-09-16 23:54,1.308,0.004,"0,0,0,0",v
2015-09-17 00:00,1.307,0.006,"0,0,0,0",v
2015-09-17 00:06,1.3,0.005,"0,0,0,0",v
2015-09-17 00:12,1.307,0.005,"0,0,0,0",v
2015-09-17 00:18,1.311,0.004,"0,0,0,0",v
2015-09-17 00:24,1.319,0.004,"0,0,0,0",v
2015-09-17 00:30,1.327,0.004,"0,0,0,0",v
2015-09-17 00:36,1.333,0.006,"0,0,0,0",v
2015-09-17 00:42,1.339,0.004,"0,0,0,0",v
2015-09-17 00:48,1.361,0.003,"0,0,0,0",v
2015-09-17 00:54,1.358,0.004,"0,0,0,0",v
2015-09-17 01:00,1.382,0.005,"0,0,0,0",v
2015-09-17 01:06,1.395,0.006,"0,0,0,0",v
2015-09-17 01:12,1.398,0.004,"0,0,0,0",v
2015-09-17 01:18,1.419,0.005,"0,0,0,0",v
2015-09-17 01:24,1.434,0.004,"0,0,0,0",v
2015-09-17 01:30,1.449,0.004,"0,0,0,0",v
2015-09-17 01:36,1.47,0.005,"0,0,0,0",v
2015-09-17 01:42,1.488,0.004,"0,0,0,0",v
2015-09-17 01:48,1.5,0.005,"0,0,0,0",v
2015-09-17 01:54,1.517,0.005,"0,0,0,0",v
2015-09-17 02:00,1.529,0.004,"0,0,0,0",v
2015-09-17 02:06,1.555,0.006,"0,0,0,0",v
2015-09-17 02:12,1.572,0.003,"0,0,0,0",v
2015-09-17 02:18,1.589,0.007,"0,0,0,0",v
2015-09-17 02:24,1.609,0.004,"0,0,0,0",v
2015-09-17 02:30,1.635,0.005,"0,0,0,0",v
2015-09-17 02:36,1.653,0.005,"0,0,0,0",v
2015-09-17 02:42,1.684,0.007,"0,0,0,0",v
2015-09-17 02:48,1.701,0.003,"0,0,0,0",v
2015-09-17 02:54,1.741,0.008,"0,0,0,0",v
2015-09-17 03:00,1.771,0.004,"0,0,0,0",v
2015-09-17 03:06,1.804,0.006,"0,0,0,0",v
2015-09-17 03:12,1.807,0.006,"0,0,0,0",v
2015-09-17 03:18,1.835,0.005,"0,0,0,0",v
2015-09-17 03:24,1.842,0.006,"0,0,0,0",v
2015-09-17 03:30,1.869,0.007,"0,0,0,0",v
2015-09-17 03:36,1.889,0.007,"0,0,0,0",v
2015-09-17 03:42,1.914,0.005,"0,0,0,0",v
2015-09-17 03:48,1.922,0.004,"0,0,0,0",v
2015-09-17 03:54,1.939,0.005,"0,0,0,0",v
2015-09-17 04:00,1.95,0.006,"0,0,0,0",v
2015-09-17 04:06,1.98,0.004,"0,0,0,0",v
2015-09-17 04:12,1.987,0.006,"0,0,0,0",v
2015-09-17 04:18,2.005,0.005,"0,0,0,0",v
2015-09-17 04:24,2.015,0.007,"0,0,0,0",v
2015-09-17 04:30,2.03,0.007,"0,0,0,0",v
2015-09-17 04:36,2.054,0.006,"0,0,0,0",v
2015-09-17 04:42,2.059,0.005,"0,0,0,0",v
2015-09-17 04:48,2.069,0.004,"0,0,0,0",v
2015-09-17 04:54,2.069,0.004,"0,0,0,0",v
2015-09-17 05:00,2.074,0.005,"0,0,0,0",v
2015-09-17 05:06,2.076,0.004,"0,0,0,0",v
2015-09-17 05:12,2.084,0.006,"0,0,0,0",v
2015-09-17 05:18,2.096,0.005,"0,0,0,0",v
2015-09-17 05:24,2.108,0.004,"0,0,0,0",v
2015-09-17 05:30,2.107,0.004,"0,0,0,0",v
2015-09-17 05:36,2.105,0.005,"0,0,0,0",v
2015-09-17 05:42,2.099,0.004,"0,0,0,0",v
2015-09-17 05:48,2.115,0.006,"0,0,0,0",v
2015-09-17 05:54,2.109,0.005,"0,0,0,0",v
2015-09-17 06:00,2.103,0.006,"0,0,0,0",v
2015-09-17 06:06,2.118,0.007,"0,0,0,0",v
2015-09-17 06:12,2.107,0.004,"0,0,0,0",v
2015-09-17 06:18,2.115,0.007,"0,0,0,0",v
2015-09-17 06:24,2.101,0.006,"0,0,0,0",v
2015-09-17 06:30,2.103,0.005,"0,0,0,0",v
2015-09-17 06:36,2.088,0.005,"0,0,0,0",v
2015-09-17 06:42,2.091,0.005,"0,0,0,0",v
2015-09-17 06:48,2.069,0.006,"0,0,0,0",v
2015-09-17 06:54,2.067,0.009,"0,0,0,0",v
2015-09-17 07:00,2.045,0.006,"0,0,0,0",v
2015-09-17 07:06,2.047,0.007,"0,0,0,0",v
2015-09-17 07:12,2.029,0.009,"0,0,0,0",v
2015-09-17 07:18,2.028,0.01,"0,0,0,0",v
2015-09-17 07:24,2.009,0.006,"0,0,0,0",v
2015-09-17 07:30,1.998,0.008,"0,0,0,0",v
2015-09-17 07:36,1.989,0.006,"0,0,0,0",v
2015-09-17 07:42,1.969,0.005,"0,0,0,0",v
2015-09-17 07:48,1.973,0.007,"0,0,0,0",v
2015-09-17 07:54,1.937,0.008,"0,0,0,0",v
2015-09-17 08:00,1.938,0.006,"0,0,0,0",v
2015-09-17 08:06,1.899,0.003,"0,0,0,0",v
2015-09-17 08:12,1.9,0.008,"0,0,0,0",v
2015-09-17 08:18,1.862,0.007,"0,0,0,0",v
2015-09-17 08:24,1.856,0.008,"0,0,0,0",v
2015-09-17 08:30,1.819,0.005,"0,0,0,0",v
2015-09-17 08:36,1.814,0.008,"0,0,0,0",v
2015-09-17 08:42,1.79,0.007,"0,0,0,0",v
2015-09-17 08:48,1.775,0.008,"0,0,0,0",v
2015-09-17 08:54,1.749,0.005,"0,0,0,0",v
2015-09-17 09:00,1.733,0.005,"0,0,0,0",v
2015-09-17 09:06,1.711,0.006,"0,0,0,0",v
2015-09-17 09:12,1.685,0.006,"0,0,0,0",v
2015-09-17 09:18,1.662,0.005,"0,0,0,0",v
2015-09-17 09:24,1.637,0.005,"0,0,0,0",v
2015-09-17 09:30,1.616,0.006,"0,0,0,0",v
2015-09-17 09:36,1.595,0.003,"0,0,0,0",v
2015-09-17 09:42,1.575,0.006,"0,0,0,0",v
2015-09-17 09:48,1.561,0.006,"0,0,0,0",v
2015-09-17 09:54,1.537,0.004,"0,0,0,0",v
2015-09-17 10:00,1.536,0.004,"0,0,0,0",v
2015-09-17 10:06,1.503,0.007,"0,0,0,0",v
2015-09-17 10:12,1.495,0.004,"0,0,0,0",v
2015-09-17 10:18,1.473,0.007,"0,0,0,0",v
2015-09-17 10:24,1.469,0.003,"0,0,0,0",v
2015-09-17 10:30,1.437,0.006,"0,0,0,0",v
2015-09-17 10:36,1.425,0.006,"0,0,0,0",v
2015-09-17 10:42,1.399,0.009,"0,0,0,0",v
2015-09-17 10:48,1.383,0.006,"0,0,0,0",v
2015-09-17 10:54,1.373,0.006,"0,0,0,0",v
2015-09-17 11:00,1.362,0.002,"0,0,0,0",v
2015-09-17 11:06,1.356,0.004,"0,0,0,0",v
2015-09-17 11:12,1.342,0.005,"0,0,0,0",v
2015-09-17 11:18,1.337,0.006,"0,0,0,0",v
2015-09-17 11:24,1.338,0.008,"0,0,0,0",v
2015-09-17 11:30,1.331,0.005,"0,0,0,0",v
2015-09-17 11:36,1.322,0.006,"0,0,0,0",v
2015-09-17 11:42,1.308,0.005,"0,0,0,0",v
2015-09-17 11:48,1.303,0.006,"0,0,0,0",v
2015-09-17 11:54,1.297,0.005,"0,0,0,0",v
2015-09-17 12:00,1.306,0.003,"0,0,0,0",v
2015-09-17 12:06,1.305,0.005,"0,0,0,0",v
2015-09-17 12:12,1.311,0.004,"0,0,0,0",v
2015-09-17 12:18,1.301,0.004,"0,0,0,0",v
2015-09-17 12:24,1.303,0.005,"0,0,0,0",v
2015-09-17 12:30,1.303,0.004,"0,0,0,0",v
2015-09-17 12:36,1.316,0.004,"0,0,0,0",v
2015-09-17 12:42,1.312,0.004,"0,0,0,0",v
2015-09-17 12:48,1.32,0.003,"0,0,0,0",v
2015-09-17 12:54,1.318,0.003,"0,0,0,0",v
2015-09-17 13:00,1.33,0.003,"0,0,0,0",v
2015-09-17 13:06,1.346,0.005,"0,0,0,0",v
2015-09-17 13:12,1.352,0.005,"0,0,0,0",v
2015-09-17 13:18,1.364,0.004,"0,0,0,0",v
2015-09-17 13:24,1.393,0.005,"0,0,0,0",v
2015-09-17 13:30,1.407,0.005,"0,0,0,0",v
2015-09-17 13:36,1.419,0.006,"0,0,0,0",v
2015-09-17 13:42,1.433,0.006,"0,0,0,0",v
2015-09-17 13:48,1.449,0.004,"0,0,0,0",v
2015-09-17 13:54,1.468,0.004,"0,0,0,0",v
2015-09-17 14:00,1.49,0.004,"0,0,0,0",v
2015-09-17 14:06,1.498,0.005,"0,0,0,0",v
2015-09-17 14:12,1.511,0.005,"0,0,0,0",v
2015-09-17 14:18,1.528,0.006,"0,0,0,0",v
2015-09-17 14:24,1.537,0.004,"0,0,0,0",v
2015-09-17 14:30,1.554,0.007,"0,0,0,0",v
2015-09-17 14:36,1.571,0.006,"0,0,0,0",v
2015-09-17 14:42,1.595,0.006,"0,0,0,0",v
2015-09-17 14:48,1.613,0.004,"0,0,0,0",v
2015-09-17 14:54,1.624,0.004,"0,0,0,0",v
2015-09-17 15:00,1.652,0.007,"0,0,0,0",v
2015-09-17 15:06,1.667,0.008,"0,0,0,0",v
2015-09-17 15:12,1.693,0.008,"0,0,0,0",v
2015-09-17 15:18,1.705,0.004,"0,0,0,0",v
2015-09-17 15:24,1.754,0.008,"0,0,0,0",v
2015-09-17 15:30,1.76,0.004,"0,0,0,0",v
2015-09-17 15:36,1.78,0.01,"0,0,0,0",v
2015-09-17 15:42,1.793,0.008,"0,0,0,0",v
2015-09-17 15:48,1.814,0.005,"0,0,0,0",v
2015-09-17 15:54,1.83,0.005,"0,0,0,0",v
2015-09-17 16:00,1.857,0.004,"0,0,0,0",v
2015-09-17 16:06,1.868,0.006,"0,0,0,0",v
2015-09-17 16:12,1.885,0.006,"0,0,0,0",v
2015-09-17 16:18,1.904,0.006,"0,0,0,0",v
2015-09-17 16:24,1.907,0.006,"0,0,0,0",v
2015-09-17 16:30,1.933,0.007,"0,0,0,0",v
2015-09-17 16:36,1.932,0.008,"0,0,0,0",v
2015-09-17 16:42,1.96,0.011,"0,0,0,0",v
2015-09-17 16:48,1.954,0.009,"0,0,0,0",v
2015-09-17 16:54,1.985,0.006,"0,0,0,0",v
2015-09-17 17:00,1.977,0.007,"0,0,0,0",v
2015-09-17 17:06,2.004,0.005,"0,0,0,0",v
2015-09-17 17:12,1.995,0.007,"0,0,0,0",v
2015-09-17 17:18,2.003,0.008,"0,0,0,0",v
2015-09-17 17:24,1.994,0.011,"0,0,0,0",v
2015-09-17 17:30,2.01,0.009,"0,0,0,0",v
2015-09-17 17:36,2.016,0.009,"0,0,0,0",v
2015-09-17 17:42,2.016,0.008,"0,0,0,0",v
2015-09-17 17:48,2.024,0.009,"0,0,0,0",v
2015-09-17 17:54,2.02,0.007,"0,0,0,0",v
2015-09-17 18:00,2.044,0.007,"0,0,0,0",v
2015-09-17 18:06,2.028,0.007,"0,0,0,0",v
2015-09-17 18:12,2.058,0.01,"0,0,0,0",v
2015-09-17 18:18,2.036,0.013,"0,0,0,0",v
2015-09-17 18:24,2.059,0.006,"0,0,0,0",v
2015-09-17 18:30,2.028,0.006,"0,0,0,0",v
2015-09-17 18:36,2.029,0.012,"0,0,0,0",v
2015-09-17 18:42,1.977,0.012,"0,0,0,0",v
2015-09-17 18:48,2.066,0.013,"0,0,0,0",v
2015-09-17 18:54,1.937,0.005,"0,0,1,0",v
2015-09-17 19:00,2.034,0.005,"0,0,1,0",v
2015-09-17 19:06,1.97,0.009,"0,0,1,0",v
2015-09-17 19:12,1.956,0.005,"0,0,0,0",v
2015-09-17 19:18,1.965,0.015,"0,0,0,0",v
2015-09-17 19:24,1.933,0.021,"0,0,0,0",v
2015-09-17 19:30,1.973,0.008,"0,0,0,0",v
2015-09-17 19:36,1.907,0.015,"0,0,0,0",v
2015-09-17 19:42,1.925,0.013,"0,0,0,0",v
2015-09-17 19:48,1.88,0.007,"0,0,0,0",v
2015-09-17 19:54,1.952,0.011,"0,0,0,0",v
2015-09-17 20:00,1.819,0.009,"0,0,1,0",v
2015-09-17 20:06,1.896,0.007,"0,0,1,0",v
2015-09-17 20:12,1.826,0.006,"0,0,1,0",v
2015-09-17 20:18,1.819,0.012,"0,0,0,0",v
2015-09-17 20:24,1.845,0.012,"0,0,0,0",v
2015-09-17 20:30,1.767,0.005,"0,0,0,0",v
2015-09-17 20:36,1.787,0.007,"0,0,0,0",v
2015-09-17 20:42,1.767,0.008,"0,0,0,0",v
2015-09-17 20:48,1.721,0.006,"0,0,0,0",v
2015-09-17 20:54,1.717,0.007,"0,0,0,0",v
2015-09-17 21:00,1.72,0.007,"0,0,0,0",v
2015-09-17 21:06,1.664,0.014,"0,0,0,0",v
2015-09-17 21:12,1.656,0.009,"0,0,0,0",v
2015-09-17 21:18,1.641,0.016,"0,0,0,0",v
2015-09-17 21:24,1.602,0.009,"0,0,0,0",v
2015-09-17 21:30,1.582,0.011,"0,0,0,0",v
2015-09-17 21:36,1.6,0.007,"0,0,0,0",v
2015-09-17 21:42,1.545,0.009,"0,0,0,0",v
2015-09-17 21:48,1.545,0.003,"0,0,0,0",v
2015-09-17 21:54,1.529,0.006,"0,0,0,0",v
2015-09-17 22:00,1.517,0.01,"0,0,0,0",v
2015-09-17 22:06,1.492,0.01,"0,0,0,0",v
2015-09-17 22:12,1.512,0.009,"0,0,0,0",v
2015-09-17 22:18,1.445,0.009,"0,0,0,0",v
2015-09-17 22:24,1.486,0.012,"0,0,0,0",v
