t,v,s,f,q
2015-09-17 22:30,1.333,0.017,"0,0,0,0",v
2015-09-17 22:36,1.349,0.013,"0,0,0,0",v
2015-09-17 22:42,1.409,0.015,"0,0,0,0",v
2015-09-17 22:48,1.367,0.017,"0,0,0,0",v
2015-09-17 22:54,1.343,0.013,"0,0,0,0",v
2015-09-17 23:00,1.346,0.016,"0,0,0,0",v
2015-09-17 23:06,1.389,0.016,"0,0,0,0",v
2015-09-17 23:12,1.347,0.016,"0,0,0,0",v
2015-09-17 23:18,1.369,0.011,"0,0,0,0",v
2015-09-17 23:24,1.405,0.012,"0,0,0,0",v
2015-09-17 23:30,1.363,0.013,"0,0,0,0",v
2015-09-17 23:36,1.333,0.013,"0,0,0,0",v
2015-09-17 23:42,1.426,0.015,"0,0,0,0",v
2015-09-17 23:48,1.344,0.017,"0,0,1,0",v
2015-09-17 23:54,1.379,0.014,"0,0,1,0",v
2015-09-18 00:00,1.411,0.015,"0,0,0,0",v
2015-09-18 00:06,1.402,0.014,"0,0,0,0",v
2015-09-18 00:12,1.42,0.014,"0,0,0,0",v
2015-09-18 00:18,1.406,0.012,"0,0,0,0",v
2015-09-18 00:24,1.428,0.012,"0,0,0,0",v
2015-09-18 00:30,1.423,0.013,"0,0,0,0",v
2015-09-18 00:36,1.429,0.012,"0,0,0,0",v
2015-09-18 00:42,1.459,0.013,"0,0,0,0",v
2015-09-18 00:48,1.481,0.016,"0,0,0,0",v
2015-09-18 00:54,1.448,0.013,"0,0,0,0",v
2015-09-18 01:00,1.496,0.019,"0,0,0,0",v
2015-09-18 01:06,1.467,0.019,"0,0,0,0",v
2015-09-18 01:12,1.484,0.013,"0,0,0,0",v
2015-09-18 01:18,1.492,0.013,"0,0,0,0",v
2015-09-18 01:24,1.554,0.011,"0,0,0,0",v
2015-09-18 01:30,1.486,0.013,"0,0,0,0",v
2015-09-18 01:36,1.527,0.018,"0,0,0,0",v
2015-09-18 01:42,1.491,0.014,"0,0,0,0",v
2015-09-18 01:48,1.475,0.017,"0,0,0,0",v
2015-09-18 01:54,1.527,0.013,"0,0,0,0",v
2015-09-18 02:00,1.511,0.01,"0,0,0,0",v
2015-09-18 02:06,1.546,0.012,"0,0,0,0",v
2015-09-18 02:12,1.563,0.015,"0,0,0,0",v
2015-09-18 02:18,1.526,0.014,"0,0,0,0",v
2015-09-18 02:24,1.517,0.011,"0,0,0,0",v
2015-09-18 02:30,1.545,0.012,"0,0,0,0",v
2015-09-18 02:36,1.533,0.009,"0,0,0,0",v
2015-09-18 02:42,1.543,0.013,"0,0,0,0",v
2015-09-18 02:48,1.567,0.02,"0,0,0,0",v
2015-09-18 02:54,1.573,0.021,"0,0,0,0",v
2015-09-18 03:00,1.579,0.012,"0,0,0,0",v
2015-09-18 03:06,1.518,0.014,"0,0,0,0",v
2015-09-18 03:12,1.542,0.011,"0,0,0,0",v
2015-09-18 03:18,1.536,0.012,"0,0,0,0",v
2015-09-18 03:24,1.498,0.021,"0,0,0,0",v
2015-09-18 03:30,1.568,0.015,"0,0,0,0",v
2015-09-18 03:36,1.59,0.018,"0,0,0,0",v
2015-09-18 03:42,1.531,0.023,"0,0,0,0",v
2015-09-18 03:48,1.516,0.015,"0,0,0,0",v
2015-09-18 03:54,1.547,0.015,"0,0,0,0",v
2015-09-18 04:00,1.474,0.016,"0,0,0,0",v
2015-09-18 04:06,1.57,0.014,"0,0,1,0",v
2015-09-18 04:12,1.524,0.014,"0,0,1,0",v
2015-09-18 04:18,1.543,0.015,"0,0,0,0",v
2015-09-18 04:24,1.561,0.014,"0,0,0,0",v
2015-09-18 04:30,1.517,0.012,"0,0,0,0",v
2015-09-18 04:36,1.545,0.013,"0,0,0,0",v
2015-09-18 04:42,1.518,0.015,"0,0,0,0",v
2015-09-18 04:48,1.432,0.018,"0,0,0,0",v
2015-09-18 04:54,1.526,0.021,"0,0,0,0",v
2015-09-18 05:00,1.541,0.017,"0,0,1,0",v
2015-09-18 05:06,1.507,0.014,"0,0,0,0",v
2015-09-18 05:12,1.569,0.015,"0,0,0,0",v
2015-09-18 05:18,1.514,0.015,"0,0,0,0",v
2015-09-18 05:24,1.467,0.015,"0,0,0,0",v
2015-09-18 05:30,1.472,0.013,"0,0,0,0",v
2015-09-18 05:36,1.494,0.013,"0,0,0,0",v
2015-09-18 05:42,1.483,0.013,"0,0,0,0",v
2015-09-18 05:48,1.497,0.012,"0,0,0,0",v
2015-09-18 05:54,1.464,0.016,"0,0,0,0",v
2015-09-18 06:00,1.525,0.015,"0,0,0,0",v
2015-09-18 06:06,1.458,0.016,"0,0,0,0",v
2015-09-18 06:12,1.472,0.016,"0,0,0,0",v
2015-09-18 06:18,1.447,0.017,"0,0,0,0",v
2015-09-18 06:24,1.451,0.014,"0,0,0,0",v
2015-09-18 06:30,1.444,0.012,"0,0,0,0",v
2015-09-18 06:36,1.444,0.018,"0,0,0,0",v
2015-09-18 06:42,1.481,0.017,"0,0,0,0",v
2015-09-18 06:48,1.446,0.014,"0,0,0,0",v
2015-09-18 06:54,1.418,0.019,"0,0,0,0",v
2015-09-18 07:00,1.418,0.021,"0,0,0,0",v
2015-09-18 07:06,1.43,0.026,"0,0,0,0",v
2015-09-18 07:12,1.408,0.015,"0,0,0,0",v
2015-09-18 07:18,1.375,0.018,"0,0,0,0",v
2015-09-18 07:24,1.421,0.02,"0,0,0,0",v
2015-09-18 07:30,1.382,0.016,"0,0,0,0",v
2015-09-18 07:36,1.359,0.014,"0,0,0,0",v
2015-09-18 07:42,1.399,0.014,"0,0,0,0",v
2015-09-18 07:48,1.357,0.016,"0,0,0,0",v
2015-09-18 07:54,1.341,0.018,"0,0,0,0",v
2015-09-18 08:00,1.356,0.014,"0,0,0,0",v
2015-09-18 08:06,1.382,0.015,"0,0,0,0",v
2015-09-18 08:12,1.334,0.015,"0,0,0,0",v
2015-09-18 08:18,1.309,0.012,"0,0,0,0",v
2015-09-18 08:24,1.347,0.012,"0,0,0,0",v
2015-09-18 08:30,1.328,0.015,"0,0,0,0",v
2015-09-18 08:36,1.307,0.015,"0,0,0,0",v
2015-09-18 08:42,1.331,0.016,"0,0,0,0",v
2015-09-18 08:48,1.358,0.017,"0,0,0,0",v
2015-09-18 08:54,1.273,0.016,"0,0,0,0",v
2015-09-18 09:00,1.296,0.013,"0,0,0,0",v
2015-09-18 09:06,1.315,0.014,"0,0,0,0",v
2015-09-18 09:12,1.288,0.018,"0,0,0,0",v
2015-09-18 09:18,1.254,0.014,"0,0,0,0",v
2015-09-18 09:24,1.268,0.015,"0,0,0,0",v
2015-09-18 09:30,1.26,0.017,"0,0,0,0",v
2015-09-18 09:36,1.279,0.015,"0,0,0,0",v
2015-09-18 09:42,1.274,0.018,"0,0,0,0",v
2015-09-18 09:48,1.264,0.022,"0,0,0,0",v
2015-09-18 09:54,1.267,0.015,"0,0,0,0",v
2015-09-18 10:00,1.24,0.016,"0,0,0,0",v
2015-09-18 10:06,1.244,0.021,"0,0,0,0",v
2015-09-18 10:12,1.242,0.018,"0,0,0,0",v
2015-09-18 10:18,1.249,0.017,"0,0,0,0",v
2015-09-18 10:24,1.233,0.016,"0,0,0,0",v
2015-09-18 10:30,1.253,0.015,"0,0,0,0",v
2015-09-18 10:36,1.276,0.014,"0,0,0,0",v
2015-09-18 10:42,1.246,0.015,"0,0,0,0",v
2015-09-18 10:48,1.247,0.015,"0,0,0,0",v
2015-09-18 10:54,1.229,0.014,"0,0,0,0",v
2015-09-18 11:00,1.243,0.015,"0,0,0,0",v
2015-09-18 11:06,1.244,0.017,"0,0,0,0",v
2015-09-18 11:12,1.295,0.019,"0,0,0,0",v
2015-09-18 11:18,1.277,0.014,"0,0,0,0",v
2015-09-18 11:24,1.244,0.016,"0,0,0,0",v
2015-09-18 11:30,1.278,0.021,"0,0,0,0",v
2015-09-18 11:36,1.285,0.015,"0,0,0,0",v
2015-09-18 11:42,1.278,0.016,"0,0,0,0",v
2015-09-18 11:48,1.298,0.015,"0,0,0,0",v
2015-09-18 11:54,1.315,0.014,"0,0,0,0",v
2015-09-18 12:00,1.343,0.016,"0,0,0,0",v
2015-09-18 12:06,1.318,0.014,"0,0,0,0",v
2015-09-18 12:12,1.328,0.014,"0,0,0,0",v
2015-09-18 12:18,1.341,0.017,"0,0,0,0",v
2015-09-18 12:24,1.305,0.018,"0,0,0,0",v
2015-09-18 12:30,1.331,0.016,"0,0,0,0",v
2015-09-18 12:36,1.34,0.016,"0,0,0,0",v
2015-09-18 12:42,1.363,0.014,"0,0,0,0",v
2015-09-18 12:48,1.394,0.016,"0,0,0,0",v
2015-09-18 12:54,1.398,0.02,"0,0,0,0",v
2015-09-18 13:00,1.375,0.022,"0,0,0,0",v
2015-09-18 13:06,1.386,0.016,"0,0,0,0",v
2015-09-18 13:12,1.365,0.016,"0,0,0,0",v
2015-09-18 13:18,1.399,0.014,"0,0,0,0",v
2015-09-18 13:24,1.421,0.024,"0,0,0,0",v
2015-09-18 13:30,1.453,0.021,"0,0,0,0",v
2015-09-18 13:36,1.455,0.021,"0,0,0,0",v
2015-09-18 13:42,1.435,0.017,"0,0,0,0",v
2015-09-18 13:48,1.448,0.019,"0,0,0,0",v
2015-09-18 13:54,1.442,0.019,"0,0,0,0",v
2015-09-18 14:00,1.486,0.015,"0,0,0,0",v
2015-09-18 14:06,1.485,0.018,"0,0,0,0",v
2015-09-18 14:12,1.47,0.016,"0,0,0,0",v
2015-09-18 14:18,1.518,0.02,"0,0,0,0",v
2015-09-18 14:24,1.535,0.013,"0,0,0,0",v
2015-09-18 14:30,1.502,0.02,"0,0,0,0",v
2015-09-18 14:36,1.48,0.016,"0,0,0,0",v
2015-09-18 14:42,1.508,0.018,"0,0,0,0",v
2015-09-18 14:48,1.536,0.018,"0,0,0,0",v
2015-09-18 14:54,1.541,0.019,"0,0,0,0",v
2015-09-18 15:00,1.533,0.02,"0,0,0,0",v
2015-09-18 15:06,1.549,0.018,"0,0,0,0",v
2015-09-18 15:12,1.559,0.02,"0,0,0,0",v
2015-09-18 15:18,1.522,0.017,"0,0,0,0",v
2015-09-18 15:24,1.551,0.017,"0,0,0,0",v
2015-09-18 15:30,1.572,0.019,"0,0,0,0",v
2015-09-18 15:36,1.546,0.021,"0,0,0,0",v
2015-09-18 15:42,1.581,0.018,"0,0,0,0",v
2015-09-18 15:48,1.609,0.016,"0,0,0,0",v
2015-09-18 15:54,1.62,0.017,"0,0,0,0",v
2015-09-18 16:00,1.585,0.02,"0,0,0,0",v
2015-09-18 16:06,1.572,0.02,"0,0,0,0",v
2015-09-18 16:12,1.591,0.016,"0,0,0,0",v
2015-09-18 16:18,1.602,0.017,"0,0,0,0",v
2015-09-18 16:24,1.625,0.016,"0,0,0,0",v
2015-09-18 16:30,1.638,0.02,"0,0,0,0",v
2015-09-18 16:36,1.625,0.013,"0,0,0,0",v
2015-09-18 16:42,1.62,0.018,"0,0,0,0",v
2015-09-18 16:48,1.623,0.018,"0,0,0,0",v
2015-09-18 16:54,1.631,0.016,"0,0,0,0",v
2015-09-18 17:00,1.637,0.014,"0,0,0,0",v
2015-09-18 17:06,1.645,0.016,"0,0,0,0",v
2015-09-18 17:12,1.693,0.018,"0,0,0,0",v
2015-09-18 17:18,1.677,0.019,"0,0,0,0",v
2015-09-18 17:24,1.665,0.019,"0,0,0,0",v
2015-09-18 17:30,1.693,0.02,"0,0,0,0",v
2015-09-18 17:36,1.635,0.02,"0,0,0,0",v
2015-09-18 17:42,1.691,0.018,"0,0,0,0",v
2015-09-18 17:48,1.669,0.018,"0,0,0,0",v
2015-09-18 17:54,1.683,0.016,"0,0,0,0",v
2015-09-18 18:00,1.682,0.019,"0,0,0,0",v
2015-09-18 18:06,1.663,0.019,"0,0,0,0",v
2015-09-18 18:12,1.669,0.019,"0,0,0,0",v
2015-09-18 18:18,1.679,0.02,"0,0,0,0",v
2015-09-18 18:24,1.613,0.018,"0,0,0,0",v
2015-09-18 18:30,1.645,0.023,"0,0,0,0",v
2015-09-18 18:36,1.649,0.018,"0,0,0,0",v
2015-09-18 18:42,1.622,0.023,"0,0,0,0",v
2015-09-18 18:48,1.64,0.018,"0,0,0,0",v
2015-09-18 18:54,1.637,0.017,"0,0,0,0",v
2015-09-18 19:00,1.633,0.023,"0,0,0,0",v
2015-09-18 19:06,1.581,0.017,"0,0,0,0",v
2015-09-18 19:12,1.584,0.019,"0,0,0,0",v
2015-09-18 19:18,1.626,0.019,"0,0,0,0",v
2015-09-18 19:24,1.586,0.017,"0,0,0,0",v
2015-09-18 19:30,1.565,0.018,"0,0,0,0",v
2015-09-18 19:36,1.597,0.017,"0,0,0,0",v
2015-09-18 19:42,1.601,0.021,"0,0,0,0",v
2015-09-18 19:48,1.555,0.016,"0,0,0,0",v
2015-09-18 19:54,1.557,0.018,"0,0,0,0",v
2015-09-18 20:00,1.563,0.018,"0,0,0,0",v
2015-09-18 20:06,1.54,0.02,"0,0,0,0",v
2015-09-18 20:12,1.559,0.02,"0,0,0,0",v
2015-09-18 20:18,1.545,0.018,"0,0,0,0",v
2015-09-18 20:24,1.535,0.018,"0,0,0,0",v
2015-09-18 20:30,1.526,0.015,"0,0,0,0",v
2015-09-18 20:36,1.534,0.02,"0,0,0,0",v
2015-09-18 20:42,1.525,0.02,"0,0,0,0",v
2015-09-18 20:48,1.517,0.022,"0,0,0,0",v
2015-09-18 20:54,1.502,0.017,"0,0,0,0",v
2015-09-18 21:00,1.499,0.013,"0,0,0,0",v
2015-09-18 21:06,1.492,0.017,"0,0,0,0",v
2015-09-18 21:12,1.478,0.017,"0,0,0,0",v
2015-09-18 21:18,1.506,0.018,"0,0,0,0",v
2015-09-18 21:24,1.491,0.023,"0,0,0,0",v
2015-09-18 21:30,1.479,0.019,"0,0,0,0",v
2015-09-18 21:36,1.465,0.016,"0,0,0,0",v
2015-09-18 21:42,1.449,0.016,"0,0,0,0",v
2015-09-18 21:48,1.467,0.013,"0,0,0,0",v
2015-09-18 21:54,1.451,0.016,"0,0,0,0",v
2015-09-18 22:00,1.469,0.017,"0,0,0,0",v
2015-09-18 22:06,1.44,0.016,"0,0,0,0",v
2015-09-18 22:12,1.438,0.017,"0,0,0,0",v
2015-09-18 22:18,1.428,0.015,"0,0,0,0",v
2015-09-18 22:24,1.444,0.016,"0,0,0,0",v
2015-09-18 22:30,1.446,0.015,"0,0,0,0",v
2015-09-18 22:36,1.43,0.015,"0,0,0,0",v
2015-09-18 22:42,1.439,0.015,"0,0,0,0",v
2015-09-18 22:48,1.425,0.02,"0,0,0,0",v
2015-09-18 22:54,1.425,0.025,"0,0,0,0",v
2015-09-18 23:00,1.418,0.018,"0,0,0,0",v
2015-09-18 23:06,1.41,0.016,"0,0,0,0",v
2015-09-18 23:12,1.42,0.015,"0,0,0,0",v
2015-09-18 23:18,1.417,0.015,"0,0,0,0",v
2015-09-18 23:24,1.392,0.015,"0,0,0,0",v
2015-09-18 23:30,1.39,0.018,"0,0,0,0",v
2015-09-18 23:36,1.404,0.016,"0,0,0,0",v
2015-09-18 23:42,1.399,0.016,"0,0,0,0",v
2015-09-18 23:48,1.411,0.015,"0,0,0,0",v
2015-09-18 23:54,1.407,0.018,"0,0,0,0",v
