#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2015 08 16 23 00 00 1 4286.552
2015 08 16 23 15 00 1 4286.493
2015 08 16 23 30 00 1 4286.433
2015 08 16 23 45 00 1 4286.373
2015 08 17 00 00 00 1 4286.312
2015 08 17 00 15 00 1 4286.252
2015 08 17 00 30 00 1 4286.195
2015 08 17 00 45 00 1 4286.139
2015 08 17 01 00 00 1 4286.085
2015 08 17 01 15 00 1 4286.038
2015 08 17 01 30 00 1 4285.996
2015 08 17 01 45 00 1 4285.960
2015 08 17 02 00 00 1 4285.932
2015 08 17 02 15 00 1 4285.915
2015 08 17 02 30 00 1 4285.907
2015 08 17 02 45 00 1 4285.908
2015 08 17 03 00 00 1 4285.915
2015 08 17 03 15 00 1 4285.935
2015 08 17 03 30 00 1 4285.960
2015 08 17 03 45 00 1 4285.995
2015 08 17 04 00 00 1 4286.037
2015 08 17 04 15 00 1 9999.000
2015 08 17 04 30 00 1 9999.000
2015 08 17 04 45 00 1 9999.000
2015 08 17 05 00 00 1 9999.000
2015 08 17 05 15 00 1 4286.323
2015 08 17 05 30 00 1 4286.388
2015 08 17 05 45 00 1 4286.452
2015 08 17 06 00 00 1 4286.515
2015 08 17 06 15 00 1 4286.571
2015 08 17 06 30 00 1 4286.629
2015 08 17 06 45 00 1 4286.686
2015 08 17 07 00 00 1 4286.737
2015 08 17 07 15 00 1 4286.780
2015 08 17 07 30 00 1 4286.818
2015 08 17 07 45 00 1 4286.845
2015 08 17 08 00 00 1 4286.865
2015 08 17 08 15 00 1 4286.877
2015 08 17 08 30 00 1 4286.878
2015 08 17 08 45 00 1 4286.871
2015 08 17 09 00 00 1 4286.854
2015 08 17 09 15 00 1 4286.830
2015 08 17 09 30 00 1 4286.796
2015 08 17 09 45 00 1 4286.755
2015 08 17 10 00 00 1 4286.707
2015 08 17 10 15 00 1 4286.648
2015 08 17 10 30 00 1 4286.582
2015 08 17 10 45 00 1 4286.513
2015 08 17 11 00 00 1 4286.440
2015 08 17 11 15 00 1 4286.363
2015 08 17 11 30 00 1 4286.283
2015 08 17 11 45 00 1 4286.201
2015 08 17 12 00 00 1 4286.122
2015 08 17 12 15 00 1 4286.041
2015 08 17 12 30 00 1 4285.962
2015 08 17 12 45 00 1 4285.885
2015 08 17 13 00 00 1 4285.814
2015 08 17 13 15 00 1 9999.000
2015 08 17 13 30 00 1 9999.000
2015 08 17 13 45 00 1 9999.000
2015 08 17 14 00 00 1 9999.000
2015 08 17 14 15 00 1 4285.554
2015 08 17 14 30 00 1 4285.527
2015 08 17 14 45 00 1 4285.510
2015 08 17 15 00 00 1 4285.505
2015 08 17 15 15 00 1 4285.505
2015 08 17 15 30 00 1 4285.520
2015 08 17 15 45 00 1 4285.546
2015 08 17 16 00 00 1 4285.582
2015 08 17 16 15 00 1 4285.626
2015 08 17 16 30 00 1 4285.678
2015 08 17 16 45 00 1 4285.738
2015 08 17 17 00 00 1 4285.802
2015 08 17 17 15 00 1 4285.874
2015 08 17 17 30 00 1 4285.951
2015 08 17 17 45 00 1 4286.030
2015 08 17 18 00 00 1 4286.112
2015 08 17 18 15 00 1 9999.000
2015 08 17 18 30 00 1 9999.000
2015 08 17 18 45 00 1 9999.000
2015 08 17 19 00 00 1 9999.000
2015 08 17 19 15 00 1 4286.505
2015 08 17 19 30 00 1 4286.574
2015 08 17 19 45 00 1 4286.634
2015 08 17 20 00 00 1 4286.688
2015 08 17 20 15 00 1 4286.738
2015 08 17 20 30 00 1 4286.776
2015 08 17 20 45 00 1 4286.806
2015 08 17 21 00 00 1 4286.827
2015 08 17 21 15 00 1 4286.839
2015 08 17 21 30 00 1 4286.841
2015 08 17 21 45 00 1 4286.833
2015 08 17 22 00 00 1 4286.818
2015 08 17 22 15 00 1 4286.792
2015 08 17 22 30 00 1 4286.761
2015 08 17 22 45 00 1 4286.723
2015 08 17 23 00 00 1 4286.682
2015 08 17 23 15 00 1 4286.631
2015 08 17 23 30 00 1 4286.578
2015 08 17 23 45 00 1 4286.518
2015 08 18 00 00 00 1 4286.456
2015 08 18 00 15 00 1 4286.391
2015 08 18 00 30 00 1 4286.323
2015 08 18 00 45 00 1 4286.258
2015 08 18 01 00 00 1 4286.198
2015 08 18 01 15 00 1 9999.000
2015 08 18 01 30 00 1 9999.000
2015 08 18 01 45 00 1 9999.000
2015 08 18 02 00 00 1 9999.000
2015 08 18 02 15 00 1 4285.963
2015 08 18 02 30 00 1 4285.933
2015 08 18 02 45 00 1 4285.910
2015 08 18 03 00 00 1 4285.895
