#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2015 08 16 23 00 00 1 4053.897
2015 08 16 23 15 00 1 4053.939
2015 08 16 23 30 00 1 4053.984
2015 08 16 23 45 00 1 4054.035
2015 08 17 00 00 00 1 4054.085
2015 08 17 00 15 00 1 4054.141
2015 08 17 00 30 00 1 4054.198
2015 08 17 00 45 00 1 4054.253
2015 08 17 01 00 00 1 4054.304
2015 08 17 01 15 00 1 4054.355
2015 08 17 01 30 00 1 4054.400
2015 08 17 01 45 00 1 4054.444
2015 08 17 02 00 00 1 4054.480
2015 08 17 02 15 00 1 4054.512
2015 08 17 02 30 00 1 4054.538
2015 08 17 02 45 00 1 4054.559
2015 08 17 03 00 00 1 4054.569
2015 08 17 03 15 00 1 4054.574
2015 08 17 03 30 00 1 4054.575
2015 08 17 03 45 00 1 4054.563
2015 08 17 04 00 00 1 4054.553
2015 08 17 04 15 00 1 4054.527
2015 08 17 04 30 00 1 4054.500
2015 08 17 04 45 00 1 4054.466
2015 08 17 05 00 00 1 4054.432
2015 08 17 05 15 00 1 4054.391
2015 08 17 05 30 00 1 4054.348
2015 08 17 05 45 00 1 4054.301
2015 08 17 06 00 00 1 4054.255
2015 08 17 06 15 00 1 4054.209
2015 08 17 06 30 00 1 4054.158
2015 08 17 06 45 00 1 4054.112
2015 08 17 07 00 00 1 4054.067
2015 08 17 07 15 00 1 4054.023
2015 08 17 07 30 00 1 4053.983
2015 08 17 07 45 00 1 4053.948
2015 08 17 08 00 00 1 4053.914
2015 08 17 08 15 00 1 4053.889
2015 08 17 08 30 00 1 4053.871
2015 08 17 08 45 00 1 4053.859
2015 08 17 09 00 00 1 4053.853
2015 08 17 09 15 00 1 4053.856
2015 08 17 09 30 00 1 4053.864
2015 08 17 09 45 00 1 4053.878
2015 08 17 10 00 00 1 4053.901
2015 08 17 10 15 00 1 4053.925
2015 08 17 10 30 00 1 4053.957
2015 08 17 10 45 00 1 4053.999
2015 08 17 11 00 00 1 4054.043
2015 08 17 11 15 00 1 4054.092
2015 08 17 11 30 00 1 4054.144
2015 08 17 11 45 00 1 4054.202
2015 08 17 12 00 00 1 4054.256
2015 08 17 12 15 00 1 4054.318
2015 08 17 12 30 00 1 4054.375
2015 08 17 12 45 00 1 4054.433
2015 08 17 13 00 00 1 4054.493
2015 08 17 13 15 00 1 4054.547
2015 08 17 13 30 00 1 4054.596
2015 08 17 13 45 00 1 4054.645
2015 08 17 14 00 00 1 4054.685
2015 08 17 14 15 00 1 4054.721
2015 08 17 14 30 00 1 4054.751
2015 08 17 14 45 00 1 4054.772
2015 08 17 15 00 00 1 4054.788
2015 08 17 15 15 00 1 4054.794
2015 08 17 15 30 00 1 4054.790
2015 08 17 15 45 00 1 4054.786
2015 08 17 16 00 00 1 4054.769
2015 08 17 16 15 00 1 4054.745
2015 08 17 16 30 00 1 4054.720
2015 08 17 16 45 00 1 4054.684
2015 08 17 17 00 00 1 4054.644
2015 08 17 17 15 00 1 4054.598
2015 08 17 17 30 00 1 4054.546
2015 08 17 17 45 00 1 4054.495
2015 08 17 18 00 00 1 4054.436
2015 08 17 18 15 00 1 4054.380
