#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2015 08 16 23 00 00 1 4830.061
2015 08 16 23 15 00 1 4830.107
2015 08 16 23 30 00 1 4830.150
2015 08 16 23 45 00 1 4830.194
2015 08 17 00 00 00 1 4830.240
2015 08 17 00 15 00 1 4830.287
2015 08 17 00 30 00 1 4830.335
2015 08 17 00 45 00 1 4830.373
2015 08 17 01 00 00 1 4830.412
2015 08 17 01 15 00 1 4830.453
2015 08 17 01 30 00 1 4830.486
2015 08 17 01 45 00 1 4830.512
2015 08 17 02 00 00 1 4830.536
2015 08 17 02 15 00 1 4830.551
2015 08 17 02 30 00 1 4830.562
2015 08 17 02 45 00 1 4830.565
2015 08 17 03 00 00 1 4830.561
2015 08 17 03 15 00 1 4830.556
2015 08 17 03 30 00 1 4830.537
2015 08 17 03 45 00 1 4830.514
2015 08 17 04 00 00 1 4830.489
2015 08 17 04 15 00 1 4830.459
2015 08 17 04 30 00 1 4830.425
2015 08 17 04 45 00 1 4830.387
2015 08 17 05 00 00 1 4830.346
2015 08 17 05 15 00 1 4830.305
2015 08 17 05 30 00 1 4830.261
2015 08 17 05 45 00 1 4830.221
2015 08 17 06 00 00 1 4830.178
2015 08 17 06 15 00 1 4830.139
2015 08 17 06 30 00 1 4830.101
2015 08 17 06 45 00 1 4830.066
2015 08 17 07 00 00 1 4830.035
2015 08 17 07 15 00 1 4830.008
2015 08 17 07 30 00 1 4829.982
2015 08 17 07 45 00 1 4829.961
2015 08 17 08 00 00 1 4829.946
2015 08 17 08 15 00 1 4829.937
2015 08 17 08 30 00 1 4829.937
2015 08 17 08 45 00 1 4829.939
2015 08 17 09 00 00 1 4829.949
2015 08 17 09 15 00 1 4829.963
2015 08 17 09 30 00 1 4829.987
2015 08 17 09 45 00 1 4830.014
2015 08 17 10 00 00 1 4830.048
2015 08 17 10 15 00 1 4830.088
2015 08 17 10 30 00 1 4830.133
2015 08 17 10 45 00 1 4830.181
2015 08 17 11 00 00 1 4830.229
2015 08 17 11 15 00 1 4830.279
2015 08 17 11 30 00 1 4830.333
2015 08 17 11 45 00 1 4830.384
2015 08 17 12 00 00 1 4830.436
2015 08 17 12 15 00 1 4830.487
2015 08 17 12 30 00 1 4830.535
2015 08 17 12 45 00 1 4830.580
2015 08 17 13 00 00 1 4830.622
2015 08 17 13 15 00 1 4830.659
2015 08 17 13 30 00 1 4830.692
2015 08 17 13 45 00 1 4830.721
2015 08 17 14 00 00 1 4830.743
2015 08 17 14 15 00 1 4830.761
2015 08 17 14 30 00 1 4830.775
2015 08 17 14 45 00 1 4830.778
2015 08 17 15 00 00 1 4830.777
2015 08 17 15 15 00 1 4830.771
2015 08 17 15 30 00 1 4830.754
2015 08 17 15 45 00 1 4830.734
2015 08 17 16 00 00 1 4830.707
2015 08 17 16 15 00 1 4830.673
2015 08 17 16 30 00 1 4830.635
2015 08 17 16 45 00 1 4830.596
2015 08 17 17 00 00 1 4830.551
2015 08 17 17 15 00 1 4830.502
2015 08 17 17 30 00 1 4830.455
2015 08 17 17 45 00 1 4830.403
2015 08 17 18 00 00 1 4830.349
2015 08 17 18 15 00 1 4830.297
2015 08 17 18 30 00 1 4830.250
2015 08 17 18 45 00 1 4830.200
2015 08 17 19 00 00 1 4830.149
2015 08 17 19 15 00 1 4830.108
2015 08 17 19 30 00 1 4830.064
2015 08 17 19 45 00 1 4830.024
2015 08 17 20 00 00 1 4829.988
2015 08 17 20 15 00 1 4829.959
2015 08 17 20 30 00 1 4829.938
2015 08 17 20 45 00 1 4829.919
2015 08 17 21 00 00 1 4829.906
2015 08 17 21 15 00 1 4829.904
2015 08 17 21 30 00 1 4829.901
2015 08 17 21 45 00 1 4829.906
2015 08 17 22 00 00 1 4829.916
2015 08 17 22 15 00 1 4829.932
2015 08 17 22 30 00 1 4829.950
2015 08 17 22 45 00 1 4829.973
2015 08 17 23 00 00 1 4830.007
2015 08 17 23 15 00 1 4830.042
2015 08 17 23 30 00 1 4830.083
2015 08 17 23 45 00 1 4830.122
2015 08 18 00 00 00 1 4830.168
2015 08 18 00 15 00 1 4830.213
2015 08 18 00 30 00 1 4830.262
2015 08 18 00 45 00 1 4830.303
2015 08 18 01 00 00 1 4830.350
2015 08 18 01 15 00 1 4830.392
2015 08 18 01 30 00 1 4830.432
2015 08 18 01 45 00 1 4830.464
2015 08 18 02 00 00 1 4830.498
2015 08 18 02 15 00 1 4830.523
2015 08 18 02 30 00 1 4830.548
2015 08 18 02 45 00 1 4830.566
2015 08 18 03 00 00 1 4830.576
2015 08 18 03 15 00 1 4830.578
2015 08 18 03 30 00 1 4830.580
2015 08 18 03 45 00 1 4830.573
2015 08 18 04 00 00 1 4830.563
2015 08 18 04 15 00 1 4830.547
2015 08 18 04 30 00 1 4830.525
2015 08 18 04 45 00 1 4830.499
2015 08 18 05 00 00 1 4830.470
2015 08 18 05 15 00 1 4830.437
2015 08 18 05 30 00 1 4830.400
2015 08 18 05 45 00 1 4830.360
2015 08 18 06 00 00 1 4830.317
2015 08 18 06 15 00 1 4830.276
2015 08 18 06 30 00 1 4830.237
2015 08 18 06 45 00 1 4830.198
2015 08 18 07 00 00 1 4830.161
2015 08 18 07 15 00 1 4830.127
2015 08 18 07 30 00 1 4830.097
2015 08 18 07 45 00 1 4830.067
2015 08 18 08 00 00 1 4830.043
2015 08 18 08 15 00 1 4830.027
2015 08 18 08 30 00 1 4830.014
2015 08 18 08 45 00 1 4830.004
2015 08 18 09 00 00 1 4830.002
2015 08 18 09 15 00 1 4830.004
2015 08 18 09 30 00 1 4830.013
2015 08 18 09 45 00 1 4830.028
2015 08 18 10 00 00 1 4830.046
2015 08 18 10 15 00 1 4830.067
2015 08 18 10 30 00 1 4830.091
2015 08 18 10 45 00 1 4830.125
2015 08 18 11 00 00 1 4830.162
2015 08 18 11 15 00 1 4830.202
2015 08 18 11 30 00 1 4830.243
2015 08 18 11 45 00 1 4830.283
2015 08 18 12 00 00 1 4830.328
2015 08 18 12 15 00 1 4830.374
2015 08 18 12 30 00 1 4830.420
2015 08 18 12 45 00 1 4830.464
2015 08 18 13 00 00 1 4830.505
2015 08 18 13 15 00 1 4830.549
2015 08 18 13 30 00 1 4830.586
2015 08 18 13 45 00 1 4830.624
2015 08 18 14 00 00 1 4830.655
2015 08 18 14 15 00 1 4830.681
2015 08 18 14 30 00 1 4830.702
2015 08 18 14 45 00 1 4830.717
