t,v,s,f,q
2014-04-01 08:36,1.01,0.021,"0,0,0,0",v
2014-04-01 08:42,1.031,0.021,"0,0,0,0",v
2014-04-01 08:48,1.003,0.02,"0,0,0,0",v
2014-04-01 08:54,1.019,0.022,"0,0,0,0",v
2014-04-01 09:00,0.991,0.021,"0,0,0,0",v
2014-04-01 09:06,0.998,0.024,"0,0,0,0",v
2014-04-01 09:12,0.995,0.019,"0,0,0,0",v
2014-04-01 09:18,0.979,0.019,"0,0,0,0",v
2014-04-01 09:24,0.971,0.021,"0,0,0,0",v
2014-04-01 09:30,0.971,0.022,"0,0,0,0",v
2014-04-01 09:36,0.962,0.022,"0,0,0,0",v
2014-04-01 09:42,0.956,0.023,"0,0,0,0",v
2014-04-01 09:48,0.955,0.021,"0,0,0,0",v
2014-04-01 09:54,0.949,0.024,"0,0,0,0",v
2014-04-01 10:00,0.957,0.021,"0,0,0,0",v
2014-04-01 10:06,0.932,0.025,"0,0,0,0",v
2014-04-01 10:12,0.951,0.019,"0,0,0,0",v
2014-04-01 10:18,0.931,0.02,"0,0,0,0",v
2014-04-01 10:24,0.944,0.023,"0,0,0,0",v
2014-04-01 10:30,0.929,0.019,"0,0,0,0",v
2014-04-01 10:36,0.929,0.025,"0,0,0,0",v
2014-04-01 10:42,0.94,0.017,"0,0,0,0",v
2014-04-01 10:48,0.938,0.023,"0,0,0,0",v
2014-04-01 10:54,0.932,0.021,"0,0,0,0",v
2014-04-01 11:00,0.946,0.017,"0,0,0,0",v
2014-04-01 11:06,0.947,0.022,"0,0,0,0",v
2014-04-01 11:12,0.945,0.02,"0,0,0,0",v
2014-04-01 11:18,0.944,0.021,"0,0,0,0",v
2014-04-01 11:24,0.945,0.015,"0,0,0,0",v
2014-04-01 11:30,0.95,0.021,"0,0,0,0",v
2014-04-01 11:36,0.96,0.024,"0,0,0,0",v
2014-04-01 11:42,0.95,0.023,"0,0,0,0",v
2014-04-01 11:48,0.97,0.019,"0,0,0,0",v
2014-04-01 11:54,0.956,0.021,"0,0,0,0",v
2014-04-01 12:00,0.976,0.02,"0,0,0,0",v
2014-04-01 12:06,0.971,0.022,"0,0,0,0",v
2014-04-01 12:12,0.99,0.018,"0,0,0,0",v
2014-04-01 12:18,0.977,0.023,"0,0,0,0",v
2014-04-01 12:24,0.991,0.022,"0,0,0,0",v
2014-04-01 12:30,1.001,0.024,"0,0,0,0",v
2014-04-01 12:36,0.997,0.025,"0,0,0,0",v
2014-04-01 12:42,1.005,0.025,"0,0,0,0",v
2014-04-01 12:48,1.014,0.023,"0,0,0,0",v
2014-04-01 12:54,1.011,0.027,"0,0,0,0",v
2014-04-01 13:00,1.028,0.024,"0,0,0,0",v
2014-04-01 13:06,1.011,0.02,"0,0,0,0",v
2014-04-01 13:12,1.038,0.026,"0,0,0,0",v
2014-04-01 13:18,1.031,0.019,"0,0,0,0",v
2014-04-01 13:24,1.047,0.028,"0,0,0,0",v
2014-04-01 13:30,1.05,0.03,"0,0,0,0",v
2014-04-01 13:36,1.053,0.023,"0,0,0,0",v
2014-04-01 13:42,1.057,0.035,"0,0,0,0",v
2014-04-01 13:48,1.06,0.028,"0,0,0,0",v
2014-04-01 13:54,1.088,0.021,"0,0,0,0",v
2014-04-01 14:00,1.055,0.024,"0,0,0,0",v
2014-04-01 14:06,1.088,0.028,"0,0,0,0",v
2014-04-01 14:12,1.089,0.025,"0,0,0,0",v
2014-04-01 14:18,1.099,0.028,"0,0,0,0",v
2014-04-01 14:24,1.096,0.026,"0,0,0,0",v
2014-04-01 14:30,1.111,0.03,"0,0,0,0",v
2014-04-01 14:36,1.106,0.025,"0,0,0,0",v
2014-04-01 14:42,1.123,0.025,"0,0,0,0",v
2014-04-01 14:48,1.121,0.023,"0,0,0,0",v
2014-04-01 14:54,1.135,0.029,"0,0,0,0",v
2014-04-01 15:00,1.122,0.032,"0,0,0,0",v
2014-04-01 15:06,1.134,0.029,"0,0,0,0",v
2014-04-01 15:12,1.14,0.023,"0,0,0,0",v
2014-04-01 15:18,1.146,0.024,"0,0,0,0",v
2014-04-01 15:24,1.144,0.027,"0,0,0,0",v
2014-04-01 15:30,1.146,0.027,"0,0,0,0",v
2014-04-01 15:36,1.159,0.029,"0,0,0,0",v
2014-04-01 15:42,1.144,0.024,"0,0,0,0",v
2014-04-01 15:48,1.168,0.031,"0,0,0,0",v
2014-04-01 15:54,1.169,0.031,"0,0,0,0",v
2014-04-01 16:00,1.156,0.029,"0,0,0,0",v
2014-04-01 16:06,1.188,0.033,"0,0,0,0",v
2014-04-01 16:12,1.147,0.026,"0,0,0,0",v
2014-04-01 16:18,1.198,0.03,"0,0,0,0",v
2014-04-01 16:24,1.169,0.034,"0,0,0,0",v
2014-04-01 16:30,1.193,0.034,"0,0,0,0",v
2014-04-01 16:36,1.176,0.031,"0,0,0,0",v
2014-04-01 16:42,1.177,0.031,"0,0,0,0",v
2014-04-01 16:48,1.178,0.034,"0,0,0,0",v
2014-04-01 16:54,1.174,0.025,"0,0,0,0",v
2014-04-01 17:00,1.179,0.025,"0,0,0,0",v
2014-04-01 17:06,1.175,0.028,"0,0,0,0",v
2014-04-01 17:12,1.182,0.027,"0,0,0,0",v
2014-04-01 17:18,1.147,0.037,"0,0,0,0",v
2014-04-01 17:24,1.168,0.029,"0,0,0,0",v
2014-04-01 17:30,1.157,0.035,"0,0,0,0",v
2014-04-01 17:36,1.132,0.029,"0,0,0,0",v
2014-04-01 17:42,1.159,0.035,"0,0,0,0",v
2014-04-01 17:48,1.123,0.032,"0,0,0,0",v
2014-04-01 17:54,1.127,0.032,"0,0,0,0",v
2014-04-01 18:00,1.118,0.032,"0,0,0,0",v
2014-04-01 18:06,1.118,0.028,"0,0,0,0",v
2014-04-01 18:12,1.11,0.032,"0,0,0,0",v
2014-04-01 18:18,1.108,0.033,"0,0,0,0",v
2014-04-01 18:24,1.092,0.029,"0,0,0,0",v
2014-04-01 18:30,1.082,0.026,"0,0,0,0",v
2014-04-01 18:36,1.091,0.027,"0,0,0,0",v
2014-04-01 18:42,1.062,0.032,"0,0,0,0",v
2014-04-01 18:48,1.067,0.03,"0,0,0,0",v
2014-04-01 18:54,1.054,0.028,"0,0,0,0",v
2014-04-01 19:00,1.043,0.027,"0,0,0,0",v
2014-04-01 19:06,1.048,0.025,"0,0,0,0",v
2014-04-01 19:12,1.021,0.025,"0,0,0,0",v
2014-04-01 19:18,1.02,0.02,"0,0,0,0",v
2014-04-01 19:24,1.007,0.023,"0,0,0,0",v
2014-04-01 19:30,1.003,0.028,"0,0,0,0",v
2014-04-01 19:36,0.994,0.025,"0,0,0,0",v
2014-04-01 19:42,0.979,0.025,"0,0,0,0",v
2014-04-01 19:48,0.968,0.022,"0,0,0,0",v
2014-04-01 19:54,0.975,0.021,"0,0,0,0",v
2014-04-01 20:00,0.959,0.021,"0,0,0,0",v
2014-04-01 20:06,0.95,0.024,"0,0,0,0",v
2014-04-01 20:12,0.948,0.023,"0,0,0,0",v
2014-04-01 20:18,0.934,0.016,"0,0,0,0",v
2014-04-01 20:24,0.936,0.017,"0,0,0,0",v
2014-04-01 20:30,0.926,0.021,"0,0,0,0",v
2014-04-01 20:36,0.92,0.027,"0,0,0,0",v
2014-04-01 20:42,0.908,0.018,"0,0,0,0",v
2014-04-01 20:48,0.908,0.023,"0,0,0,0",v
2014-04-01 20:54,0.9,0.021,"0,0,0,0",v
2014-04-01 21:00,0.892,0.021,"0,0,0,0",v
2014-04-01 21:06,0.894,0.02,"0,0,0,0",v
2014-04-01 21:12,0.886,0.021,"0,0,0,0",v
2014-04-01 21:18,0.878,0.019,"0,0,0,0",v
2014-04-01 21:24,0.875,0.019,"0,0,0,0",v
2014-04-01 21:30,0.861,0.019,"0,0,0,0",v
2014-04-01 21:36,0.868,0.021,"0,0,0,0",v
2014-04-01 21:42,0.852,0.021,"0,0,0,0",v
2014-04-01 21:48,0.849,0.018,"0,0,0,0",v
2014-04-01 21:54,0.852,0.021,"0,0,0,0",v
2014-04-01 22:00,0.837,0.026,"0,0,0,0",v
2014-04-01 22:06,0.851,0.02,"0,0,0,0",v
2014-04-01 22:12,0.829,0.02,"0,0,0,0",v
2014-04-01 22:18,0.846,0.019,"0,0,0,0",v
2014-04-01 22:24,0.839,0.023,"0,0,0,0",v
2014-04-01 22:30,0.836,0.023,"0,0,0,0",v
2014-04-01 22:36,0.83,0.019,"0,0,0,0",v
2014-04-01 22:42,0.846,0.019,"0,0,0,0",v
2014-04-01 22:48,0.821,0.019,"0,0,0,0",v
2014-04-01 22:54,0.851,0.019,"0,0,0,0",v
2014-04-01 23:00,0.827,0.02,"0,0,0,0",v
2014-04-01 23:06,0.844,0.022,"0,0,0,0",v
2014-04-01 23:12,0.844,0.017,"0,0,0,0",v
2014-04-01 23:18,0.842,0.021,"0,0,0,0",v
2014-04-01 23:24,0.851,0.019,"0,0,0,0",v
2014-04-01 23:30,0.86,0.018,"0,0,0,0",v
2014-04-01 23:36,0.849,0.019,"0,0,0,0",v
2014-04-01 23:42,0.862,0.019,"0,0,0,0",v
2014-04-01 23:48,0.863,0.022,"0,0,0,0",v
2014-04-01 23:54,0.88,0.023,"0,0,0,0",v
2014-04-02 00:00,0.869,0.022,"0,0,0,0",v
2014-04-02 00:06,0.892,0.022,"0,0,0,0",v
2014-04-02 00:12,0.888,0.022,"0,0,0,0",v
2014-04-02 00:18,0.901,0.023,"0,0,0,0",v
2014-04-02 00:24,0.918,0.023,"0,0,0,0",v
2014-04-02 00:30,0.916,0.021,"0,0,0,0",v
2014-04-02 00:36,0.941,0.022,"0,0,0,0",v
2014-04-02 00:42,0.924,0.024,"0,0,0,0",v
2014-04-02 00:48,0.949,0.025,"0,0,0,0",v
2014-04-02 00:54,0.961,0.024,"0,0,0,0",v
2014-04-02 01:00,0.954,0.028,"0,0,0,0",v
2014-04-02 01:06,0.983,0.034,"0,0,0,0",v
2014-04-02 01:12,0.972,0.028,"0,0,0,0",v
2014-04-02 01:18,1.02,0.029,"0,0,0,0",v
2014-04-02 01:24,0.982,0.022,"0,0,0,0",v
2014-04-02 01:30,1.035,0.028,"0,0,0,0",v
2014-04-02 01:36,1.019,0.025,"0,0,0,0",v
2014-04-02 01:42,1.044,0.031,"0,0,0,0",v
2014-04-02 01:48,1.053,0.028,"0,0,0,0",v
2014-04-02 01:54,1.058,0.027,"0,0,0,0",v
2014-04-02 02:00,1.095,0.025,"0,0,0,0",v
2014-04-02 02:06,1.059,0.028,"0,0,0,0",v
2014-04-02 02:12,1.11,0.033,"0,0,0,0",v
2014-04-02 02:18,1.104,0.028,"0,0,0,0",v
2014-04-02 02:24,1.128,0.036,"0,0,0,0",v
2014-04-02 02:30,1.111,0.029,"0,0,0,0",v
2014-04-02 02:36,1.153,0.029,"0,0,0,0",v
2014-04-02 02:42,1.134,0.032,"0,0,0,0",v
2014-04-02 02:48,1.17,0.031,"0,0,0,0",v
2014-04-02 02:54,1.166,0.03,"0,0,0,0",v
2014-04-02 03:00,1.173,0.034,"0,0,0,0",v
2014-04-02 03:06,1.194,0.034,"0,0,0,0",v
2014-04-02 03:12,1.202,0.033,"0,0,0,0",v
2014-04-02 03:18,1.21,0.038,"0,0,0,0",v
2014-04-02 03:24,1.214,0.033,"0,0,0,0",v
2014-04-02 03:30,1.224,0.036,"0,0,0,0",v
2014-04-02 03:36,1.227,0.041,"0,0,0,0",v
2014-04-02 03:42,1.249,0.031,"0,0,0,0",v
2014-04-02 03:48,1.251,0.034,"0,0,0,0",v
2014-04-02 03:54,1.253,0.039,"0,0,0,0",v
2014-04-02 04:00,1.271,0.037,"0,0,0,0",v
2014-04-02 04:06,1.271,0.034,"0,0,0,0",v
2014-04-02 04:12,1.277,0.032,"0,0,0,0",v
2014-04-02 04:18,1.274,0.034,"0,0,0,0",v
2014-04-02 04:24,1.289,0.033,"0,0,0,0",v
2014-04-02 04:30,1.282,0.038,"0,0,0,0",v
2014-04-02 04:36,1.291,0.03,"0,0,0,0",v
2014-04-02 04:42,1.304,0.038,"0,0,0,0",v
2014-04-02 04:48,1.288,0.039,"0,0,0,0",v
2014-04-02 04:54,1.33,0.032,"0,0,0,0",v
2014-04-02 05:00,1.277,0.031,"0,0,0,0",v
2014-04-02 05:06,1.323,0.029,"0,0,0,0",v
2014-04-02 05:12,1.283,0.024,"0,0,0,0",v
2014-04-02 05:18,1.319,0.034,"0,0,0,0",v
2014-04-02 05:24,1.301,0.04,"0,0,0,0",v
2014-04-02 05:30,1.311,0.034,"0,0,0,0",v
2014-04-02 05:36,1.299,0.04,"0,0,0,0",v
2014-04-02 05:42,1.307,0.041,"0,0,0,0",v
2014-04-02 05:48,1.299,0.034,"0,0,0,0",v
2014-04-02 05:54,1.304,0.035,"0,0,0,0",v
2014-04-02 06:00,1.314,0.036,"0,0,0,0",v
2014-04-02 06:06,1.272,0.037,"0,0,0,0",v
2014-04-02 06:12,1.299,0.029,"0,0,0,0",v
2014-04-02 06:18,1.289,0.033,"0,0,0,0",v
2014-04-02 06:24,1.272,0.039,"0,0,0,0",v
2014-04-02 06:30,1.293,0.039,"0,0,0,0",v
2014-04-02 06:36,1.248,0.036,"0,0,0,0",v
2014-04-02 06:42,1.276,0.034,"0,0,0,0",v
2014-04-02 06:48,1.259,0.032,"0,0,0,0",v
2014-04-02 06:54,1.246,0.029,"0,0,0,0",v
2014-04-02 07:00,1.258,0.031,"0,0,0,0",v
2014-04-02 07:06,1.248,0.042,"0,0,0,0",v
2014-04-02 07:12,1.211,0.033,"0,0,0,0",v
2014-04-02 07:18,1.242,0.034,"0,0,0,0",v
2014-04-02 07:24,1.208,0.033,"0,0,0,0",v
2014-04-02 07:30,1.202,0.035,"0,0,0,0",v
2014-04-02 07:36,1.195,0.026,"0,0,0,0",v
2014-04-02 07:42,1.193,0.034,"0,0,0,0",v
2014-04-02 07:48,1.168,0.031,"0,0,0,0",v
2014-04-02 07:54,1.17,0.025,"0,0,0,0",v
2014-04-02 08:00,1.159,,"0,0,0,0",v
2014-04-02 08:06,1.16,0.029,"0,0,0,0",v
2014-04-02 08:12,1.15,0.031,"0,0,0,0",v
2014-04-02 08:18,1.144,0.031,"0,0,0,0",v
2014-04-02 08:24,1.136,0.0,"1,0,0,0",v
2014-04-02 08:30,1.127,0.0,"1,0,0,0",v
2014-04-02 08:36,1.119,,"0,0,0,0",v
2014-04-02 08:42,1.104,0.03,"0,0,0,0",v
2014-04-02 08:48,1.116,0.033,"0,0,0,0",v
2014-04-02 08:54,1.105,0.0,"1,0,0,0",v
2014-04-02 09:00,1.093,,"0,0,0,0",v
2014-04-02 09:06,1.077,0.026,"0,0,0,0",v
2014-04-02 09:12,1.078,0.026,"0,0,0,0",v
2014-04-02 09:18,1.068,,"0,0,0,0",v
2014-04-02 09:24,1.063,0.032,"0,0,0,0",v
2014-04-02 09:30,1.047,,"0,0,0,0",v
2014-04-02 09:36,1.049,0.027,"0,0,0,0",v
2014-04-02 09:42,1.041,0.028,"0,0,0,0",v
2014-04-02 09:48,1.031,0.031,"0,0,0,0",v
2014-04-02 09:54,1.047,0.025,"0,0,0,0",v
2014-04-02 10:00,1.01,0.025,"0,0,0,0",v
2014-04-02 10:06,1.021,0.029,"0,0,0,0",v
2014-04-02 10:12,1.02,0.024,"0,0,0,0",v
2014-04-02 10:18,1.001,0.022,"0,0,0,0",v
2014-04-02 10:24,1.012,0.022,"0,0,0,0",v
2014-04-02 10:30,0.991,0.024,"0,0,0,0",v
2014-04-02 10:36,1.006,0.027,"0,0,0,0",v
2014-04-02 10:42,0.976,0.025,"0,0,0,0",v
2014-04-02 10:48,0.998,0.024,"0,0,0,0",v
2014-04-02 10:54,0.974,0.023,"0,0,0,0",v
2014-04-02 11:00,0.991,0.023,"0,0,0,0",v
2014-04-02 11:06,0.976,0.024,"0,0,0,0",v
2014-04-02 11:12,0.977,0.021,"0,0,0,0",v
2014-04-02 11:18,0.981,0.023,"0,0,0,0",v
2014-04-02 11:24,0.965,0.021,"0,0,0,0",v
2014-04-02 11:30,0.979,0.024,"0,0,0,0",v
2014-04-02 11:36,0.968,0.024,"0,0,0,0",v
2014-04-02 11:42,0.973,0.024,"0,0,0,0",v
2014-04-02 11:48,0.978,0.022,"0,0,0,0",v
2014-04-02 11:54,0.961,0.023,"0,0,0,0",v
2014-04-02 12:00,0.97,0.024,"0,0,0,0",v
2014-04-02 12:06,0.969,0.027,"0,0,0,0",v
2014-04-02 12:12,0.979,0.022,"0,0,0,0",v
2014-04-02 12:18,0.971,0.024,"0,0,0,0",v
2014-04-02 12:24,0.971,0.022,"0,0,0,0",v
2014-04-02 12:30,0.972,0.019,"0,0,0,0",v
2014-04-02 12:36,0.99,0.02,"0,0,0,0",v
2014-04-02 12:42,0.975,0.031,"0,0,0,0",v
2014-04-02 12:48,1.001,0.029,"0,0,0,0",v
2014-04-02 12:54,0.986,0.029,"0,0,0,0",v
2014-04-02 13:00,1.002,0.025,"0,0,0,0",v
2014-04-02 13:06,0.996,0.029,"0,0,0,0",v
2014-04-02 13:12,1.011,0.024,"0,0,0,0",v
2014-04-02 13:18,1.007,0.021,"0,0,0,0",v
2014-04-02 13:24,1.026,0.023,"0,0,0,0",v
2014-04-02 13:30,1.025,0.026,"0,0,0,0",v
2014-04-02 13:36,1.035,0.026,"0,0,0,0",v
2014-04-02 13:42,1.032,0.027,"0,0,0,0",v
2014-04-02 13:48,1.048,0.024,"0,0,0,0",v
2014-04-02 13:54,1.042,0.023,"0,0,0,0",v
2014-04-02 14:00,1.048,0.021,"0,0,0,0",v
2014-04-02 14:06,1.062,0.024,"0,0,0,0",v
2014-04-02 14:12,1.053,0.031,"0,0,0,0",v
2014-04-02 14:18,1.062,0.023,"0,0,0,0",v
2014-04-02 14:24,1.065,0.024,"0,0,0,0",v
2014-04-02 14:30,1.081,0.022,"0,0,0,0",v
2014-04-02 14:36,1.07,0.031,"0,0,0,0",v
2014-04-02 14:42,1.094,0.019,"0,0,0,0",v
2014-04-02 14:48,1.09,0.024,"0,0,0,0",v
2014-04-02 14:54,1.094,0.029,"0,0,0,0",v
2014-04-02 15:00,1.112,0.023,"0,0,0,0",v
2014-04-02 15:06,1.103,0.028,"0,0,0,0",v
2014-04-02 15:12,1.111,0.032,"0,0,0,0",v
2014-04-02 15:18,1.113,0.022,"0,0,0,0",v
2014-04-02 15:24,1.121,0.026,"0,0,0,0",v
2014-04-02 15:30,1.123,0.026,"0,0,0,0",v
2014-04-02 15:36,1.134,0.028,"0,0,0,0",v
2014-04-02 15:42,1.135,0.022,"0,0,0,0",v
2014-04-02 15:48,1.14,0.024,"0,0,0,0",v
2014-04-02 15:54,1.154,0.022,"0,0,0,0",v
2014-04-02 16:00,1.148,0.027,"0,0,0,0",v
2014-04-02 16:06,1.16,0.028,"0,0,0,0",v
2014-04-02 16:12,1.156,0.031,"0,0,0,0",v
2014-04-02 16:18,1.169,0.029,"0,0,0,0",v
2014-04-02 16:24,1.172,0.029,"0,0,0,0",v
2014-04-02 16:30,1.167,0.029,"0,0,0,0",v
2014-04-02 16:36,1.19,0.028,"0,0,0,0",v
2014-04-02 16:42,1.164,0.039,"0,0,0,0",v
2014-04-02 16:48,1.195,0.031,"0,0,0,0",v
2014-04-02 16:54,1.172,0.027,"0,0,0,0",v
2014-04-02 17:00,1.188,0.03,"0,0,0,0",v
2014-04-02 17:06,1.2,0.029,"0,0,0,0",v
2014-04-02 17:12,1.15,0.031,"0,0,0,0",v
2014-04-02 17:18,1.222,0.024,"0,0,0,0",v
2014-04-02 17:24,1.16,0.03,"0,0,0,0",v
2014-04-02 17:30,1.167,0.03,"0,0,0,0",v
2014-04-02 17:36,1.203,0.033,"0,0,0,0",v
2014-04-02 17:42,1.129,0.031,"0,0,0,0",v
2014-04-02 17:48,1.209,0.029,"0,0,0,0",v
2014-04-02 17:54,1.148,0.03,"0,0,0,0",v
2014-04-02 18:00,1.14,0.028,"0,0,0,0",v
2014-04-02 18:06,1.199,0.036,"0,0,0,0",v
2014-04-02 18:12,1.123,0.036,"0,0,0,0",v
2014-04-02 18:18,1.144,0.03,"0,0,0,0",v
2014-04-02 18:24,1.163,0.026,"0,0,0,0",v
2014-04-02 18:30,1.115,0.032,"0,0,0,0",v
2014-04-02 18:36,1.135,0.029,"0,0,0,0",v
2014-04-02 18:42,1.125,0.038,"0,0,0,0",v
2014-04-02 18:48,1.082,0.034,"0,0,0,0",v
2014-04-02 18:54,1.151,0.032,"0,0,0,0",v
2014-04-02 19:00,1.071,0.026,"0,0,0,0",v
2014-04-02 19:06,1.066,0.019,"0,0,0,0",v
2014-04-02 19:12,1.105,0.025,"0,0,0,0",v
2014-04-02 19:18,1.061,0.03,"0,0,0,0",v
2014-04-02 19:24,1.029,0.03,"0,0,0,0",v
2014-04-02 19:30,1.083,0.035,"0,0,0,0",v
2014-04-02 19:36,1.033,0.038,"0,0,0,0",v
2014-04-02 19:42,1.045,0.035,"0,0,0,0",v
2014-04-02 19:48,1.043,0.024,"0,0,0,0",v
2014-04-02 19:54,0.983,0.02,"0,0,0,0",v
2014-04-02 20:00,1.081,0.025,"0,0,0,0",v
2014-04-02 20:06,0.966,0.022,"0,0,1,0",v
2014-04-02 20:12,1.013,0.027,"0,0,1,0",v
2014-04-02 20:18,0.986,0.026,"0,0,0,0",v
2014-04-02 20:24,1.011,0.026,"0,0,0,0",v
2014-04-02 20:30,0.923,0.023,"0,0,0,0",v
2014-04-02 20:36,1.028,0.02,"0,0,0,0",v
2014-04-02 20:42,0.924,0.028,"0,0,1,0",v
2014-04-02 20:48,0.98,0.027,"0,0,1,0",v
2014-04-02 20:54,0.943,0.02,"0,0,0,0",v
2014-04-02 21:00,0.936,0.021,"0,0,0,0",v
2014-04-02 21:06,0.975,0.025,"0,0,0,0",v
2014-04-02 21:12,0.905,0.023,"0,0,0,0",v
2014-04-02 21:18,0.925,0.022,"0,0,0,0",v
2014-04-02 21:24,0.941,0.023,"0,0,0,0",v
2014-04-02 21:30,0.887,0.022,"0,0,0,0",v
2014-04-02 21:36,0.932,0.02,"0,0,0,0",v
2014-04-02 21:42,0.901,0.017,"0,0,0,0",v
2014-04-02 21:48,0.908,0.021,"0,0,0,0",v
2014-04-02 21:54,0.884,0.024,"0,0,0,0",v
2014-04-02 22:00,0.919,0.021,"0,0,0,0",v
2014-04-02 22:06,0.861,0.02,"0,0,0,0",v
2014-04-02 22:12,0.918,0.018,"0,0,0,0",v
2014-04-02 22:18,0.86,0.018,"0,0,0,0",v
2014-04-02 22:24,0.88,0.016,"0,0,0,0",v
2014-04-02 22:30,0.88,0.023,"0,0,0,0",v
