station_id,timestamp_utc,seconds_from_origin,height_m
51426,2014-04-01T23:00:00+00:00,-2807,5658.899
51426,2014-04-01T23:15:00+00:00,-1907,5658.829
51426,2014-04-01T23:30:00+00:00,-1007,5658.758
51426,2014-04-01T23:45:00+00:00,-107,5658.686
51426,2014-04-02T00:00:00+00:00,793,5658.615
51426,2014-04-02T00:15:00+00:00,1693,5658.541
51426,2014-04-02T00:30:00+00:00,2593,5658.492
51426,2014-04-02T00:45:00+00:00,3493,5658.409
51426,2014-04-02T01:00:00+00:00,4393,5658.352
51426,2014-04-02T01:15:00+00:00,5293,5658.292
51426,2014-04-02T01:30:00+00:00,6193,5658.243
51426,2014-04-02T01:45:00+00:00,7093,5658.202
51426,2014-04-02T02:00:00+00:00,7993,5658.168
51426,2014-04-02T02:15:00+00:00,8893,5658.141
51426,2014-04-02T02:30:00+00:00,9793,5658.126
51426,2014-04-02T02:45:00+00:00,10693,5658.119
51426,2014-04-02T03:00:00+00:00,11593,5658.120
51426,2014-04-02T03:15:00+00:00,12493,5658.128
51426,2014-04-02T03:30:00+00:00,13393,5658.146
51426,2014-04-02T03:45:00+00:00,14293,5658.172
51426,2014-04-02T04:00:00+00:00,15193,5658.204
51426,2014-04-02T04:15:00+00:00,16093,5658.246
51426,2014-04-02T04:30:00+00:00,16993,5658.297
51426,2014-04-02T04:45:00+00:00,17893,5658.349
51426,2014-04-02T05:00:00+00:00,18793,5658.407
51426,2014-04-02T05:15:00+00:00,19693,5658.472
51426,2014-04-02T05:30:00+00:00,20593,5658.538
51426,2014-04-02T05:45:00+00:00,21493,5658.609
