t,v,s,f,q
2014-04-01 04:12,1.791,0.032,"0,0,0,0",v
2014-04-01 04:18,1.771,0.034,"0,0,0,0",v
2014-04-01 04:24,1.753,0.03,"0,0,0,0",v
2014-04-01 04:30,1.738,0.03,"0,0,0,0",v
2014-04-01 04:36,1.724,0.036,"0,0,0,0",v
2014-04-01 04:42,1.688,0.04,"0,0,0,0",v
2014-04-01 04:48,1.672,0.036,"0,0,0,0",v
2014-04-01 04:54,1.668,0.034,"0,0,0,0",v
2014-04-01 05:00,1.669,0.03,"0,0,0,0",v
2014-04-01 05:06,1.641,0.024,"0,0,0,0",v
2014-04-01 05:12,1.601,0.033,"0,0,0,0",v
2014-04-01 05:18,1.577,0.037,"0,0,0,0",v
2014-04-01 05:24,1.585,0.035,"0,0,0,0",v
2014-04-01 05:30,1.581,0.035,"0,0,0,0",v
2014-04-01 05:36,1.553,0.028,"0,0,0,0",v
2014-04-01 05:42,1.526,0.037,"0,0,0,0",v
2014-04-01 05:48,1.492,0.03,"0,0,0,0",v
2014-04-01 05:54,1.501,0.031,"0,0,0,0",v
2014-04-01 06:00,1.489,0.029,"0,0,0,0",v
2014-04-01 06:06,1.47,0.028,"0,0,0,0",v
2014-04-01 06:12,1.452,0.035,"0,0,0,0",v
2014-04-01 06:18,1.43,0.033,"0,0,0,0",v
2014-04-01 06:24,1.398,0.025,"0,0,0,0",v
2014-04-01 06:30,1.411,0.032,"0,0,0,0",v
2014-04-01 06:36,1.415,0.034,"0,0,0,0",v
2014-04-01 06:42,1.37,0.027,"0,0,0,0",v
2014-04-01 06:48,1.344,0.03,"0,0,0,0",v
2014-04-01 06:54,1.356,0.037,"0,0,0,0",v
2014-04-01 07:00,1.348,0.031,"0,0,0,0",v
2014-04-01 07:06,1.354,0.034,"0,0,0,0",v
2014-04-01 07:12,1.33,0.026,"0,0,0,0",v
2014-04-01 07:18,1.308,0.034,"0,0,0,0",v
2014-04-01 07:24,1.309,0.03,"0,0,0,0",v
2014-04-01 07:30,1.304,0.029,"0,0,0,0",v
2014-04-01 07:36,1.313,0.031,"0,0,0,0",v
2014-04-01 07:42,1.296,0.031,"0,0,0,0",v
2014-04-01 07:48,1.298,0.023,"0,0,0,0",v
2014-04-01 07:54,1.281,0.032,"0,0,0,0",v
2014-04-01 08:00,1.282,0.032,"0,0,0,0",v
2014-04-01 08:06,1.286,0.032,"0,0,0,0",v
2014-04-01 08:12,1.282,0.033,"0,0,0,0",v
2014-04-01 08:18,1.276,0.025,"0,0,0,0",v
2014-04-01 08:24,1.268,0.032,"0,0,0,0",v
2014-04-01 08:30,1.283,0.026,"0,0,0,0",v
2014-04-01 08:36,1.273,0.025,"0,0,0,0",v
2014-04-01 08:42,1.29,0.034,"0,0,0,0",v
2014-04-01 08:48,1.289,0.028,"0,0,0,0",v
2014-04-01 08:54,1.286,0.027,"0,0,0,0",v
2014-04-01 09:00,1.299,0.032,"0,0,0,0",v
2014-04-01 09:06,1.32,0.028,"0,0,0,0",v
2014-04-01 09:12,1.324,0.026,"0,0,0,0",v
2014-04-01 09:18,1.311,0.029,"0,0,0,0",v
2014-04-01 09:24,1.326,0.03,"0,0,0,0",v
2014-04-01 09:30,1.353,0.029,"0,0,0,0",v
2014-04-01 09:36,1.363,0.031,"0,0,0,0",v
2014-04-01 09:42,1.36,0.028,"0,0,0,0",v
2014-04-01 09:48,1.392,0.037,"0,0,0,0",v
2014-04-01 09:54,1.377,0.033,"0,0,0,0",v
2014-04-01 10:00,1.367,0.034,"0,0,0,0",v
2014-04-01 10:06,1.403,0.029,"0,0,0,0",v
2014-04-01 10:12,1.437,0.033,"0,0,0,0",v
2014-04-01 10:18,1.451,0.027,"0,0,0,0",v
2014-04-01 10:24,1.447,0.031,"0,0,0,0",v
2014-04-01 10:30,1.446,0.038,"0,0,0,0",v
2014-04-01 10:36,1.46,0.033,"0,0,0,0",v
2014-04-01 10:42,1.508,0.032,"0,0,0,0",v
2014-04-01 10:48,1.542,0.035,"0,0,0,0",v
2014-04-01 10:54,1.525,0.027,"0,0,0,0",v
2014-04-01 11:00,1.542,0.028,"0,0,0,0",v
2014-04-01 11:06,1.543,0.03,"0,0,0,0",v
2014-04-01 11:12,1.573,0.032,"0,0,0,0",v
2014-04-01 11:18,1.579,0.029,"0,0,0,0",v
2014-04-01 11:24,1.606,0.029,"0,0,0,0",v
2014-04-01 11:30,1.628,0.025,"0,0,0,0",v
2014-04-01 11:36,1.62,0.033,"0,0,0,0",v
2014-04-01 11:42,1.637,0.032,"0,0,0,0",v
2014-04-01 11:48,1.662,0.03,"0,0,0,0",v
2014-04-01 11:54,1.673,0.027,"0,0,0,0",v
2014-04-01 12:00,1.707,0.033,"0,0,0,0",v
2014-04-01 12:06,1.7,0.026,"0,0,0,0",v
2014-04-01 12:12,1.72,0.035,"0,0,0,0",v
2014-04-01 12:18,1.717,0.03,"0,0,0,0",v
2014-04-01 12:24,1.747,0.032,"0,0,0,0",v
2014-04-01 12:30,1.762,0.033,"0,0,0,0",v
2014-04-01 12:36,1.762,0.036,"0,0,0,0",v
2014-04-01 12:42,1.767,0.031,"0,0,0,0",v
2014-04-01 12:48,1.764,0.028,"0,0,0,0",v
2014-04-01 12:54,1.784,0.029,"0,0,0,0",v
2014-04-01 13:00,1.818,0.029,"0,0,0,0",v
2014-04-01 13:06,1.781,0.024,"0,0,0,0",v
2014-04-01 13:12,1.785,0.031,"0,0,0,0",v
2014-04-01 13:18,1.801,0.031,"0,0,0,0",v
2014-04-01 13:24,1.8,0.03,"0,0,0,0",v
2014-04-01 13:30,1.806,0.027,"0,0,0,0",v
2014-04-01 13:36,1.824,0.025,"0,0,0,0",v
2014-04-01 13:42,1.821,0.034,"0,0,0,0",v
2014-04-01 13:48,1.808,0.034,"0,0,0,0",v
2014-04-01 13:54,1.841,0.026,"0,0,0,0",v
2014-04-01 14:00,1.823,0.032,"0,0,0,0",v
2014-04-01 14:06,1.825,0.027,"0,0,0,0",v
2014-04-01 14:12,1.804,0.028,"0,0,0,0",v
2014-04-01 14:18,1.817,0.029,"0,0,0,0",v
2014-04-01 14:24,1.826,0.037,"0,0,0,0",v
2014-04-01 14:30,1.795,0.03,"0,0,0,0",v
2014-04-01 14:36,1.767,0.03,"0,0,0,0",v
2014-04-01 14:42,1.795,0.033,"0,0,0,0",v
2014-04-01 14:48,1.797,0.033,"0,0,0,0",v
2014-04-01 14:54,1.775,0.031,"0,0,0,0",v
2014-04-01 15:00,1.76,0.032,"0,0,0,0",v
2014-04-01 15:06,1.762,0.025,"0,0,0,0",v
2014-04-01 15:12,1.762,0.032,"0,0,0,0",v
2014-04-01 15:18,1.761,0.029,"0,0,0,0",v
2014-04-01 15:24,1.72,0.03,"0,0,0,0",v
2014-04-01 15:30,1.703,0.024,"0,0,0,0",v
2014-04-01 15:36,1.694,0.029,"0,0,0,0",v
2014-04-01 15:42,1.688,0.033,"0,0,0,0",v
2014-04-01 15:48,1.676,0.03,"0,0,0,0",v
2014-04-01 15:54,1.664,0.029,"0,0,0,0",v
2014-04-01 16:00,1.632,0.031,"0,0,0,0",v
2014-04-01 16:06,1.62,0.024,"0,0,0,0",v
2014-04-01 16:12,1.61,0.025,"0,0,0,0",v
2014-04-01 16:18,1.59,0.028,"0,0,0,0",v
2014-04-01 16:24,1.561,0.029,"0,0,0,0",v
2014-04-01 16:30,1.565,0.028,"0,0,0,0",v
2014-04-01 16:36,1.542,0.029,"0,0,0,0",v
2014-04-01 16:42,1.53,0.033,"0,0,0,0",v
2014-04-01 16:48,1.505,0.026,"0,0,0,0",v
2014-04-01 16:54,1.492,0.028,"0,0,0,0",v
2014-04-01 17:00,1.479,0.03,"0,0,0,0",v
2014-04-01 17:06,1.463,0.031,"0,0,0,0",v
2014-04-01 17:12,1.447,0.031,"0,0,0,0",v
2014-04-01 17:18,1.419,0.026,"0,0,0,0",v
2014-04-01 17:24,1.421,0.023,"0,0,0,0",v
2014-04-01 17:30,1.395,0.028,"0,0,0,0",v
2014-04-01 17:36,1.397,0.026,"0,0,0,0",v
2014-04-01 17:42,1.367,0.026,"0,0,0,0",v
2014-04-01 17:48,1.349,0.026,"0,0,0,0",v
2014-04-01 17:54,1.334,0.03,"0,0,0,0",v
2014-04-01 18:00,1.311,0.027,"0,0,0,0",v
2014-04-01 18:06,1.299,0.023,"0,0,0,0",v
2014-04-01 18:12,1.28,0.027,"0,0,0,0",v
2014-04-01 18:18,1.28,0.023,"0,0,0,0",v
2014-04-01 18:24,1.254,0.029,"0,0,0,0",v
2014-04-01 18:30,1.241,0.029,"0,0,0,0",v
2014-04-01 18:36,1.235,0.029,"0,0,0,0",v
2014-04-01 18:42,1.212,0.026,"0,0,0,0",v
2014-04-01 18:48,1.185,0.026,"0,0,0,0",v
2014-04-01 18:54,1.19,0.027,"0,0,0,0",v
2014-04-01 19:00,1.203,0.03,"0,0,0,0",v
2014-04-01 19:06,1.162,0.027,"0,0,0,0",v
2014-04-01 19:12,1.15,0.026,"0,0,0,0",v
2014-04-01 19:18,1.158,0.025,"0,0,0,0",v
2014-04-01 19:24,1.138,0.022,"0,0,0,0",v
2014-04-01 19:30,1.158,0.025,"0,0,0,0",v
2014-04-01 19:36,1.138,0.034,"0,0,0,0",v
2014-04-01 19:42,1.135,0.027,"0,0,0,0",v
2014-04-01 19:48,1.13,0.023,"0,0,0,0",v
2014-04-01 19:54,1.13,0.028,"0,0,0,0",v
2014-04-01 20:00,1.142,0.025,"0,0,0,0",v
2014-04-01 20:06,1.127,0.028,"0,0,0,0",v
2014-04-01 20:12,1.142,0.032,"0,0,0,0",v
2014-04-01 20:18,1.124,0.024,"0,0,0,0",v
2014-04-01 20:24,1.126,0.029,"0,0,0,0",v
2014-04-01 20:30,1.135,0.029,"0,0,0,0",v
2014-04-01 20:36,1.141,0.025,"0,0,0,0",v
2014-04-01 20:42,1.149,0.025,"0,0,0,0",v
2014-04-01 20:48,1.156,0.024,"0,0,0,0",v
2014-04-01 20:54,1.164,0.029,"0,0,0,0",v
2014-04-01 21:00,1.154,0.022,"0,0,0,0",v
2014-04-01 21:06,1.172,0.028,"0,0,0,0",v
2014-04-01 21:12,1.177,0.028,"0,0,0,0",v
2014-04-01 21:18,1.19,0.026,"0,0,0,0",v
2014-04-01 21:24,1.207,0.031,"0,0,0,0",v
2014-04-01 21:30,1.211,0.028,"0,0,0,0",v
2014-04-01 21:36,1.222,0.032,"0,0,0,0",v
2014-04-01 21:42,1.251,0.022,"0,0,0,0",v
2014-04-01 21:48,1.254,0.024,"0,0,0,0",v
2014-04-01 21:54,1.269,0.029,"0,0,0,0",v
2014-04-01 22:00,1.286,0.032,"0,0,0,0",v
2014-04-01 22:06,1.3,0.025,"0,0,0,0",v
2014-04-01 22:12,1.308,0.027,"0,0,0,0",v
2014-04-01 22:18,1.322,0.029,"0,0,0,0",v
2014-04-01 22:24,1.357,0.027,"0,0,0,0",v
2014-04-01 22:30,1.36,0.031,"0,0,0,0",v
2014-04-01 22:36,1.381,0.022,"0,0,0,0",v
2014-04-01 22:42,1.397,0.022,"0,0,0,0",v
2014-04-01 22:48,1.425,0.023,"0,0,0,0",v
2014-04-01 22:54,1.43,0.027,"0,0,0,0",v
2014-04-01 23:00,1.452,0.025,"0,0,0,0",v
2014-04-01 23:06,1.479,0.031,"0,0,0,0",v
2014-04-01 23:12,1.478,0.021,"0,0,0,0",v
2014-04-01 23:18,1.513,0.028,"0,0,0,0",v
2014-04-01 23:24,1.529,0.026,"0,0,0,0",v
2014-04-01 23:30,1.551,0.028,"0,0,0,0",v
2014-04-01 23:36,1.548,0.026,"0,0,0,0",v
2014-04-01 23:42,1.599,0.028,"0,0,0,0",v
2014-04-01 23:48,1.608,0.027,"0,0,0,0",v
2014-04-01 23:54,1.625,0.021,"0,0,0,0",v
2014-04-02 00:00,1.625,0.027,"0,0,0,0",v
2014-04-02 00:06,1.68,0.022,"0,0,0,0",v
2014-04-02 00:12,1.672,0.029,"0,0,0,0",v
2014-04-02 00:18,1.701,0.03,"0,0,0,0",v
2014-04-02 00:24,1.715,0.023,"0,0,0,0",v
2014-04-02 00:30,1.732,0.026,"0,0,0,0",v
2014-04-02 00:36,1.75,0.026,"0,0,0,0",v
2014-04-02 00:42,1.746,0.023,"0,0,0,0",v
2014-04-02 00:48,1.78,0.022,"0,0,0,0",v
2014-04-02 00:54,1.787,0.023,"0,0,0,0",v
2014-04-02 01:00,1.819,0.026,"0,0,0,0",v
2014-04-02 01:06,1.825,0.026,"0,0,0,0",v
2014-04-02 01:12,1.825,0.024,"0,0,0,0",v
2014-04-02 01:18,1.832,0.024,"0,0,0,0",v
2014-04-02 01:24,1.879,0.026,"0,0,0,0",v
2014-04-02 01:30,1.878,0.023,"0,0,0,0",v
2014-04-02 01:36,1.882,0.021,"0,0,0,0",v
2014-04-02 01:42,1.876,0.024,"0,0,0,0",v
2014-04-02 01:48,1.882,0.027,"0,0,0,0",v
2014-04-02 01:54,1.895,0.021,"0,0,0,0",v
2014-04-02 02:00,1.909,0.022,"0,0,0,0",v
2014-04-02 02:06,1.925,0.022,"0,0,0,0",v
2014-04-02 02:12,1.911,0.028,"0,0,0,0",v
2014-04-02 02:18,1.911,0.028,"0,0,0,0",v
2014-04-02 02:24,1.933,0.024,"0,0,0,0",v
2014-04-02 02:30,1.926,0.023,"0,0,0,0",v
2014-04-02 02:36,1.936,0.023,"0,0,0,0",v
2014-04-02 02:42,1.931,0.026,"0,0,0,0",v
2014-04-02 02:48,1.914,0.029,"0,0,0,0",v
2014-04-02 02:54,1.92,0.021,"0,0,0,0",v
2014-04-02 03:00,1.927,0.025,"0,0,0,0",v
2014-04-02 03:06,1.931,0.027,"0,0,0,0",v
2014-04-02 03:12,1.928,0.023,"0,0,0,0",v
2014-04-02 03:18,1.897,0.025,"0,0,0,0",v
2014-04-02 03:24,1.892,0.025,"0,0,0,0",v
2014-04-02 03:30,1.92,0.024,"0,0,0,0",v
2014-04-02 03:36,1.904,0.028,"0,0,0,0",v
2014-04-02 03:42,1.882,0.024,"0,0,0,0",v
2014-04-02 03:48,1.88,0.021,"0,0,0,0",v
2014-04-02 03:54,1.869,0.024,"0,0,0,0",v
2014-04-02 04:00,1.87,0.021,"0,0,0,0",v
2014-04-02 04:06,1.846,0.021,"0,0,0,0",v
2014-04-02 04:12,1.849,0.023,"0,0,0,0",v
2014-04-02 04:18,1.829,0.022,"0,0,0,0",v
2014-04-02 04:24,1.829,0.021,"0,0,0,0",v
2014-04-02 04:30,1.816,0.023,"0,0,0,0",v
2014-04-02 04:36,1.785,0.026,"0,0,0,0",v
2014-04-02 04:42,1.779,0.027,"0,0,0,0",v
2014-04-02 04:48,1.787,0.024,"0,0,0,0",v
2014-04-02 04:54,1.771,0.026,"0,0,0,0",v
2014-04-02 05:00,1.734,0.025,"0,0,0,0",v
2014-04-02 05:06,1.729,0.024,"0,0,0,0",v
2014-04-02 05:12,1.74,0.024,"0,0,0,0",v
2014-04-02 05:18,1.713,0.024,"0,0,0,0",v
2014-04-02 05:24,1.718,0.022,"0,0,0,0",v
2014-04-02 05:30,1.665,0.021,"0,0,0,0",v
2014-04-02 05:36,1.672,0.022,"0,0,0,0",v
2014-04-02 05:42,1.638,0.022,"0,0,0,0",v
2014-04-02 05:48,1.651,0.029,"0,0,0,0",v
2014-04-02 05:54,1.64,0.025,"0,0,0,0",v
2014-04-02 06:00,1.612,0.026,"0,0,0,0",v
2014-04-02 06:06,1.601,0.0,"1,0,0,0",v
2014-04-02 06:12,1.589,0.0,"1,0,0,0",v
2014-04-02 06:18,1.576,0.0,"1,0,0,0",v
2014-04-02 06:24,1.563,0.0,"1,0,0,0",v
2014-04-02 06:30,1.549,0.0,"1,0,0,0",v
2014-04-02 06:36,1.516,0.0,"0,0,0,0",v
2014-04-02 06:42,1.509,0.023,"0,0,0,0",v
2014-04-02 06:48,1.521,0.025,"0,0,0,0",v
2014-04-02 06:54,1.522,0.022,"0,0,0,0",v
2014-04-02 07:00,1.478,0.023,"0,0,0,0",v
2014-04-02 07:06,1.45,0.025,"0,0,0,0",v
2014-04-02 07:12,1.452,0.022,"0,0,0,0",v
2014-04-02 07:18,1.465,0.022,"0,0,0,0",v
2014-04-02 07:24,1.458,0.025,"0,0,0,0",v
2014-04-02 07:30,1.451,0.022,"0,0,0,0",v
2014-04-02 07:36,1.413,0.023,"0,0,0,0",v
2014-04-02 07:42,1.418,0.0,"1,0,0,0",v
2014-04-02 07:48,1.422,0.0,"0,0,0,0",v
2014-04-02 07:54,1.416,0.024,"0,0,0,0",v
2014-04-02 08:00,1.414,0.025,"0,0,0,0",v
2014-04-02 08:06,1.39,0.02,"0,0,0,0",v
2014-04-02 08:12,1.373,0.021,"0,0,0,0",v
2014-04-02 08:18,1.377,0.024,"0,0,0,0",v
2014-04-02 08:24,1.406,0.025,"0,0,0,0",v
2014-04-02 08:30,1.38,0.021,"0,0,0,0",v
2014-04-02 08:36,1.368,0.019,"0,0,0,0",v
2014-04-02 08:42,1.362,0.021,"0,0,0,0",v
2014-04-02 08:48,1.371,0.022,"0,0,0,0",v
2014-04-02 08:54,1.379,0.022,"0,0,0,0",v
2014-04-02 09:00,1.375,0.0,"0,0,0,0",v
2014-04-02 09:06,1.372,0.02,"0,0,0,0",v
2014-04-02 09:12,1.375,0.019,"0,0,0,0",v
2014-04-02 09:18,1.359,0.025,"0,0,0,0",v
2014-04-02 09:24,1.382,0.02,"0,0,0,0",v
2014-04-02 09:30,1.387,0.022,"0,0,0,0",v
2014-04-02 09:36,1.386,0.021,"0,0,0,0",v
2014-04-02 09:42,1.393,0.022,"0,0,0,0",v
2014-04-02 09:48,1.384,0.023,"0,0,0,0",v
2014-04-02 09:54,1.403,0.021,"0,0,0,0",v
2014-04-02 10:00,1.41,0.0,"1,0,0,0",v
2014-04-02 10:06,1.418,0.022,"0,0,0,0",v
2014-04-02 10:12,1.422,0.022,"0,0,0,0",v
2014-04-02 10:18,1.419,0.022,"0,0,0,0",v
2014-04-02 10:24,1.43,0.024,"0,0,0,0",v
2014-04-02 10:30,1.449,0.021,"0,0,0,0",v
2014-04-02 10:36,1.432,0.022,"0,0,0,0",v
2014-04-02 10:42,1.471,0.021,"0,0,0,0",v
2014-04-02 10:48,1.461,0.022,"0,0,0,0",v
2014-04-02 10:54,1.469,0.026,"0,0,0,0",v
2014-04-02 11:00,1.497,0.021,"0,0,0,0",v
2014-04-02 11:06,1.494,0.018,"0,0,0,0",v
2014-04-02 11:12,1.503,0.021,"0,0,0,0",v
2014-04-02 11:18,1.505,0.022,"0,0,0,0",v
2014-04-02 11:24,1.533,0.022,"0,0,0,0",v
2014-04-02 11:30,1.527,0.019,"0,0,0,0",v
2014-04-02 11:36,1.555,0.023,"0,0,0,0",v
2014-04-02 11:42,1.54,0.021,"0,0,0,0",v
2014-04-02 11:48,1.562,0.022,"0,0,0,0",v
2014-04-02 11:54,1.566,0.022,"0,0,0,0",v
2014-04-02 12:00,1.587,0.021,"0,0,0,0",v
2014-04-02 12:06,1.597,0.018,"0,0,0,0",v
2014-04-02 12:12,1.6,0.022,"0,0,0,0",v
2014-04-02 12:18,1.593,0.021,"0,0,0,0",v
2014-04-02 12:24,1.617,0.023,"0,0,0,0",v
2014-04-02 12:30,1.629,0.021,"0,0,0,0",v
2014-04-02 12:36,1.645,0.024,"0,0,0,0",v
2014-04-02 12:42,1.639,0.023,"0,0,0,0",v
2014-04-02 12:48,1.642,0.021,"0,0,0,0",v
2014-04-02 12:54,1.661,0.021,"0,0,0,0",v
2014-04-02 13:00,1.676,0.021,"0,0,0,0",v
2014-04-02 13:06,1.677,0.021,"0,0,0,0",v
2014-04-02 13:12,1.677,0.019,"0,0,0,0",v
2014-04-02 13:18,1.675,0.026,"0,0,0,0",v
2014-04-02 13:24,1.705,0.023,"0,0,0,0",v
2014-04-02 13:30,1.683,0.021,"0,0,0,0",v
2014-04-02 13:36,1.688,0.022,"0,0,0,0",v
2014-04-02 13:42,1.727,0.025,"0,0,0,0",v
2014-04-02 13:48,1.815,0.024,"0,0,0,0",v
2014-04-02 13:54,1.625,0.071,"0,0,1,0",v
2014-04-02 14:00,1.335,0.055,"0,0,0,0",v
2014-04-02 14:06,2.243,0.096,"0,0,1,0",v
2014-04-02 14:12,1.634,0.157,"0,0,1,0",v
2014-04-02 14:18,1.458,0.106,"0,0,1,0",v
2014-04-02 14:24,1.86,0.024,"0,0,0,0",v
2014-04-02 14:30,1.456,0.041,"0,0,1,0",v
2014-04-02 14:36,2.152,0.094,"0,0,1,0",v
2014-04-02 14:42,1.565,0.162,"0,0,1,0",v
2014-04-02 14:48,1.307,0.145,"0,0,1,0",v
2014-04-02 14:54,2.163,0.036,"0,0,1,0",v
2014-04-02 15:00,1.453,0.11,"0,0,1,0",v
2014-04-02 15:06,1.728,0.089,"0,0,1,0",v
2014-04-02 15:12,1.692,0.043,"0,0,1,0",v
2014-04-02 15:18,1.717,0.053,"0,0,1,0",v
2014-04-02 15:24,1.649,0.07,"0,0,0,0",v
2014-04-02 15:30,1.496,0.063,"0,0,0,0",v
2014-04-02 15:36,1.85,0.048,"0,0,1,0",v
2014-04-02 15:42,1.49,0.028,"0,0,1,0",v
2014-04-02 15:48,1.633,0.023,"0,0,1,0",v
2014-04-02 15:54,1.611,0.025,"0,0,1,0",v
2014-04-02 16:00,1.596,0.029,"0,0,0,0",v
2014-04-02 16:06,1.662,0.031,"0,0,0,0",v
2014-04-02 16:12,1.403,0.034,"0,0,1,0",v
2014-04-02 16:18,1.661,0.065,"0,0,1,0",v
2014-04-02 16:24,1.593,0.064,"0,0,1,0",v
2014-04-02 16:30,1.426,0.054,"0,0,0,0",v
2014-04-02 16:36,1.552,0.043,"0,0,1,0",v
2014-04-02 16:42,1.48,0.055,"0,0,1,0",v
2014-04-02 16:48,1.649,0.043,"0,0,1,0",v
2014-04-02 16:54,1.26,0.044,"0,0,1,0",v
2014-04-02 17:00,1.513,0.087,"0,0,1,0",v
2014-04-02 17:06,1.658,0.066,"0,0,1,0",v
2014-04-02 17:12,1.237,0.025,"0,0,1,0",v
2014-04-02 17:18,1.484,0.032,"0,0,1,0",v
2014-04-02 17:24,1.42,0.033,"0,0,1,0",v
2014-04-02 17:30,1.345,0.024,"0,0,1,0",v
2014-04-02 17:36,1.478,0.022,"0,0,0,0",v
2014-04-02 17:42,1.312,0.033,"0,0,1,0",v
2014-04-02 17:48,1.341,0.027,"0,0,1,0",v
2014-04-02 17:54,1.305,0.034,"0,0,1,0",v
2014-04-02 18:00,1.323,0.063,"0,0,0,0",v
2014-04-02 18:06,1.498,0.039,"0,0,0,0",v
2014-04-02 18:12,1.221,0.022,"0,0,1,0",v
2014-04-02 18:18,1.235,0.024,"0,0,1,0",v
2014-04-02 18:24,1.261,0.021,"0,0,1,0",v
2014-04-02 18:30,1.226,0.021,"0,0,0,0",v
2014-04-02 18:36,1.384,0.026,"0,0,1,0",v
2014-04-02 18:42,1.247,0.049,"0,0,1,0",v
2014-04-02 18:48,1.123,0.026,"0,0,1,0",v
2014-04-02 18:54,1.245,0.023,"0,0,0,0",v
2014-04-02 19:00,1.191,0.022,"0,0,1,0",v
2014-04-02 19:06,1.285,0.019,"0,0,1,0",v
2014-04-02 19:12,1.188,0.026,"0,0,1,0",v
2014-04-02 19:18,1.171,0.02,"0,0,1,0",v
2014-04-02 19:24,1.156,0.022,"0,0,0,0",v
2014-04-02 19:30,1.147,0.022,"0,0,0,0",v
2014-04-02 19:36,1.21,0.021,"0,0,0,0",v
2014-04-02 19:42,1.075,0.024,"0,0,1,0",v
2014-04-02 19:48,1.222,0.038,"0,0,1,0",v
2014-04-02 19:54,1.26,0.045,"0,0,1,0",v
2014-04-02 20:00,0.946,0.031,"0,0,0,0",v
2014-04-02 20:06,1.144,0.048,"0,0,1,0",v
2014-04-02 20:12,1.255,0.027,"0,0,1,0",v
2014-04-02 20:18,1.128,0.02,"0,0,0,0",v
2014-04-02 20:24,1.093,0.021,"0,0,1,0",v
2014-04-02 20:30,1.084,0.024,"0,0,0,0",v
2014-04-02 20:36,1.141,0.029,"0,0,0,0",v
2014-04-02 20:42,1.191,0.026,"0,0,0,0",v
2014-04-02 20:48,1.094,0.019,"0,0,0,0",v
2014-04-02 20:54,1.21,0.023,"0,0,1,0",v
2014-04-02 21:00,1.11,0.035,"0,0,1,0",v
2014-04-02 21:06,1.093,0.032,"0,0,1,0",v
2014-04-02 21:12,1.219,0.024,"0,0,0,0",v
2014-04-02 21:18,1.109,0.021,"0,0,1,0",v
2014-04-02 21:24,1.256,0.025,"0,0,1,0",v
2014-04-02 21:30,1.095,0.048,"0,0,1,0",v
2014-04-02 21:36,1.161,0.053,"0,0,1,0",v
2014-04-02 21:42,1.297,0.035,"0,0,0,0",v
2014-04-02 21:48,1.073,0.022,"0,0,1,0",v
2014-04-02 21:54,1.283,0.042,"0,0,1,0",v
2014-04-02 22:00,1.264,0.034,"0,0,1,0",v
2014-04-02 22:06,1.203,0.024,"0,0,0,0",v
2014-04-02 22:12,1.258,0.021,"0,0,0,0",v
2014-04-02 22:18,1.172,0.019,"0,0,1,0",v
2014-04-02 22:24,1.369,0.038,"0,0,1,0",v
2014-04-02 22:30,1.297,0.035,"0,0,1,0",v
