station_id,timestamp_utc,seconds_from_origin,height_m
21413,2010-01-28T06:45:00+00:00,-2591354,5827.466
21413,2010-01-28T07:00:00+00:00,-2590454,5827.437
21413,2010-01-28T07:15:00+00:00,-2589554,5827.408
21413,2010-01-28T07:30:00+00:00,-2588654,5827.376
21413,2010-01-28T07:45:00+00:00,-2587754,5827.346
21413,2010-01-28T08:00:00+00:00,-2586854,5827.318
21413,2010-01-28T08:15:00+00:00,-2585954,5827.286
21413,2010-01-28T08:30:00+00:00,-2585054,5827.256
21413,2010-01-28T08:45:00+00:00,-2584154,5827.223
21413,2010-01-28T09:00:00+00:00,-2583254,5827.191
21413,2010-01-28T09:15:00+00:00,-2582354,5827.162
21413,2010-01-28T09:30:00+00:00,-2581454,5827.135
21413,2010-01-28T09:45:00+00:00,-2580554,5827.111
21413,2010-01-28T10:00:00+00:00,-2579654,5827.089
21413,2010-01-28T10:15:00+00:00,-2578754,5827.068
21413,2010-01-28T10:30:00+00:00,-2577854,5827.046
21413,2010-01-28T10:45:00+00:00,-2576954,5827.035
21413,2010-01-28T11:00:00+00:00,-2576054,5827.019
21413,2010-01-28T11:15:00+00:00,-2575154,5827.010
21413,2010-01-28T11:30:00+00:00,-2574254,5827.002
21413,2010-01-28T11:45:00+00:00,-2573354,5826.997
21413,2010-01-28T12:00:00+00:00,-2572454,5826.998
21413,2010-01-28T12:15:00+00:00,-2571554,5827.002
21413,2010-01-28T12:30:00+00:00,-2570654,5827.011
21413,2010-01-28T12:45:00+00:00,-2569754,5827.021
21413,2010-01-28T13:00:00+00:00,-2568854,5827.033
21413,2010-01-28T13:15:00+00:00,-2567954,5827.050
21413,2010-01-28T13:30:00+00:00,-2567054,5827.068
21413,2010-01-28T13:45:00+00:00,-2566154,5827.090
21413,2010-01-28T14:00:00+00:00,-2565254,5827.108
21413,2010-01-28T14:15:00+00:00,-2564354,5827.132
21413,2010-01-28T14:30:00+00:00,-2563454,5827.157
21413,2010-01-28T14:45:00+00:00,-2562554,5827.186
21413,2010-01-28T15:00:00+00:00,-2561654,5827.213
21413,2010-01-28T15:15:00+00:00,-2560754,5827.241
21413,2010-01-28T15:30:00+00:00,-2559854,5827.271
21413,2010-01-28T15:45:00+00:00,-2558954,5827.296
21413,2010-01-28T16:00:00+00:00,-2558054,5827.328
21413,2010-01-28T16:15:00+00:00,-2557154,5827.353
21413,2010-01-28T16:30:00+00:00,-2556254,5827.383
21413,2010-01-28T16:45:00+00:00,-2555354,5827.410
21413,2010-01-28T17:00:00+00:00,-2554454,5827.437
21413,2010-01-28T17:15:00+00:00,-2553554,5827.461
21413,2010-01-28T17:30:00+00:00,-2552654,5827.485
21413,2010-01-28T17:45:00+00:00,-2551754,5827.509
21413,2010-01-28T18:00:00+00:00,-2550854,5827.527
21413,2010-01-28T18:15:00+00:00,-2549954,5827.544
21413,2010-01-28T18:30:00+00:00,-2549054,5827.560
21413,2010-01-28T18:45:00+00:00,-2548154,5827.576
21413,2010-01-28T19:00:00+00:00,-2547254,5827.590
21413,2010-01-28T19:15:00+00:00,-2546354,5827.600
21413,2010-01-28T19:30:00+00:00,-2545454,5827.613
21413,2010-01-28T19:45:00+00:00,-2544554,5827.620
21413,2010-01-28T20:00:00+00:00,-2543654,5827.625
21413,2010-01-28T20:15:00+00:00,-2542754,5827.633
21413,2010-01-28T20:30:00+00:00,-2541854,5827.639
21413,2010-01-28T20:45:00+00:00,-2540954,5827.643
21413,2010-01-28T21:00:00+00:00,-2540054,5827.645
21413,2010-01-28T21:15:00+00:00,-2539154,5827.647
21413,2010-01-28T21:30:00+00:00,-2538254,5827.648
21413,2010-01-28T21:45:00+00:00,-2537354,5827.648
21413,2010-01-28T22:00:00+00:00,-2536454,5827.649
21413,2010-01-28T22:15:00+00:00,-2535554,5827.650
21413,2010-01-28T22:30:00+00:00,-2534654,5827.652
21413,2010-01-28T22:45:00+00:00,-2533754,5827.651
21413,2010-01-28T23:00:00+00:00,-2532854,5827.649
21413,2010-01-28T23:15:00+00:00,-2531954,5827.651
21413,2010-01-28T23:30:00+00:00,-2531054,5827.652
21413,2010-01-28T23:45:00+00:00,-2530154,5827.653
21413,2010-01-29T00:00:00+00:00,-2529254,5827.654
21413,2010-01-29T00:15:00+00:00,-2528354,5827.657
21413,2010-01-29T00:30:00+00:00,-2527454,5827.657
21413,2010-01-29T00:45:00+00:00,-2526554,5827.656
21413,2010-01-29T01:00:00+00:00,-2525654,5827.657
21413,2010-01-29T01:15:00+00:00,-2524754,5827.659
21413,2010-01-29T01:30:00+00:00,-2523854,5827.661
21413,2010-01-29T01:45:00+00:00,-2522954,5827.663
21413,2010-01-29T02:00:00+00:00,-2522054,5827.665
21413,2010-01-29T02:15:00+00:00,-2521154,5827.669
21413,2010-01-29T02:30:00+00:00,-2520254,5827.674
21413,2010-01-29T02:45:00+00:00,-2519354,5827.678
21413,2010-01-29T03:00:00+00:00,-2518454,5827.685
21413,2010-01-29T03:15:00+00:00,-2517554,5827.690
21413,2010-01-29T03:30:00+00:00,-2516654,5827.694
21413,2010-01-29T03:45:00+00:00,-2515754,5827.699
21413,2010-01-29T04:00:00+00:00,-2514854,5827.701
21413,2010-01-29T04:15:00+00:00,-2513954,5827.702
21413,2010-01-29T04:30:00+00:00,-2513054,5827.704
21413,2010-01-29T04:45:00+00:00,-2512154,5827.702
21413,2010-01-29T05:00:00+00:00,-2511254,5827.699
21413,2010-01-29T05:15:00+00:00,-2510354,5827.691
21413,2010-01-29T05:30:00+00:00,-2509454,5827.684
21413,2010-01-29T05:45:00+00:00,-2508554,5827.668
21413,2010-01-29T06:00:00+00:00,-2507654,5827.654
21413,2010-01-29T06:15:00+00:00,-2506754,5827.638
21413,2010-01-29T06:30:00+00:00,-2505854,5827.620
21413,2010-01-29T06:45:00+00:00,-2504954,5827.599
21413,2010-01-29T07:00:00+00:00,-2504054,5827.574
21413,2010-01-29T07:15:00+00:00,-2503154,5827.546
21413,2010-01-29T07:30:00+00:00,-2502254,5827.515
21413,2010-01-29T07:45:00+00:00,-2501354,5827.482
21413,2010-01-29T08:00:00+00:00,-2500454,5827.449
21413,2010-01-29T08:15:00+00:00,-2499554,5827.415
21413,2010-01-29T08:30:00+00:00,-2498654,5827.381
21413,2010-01-29T08:45:00+00:00,-2497754,5827.347
21413,2010-01-29T09:00:00+00:00,-2496854,5827.311
21413,2010-01-29T09:15:00+00:00,-2495954,5827.277
21413,2010-01-29T09:30:00+00:00,-2495054,5827.242
21413,2010-01-29T09:45:00+00:00,-2494154,5827.206
21413,2010-01-29T10:00:00+00:00,-2493254,5827.173
21413,2010-01-29T10:15:00+00:00,-2492354,5827.140
21413,2010-01-29T10:30:00+00:00,-2491454,5827.108
21413,2010-01-29T10:45:00+00:00,-2490554,5827.079
21413,2010-01-29T11:00:00+00:00,-2489654,5827.056
21413,2010-01-29T11:15:00+00:00,-2488754,5827.034
21413,2010-01-29T11:30:00+00:00,-2487854,5827.018
21413,2010-01-29T11:45:00+00:00,-2486954,5827.007
21413,2010-01-29T12:00:00+00:00,-2486054,5826.995
21413,2010-01-29T12:15:00+00:00,-2485154,5826.989
21413,2010-01-29T12:30:00+00:00,-2484254,5826.987
21413,2010-01-29T12:45:00+00:00,-2483354,5826.989
21413,2010-01-29T13:00:00+00:00,-2482454,5826.993
21413,2010-01-29T13:15:00+00:00,-2481554,5827.003
21413,2010-01-29T13:30:00+00:00,-2480654,5827.013
21413,2010-01-29T13:45:00+00:00,-2479754,5827.028
21413,2010-01-29T14:00:00+00:00,-2478854,5827.043
21413,2010-01-29T14:15:00+00:00,-2477954,5827.061
21413,2010-01-29T14:30:00+00:00,-2477054,5827.088
21413,2010-01-29T14:45:00+00:00,-2476154,5827.115
21413,2010-01-29T15:00:00+00:00,-2475254,5827.141
21413,2010-01-29T15:15:00+00:00,-2474354,5827.171
21413,2010-01-29T15:30:00+00:00,-2473454,5827.201
21413,2010-01-29T15:45:00+00:00,-2472554,5827.232
21413,2010-01-29T16:00:00+00:00,-2471654,5827.262
21413,2010-01-29T16:15:00+00:00,-2470754,5827.293
21413,2010-01-29T16:30:00+00:00,-2469854,5827.325
21413,2010-01-29T16:45:00+00:00,-2468954,5827.356
21413,2010-01-29T17:00:00+00:00,-2468054,5827.388
21413,2010-01-29T17:15:00+00:00,-2467154,5827.419
21413,2010-01-29T17:30:00+00:00,-2466254,5827.449
21413,2010-01-29T17:45:00+00:00,-2465354,5827.475
21413,2010-01-29T18:00:00+00:00,-2464454,5827.498
21413,2010-01-29T18:15:00+00:00,-2463554,5827.521
21413,2010-01-29T18:30:00+00:00,-2462654,5827.541
21413,2010-01-29T18:45:00+00:00,-2461754,5827.560
21413,2010-01-29T19:00:00+00:00,-2460854,5827.576
21413,2010-01-29T19:15:00+00:00,-2459954,5827.590
21413,2010-01-29T19:30:00+00:00,-2459054,5827.604
21413,2010-01-29T19:45:00+00:00,-2458154,5827.618
21413,2010-01-29T20:00:00+00:00,-2457254,5827.623
21413,2010-01-29T20:15:00+00:00,-2456354,5827.630
21413,2010-01-29T20:30:00+00:00,-2455454,5827.633
21413,2010-01-29T20:45:00+00:00,-2454554,5827.637
21413,2010-01-29T21:00:00+00:00,-2453654,5827.639
