t,v,s,f,q
2010-02-27 05:12,0.917,0.026,"0,0,0,0",v
2010-02-27 05:18,0.899,0.022,"0,0,0,0",v
2010-02-27 05:24,0.885,0.023,"0,0,0,0",v
2010-02-27 05:30,0.885,0.0,"0,0,0,0",v
2010-02-27 05:36,0.866,0.023,"0,0,0,0",v
2010-02-27 05:42,0.876,0.021,"0,0,0,0",v
2010-02-27 05:48,0.857,0.024,"0,0,0,0",v
2010-02-27 05:54,0.862,0.02,"0,0,0,0",v
2010-02-27 06:00,0.852,0.02,"0,0,0,0",v
2010-02-27 06:06,0.843,0.019,"0,0,0,0",v
2010-02-27 06:12,0.848,0.02,"0,0,0,0",v
2010-02-27 06:18,0.841,0.019,"0,0,0,0",v
2010-02-27 06:24,0.832,0.023,"0,0,0,0",v
2010-02-27 06:30,0.827,0.0,"0,0,0,0",v
2010-02-27 06:36,0.825,0.022,"0,0,0,0",v
2010-02-27 06:42,0.814,0.02,"0,0,0,0",v
2010-02-27 06:48,0.82,0.019,"0,0,0,0",v
2010-02-27 06:54,0.813,0.021,"0,0,0,0",v
2010-02-27 07:00,0.814,0.019,"0,0,0,0",v
2010-02-27 07:06,0.803,0.017,"0,0,0,0",v
2010-02-27 07:12,0.81,0.019,"0,0,0,0",v
2010-02-27 07:18,0.807,0.018,"0,0,0,0",v
2010-02-27 07:24,0.795,0.022,"0,0,0,0",v
2010-02-27 07:30,0.816,0.017,"0,0,0,0",v
2010-02-27 07:36,0.804,0.017,"0,0,0,0",v
2010-02-27 07:42,0.805,0.022,"0,0,0,0",v
2010-02-27 07:48,0.807,0.019,"0,0,0,0",v
2010-02-27 07:54,0.81,0.019,"0,0,0,0",v
2010-02-27 08:00,0.802,0.018,"0,0,0,0",v
2010-02-27 08:06,0.809,0.019,"0,0,0,0",v
2010-02-27 08:12,0.816,0.0,"0,0,0,0",v
2010-02-27 08:18,0.801,0.021,"0,0,0,0",v
2010-02-27 08:24,0.826,0.019,"0,0,0,0",v
2010-02-27 08:30,0.812,0.02,"0,0,0,0",v
2010-02-27 08:36,0.817,0.018,"0,0,0,0",v
2010-02-27 08:42,0.829,0.021,"0,0,0,0",v
2010-02-27 08:48,0.822,0.02,"0,0,0,0",v
2010-02-27 08:54,0.836,0.017,"0,0,0,0",v
2010-02-27 09:00,0.824,0.02,"0,0,0,0",v
2010-02-27 09:06,0.846,0.019,"0,0,0,0",v
2010-02-27 09:12,0.842,0.021,"0,0,0,0",v
2010-02-27 09:18,0.855,0.017,"0,0,0,0",v
2010-02-27 09:24,0.857,0.018,"0,0,0,0",v
2010-02-27 09:30,0.859,0.022,"0,0,0,0",v
2010-02-27 09:36,0.882,0.019,"0,0,0,0",v
2010-02-27 09:42,0.875,0.023,"0,0,0,0",v
2010-02-27 09:48,0.897,0.021,"0,0,0,0",v
2010-02-27 09:54,0.889,0.027,"0,0,0,0",v
2010-02-27 10:00,0.904,0.023,"0,0,0,0",v
2010-02-27 10:06,0.922,0.024,"0,0,0,0",v
2010-02-27 10:12,0.919,0.0,"0,0,0,0",v
2010-02-27 10:18,0.948,0.029,"0,0,0,0",v
2010-02-27 10:24,0.932,0.025,"0,0,0,0",v
2010-02-27 10:30,0.954,0.028,"0,0,0,0",v
2010-02-27 10:36,0.961,0.03,"0,0,0,0",v
2010-02-27 10:42,0.955,0.026,"0,0,0,0",v
2010-02-27 10:48,0.99,0.024,"0,0,0,0",v
2010-02-27 10:54,0.982,0.027,"0,0,0,0",v
2010-02-27 11:00,1.006,0.029,"0,0,0,0",v
2010-02-27 11:06,0.993,0.029,"0,0,0,0",v
2010-02-27 11:12,1.024,0.03,"0,0,0,0",v
2010-02-27 11:18,1.022,0.033,"0,0,0,0",v
2010-02-27 11:24,1.04,0.031,"0,0,0,0",v
2010-02-27 11:30,1.049,0.032,"0,0,0,0",v
2010-02-27 11:36,1.045,0.032,"0,0,0,0",v
2010-02-27 11:42,1.086,0.032,"0,0,0,0",v
2010-02-27 11:48,1.057,0.029,"0,0,0,0",v
2010-02-27 11:54,1.097,0.031,"0,0,0,0",v
2010-02-27 12:00,1.078,0.031,"0,0,0,0",v
2010-02-27 12:06,1.088,0.035,"0,0,0,0",v
2010-02-27 12:12,1.092,0.034,"0,0,0,0",v
2010-02-27 12:18,1.11,0.033,"0,0,0,0",v
2010-02-27 12:24,1.098,0.034,"0,0,0,0",v
2010-02-27 12:30,1.12,0.032,"0,0,0,0",v
2010-02-27 12:36,1.117,0.03,"0,0,0,0",v
2010-02-27 12:42,1.138,0.034,"0,0,0,0",v
2010-02-27 12:48,1.132,0.037,"0,0,0,0",v
2010-02-27 12:54,1.146,0.033,"0,0,0,0",v
2010-02-27 13:00,1.145,0.033,"0,0,0,0",v
2010-02-27 13:06,1.156,0.0,"0,0,0,0",v
2010-02-27 13:12,1.156,0.036,"0,0,0,0",v
2010-02-27 13:18,1.164,0.041,"0,0,0,0",v
2010-02-27 13:24,1.169,0.037,"0,0,0,0",v
2010-02-27 13:30,1.147,0.034,"0,0,0,0",v
2010-02-27 13:36,1.179,0.038,"0,0,0,0",v
2010-02-27 13:42,1.166,0.04,"0,0,0,0",v
2010-02-27 13:48,1.174,0.036,"0,0,0,0",v
2010-02-27 13:54,1.177,0.035,"0,0,0,0",v
2010-02-27 14:00,1.173,0.0,"0,0,0,0",v
2010-02-27 14:06,1.184,0.038,"0,0,0,0",v
2010-02-27 14:12,1.171,0.033,"0,0,0,0",v
2010-02-27 14:18,1.177,0.034,"0,0,0,0",v
2010-02-27 14:24,1.178,0.034,"0,0,0,0",v
2010-02-27 14:30,1.163,0.043,"0,0,0,0",v
2010-02-27 14:36,1.164,0.04,"0,0,0,0",v
2010-02-27 14:42,1.171,0.042,"0,0,0,0",v
2010-02-27 14:48,1.166,0.037,"0,0,0,0",v
2010-02-27 14:54,1.17,0.04,"0,0,0,0",v
2010-02-27 15:00,1.177,0.034,"0,0,0,0",v
2010-02-27 15:06,1.17,0.04,"0,0,0,0",v
2010-02-27 15:12,1.151,0.035,"0,0,0,0",v
2010-02-27 15:18,1.166,0.0,"0,0,0,0",v
2010-02-27 15:24,1.13,0.033,"0,0,0,0",v
2010-02-27 15:30,1.151,0.036,"0,0,0,0",v
2010-02-27 15:36,1.131,0.037,"0,0,0,0",v
2010-02-27 15:42,1.142,0.033,"0,0,0,0",v
2010-02-27 15:48,1.136,0.033,"0,0,0,0",v
2010-02-27 15:54,1.123,0.036,"0,0,0,0",v
2010-02-27 16:00,1.138,0.033,"0,0,0,0",v
2010-02-27 16:06,1.117,0.036,"0,0,0,0",v
2010-02-27 16:12,1.118,0.029,"0,0,0,0",v
2010-02-27 16:18,1.103,0.033,"0,0,0,0",v
2010-02-27 16:24,1.101,0.036,"0,0,0,0",v
2010-02-27 16:30,1.082,0.039,"0,0,0,0",v
2010-02-27 16:36,1.101,0.034,"0,0,0,0",v
2010-02-27 16:42,1.08,0.03,"0,0,0,0",v
2010-02-27 16:48,1.072,0.032,"0,0,0,0",v
2010-02-27 16:54,1.078,0.032,"0,0,0,0",v
2010-02-27 17:00,1.071,0.035,"0,0,0,0",v
2010-02-27 17:06,1.05,0.033,"0,0,0,0",v
2010-02-27 17:12,1.053,0.03,"0,0,0,0",v
2010-02-27 17:18,1.047,0.036,"0,0,0,0",v
2010-02-27 17:24,1.038,0.029,"0,0,0,0",v
2010-02-27 17:30,1.026,0.033,"0,0,0,0",v
2010-02-27 17:36,1.032,0.03,"0,0,0,0",v
2010-02-27 17:42,1.008,0.028,"0,0,0,0",v
2010-02-27 17:48,1.021,0.034,"0,0,0,0",v
2010-02-27 17:54,1.007,0.03,"0,0,0,0",v
2010-02-27 18:00,0.986,0.028,"0,0,0,0",v
2010-02-27 18:06,0.987,0.026,"0,0,0,0",v
2010-02-27 18:12,0.988,0.03,"0,0,0,0",v
2010-02-27 18:18,0.969,0.03,"0,0,0,0",v
2010-02-27 18:24,0.96,0.028,"0,0,0,0",v
2010-02-27 18:30,0.972,0.03,"0,0,0,0",v
2010-02-27 18:36,0.956,0.025,"0,0,0,0",v
2010-02-27 18:42,0.945,0.028,"0,0,0,0",v
2010-02-27 18:48,0.938,0.027,"0,0,0,0",v
2010-02-27 18:54,0.943,0.0,"0,0,0,0",v
2010-02-27 19:00,0.934,0.028,"0,0,0,0",v
2010-02-27 19:06,0.918,0.028,"0,0,0,0",v
2010-02-27 19:12,0.917,0.03,"0,0,0,0",v
2010-02-27 19:18,0.923,0.025,"0,0,0,0",v
2010-02-27 19:24,0.905,0.027,"0,0,0,0",v
2010-02-27 19:30,0.914,0.025,"0,0,0,0",v
2010-02-27 19:36,0.914,0.029,"0,0,0,0",v
2010-02-27 19:42,0.891,0.024,"0,0,0,0",v
2010-02-27 19:48,0.892,0.025,"0,0,0,0",v
2010-02-27 19:54,0.897,0.027,"0,0,0,0",v
2010-02-27 20:00,0.884,0.025,"0,0,0,0",v
2010-02-27 20:06,0.891,0.024,"0,0,0,0",v
2010-02-27 20:12,0.883,0.022,"0,0,0,0",v
2010-02-27 20:18,0.906,0.023,"0,0,0,0",v
2010-02-27 20:24,0.868,0.023,"0,0,0,0",v
2010-02-27 20:30,0.903,0.029,"0,0,0,0",v
2010-02-27 20:36,0.874,0.025,"0,0,0,0",v
2010-02-27 20:42,0.895,0.023,"0,0,0,0",v
2010-02-27 20:48,0.879,0.025,"0,0,0,0",v
2010-02-27 20:54,0.879,0.03,"0,0,0,0",v
2010-02-27 21:00,0.892,0.026,"0,0,0,0",v
2010-02-27 21:06,0.861,0.024,"0,0,0,0",v
2010-02-27 21:12,0.886,0.022,"0,0,0,0",v
2010-02-27 21:18,0.878,0.024,"0,0,0,0",v
2010-02-27 21:24,0.884,0.022,"0,0,0,0",v
2010-02-27 21:30,0.878,0.026,"0,0,0,0",v
2010-02-27 21:36,0.886,0.026,"0,0,0,0",v
2010-02-27 21:42,0.896,0.026,"0,0,0,0",v
2010-02-27 21:48,0.886,0.027,"0,0,0,0",v
2010-02-27 21:54,0.899,0.0,"0,0,0,0",v
2010-02-27 22:00,0.915,0.023,"0,0,0,0",v
2010-02-27 22:06,0.883,0.024,"0,0,0,0",v
2010-02-27 22:12,0.925,0.025,"0,0,0,0",v
2010-02-27 22:18,0.902,0.028,"0,0,0,0",v
2010-02-27 22:24,0.907,0.029,"0,0,0,0",v
2010-02-27 22:30,0.918,0.027,"0,0,0,0",v
2010-02-27 22:36,0.923,0.028,"0,0,0,0",v
2010-02-27 22:42,0.917,0.026,"0,0,0,0",v
2010-02-27 22:48,0.921,0.0,"0,0,0,0",v
2010-02-27 22:54,0.929,0.021,"0,0,0,0",v
2010-02-27 23:00,0.951,0.026,"0,0,0,0",v
2010-02-27 23:06,0.927,0.026,"0,0,0,0",v
2010-02-27 23:12,0.959,0.026,"0,0,0,0",v
2010-02-27 23:18,0.939,0.024,"0,0,0,0",v
2010-02-27 23:24,0.975,0.028,"0,0,0,0",v
2010-02-27 23:30,0.96,0.029,"0,0,0,0",v
2010-02-27 23:36,0.978,0.031,"0,0,0,0",v
2010-02-27 23:42,0.975,0.03,"0,0,0,0",v
2010-02-27 23:48,0.99,0.035,"0,0,0,0",v
2010-02-27 23:54,0.984,0.027,"0,0,0,0",v
2010-02-28 00:00,0.992,0.027,"0,0,0,0",v
2010-02-28 00:06,0.997,0.034,"0,0,0,0",v
2010-02-28 00:12,0.984,0.028,"0,0,0,0",v
2010-02-28 00:18,1.013,0.023,"0,0,0,0",v
2010-02-28 00:24,0.992,0.032,"0,0,0,0",v
2010-02-28 00:30,1.072,0.031,"0,0,0,0",v
2010-02-28 00:36,1.075,0.033,"0,0,0,0",v
2010-02-28 00:42,1.043,0.036,"0,0,0,0",v
2010-02-28 00:48,1.2,0.03,"0,0,0,0",v
2010-02-28 00:54,1.023,0.0,"0,0,1,0",v
2010-02-28 01:00,1.044,0.027,"0,0,1,0",v
2010-02-28 01:06,1.182,0.058,"0,0,0,0",v
2010-02-28 01:12,0.955,0.067,"0,0,1,0",v
2010-02-28 01:18,1.219,0.045,"0,0,1,0",v
2010-02-28 01:24,0.986,0.066,"0,0,1,0",v
2010-02-28 01:30,1.048,0.12,"0,0,1,0",v
2010-02-28 01:36,1.226,0.096,"0,0,0,0",v
2010-02-28 01:42,0.932,0.046,"0,0,1,0",v
2010-02-28 01:48,1.255,0.031,"0,0,1,0",v
2010-02-28 01:54,0.892,0.035,"0,0,1,0",v
2010-02-28 02:00,1.242,0.055,"0,0,1,0",v
2010-02-28 02:06,0.895,0.066,"0,0,1,0",v
2010-02-28 02:12,1.274,0.055,"0,0,1,0",v
2010-02-28 02:18,1.006,0.035,"0,0,1,0",v
2010-02-28 02:24,0.989,0.044,"0,0,1,0",v
2010-02-28 02:30,1.198,0.059,"0,0,0,0",v
2010-02-28 02:36,1.066,0.073,"0,0,1,0",v
2010-02-28 02:42,1.034,0.051,"0,0,1,0",v
2010-02-28 02:48,1.16,0.048,"0,0,0,0",v
2010-02-28 02:54,1.088,0.0,"0,0,0,0",v
2010-02-28 03:00,1.038,0.036,"0,0,0,0",v
2010-02-28 03:06,1.151,0.041,"0,0,0,0",v
2010-02-28 03:12,1.11,0.035,"0,0,0,0",v
2010-02-28 03:18,1.062,0.04,"0,0,0,0",v
2010-02-28 03:24,1.166,0.038,"0,0,0,0",v
2010-02-28 03:30,1.021,0.038,"0,0,1,0",v
2010-02-28 03:36,1.15,0.061,"0,0,1,0",v
2010-02-28 03:42,1.013,0.062,"0,0,1,0",v
2010-02-28 03:48,1.135,0.038,"0,0,1,0",v
2010-02-28 03:54,0.979,0.034,"0,0,1,0",v
2010-02-28 04:00,1.149,0.029,"0,0,1,0",v
2010-02-28 04:06,0.997,0.033,"0,0,1,0",v
2010-02-28 04:12,1.021,0.044,"0,0,1,0",v
2010-02-28 04:18,1.091,0.032,"0,0,0,0",v
2010-02-28 04:24,1.038,0.028,"0,0,0,0",v
2010-02-28 04:30,1.01,0.037,"0,0,0,0",v
2010-02-28 04:36,1.065,0.044,"0,0,0,0",v
2010-02-28 04:42,1.072,0.048,"0,0,0,0",v
2010-02-28 04:48,0.992,0.035,"0,0,0,0",v
2010-02-28 04:54,1.064,0.039,"0,0,0,0",v
2010-02-28 05:00,1.01,0.028,"0,0,0,0",v
2010-02-28 05:06,0.957,0.0,"0,0,0,0",v
2010-02-28 05:12,1.047,0.031,"0,0,0,0",v
2010-02-28 05:18,0.968,0.033,"0,0,0,0",v
2010-02-28 05:24,0.942,0.031,"0,0,0,0",v
2010-02-28 05:30,1.006,0.034,"0,0,0,0",v
2010-02-28 05:36,0.863,0.02,"0,0,0,0",v
2010-02-28 05:42,1.013,0.026,"0,0,1,0",v
2010-02-28 05:48,0.844,0.028,"0,0,1,0",v
2010-02-28 05:54,0.964,0.02,"0,0,1,0",v
2010-02-28 06:00,0.915,0.041,"0,0,1,0",v
2010-02-28 06:06,0.88,0.053,"0,0,0,0",v
2010-02-28 06:12,1.032,0.056,"0,0,0,0",v
2010-02-28 06:18,0.804,0.0,"0,0,1,0",v
2010-02-28 06:24,1.032,0.045,"0,0,1,0",v
2010-02-28 06:30,0.815,0.037,"0,0,1,0",v
2010-02-28 06:36,0.956,0.027,"0,0,1,0",v
2010-02-28 06:42,0.932,0.0,"1,0,1,0",v
2010-02-28 06:48,0.908,0.0,"0,0,0,0",v
2010-02-28 06:54,0.86,0.029,"0,0,0,0",v
2010-02-28 07:00,0.843,0.03,"0,0,0,0",v
2010-02-28 07:06,0.871,0.035,"0,0,0,0",v
2010-02-28 07:12,0.757,0.037,"0,0,0,0",v
2010-02-28 07:18,0.939,0.023,"0,0,1,0",v
2010-02-28 07:24,0.886,0.0,"1,0,1,0",v
2010-02-28 07:30,0.834,0.0,"0,0,0,0",v
2010-02-28 07:36,0.857,0.033,"0,0,0,0",v
2010-02-28 07:42,0.818,0.03,"0,0,0,0",v
2010-02-28 07:48,0.804,0.06,"0,0,0,0",v
2010-02-28 07:54,0.875,0.028,"0,0,0,0",v
2010-02-28 08:00,0.79,0.0,"0,0,0,0",v
2010-02-28 08:06,0.766,0.024,"0,0,0,0",v
2010-02-28 08:12,0.855,0.025,"0,0,0,0",v
2010-02-28 08:18,0.748,0.0,"0,0,0,0",v
2010-02-28 08:24,0.852,0.024,"0,0,1,0",v
2010-02-28 08:30,0.809,0.028,"0,0,0,0",v
2010-02-28 08:36,0.787,0.023,"0,0,0,0",v
2010-02-28 08:42,0.809,0.036,"0,0,0,0",v
2010-02-28 08:48,0.815,0.031,"0,0,0,0",v
2010-02-28 08:54,0.806,0.037,"0,0,0,0",v
2010-02-28 09:00,0.825,0.041,"0,0,0,0",v
2010-02-28 09:06,0.827,0.035,"0,0,0,0",v
2010-02-28 09:12,0.779,0.0,"0,0,0,0",v
2010-02-28 09:18,0.834,0.035,"0,0,0,0",v
2010-02-28 09:24,0.835,0.0,"0,0,0,0",v
2010-02-28 09:30,0.822,0.03,"0,0,0,0",v
2010-02-28 09:36,0.888,0.02,"0,0,0,0",v
2010-02-28 09:42,0.797,0.027,"0,0,0,0",v
2010-02-28 09:48,0.927,0.039,"0,0,1,0",v
2010-02-28 09:54,0.835,0.0,"0,0,1,0",v
2010-02-28 10:00,0.872,0.058,"0,0,0,0",v
2010-02-28 10:06,0.855,0.0,"1,0,0,0",v
2010-02-28 10:12,0.838,0.0,"0,0,0,0",v
2010-02-28 10:18,0.954,0.025,"0,0,0,0",v
2010-02-28 10:24,0.934,0.035,"0,0,0,0",v
2010-02-28 10:30,0.87,0.045,"0,0,0,0",v
2010-02-28 10:36,0.998,0.043,"0,0,0,0",v
2010-02-28 10:42,0.95,0.0,"1,0,1,0",v
2010-02-28 10:48,0.903,0.0,"0,0,0,0",v
2010-02-28 10:54,0.974,0.055,"0,0,0,0",v
2010-02-28 11:00,0.92,0.033,"0,0,0,0",v
2010-02-28 11:06,0.954,0.03,"0,0,0,0",v
2010-02-28 11:12,0.927,0.04,"0,0,0,0",v
2010-02-28 11:18,1.027,0.04,"0,0,0,0",v
2010-02-28 11:24,0.951,0.038,"0,0,0,0",v
2010-02-28 11:30,1.02,0.033,"0,0,0,0",v
2010-02-28 11:36,0.971,0.03,"0,0,0,0",v
2010-02-28 11:42,1.082,0.034,"0,0,0,0",v
2010-02-28 11:48,0.961,0.045,"0,0,1,0",v
2010-02-28 11:54,1.085,0.037,"0,0,1,0",v
2010-02-28 12:00,1.015,0.038,"0,0,1,0",v
2010-02-28 12:06,1.035,0.034,"0,0,0,0",v
2010-02-28 12:12,1.154,0.039,"0,0,0,0",v
2010-02-28 12:18,1.003,0.049,"0,0,1,0",v
2010-02-28 12:24,1.194,0.049,"0,0,1,0",v
2010-02-28 12:30,1.043,0.052,"0,0,1,0",v
2010-02-28 12:36,1.094,0.049,"0,0,1,0",v
2010-02-28 12:42,1.179,0.038,"0,0,0,0",v
2010-02-28 12:48,1.095,0.048,"0,0,0,0",v
2010-02-28 12:54,1.129,0.042,"0,0,0,0",v
2010-02-28 13:00,1.184,0.043,"0,0,0,0",v
2010-02-28 13:06,1.118,0.038,"0,0,0,0",v
2010-02-28 13:12,1.156,0.054,"0,0,0,0",v
2010-02-28 13:18,1.152,0.061,"0,0,0,0",v
2010-02-28 13:24,1.158,0.053,"0,0,0,0",v
2010-02-28 13:30,1.132,0.056,"0,0,0,0",v
2010-02-28 13:36,1.17,0.035,"0,0,0,0",v
2010-02-28 13:42,1.162,0.046,"0,0,0,0",v
2010-02-28 13:48,1.224,0.047,"0,0,0,0",v
2010-02-28 13:54,1.141,0.048,"0,0,0,0",v
2010-02-28 14:00,1.213,0.04,"0,0,0,0",v
2010-02-28 14:06,1.154,0.038,"0,0,0,0",v
2010-02-28 14:12,1.195,0.045,"0,0,0,0",v
2010-02-28 14:18,1.258,0.043,"0,0,0,0",v
2010-02-28 14:24,1.108,0.047,"0,0,0,0",v
2010-02-28 14:30,1.33,0.051,"0,0,1,0",v
2010-02-28 14:36,1.076,0.058,"0,0,1,0",v
2010-02-28 14:42,1.338,0.052,"0,0,1,0",v
2010-02-28 14:48,1.109,0.036,"0,0,1,0",v
2010-02-28 14:54,1.283,0.055,"0,0,1,0",v
2010-02-28 15:00,1.167,0.049,"0,0,1,0",v
2010-02-28 15:06,1.217,0.046,"0,0,1,0",v
2010-02-28 15:12,1.214,0.047,"0,0,0,0",v
2010-02-28 15:18,1.191,0.05,"0,0,0,0",v
2010-02-28 15:24,1.248,0.048,"0,0,0,0",v
2010-02-28 15:30,1.15,0.051,"0,0,0,0",v
2010-02-28 15:36,1.235,0.046,"0,0,0,0",v
2010-02-28 15:42,1.205,0.057,"0,0,0,0",v
2010-02-28 15:48,1.211,0.043,"0,0,0,0",v
2010-02-28 15:54,1.139,0.04,"0,0,0,0",v
2010-02-28 16:00,1.241,0.041,"0,0,0,0",v
2010-02-28 16:06,1.161,0.042,"0,0,0,0",v
2010-02-28 16:12,1.182,0.041,"0,0,0,0",v
2010-02-28 16:18,1.124,0.044,"0,0,0,0",v
2010-02-28 16:24,1.213,0.044,"0,0,0,0",v
2010-02-28 16:30,1.092,0.038,"0,0,0,0",v
2010-02-28 16:36,1.242,0.043,"0,0,1,0",v
2010-02-28 16:42,1.049,0.052,"0,0,1,0",v
2010-02-28 16:48,1.184,0.037,"0,0,1,0",v
2010-02-28 16:54,1.144,0.052,"0,0,1,0",v
2010-02-28 17:00,1.073,0.06,"0,0,0,0",v
2010-02-28 17:06,1.169,0.074,"0,0,0,0",v
2010-02-28 17:12,1.136,0.066,"0,0,0,0",v
2010-02-28 17:18,1.084,0.039,"0,0,0,0",v
2010-02-28 17:24,1.077,0.033,"0,0,0,0",v
2010-02-28 17:30,1.129,0.039,"0,0,0,0",v
2010-02-28 17:36,1.016,0.044,"0,0,0,0",v
2010-02-28 17:42,1.139,0.033,"0,0,1,0",v
2010-02-28 17:48,1.033,0.036,"0,0,1,0",v
2010-02-28 17:54,1.101,0.04,"0,0,1,0",v
2010-02-28 18:00,0.991,0.034,"0,0,0,0",v
2010-02-28 18:06,1.095,0.033,"0,0,1,0",v
2010-02-28 18:12,0.951,0.035,"0,0,1,0",v
2010-02-28 18:18,1.067,0.031,"0,0,1,0",v
2010-02-28 18:24,0.991,0.031,"0,0,1,0",v
2010-02-28 18:30,1.001,0.03,"0,0,0,0",v
2010-02-28 18:36,0.979,0.03,"0,0,0,0",v
2010-02-28 18:42,0.971,0.034,"0,0,0,0",v
2010-02-28 18:48,0.976,0.031,"0,0,0,0",v
2010-02-28 18:54,0.974,0.039,"0,0,0,0",v
2010-02-28 19:00,0.946,0.034,"0,0,0,0",v
2010-02-28 19:06,0.929,0.031,"0,0,0,0",v
2010-02-28 19:12,0.993,0.035,"0,0,0,0",v
2010-02-28 19:18,0.912,0.031,"0,0,0,0",v
2010-02-28 19:24,0.96,0.029,"0,0,0,0",v
2010-02-28 19:30,0.983,0.037,"0,0,0,0",v
2010-02-28 19:36,0.887,0.029,"0,0,0,0",v
2010-02-28 19:42,0.942,0.03,"0,0,0,0",v
2010-02-28 19:48,0.912,0.032,"0,0,0,0",v
2010-02-28 19:54,0.93,0.032,"0,0,0,0",v
2010-02-28 20:00,0.87,0.028,"0,0,0,0",v
2010-02-28 20:06,0.934,0.028,"0,0,0,0",v
2010-02-28 20:12,0.848,0.025,"0,0,0,0",v
2010-02-28 20:18,0.897,0.031,"0,0,0,0",v
2010-02-28 20:24,0.829,0.028,"0,0,0,0",v
2010-02-28 20:30,0.895,0.024,"0,0,0,0",v
2010-02-28 20:36,0.865,0.027,"0,0,0,0",v
2010-02-28 20:42,0.873,0.026,"0,0,0,0",v
2010-02-28 20:48,0.872,0.029,"0,0,0,0",v
2010-02-28 20:54,0.867,0.041,"0,0,0,0",v
2010-02-28 21:00,0.857,0.041,"0,0,0,0",v
2010-02-28 21:06,0.896,0.045,"0,0,0,0",v
2010-02-28 21:12,0.858,0.039,"0,0,0,0",v
2010-02-28 21:18,0.871,0.035,"0,0,0,0",v
2010-02-28 21:24,0.86,0.035,"0,0,0,0",v
2010-02-28 21:30,0.884,0.028,"0,0,0,0",v
2010-02-28 21:36,0.836,0.027,"0,0,0,0",v
2010-02-28 21:42,0.881,0.042,"0,0,0,0",v
2010-02-28 21:48,0.847,0.033,"0,0,0,0",v
2010-02-28 21:54,0.872,0.031,"0,0,0,0",v
2010-02-28 22:00,0.863,0.031,"0,0,0,0",v
2010-02-28 22:06,0.885,0.031,"0,0,0,0",v
2010-02-28 22:12,0.884,0.029,"0,0,0,0",v
2010-02-28 22:18,0.851,0.026,"0,0,0,0",v
2010-02-28 22:24,0.866,0.029,"0,0,0,0",v
2010-02-28 22:30,0.951,0.024,"0,0,0,0",v
