station_id,timestamp_utc,seconds_from_origin,height_m
32412,2010-02-27T05:35:00+00:00,-3554,4325.403
32412,2010-02-27T05:36:00+00:00,-3494,4325.404
32412,2010-02-27T05:37:00+00:00,-3434,4325.405
32412,2010-02-27T05:38:00+00:00,-3374,4325.407
32412,2010-02-27T05:39:00+00:00,-3314,4325.409
32412,2010-02-27T05:40:00+00:00,-3254,4325.410
32412,2010-02-27T05:41:00+00:00,-3194,4325.412
32412,2010-02-27T05:42:00+00:00,-3134,4325.413
32412,2010-02-27T05:43:00+00:00,-3074,4325.414
32412,2010-02-27T05:44:00+00:00,-3014,4325.415
32412,2010-02-27T05:45:00+00:00,-2954,4325.416
32412,2010-02-27T05:45:00+00:00,-2954,4325.416
32412,2010-02-27T05:46:00+00:00,-2894,4325.418
32412,2010-02-27T05:47:00+00:00,-2834,4325.419
32412,2010-02-27T05:48:00+00:00,-2774,4325.421
32412,2010-02-27T05:49:00+00:00,-2714,4325.422
32412,2010-02-27T05:50:00+00:00,-2654,4325.422
32412,2010-02-27T05:51:00+00:00,-2594,4325.425
32412,2010-02-27T05:52:00+00:00,-2534,4325.425
32412,2010-02-27T05:53:00+00:00,-2474,4325.426
32412,2010-02-27T05:54:00+00:00,-2414,4325.427
32412,2010-02-27T05:55:00+00:00,-2354,4325.428
32412,2010-02-27T05:56:00+00:00,-2294,4325.430
32412,2010-02-27T05:57:00+00:00,-2234,4325.431
32412,2010-02-27T05:58:00+00:00,-2174,4325.432
32412,2010-02-27T05:59:00+00:00,-2114,4325.434
32412,2010-02-27T06:00:00+00:00,-2054,4325.435
32412,2010-02-27T06:00:00+00:00,-2054,4325.435
32412,2010-02-27T06:01:00+00:00,-1994,4325.436
32412,2010-02-27T06:02:00+00:00,-1934,4325.437
32412,2010-02-27T06:03:00+00:00,-1874,4325.438
32412,2010-02-27T06:04:00+00:00,-1814,4325.439
32412,2010-02-27T06:05:00+00:00,-1754,4325.440
32412,2010-02-27T06:06:00+00:00,-1694,4325.442
32412,2010-02-27T06:07:00+00:00,-1634,4325.444
32412,2010-02-27T06:08:00+00:00,-1574,4325.446
32412,2010-02-27T06:09:00+00:00,-1514,4325.446
32412,2010-02-27T06:10:00+00:00,-1454,4325.448
32412,2010-02-27T06:11:00+00:00,-1394,4325.450
32412,2010-02-27T06:12:00+00:00,-1334,4325.451
32412,2010-02-27T06:13:00+00:00,-1274,4325.453
32412,2010-02-27T06:14:00+00:00,-1214,4325.454
32412,2010-02-27T06:15:00+00:00,-1154,4325.456
32412,2010-02-27T06:16:00+00:00,-1094,4325.458
32412,2010-02-27T06:17:00+00:00,-1034,4325.459
32412,2010-02-27T06:18:00+00:00,-974,4325.460
32412,2010-02-27T06:19:00+00:00,-914,4325.461
32412,2010-02-27T06:20:00+00:00,-854,4325.462
32412,2010-02-27T06:21:00+00:00,-794,4325.464
32412,2010-02-27T06:22:00+00:00,-734,4325.465
32412,2010-02-27T06:23:00+00:00,-674,4325.466
32412,2010-02-27T06:24:00+00:00,-614,4325.467
32412,2010-02-27T06:25:00+00:00,-554,4325.469
32412,2010-02-27T06:26:00+00:00,-494,4325.470
32412,2010-02-27T06:27:00+00:00,-434,4325.473
32412,2010-02-27T06:28:00+00:00,-374,4325.473
32412,2010-02-27T06:29:00+00:00,-314,4325.475
32412,2010-02-27T06:30:00+00:00,-254,4325.476
32412,2010-02-27T06:31:00+00:00,-194,4325.476
32412,2010-02-27T06:32:00+00:00,-134,4325.478
32412,2010-02-27T06:33:00+00:00,-74,4325.480
32412,2010-02-27T06:34:00+00:00,-14,4325.481
32412,2010-02-27T06:35:00+00:00,46,4325.483
32412,2010-02-27T06:36:00+00:00,106,4325.483
32412,2010-02-27T06:37:00+00:00,166,4325.486
32412,2010-02-27T06:38:00+00:00,226,4325.487
32412,2010-02-27T06:39:00+00:00,286,4325.487
32412,2010-02-27T06:40:00+00:00,346,4325.496
32412,2010-02-27T06:41:00+00:00,406,4325.480
32412,2010-02-27T06:42:00+00:00,466,4325.502
32412,2010-02-27T06:43:00+00:00,526,4325.490
32412,2010-02-27T06:44:00+00:00,586,4325.464
32412,2010-02-27T06:44:15+00:00,601,4325.503
32412,2010-02-27T06:44:30+00:00,616,4325.519
32412,2010-02-27T06:44:45+00:00,631,4325.346
32412,2010-02-27T06:45:00+00:00,646,4325.539
32412,2010-02-27T06:45:00+00:00,646,4325.783
32412,2010-02-27T06:45:15+00:00,661,4325.261
32412,2010-02-27T06:45:30+00:00,676,4325.266
32412,2010-02-27T06:45:45+00:00,691,4325.847
32412,2010-02-27T06:46:00+00:00,706,4325.558
32412,2010-02-27T06:46:00+00:00,706,4325.752
32412,2010-02-27T06:46:15+00:00,721,4325.450
32412,2010-02-27T06:46:30+00:00,736,4325.486
32412,2010-02-27T06:46:45+00:00,751,4325.545
32412,2010-02-27T06:47:00+00:00,766,4325.483
32412,2010-02-27T06:47:00+00:00,766,4325.497
32412,2010-02-27T06:47:15+00:00,781,4325.526
32412,2010-02-27T06:47:30+00:00,796,4325.498
32412,2010-02-27T06:47:45+00:00,811,4325.412
32412,2010-02-27T06:48:00+00:00,826,4325.408
32412,2010-02-27T06:48:00+00:00,826,4325.445
32412,2010-02-27T06:49:00+00:00,886,4325.541
32412,2010-02-27T06:50:00+00:00,946,4325.496
32412,2010-02-27T06:51:00+00:00,1006,4325.525
32412,2010-02-27T06:52:00+00:00,1066,4325.478
32412,2010-02-27T06:53:00+00:00,1126,4325.528
32412,2010-02-27T06:54:00+00:00,1186,4325.487
32412,2010-02-27T06:55:00+00:00,1246,4325.521
32412,2010-02-27T06:56:00+00:00,1306,4325.538
32412,2010-02-27T06:57:00+00:00,1366,4325.505
32412,2010-02-27T06:58:00+00:00,1426,4325.518
32412,2010-02-27T06:59:00+00:00,1486,4325.488
32412,2010-02-27T07:00:00+00:00,1546,4325.495
32412,2010-02-27T07:01:00+00:00,1606,4325.514
32412,2010-02-27T07:02:00+00:00,1666,4325.529
32412,2010-02-27T07:03:00+00:00,1726,4325.510
32412,2010-02-27T07:04:00+00:00,1786,4325.528
32412,2010-02-27T07:05:00+00:00,1846,4325.536
32412,2010-02-27T07:06:00+00:00,1906,4325.512
32412,2010-02-27T07:07:00+00:00,1966,4325.515
32412,2010-02-27T07:08:00+00:00,2026,4325.513
32412,2010-02-27T07:09:00+00:00,2086,4325.538
32412,2010-02-27T07:10:00+00:00,2146,4325.526
32412,2010-02-27T07:11:00+00:00,2206,4325.525
32412,2010-02-27T07:12:00+00:00,2266,4325.522
32412,2010-02-27T07:13:00+00:00,2326,4325.555
32412,2010-02-27T07:14:00+00:00,2386,4325.520
32412,2010-02-27T07:15:00+00:00,2446,4325.525
32412,2010-02-27T07:16:00+00:00,2506,4325.539
32412,2010-02-27T07:17:00+00:00,2566,4325.539
32412,2010-02-27T07:18:00+00:00,2626,4325.533
32412,2010-02-27T07:19:00+00:00,2686,4325.545
32412,2010-02-27T07:20:00+00:00,2746,4325.530
32412,2010-02-27T07:21:00+00:00,2806,4325.543
32412,2010-02-27T07:22:00+00:00,2866,4325.544
32412,2010-02-27T07:23:00+00:00,2926,4325.538
32412,2010-02-27T07:24:00+00:00,2986,4325.539
32412,2010-02-27T07:25:00+00:00,3046,4325.548
32412,2010-02-27T07:26:00+00:00,3106,4325.540
32412,2010-02-27T07:27:00+00:00,3166,4325.547
32412,2010-02-27T07:28:00+00:00,3226,4325.552
32412,2010-02-27T07:29:00+00:00,3286,4325.543
32412,2010-02-27T07:30:00+00:00,3346,4325.550
32412,2010-02-27T07:31:00+00:00,3406,4325.553
32412,2010-02-27T07:32:00+00:00,3466,4325.553
32412,2010-02-27T07:33:00+00:00,3526,4325.544
32412,2010-02-27T07:34:00+00:00,3586,4325.553
32412,2010-02-27T07:35:00+00:00,3646,4325.555
32412,2010-02-27T07:36:00+00:00,3706,4325.551
32412,2010-02-27T07:37:00+00:00,3766,4325.559
32412,2010-02-27T07:38:00+00:00,3826,4325.555
32412,2010-02-27T07:39:00+00:00,3886,4325.564
32412,2010-02-27T07:40:00+00:00,3946,4325.560
32412,2010-02-27T07:41:00+00:00,4006,4325.560
32412,2010-02-27T07:42:00+00:00,4066,4325.557
32412,2010-02-27T07:43:00+00:00,4126,4325.566
32412,2010-02-27T07:44:00+00:00,4186,4325.561
32412,2010-02-27T07:45:00+00:00,4246,4325.565
32412,2010-02-27T07:46:00+00:00,4306,4325.566
32412,2010-02-27T07:47:00+00:00,4366,4325.568
32412,2010-02-27T07:48:00+00:00,4426,4325.562
32412,2010-02-27T07:49:00+00:00,4486,4325.572
32412,2010-02-27T07:50:00+00:00,4546,4325.562
32412,2010-02-27T07:51:00+00:00,4606,4325.573
32412,2010-02-27T07:52:00+00:00,4666,4325.572
32412,2010-02-27T07:53:00+00:00,4726,4325.571
32412,2010-02-27T07:54:00+00:00,4786,4325.570
32412,2010-02-27T07:55:00+00:00,4846,4325.574
32412,2010-02-27T07:56:00+00:00,4906,4325.572
32412,2010-02-27T07:57:00+00:00,4966,4325.574
32412,2010-02-27T07:58:00+00:00,5026,4325.573
32412,2010-02-27T07:59:00+00:00,5086,4325.576
32412,2010-02-27T08:00:00+00:00,5146,4325.576
32412,2010-02-27T08:01:00+00:00,5206,4325.575
32412,2010-02-27T08:02:00+00:00,5266,4325.577
32412,2010-02-27T08:03:00+00:00,5326,4325.579
32412,2010-02-27T08:04:00+00:00,5386,4325.579
32412,2010-02-27T08:05:00+00:00,5446,4325.576
32412,2010-02-27T08:06:00+00:00,5506,4325.582
32412,2010-02-27T08:07:00+00:00,5566,4325.581
32412,2010-02-27T08:08:00+00:00,5626,4325.580
32412,2010-02-27T08:09:00+00:00,5686,4325.584
32412,2010-02-27T08:10:00+00:00,5746,4325.582
32412,2010-02-27T08:11:00+00:00,5806,4325.583
32412,2010-02-27T08:12:00+00:00,5866,4325.584
32412,2010-02-27T08:13:00+00:00,5926,4325.585
32412,2010-02-27T08:14:00+00:00,5986,4325.581
32412,2010-02-27T08:15:00+00:00,6046,4325.591
32412,2010-02-27T08:16:00+00:00,6106,4325.579
32412,2010-02-27T08:17:00+00:00,6166,4325.587
32412,2010-02-27T08:18:00+00:00,6226,4325.589
32412,2010-02-27T08:19:00+00:00,6286,4325.592
32412,2010-02-27T08:20:00+00:00,6346,4325.585
32412,2010-02-27T08:21:00+00:00,6406,4325.587
32412,2010-02-27T08:22:00+00:00,6466,4325.584
32412,2010-02-27T08:23:00+00:00,6526,4325.587
32412,2010-02-27T08:24:00+00:00,6586,4325.587
32412,2010-02-27T08:25:00+00:00,6646,4325.588
32412,2010-02-27T08:26:00+00:00,6706,4325.594
32412,2010-02-27T08:27:00+00:00,6766,4325.591
32412,2010-02-27T08:28:00+00:00,6826,4325.591
32412,2010-02-27T08:29:00+00:00,6886,4325.584
32412,2010-02-27T08:30:00+00:00,6946,4325.597
32412,2010-02-27T08:31:00+00:00,7006,4325.591
32412,2010-02-27T08:32:00+00:00,7066,4325.591
32412,2010-02-27T08:33:00+00:00,7126,4325.594
32412,2010-02-27T08:34:00+00:00,7186,4325.594
32412,2010-02-27T08:35:00+00:00,7246,4325.595
32412,2010-02-27T08:36:00+00:00,7306,4325.595
32412,2010-02-27T08:37:00+00:00,7366,4325.594
32412,2010-02-27T08:38:00+00:00,7426,4325.591
32412,2010-02-27T08:39:00+00:00,7486,4325.594
32412,2010-02-27T08:40:00+00:00,7546,4325.597
32412,2010-02-27T08:41:00+00:00,7606,4325.594
32412,2010-02-27T08:42:00+00:00,7666,4325.595
32412,2010-02-27T08:43:00+00:00,7726,4325.595
32412,2010-02-27T08:44:00+00:00,7786,4325.598
32412,2010-02-27T08:45:00+00:00,7846,4325.594
32412,2010-02-27T08:46:00+00:00,7906,4325.597
32412,2010-02-27T08:47:00+00:00,7966,4325.597
32412,2010-02-27T08:48:00+00:00,8026,4325.600
32412,2010-02-27T08:49:00+00:00,8086,4325.598
32412,2010-02-27T08:50:00+00:00,8146,4325.597
32412,2010-02-27T08:51:00+00:00,8206,4325.598
32412,2010-02-27T08:52:00+00:00,8266,4325.599
32412,2010-02-27T08:53:00+00:00,8326,4325.599
32412,2010-02-27T08:54:00+00:00,8386,4325.602
32412,2010-02-27T08:55:00+00:00,8446,4325.597
32412,2010-02-27T08:56:00+00:00,8506,4325.603
32412,2010-02-27T08:57:00+00:00,8566,4325.602
32412,2010-02-27T08:58:00+00:00,8626,4325.599
32412,2010-02-27T08:59:00+00:00,8686,4325.601
32412,2010-02-27T09:00:00+00:00,8746,4325.599
