t,v,s,f,q
2010-02-27 03:24,1.213,0.02,"0,0,0,0",v
2010-02-27 03:30,1.199,0.021,"0,0,0,0",v
2010-02-27 03:36,1.187,0.018,"0,0,0,0",v
2010-02-27 03:42,1.179,0.018,"0,0,0,0",v
2010-02-27 03:48,1.178,0.021,"0,0,0,0",v
2010-02-27 03:54,1.162,0.0,"1,0,0,0",v
2010-02-27 04:00,1.146,0.0,"0,0,0,0",v
2010-02-27 04:06,1.145,0.024,"0,0,0,0",v
2010-02-27 04:12,1.125,0.02,"0,0,0,0",v
2010-02-27 04:18,1.105,0.023,"0,0,0,0",v
2010-02-27 04:24,1.095,0.021,"0,0,0,0",v
2010-02-27 04:30,1.091,0.021,"0,0,0,0",v
2010-02-27 04:36,1.08,0.024,"0,0,0,0",v
2010-02-27 04:42,1.07,0.021,"0,0,0,0",v
2010-02-27 04:48,1.058,0.022,"0,0,0,0",v
2010-02-27 04:54,1.058,0.021,"0,0,0,0",v
2010-02-27 05:00,1.035,0.022,"0,0,0,0",v
2010-02-27 05:06,1.03,0.02,"0,0,0,0",v
2010-02-27 05:12,1.024,0.0,"0,0,0,0",v
2010-02-27 05:18,1.025,0.021,"0,0,0,0",v
2010-02-27 05:24,1.018,0.022,"0,0,0,0",v
2010-02-27 05:30,1.02,0.019,"0,0,0,0",v
2010-02-27 05:36,1.007,0.018,"0,0,0,0",v
2010-02-27 05:42,1.004,0.018,"0,0,0,0",v
2010-02-27 05:48,1.009,0.025,"0,0,0,0",v
2010-02-27 05:54,1.011,0.022,"0,0,0,0",v
2010-02-27 06:00,1.011,0.02,"0,0,0,0",v
2010-02-27 06:06,1.02,0.0,"0,0,0,0",v
2010-02-27 06:12,1.012,0.022,"0,0,0,0",v
2010-02-27 06:18,1.022,0.02,"0,0,0,0",v
2010-02-27 06:24,1.027,0.021,"0,0,0,0",v
2010-02-27 06:30,1.023,0.019,"0,0,0,0",v
2010-02-27 06:36,1.021,0.021,"0,0,0,0",v
2010-02-27 06:42,1.039,0.02,"0,0,0,0",v
2010-02-27 06:48,1.046,0.02,"0,0,0,0",v
2010-02-27 06:54,1.053,0.019,"0,0,0,0",v
2010-02-27 07:00,1.056,0.023,"0,0,0,0",v
2010-02-27 07:06,1.069,0.021,"0,0,0,0",v
2010-02-27 07:12,1.069,0.0,"0,0,0,0",v
2010-02-27 07:18,1.073,0.022,"0,0,0,0",v
2010-02-27 07:24,1.087,0.02,"0,0,0,0",v
2010-02-27 07:30,1.093,0.019,"0,0,0,0",v
2010-02-27 07:36,1.104,0.018,"0,0,0,0",v
2010-02-27 07:42,1.123,0.02,"0,0,0,0",v
2010-02-27 07:48,1.128,0.018,"0,0,0,0",v
2010-02-27 07:54,1.135,0.02,"0,0,0,0",v
2010-02-27 08:00,1.143,0.0,"0,0,0,0",v
2010-02-27 08:06,1.155,0.019,"0,0,0,0",v
2010-02-27 08:12,1.171,0.022,"0,0,0,0",v
2010-02-27 08:18,1.184,0.019,"0,0,0,0",v
2010-02-27 08:24,1.194,0.018,"0,0,0,0",v
2010-02-27 08:30,1.203,0.018,"0,0,0,0",v
2010-02-27 08:36,1.219,0.022,"0,0,0,0",v
2010-02-27 08:42,1.233,0.018,"0,0,0,0",v
2010-02-27 08:48,1.244,0.02,"0,0,0,0",v
2010-02-27 08:54,1.263,0.017,"0,0,0,0",v
2010-02-27 09:00,1.276,0.0,"0,0,0,0",v
2010-02-27 09:06,1.295,0.018,"0,0,0,0",v
2010-02-27 09:12,1.304,0.017,"0,0,0,0",v
2010-02-27 09:18,1.317,0.017,"0,0,0,0",v
2010-02-27 09:24,1.339,0.02,"0,0,0,0",v
2010-02-27 09:30,1.364,0.023,"0,0,0,0",v
2010-02-27 09:36,1.376,0.02,"0,0,0,0",v
2010-02-27 09:42,1.39,0.023,"0,0,0,0",v
2010-02-27 09:48,1.415,0.019,"0,0,0,0",v
2010-02-27 09:54,1.415,0.023,"0,0,0,0",v
2010-02-27 10:00,1.438,0.024,"0,0,0,0",v
2010-02-27 10:06,1.462,0.021,"0,0,0,0",v
2010-02-27 10:12,1.477,0.019,"0,0,0,0",v
2010-02-27 10:18,1.494,0.023,"0,0,0,0",v
2010-02-27 10:24,1.515,0.022,"0,0,0,0",v
2010-02-27 10:30,1.541,0.024,"0,0,0,0",v
2010-02-27 10:36,1.551,0.022,"0,0,0,0",v
2010-02-27 10:42,1.567,0.023,"0,0,0,0",v
2010-02-27 10:48,1.592,0.021,"0,0,0,0",v
2010-02-27 10:54,1.606,0.0,"0,0,0,0",v
2010-02-27 11:00,1.618,0.023,"0,0,0,0",v
2010-02-27 11:06,1.633,0.034,"0,0,0,0",v
2010-02-27 11:12,1.657,0.023,"0,0,0,0",v
2010-02-27 11:18,1.647,0.018,"0,0,0,0",v
2010-02-27 11:24,1.667,0.02,"0,0,0,0",v
2010-02-27 11:30,1.681,0.022,"0,0,0,0",v
2010-02-27 11:36,1.685,0.019,"0,0,0,0",v
2010-02-27 11:42,1.699,0.015,"0,0,0,0",v
2010-02-27 11:48,1.707,0.018,"0,0,0,0",v
2010-02-27 11:54,1.727,0.018,"0,0,0,0",v
2010-02-27 12:00,1.716,0.015,"0,0,0,0",v
2010-02-27 12:06,1.722,0.016,"0,0,0,0",v
2010-02-27 12:12,1.742,0.019,"0,0,0,0",v
2010-02-27 12:18,1.741,0.017,"0,0,0,0",v
2010-02-27 12:24,1.755,0.015,"0,0,0,0",v
2010-02-27 12:30,1.764,0.016,"0,0,0,0",v
2010-02-27 12:36,1.757,0.017,"0,0,0,0",v
2010-02-27 12:42,1.764,0.02,"0,0,0,0",v
2010-02-27 12:48,1.762,0.0,"0,0,0,0",v
2010-02-27 12:54,1.768,0.017,"0,0,0,0",v
2010-02-27 13:00,1.773,0.016,"0,0,0,0",v
2010-02-27 13:06,1.764,0.016,"0,0,0,0",v
2010-02-27 13:12,1.769,0.017,"0,0,0,0",v
2010-02-27 13:18,1.777,0.017,"0,0,0,0",v
2010-02-27 13:24,1.759,0.016,"0,0,0,0",v
2010-02-27 13:30,1.768,0.018,"0,0,0,0",v
2010-02-27 13:36,1.763,0.017,"0,0,0,0",v
2010-02-27 13:42,1.761,0.018,"0,0,0,0",v
2010-02-27 13:48,1.753,0.0,"0,0,0,0",v
2010-02-27 13:54,1.754,0.018,"0,0,0,0",v
2010-02-27 14:00,1.751,0.02,"0,0,0,0",v
2010-02-27 14:06,1.74,0.017,"0,0,0,0",v
2010-02-27 14:12,1.733,0.016,"0,0,0,0",v
2010-02-27 14:18,1.738,0.019,"0,0,0,0",v
2010-02-27 14:24,1.724,0.02,"0,0,0,0",v
2010-02-27 14:30,1.714,0.018,"0,0,0,0",v
2010-02-27 14:36,1.708,0.018,"0,0,0,0",v
2010-02-27 14:42,1.689,0.022,"0,0,0,0",v
2010-02-27 14:48,1.681,0.0,"0,0,0,0",v
2010-02-27 14:54,1.653,0.02,"0,0,0,0",v
2010-02-27 15:00,1.65,0.019,"0,0,0,0",v
2010-02-27 15:06,1.632,0.017,"0,0,0,0",v
2010-02-27 15:12,1.622,0.019,"0,0,0,0",v
2010-02-27 15:18,1.613,0.019,"0,0,0,0",v
2010-02-27 15:24,1.586,0.024,"0,0,0,0",v
2010-02-27 15:30,1.566,0.02,"0,0,0,0",v
2010-02-27 15:36,1.558,0.02,"0,0,0,0",v
2010-02-27 15:42,1.531,0.02,"0,0,0,0",v
2010-02-27 15:48,1.525,0.018,"0,0,0,0",v
2010-02-27 15:54,1.508,0.016,"0,0,0,0",v
2010-02-27 16:00,1.493,0.018,"0,0,0,0",v
2010-02-27 16:06,1.481,0.0,"0,0,0,0",v
2010-02-27 16:12,1.448,0.018,"0,0,0,0",v
2010-02-27 16:18,1.437,0.02,"0,0,0,0",v
2010-02-27 16:24,1.417,0.03,"0,0,0,0",v
2010-02-27 16:30,1.394,0.024,"0,0,0,0",v
2010-02-27 16:36,1.396,0.021,"0,0,0,0",v
2010-02-27 16:42,1.373,0.026,"0,0,0,0",v
2010-02-27 16:48,1.345,0.025,"0,0,0,0",v
2010-02-27 16:54,1.331,0.024,"0,0,0,0",v
2010-02-27 17:00,1.312,0.023,"0,0,0,0",v
2010-02-27 17:06,1.285,0.022,"0,0,0,0",v
2010-02-27 17:12,1.271,0.025,"0,0,0,0",v
2010-02-27 17:18,1.261,0.025,"0,0,0,0",v
2010-02-27 17:24,1.247,0.021,"0,0,0,0",v
2010-02-27 17:30,1.235,0.024,"0,0,0,0",v
2010-02-27 17:36,1.214,0.0,"0,0,0,0",v
2010-02-27 17:42,1.203,0.021,"0,0,0,0",v
2010-02-27 17:48,1.19,0.022,"0,0,0,0",v
2010-02-27 17:54,1.181,0.022,"0,0,0,0",v
2010-02-27 18:00,1.164,0.024,"0,0,0,0",v
2010-02-27 18:06,1.161,0.026,"0,0,0,0",v
2010-02-27 18:12,1.157,0.024,"0,0,0,0",v
2010-02-27 18:18,1.141,0.022,"0,0,0,0",v
2010-02-27 18:24,1.138,0.02,"0,0,0,0",v
2010-02-27 18:30,1.128,0.027,"0,0,0,0",v
2010-02-27 18:36,1.121,0.0,"0,0,0,0",v
2010-02-27 18:42,1.114,0.028,"0,0,0,0",v
2010-02-27 18:48,1.109,0.029,"0,0,0,0",v
2010-02-27 18:54,1.108,0.031,"0,0,0,0",v
2010-02-27 19:00,1.098,0.027,"0,0,0,0",v
2010-02-27 19:06,1.096,0.023,"0,0,0,0",v
2010-02-27 19:12,1.088,0.021,"0,0,0,0",v
2010-02-27 19:18,1.086,0.022,"0,0,0,0",v
2010-02-27 19:24,1.082,0.022,"0,0,0,0",v
2010-02-27 19:30,1.082,0.027,"0,0,0,0",v
2010-02-27 19:36,1.071,0.0,"0,0,0,0",v
2010-02-27 19:42,1.078,0.024,"0,0,0,0",v
2010-02-27 19:48,1.089,0.027,"0,0,0,0",v
2010-02-27 19:54,1.084,0.028,"0,0,0,0",v
2010-02-27 20:00,1.064,0.028,"0,0,0,0",v
2010-02-27 20:06,1.082,0.035,"0,0,0,0",v
2010-02-27 20:12,1.089,0.028,"0,0,0,0",v
2010-02-27 20:18,1.073,0.025,"0,0,0,0",v
2010-02-27 20:24,1.075,0.028,"0,0,0,0",v
2010-02-27 20:30,1.084,0.027,"0,0,0,0",v
2010-02-27 20:36,1.1,0.028,"0,0,0,0",v
2010-02-27 20:42,1.1,0.0,"0,0,0,0",v
2010-02-27 20:48,1.078,0.032,"0,0,0,0",v
2010-02-27 20:54,1.093,0.034,"0,0,0,0",v
2010-02-27 21:00,1.115,0.039,"0,0,0,0",v
2010-02-27 21:06,1.101,0.032,"0,0,0,0",v
2010-02-27 21:12,1.102,0.031,"0,0,0,0",v
2010-02-27 21:18,1.12,0.029,"0,0,0,0",v
2010-02-27 21:24,1.128,0.026,"0,0,0,0",v
2010-02-27 21:30,1.119,0.031,"0,0,0,0",v
2010-02-27 21:36,1.12,0.035,"0,0,0,0",v
2010-02-27 21:42,1.114,0.029,"0,0,0,0",v
2010-02-27 21:48,1.153,0.025,"0,0,0,0",v
2010-02-27 21:54,1.288,0.038,"0,0,0,0",v
2010-02-27 22:00,1.438,0.027,"0,0,0,0",v
2010-02-27 22:06,1.392,0.031,"0,0,0,0",v
2010-02-27 22:12,1.102,0.041,"0,0,0,0",v
2010-02-27 22:18,1.05,0.027,"0,0,1,0",v
2010-02-27 22:24,1.121,0.0,"1,0,0,0",v
2010-02-27 22:30,1.192,0.0,"0,0,0,0",v
2010-02-27 22:36,1.249,0.03,"0,0,0,0",v
2010-02-27 22:42,1.462,0.029,"0,0,0,0",v
2010-02-27 22:48,1.24,0.023,"0,0,1,0",v
2010-02-27 22:54,1.33,0.026,"0,0,1,0",v
2010-02-27 23:00,1.042,0.024,"0,0,1,0",v
2010-02-27 23:06,1.155,0.024,"0,0,1,0",v
2010-02-27 23:12,1.147,0.058,"0,0,1,0",v
2010-02-27 23:18,1.463,0.03,"0,0,1,0",v
2010-02-27 23:24,1.493,0.044,"0,0,1,0",v
2010-02-27 23:30,1.426,0.029,"0,0,0,0",v
2010-02-27 23:36,1.342,0.024,"0,0,0,0",v
2010-02-27 23:42,1.393,0.03,"0,0,0,0",v
2010-02-27 23:48,1.321,0.044,"0,0,1,0",v
2010-02-27 23:54,1.345,0.026,"0,0,0,0",v
2010-02-28 00:00,1.266,0.032,"0,0,0,0",v
2010-02-28 00:06,1.477,0.032,"0,0,1,0",v
2010-02-28 00:12,1.381,0.042,"0,0,1,0",v
2010-02-28 00:18,1.324,0.043,"0,0,1,0",v
2010-02-28 00:24,1.365,0.035,"0,0,0,0",v
2010-02-28 00:30,1.313,0.028,"0,0,0,0",v
2010-02-28 00:36,1.608,0.048,"0,0,1,0",v
2010-02-28 00:42,1.525,0.023,"0,0,1,0",v
2010-02-28 00:48,1.514,0.056,"0,0,1,0",v
2010-02-28 00:54,1.234,0.029,"0,0,1,0",v
2010-02-28 01:00,1.502,0.03,"0,0,1,0",v
2010-02-28 01:06,1.336,0.025,"0,0,1,0",v
2010-02-28 01:12,1.467,0.045,"0,0,1,0",v
2010-02-28 01:18,1.365,0.065,"0,0,1,0",v
2010-02-28 01:24,1.492,0.032,"0,0,1,0",v
2010-02-28 01:30,1.574,0.029,"0,0,1,0",v
2010-02-28 01:36,1.475,0.0,"0,0,0,0",v
2010-02-28 01:42,1.535,0.021,"0,0,1,0",v
2010-02-28 01:48,1.413,0.031,"0,0,1,0",v
2010-02-28 01:54,1.296,0.034,"0,0,0,0",v
2010-02-28 02:00,1.496,0.041,"0,0,1,0",v
2010-02-28 02:06,1.428,0.027,"0,0,1,0",v
2010-02-28 02:12,1.465,0.028,"0,0,1,0",v
2010-02-28 02:18,1.458,0.038,"0,0,0,0",v
2010-02-28 02:24,1.614,0.036,"0,0,0,0",v
2010-02-28 02:30,1.527,0.0,"0,0,1,0",v
2010-02-28 02:36,1.372,0.032,"0,0,0,0",v
2010-02-28 02:42,1.339,0.03,"0,0,0,0",v
2010-02-28 02:48,1.313,0.033,"0,0,0,0",v
2010-02-28 02:54,1.383,0.035,"0,0,0,0",v
2010-02-28 03:00,1.543,0.034,"0,0,0,0",v
2010-02-28 03:06,1.461,0.032,"0,0,1,0",v
2010-02-28 03:12,1.331,0.034,"0,0,0,0",v
2010-02-28 03:18,1.356,0.034,"0,0,0,0",v
2010-02-28 03:24,1.385,0.031,"0,0,0,0",v
2010-02-28 03:30,1.329,0.043,"0,0,0,0",v
2010-02-28 03:36,1.321,0.032,"0,0,0,0",v
2010-02-28 03:42,1.298,0.029,"0,0,0,0",v
2010-02-28 03:48,1.469,0.027,"0,0,0,0",v
2010-02-28 03:54,1.266,0.0,"0,0,1,0",v
2010-02-28 04:00,1.187,0.031,"0,0,1,0",v
2010-02-28 04:06,1.362,0.043,"0,0,0,0",v
2010-02-28 04:12,1.323,0.031,"0,0,1,0",v
2010-02-28 04:18,1.303,0.025,"0,0,0,0",v
2010-02-28 04:24,1.197,0.026,"0,0,0,0",v
2010-02-28 04:30,1.256,0.031,"0,0,1,0",v
2010-02-28 04:36,1.083,0.024,"0,0,1,0",v
2010-02-28 04:42,1.226,0.022,"0,0,1,0",v
2010-02-28 04:48,1.308,0.036,"0,0,1,0",v
2010-02-28 04:54,1.26,0.044,"0,0,0,0",v
2010-02-28 05:00,1.095,0.025,"0,0,0,0",v
2010-02-28 05:06,1.101,0.024,"0,0,1,0",v
2010-02-28 05:12,1.088,0.025,"0,0,0,0",v
2010-02-28 05:18,1.135,0.028,"0,0,0,0",v
2010-02-28 05:24,1.083,0.034,"0,0,0,0",v
2010-02-28 05:30,1.201,0.021,"0,0,1,0",v
2010-02-28 05:36,1.224,0.021,"0,0,1,0",v
2010-02-28 05:42,1.146,0.03,"0,0,0,0",v
2010-02-28 05:48,1.1,0.02,"0,0,0,0",v
2010-02-28 05:54,1.05,0.0,"1,0,0,0",v
2010-02-28 06:00,1.001,0.0,"0,0,0,0",v
2010-02-28 06:06,1.089,0.032,"0,0,0,0",v
2010-02-28 06:12,1.123,0.043,"0,0,0,0",v
2010-02-28 06:18,1.04,0.027,"0,0,0,0",v
2010-02-28 06:24,1.061,0.0,"0,0,0,0",v
2010-02-28 06:30,1.103,0.018,"0,0,0,0",v
2010-02-28 06:36,1.045,0.022,"0,0,0,0",v
2010-02-28 06:42,1.108,0.027,"0,0,0,0",v
2010-02-28 06:48,1.045,0.026,"0,0,0,0",v
2010-02-28 06:54,1.03,0.021,"0,0,0,0",v
2010-02-28 07:00,1.057,0.019,"0,0,0,0",v
2010-02-28 07:06,1.022,0.018,"0,0,0,0",v
2010-02-28 07:12,1.08,0.026,"0,0,0,0",v
2010-02-28 07:18,0.992,0.038,"0,0,0,0",v
2010-02-28 07:24,0.974,0.038,"0,0,0,0",v
2010-02-28 07:30,1.148,0.043,"0,0,0,0",v
2010-02-28 07:36,1.102,0.0,"0,0,1,0",v
2010-02-28 07:42,1.147,0.026,"0,0,1,0",v
2010-02-28 07:48,0.993,0.024,"0,0,1,0",v
2010-02-28 07:54,1.056,0.023,"0,0,1,0",v
2010-02-28 08:00,1.061,0.017,"0,0,1,0",v
2010-02-28 08:06,1.147,0.018,"0,0,0,0",v
2010-02-28 08:12,1.059,0.021,"0,0,1,0",v
2010-02-28 08:18,1.253,0.022,"0,0,1,0",v
2010-02-28 08:24,1.138,0.021,"0,0,1,0",v
2010-02-28 08:30,1.09,0.031,"0,0,1,0",v
2010-02-28 08:36,1.119,0.02,"0,0,0,0",v
2010-02-28 08:42,1.125,0.023,"0,0,0,0",v
2010-02-28 08:48,1.122,0.018,"0,0,0,0",v
2010-02-28 08:54,1.235,0.018,"0,0,0,0",v
2010-02-28 09:00,1.176,0.018,"0,0,1,0",v
2010-02-28 09:06,1.232,0.021,"0,0,1,0",v
2010-02-28 09:12,1.225,0.028,"0,0,0,0",v
2010-02-28 09:18,1.189,0.017,"0,0,0,0",v
2010-02-28 09:24,1.245,0.014,"0,0,0,0",v
2010-02-28 09:30,1.201,0.021,"0,0,0,0",v
2010-02-28 09:36,1.247,0.0,"0,0,0,0",v
2010-02-28 09:42,1.287,0.022,"0,0,0,0",v
2010-02-28 09:48,1.387,0.025,"0,0,0,0",v
2010-02-28 09:54,1.356,0.0,"0,0,0,0",v
2010-02-28 10:00,1.407,0.03,"0,0,0,0",v
2010-02-28 10:06,1.258,0.02,"0,0,1,0",v
2010-02-28 10:12,1.287,0.023,"0,0,1,0",v
2010-02-28 10:18,1.385,0.04,"0,0,0,0",v
2010-02-28 10:24,1.435,0.021,"0,0,0,0",v
2010-02-28 10:30,1.457,0.017,"0,0,0,0",v
2010-02-28 10:36,1.478,0.023,"0,0,0,0",v
2010-02-28 10:42,1.438,0.019,"0,0,0,0",v
2010-02-28 10:48,1.421,0.02,"0,0,0,0",v
2010-02-28 10:54,1.499,0.025,"0,0,0,0",v
2010-02-28 11:00,1.41,0.02,"0,0,1,0",v
2010-02-28 11:06,1.515,0.023,"0,0,1,0",v
2010-02-28 11:12,1.635,0.03,"0,0,0,0",v
2010-02-28 11:18,1.557,0.03,"0,0,0,0",v
2010-02-28 11:24,1.549,0.02,"0,0,1,0",v
2010-02-28 11:30,1.53,0.02,"0,0,0,0",v
2010-02-28 11:36,1.628,0.031,"0,0,0,0",v
2010-02-28 11:42,1.546,0.029,"0,0,1,0",v
2010-02-28 11:48,1.56,0.023,"0,0,1,0",v
2010-02-28 11:54,1.696,0.027,"0,0,0,0",v
2010-02-28 12:00,1.63,0.026,"0,0,1,0",v
2010-02-28 12:06,1.777,0.022,"0,0,1,0",v
2010-02-28 12:12,1.688,0.022,"0,0,1,0",v
2010-02-28 12:18,1.679,0.024,"0,0,1,0",v
2010-02-28 12:24,1.655,0.019,"0,0,0,0",v
2010-02-28 12:30,1.722,0.022,"0,0,0,0",v
2010-02-28 12:36,1.68,0.026,"0,0,0,0",v
2010-02-28 12:42,1.759,0.026,"0,0,0,0",v
2010-02-28 12:48,1.773,0.027,"0,0,0,0",v
2010-02-28 12:54,1.739,0.023,"0,0,0,0",v
2010-02-28 13:00,1.691,0.02,"0,0,0,0",v
2010-02-28 13:06,1.648,0.019,"0,0,0,0",v
2010-02-28 13:12,1.709,0.024,"0,0,0,0",v
2010-02-28 13:18,1.853,0.02,"0,0,0,0",v
2010-02-28 13:24,1.851,0.021,"0,0,0,0",v
2010-02-28 13:30,1.8,0.03,"0,0,0,0",v
2010-02-28 13:36,1.783,0.018,"0,0,0,0",v
2010-02-28 13:42,1.629,0.019,"0,0,0,0",v
2010-02-28 13:48,1.783,0.035,"0,0,1,0",v
2010-02-28 13:54,1.74,0.017,"0,0,1,0",v
2010-02-28 14:00,1.773,0.019,"0,0,1,0",v
2010-02-28 14:06,1.721,0.021,"0,0,0,0",v
2010-02-28 14:12,1.902,0.019,"0,0,1,0",v
2010-02-28 14:18,1.845,0.018,"0,0,1,0",v
2010-02-28 14:24,1.776,0.027,"0,0,0,0",v
2010-02-28 14:30,1.635,0.012,"0,0,0,0",v
2010-02-28 14:36,1.601,0.015,"0,0,0,0",v
2010-02-28 14:42,1.732,0.033,"0,0,0,0",v
2010-02-28 14:48,1.832,0.019,"0,0,0,0",v
2010-02-28 14:54,1.809,0.034,"0,0,0,0",v
2010-02-28 15:00,1.712,0.021,"0,0,0,0",v
2010-02-28 15:06,1.694,0.019,"0,0,0,0",v
2010-02-28 15:12,1.684,0.038,"0,0,0,0",v
2010-02-28 15:18,1.596,0.046,"0,0,0,0",v
2010-02-28 15:24,1.623,0.03,"0,0,0,0",v
2010-02-28 15:30,1.654,0.02,"0,0,0,0",v
2010-02-28 15:36,1.55,0.035,"0,0,0,0",v
2010-02-28 15:42,1.724,0.028,"0,0,1,0",v
2010-02-28 15:48,1.649,0.019,"0,0,1,0",v
2010-02-28 15:54,1.388,0.035,"0,0,0,0",v
2010-02-28 16:00,1.504,0.017,"0,0,1,0",v
2010-02-28 16:06,1.493,0.025,"0,0,1,0",v
2010-02-28 16:12,1.606,0.021,"0,0,1,0",v
2010-02-28 16:18,1.544,0.018,"0,0,1,0",v
2010-02-28 16:24,1.481,0.018,"0,0,0,0",v
2010-02-28 16:30,1.441,0.019,"0,0,0,0",v
2010-02-28 16:36,1.464,0.017,"0,0,0,0",v
2010-02-28 16:42,1.413,0.015,"0,0,0,0",v
2010-02-28 16:48,1.474,0.026,"0,0,0,0",v
2010-02-28 16:54,1.435,0.028,"0,0,0,0",v
2010-02-28 17:00,1.431,0.023,"0,0,0,0",v
2010-02-28 17:06,1.484,0.018,"0,0,0,0",v
2010-02-28 17:12,1.255,0.015,"0,0,1,0",v
2010-02-28 17:18,1.271,0.031,"0,0,1,0",v
2010-02-28 17:24,1.218,0.026,"0,0,1,0",v
2010-02-28 17:30,1.233,0.018,"0,0,0,0",v
2010-02-28 17:36,1.301,0.015,"0,0,0,0",v
2010-02-28 17:42,1.271,0.019,"0,0,0,0",v
2010-02-28 17:48,1.236,0.017,"0,0,0,0",v
2010-02-28 17:54,1.244,0.016,"0,0,0,0",v
2010-02-28 18:00,1.251,0.017,"0,0,0,0",v
2010-02-28 18:06,1.169,0.025,"0,0,0,0",v
2010-02-28 18:12,1.177,0.016,"0,0,0,0",v
2010-02-28 18:18,1.099,0.016,"0,0,0,0",v
2010-02-28 18:24,1.19,0.014,"0,0,1,0",v
2010-02-28 18:30,1.177,0.017,"0,0,1,0",v
2010-02-28 18:36,1.143,0.015,"0,0,0,0",v
2010-02-28 18:42,1.126,0.013,"0,0,0,0",v
2010-02-28 18:48,1.151,0.016,"0,0,0,0",v
2010-02-28 18:54,1.116,0.019,"0,0,0,0",v
2010-02-28 19:00,1.081,0.015,"0,0,0,0",v
2010-02-28 19:06,0.997,0.013,"0,0,0,0",v
2010-02-28 19:12,1.018,0.017,"0,0,0,0",v
2010-02-28 19:18,1.038,0.032,"0,0,0,0",v
2010-02-28 19:24,1.13,0.016,"0,0,0,0",v
2010-02-28 19:30,1.117,0.014,"0,0,0,0",v
2010-02-28 19:36,0.99,0.021,"0,0,0,0",v
2010-02-28 19:42,0.965,0.015,"0,0,0,0",v
2010-02-28 19:48,0.998,0.017,"0,0,0,0",v
2010-02-28 19:54,0.999,0.013,"0,0,0,0",v
2010-02-28 20:00,0.974,0.014,"0,0,0,0",v
2010-02-28 20:06,1.005,0.019,"0,0,0,0",v
2010-02-28 20:12,1.067,0.013,"0,0,0,0",v
2010-02-28 20:18,1.067,0.012,"0,0,0,0",v
2010-02-28 20:24,1.046,0.018,"0,0,0,0",v
2010-02-28 20:30,1.049,0.014,"0,0,0,0",v
2010-02-28 20:36,1.006,0.013,"0,0,0,0",v
2010-02-28 20:42,0.925,0.013,"0,0,0,0",v
2010-02-28 20:48,1.021,0.011,"0,0,0,0",v
2010-02-28 20:54,1.084,0.014,"0,0,0,0",v
2010-02-28 21:00,1.075,0.012,"0,0,0,0",v
2010-02-28 21:06,1.074,0.011,"0,0,0,0",v
2010-02-28 21:12,1.054,0.011,"0,0,0,0",v
2010-02-28 21:18,1.022,0.014,"0,0,0,0",v
2010-02-28 21:24,1.009,0.009,"0,0,0,0",v
2010-02-28 21:30,1.047,0.012,"0,0,0,0",v
2010-02-28 21:36,1.071,0.017,"0,0,0,0",v
2010-02-28 21:42,1.103,0.014,"0,0,0,0",v
2010-02-28 21:48,1.124,0.013,"0,0,0,0",v
2010-02-28 21:54,1.096,0.011,"0,0,0,0",v
2010-02-28 22:00,1.081,0.014,"0,0,0,0",v
2010-02-28 22:06,1.088,0.014,"0,0,0,0",v
2010-02-28 22:12,1.128,0.013,"0,0,0,0",v
2010-02-28 22:18,1.153,0.014,"0,0,0,0",v
2010-02-28 22:24,1.141,0.012,"0,0,0,0",v
2010-02-28 22:30,1.153,0.0,"0,0,0,0",v
