#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2010 01 27 06 45 00 1 4266.582
2010 01 27 07 00 00 1 4266.570
2010 01 27 07 15 00 1 4266.553
2010 01 27 07 30 00 1 4266.533
2010 01 27 07 45 00 1 4266.515
2010 01 27 08 00 00 1 4266.490
2010 01 27 08 15 00 1 4266.473
2010 01 27 08 30 00 1 4266.457
2010 01 27 08 45 00 1 4266.441
2010 01 27 09 00 00 1 4266.426
2010 01 27 09 15 00 1 4266.412
2010 01 27 09 30 00 1 4266.407
2010 01 27 09 45 00 1 4266.404
2010 01 27 10 00 00 1 4266.414
2010 01 27 10 15 00 1 4266.427
2010 01 27 10 30 00 1 4266.445
2010 01 27 10 45 00 1 4266.467
2010 01 27 11 00 00 1 4266.497
2010 01 27 11 15 00 1 4266.533
2010 01 27 11 30 00 1 4266.573
2010 01 27 11 45 00 1 4266.620
2010 01 27 12 00 00 1 4266.670
2010 01 27 12 15 00 1 4266.730
2010 01 27 12 30 00 1 4266.792
2010 01 27 12 45 00 1 4266.857
2010 01 27 13 00 00 1 4266.920
2010 01 27 13 15 00 1 4266.986
2010 01 27 13 30 00 1 4267.050
2010 01 27 13 45 00 1 4267.112
2010 01 27 14 00 00 1 4267.173
2010 01 27 14 15 00 1 4267.228
2010 01 27 14 30 00 1 4267.277
2010 01 27 14 45 00 1 4267.320
2010 01 27 15 00 00 1 4267.357
2010 01 27 15 15 00 1 4267.384
2010 01 27 15 30 00 1 4267.404
2010 01 27 15 45 00 1 4267.414
2010 01 27 16 00 00 1 4267.416
2010 01 27 16 15 00 1 4267.409
2010 01 27 16 30 00 1 4267.393
2010 01 27 16 45 00 1 4267.367
2010 01 27 17 00 00 1 4267.330
2010 01 27 17 15 00 1 4267.280
2010 01 27 17 30 00 1 4267.219
2010 01 27 17 45 00 1 4267.151
2010 01 27 18 00 00 1 4267.077
2010 01 27 18 15 00 1 4266.989
2010 01 27 18 30 00 1 4266.897
2010 01 27 18 45 00 1 4266.799
2010 01 27 19 00 00 1 4266.695
2010 01 27 19 15 00 1 4266.586
2010 01 27 19 30 00 1 4266.472
2010 01 27 19 45 00 1 4266.354
2010 01 27 20 00 00 1 4266.239
2010 01 27 20 15 00 1 4266.121
2010 01 27 20 30 00 1 4266.007
2010 01 27 20 45 00 1 4265.894
2010 01 27 21 00 00 1 4265.785
2010 01 27 21 15 00 1 4265.684
2010 01 27 21 30 00 1 4265.588
2010 01 27 21 45 00 1 4265.501
2010 01 27 22 00 00 1 4265.422
2010 01 27 22 15 00 1 4265.352
2010 01 27 22 30 00 1 4265.290
2010 01 27 22 45 00 1 4265.239
2010 01 27 23 00 00 1 4265.201
2010 01 27 23 15 00 1 4265.174
2010 01 27 23 30 00 1 4265.161
2010 01 27 23 45 00 1 4265.160
2010 01 28 00 00 00 1 4265.172
2010 01 28 00 15 00 1 4265.191
2010 01 28 00 30 00 1 4265.224
2010 01 28 00 45 00 1 4265.264
2010 01 28 01 00 00 1 4265.316
2010 01 28 01 15 00 1 4265.376
2010 01 28 01 30 00 1 4265.443
2010 01 28 01 45 00 1 4265.515
2010 01 28 02 00 00 1 4265.593
2010 01 28 02 15 00 1 4265.678
2010 01 28 02 30 00 1 4265.763
2010 01 28 02 45 00 1 4265.851
2010 01 28 03 00 00 1 4265.939
2010 01 28 03 15 00 1 4266.024
2010 01 28 03 30 00 1 4266.110
2010 01 28 03 45 00 1 4266.193
2010 01 28 04 00 00 1 4266.272
2010 01 28 04 15 00 1 4266.346
2010 01 28 04 30 00 1 4266.417
2010 01 28 04 45 00 1 4266.479
2010 01 28 05 00 00 1 4266.537
2010 01 28 05 15 00 1 4266.588
2010 01 28 05 30 00 1 4266.630
2010 01 28 05 45 00 1 4266.665
2010 01 28 06 00 00 1 4266.695
2010 01 28 06 15 00 1 4266.712
2010 01 28 06 30 00 1 4266.717
2010 01 28 06 45 00 1 4266.719
2010 01 28 07 00 00 1 4266.713
2010 01 28 07 15 00 1 4266.701
2010 01 28 07 30 00 1 4266.684
2010 01 28 07 45 00 1 4266.664
2010 01 28 08 00 00 1 4266.637
2010 01 28 08 15 00 1 4266.605
2010 01 28 08 30 00 1 4266.576
2010 01 28 08 45 00 1 4266.545
2010 01 28 09 00 00 1 4266.513
2010 01 28 09 15 00 1 4266.482
2010 01 28 09 30 00 1 4266.453
2010 01 28 09 45 00 1 4266.429
2010 01 28 10 00 00 1 4266.409
2010 01 28 10 15 00 1 4266.394
2010 01 28 10 30 00 1 4266.385
2010 01 28 10 45 00 1 4266.378
2010 01 28 11 00 00 1 4266.381
2010 01 28 11 15 00 1 4266.392
2010 01 28 11 30 00 1 4266.413
2010 01 28 11 45 00 1 4266.438
2010 01 28 12 00 00 1 4266.474
2010 01 28 12 15 00 1 4266.514
2010 01 28 12 30 00 1 4266.564
2010 01 28 12 45 00 1 4266.617
2010 01 28 13 00 00 1 4266.677
2010 01 28 13 15 00 1 4266.739
2010 01 28 13 30 00 1 4266.808
2010 01 28 13 45 00 1 4266.877
2010 01 28 14 00 00 1 4266.948
2010 01 28 14 15 00 1 4267.017
2010 01 28 14 30 00 1 4267.089
2010 01 28 14 45 00 1 4267.157
2010 01 28 15 00 00 1 4267.224
2010 01 28 15 15 00 1 4267.285
2010 01 28 15 30 00 1 4267.341
2010 01 28 15 45 00 1 4267.390
2010 01 28 16 00 00 1 4267.432
2010 01 28 16 15 00 1 4267.468
2010 01 28 16 30 00 1 4267.488
2010 01 28 16 45 00 1 4267.499
2010 01 28 17 00 00 1 4267.498
2010 01 28 17 15 00 1 4267.489
2010 01 28 17 30 00 1 4267.464
2010 01 28 17 45 00 1 4267.429
2010 01 28 18 00 00 1 4267.382
2010 01 28 18 15 00 1 4267.322
2010 01 28 18 30 00 1 4267.258
2010 01 28 18 45 00 1 4267.176
2010 01 28 19 00 00 1 4267.089
2010 01 28 19 15 00 1 4266.991
2010 01 28 19 30 00 1 4266.885
2010 01 28 19 45 00 1 4266.769
2010 01 28 20 00 00 1 4266.648
2010 01 28 20 15 00 1 4266.522
2010 01 28 20 30 00 1 4266.395
2010 01 28 20 45 00 1 4266.262
2010 01 28 21 00 00 1 4266.131
2010 01 28 21 15 00 1 4266.003
2010 01 28 21 30 00 1 4265.878
2010 01 28 21 45 00 1 4265.756
2010 01 28 22 00 00 1 4265.641
2010 01 28 22 15 00 1 4265.536
2010 01 28 22 30 00 1 4265.434
2010 01 28 22 45 00 1 4265.346
2010 01 28 23 00 00 1 4265.267
2010 01 28 23 15 00 1 4265.200
2010 01 28 23 30 00 1 4265.145
2010 01 28 23 45 00 1 4265.104
2010 01 29 00 00 00 1 4265.073
2010 01 29 00 15 00 1 4265.058
2010 01 29 00 30 00 1 4265.056
2010 01 29 00 45 00 1 4265.067
2010 01 29 01 00 00 1 4265.090
2010 01 29 01 15 00 1 4265.125
2010 01 29 01 30 00 1 4265.174
2010 01 29 01 45 00 1 4265.233
2010 01 29 02 00 00 1 4265.303
2010 01 29 02 15 00 1 4265.378
2010 01 29 02 30 00 1 4265.462
2010 01 29 02 45 00 1 4265.551
2010 01 29 03 00 00 1 4265.646
2010 01 29 03 15 00 1 4265.745
2010 01 29 03 30 00 1 4265.848
2010 01 29 03 45 00 1 4265.948
2010 01 29 04 00 00 1 4266.051
2010 01 29 04 15 00 1 4266.150
2010 01 29 04 30 00 1 4266.248
2010 01 29 04 45 00 1 4266.339
2010 01 29 05 00 00 1 4266.426
2010 01 29 05 15 00 1 4266.503
2010 01 29 05 30 00 1 4266.573
2010 01 29 05 45 00 1 4266.636
