#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2010 01 27 06 45 00 1 3717.505
2010 01 27 07 00 00 1 3717.492
2010 01 27 07 15 00 1 3717.482
2010 01 27 07 30 00 1 3717.477
2010 01 27 07 45 00 1 3717.470
2010 01 27 08 00 00 1 3717.471
2010 01 27 08 15 00 1 3717.478
2010 01 27 08 30 00 1 3717.491
2010 01 27 08 45 00 1 3717.507
2010 01 27 09 00 00 1 3717.528
2010 01 27 09 15 00 1 3717.559
2010 01 27 09 30 00 1 3717.599
2010 01 27 09 45 00 1 3717.642
2010 01 27 10 00 00 1 3717.689
2010 01 27 10 15 00 1 3717.739
2010 01 27 10 30 00 1 3717.793
2010 01 27 10 45 00 1 3717.853
2010 01 27 11 00 00 1 3717.916
2010 01 27 11 15 00 1 3717.982
2010 01 27 11 30 00 1 3718.046
2010 01 27 11 45 00 1 3718.112
2010 01 27 12 00 00 1 3718.173
2010 01 27 12 15 00 1 3718.236
2010 01 27 12 30 00 1 3718.294
2010 01 27 12 45 00 1 3718.347
2010 01 27 13 00 00 1 3718.393
2010 01 27 13 15 00 1 3718.437
2010 01 27 13 30 00 1 3718.473
2010 01 27 13 45 00 1 3718.501
2010 01 27 14 00 00 1 3718.523
2010 01 27 14 15 00 1 3718.534
2010 01 27 14 30 00 1 3718.534
2010 01 27 14 45 00 1 3718.522
2010 01 27 15 00 00 1 3718.500
2010 01 27 15 15 00 1 3718.470
2010 01 27 15 30 00 1 3718.433
2010 01 27 15 45 00 1 3718.387
2010 01 27 16 00 00 1 3718.326
2010 01 27 16 15 00 1 3718.260
2010 01 27 16 30 00 1 3718.184
2010 01 27 16 45 00 1 3718.102
2010 01 27 17 00 00 1 3718.013
2010 01 27 17 15 00 1 3717.916
2010 01 27 17 30 00 1 3717.814
2010 01 27 17 45 00 1 3717.710
2010 01 27 18 00 00 1 3717.599
2010 01 27 18 15 00 1 3717.492
2010 01 27 18 30 00 1 3717.382
2010 01 27 18 45 00 1 3717.273
2010 01 27 19 00 00 1 3717.168
2010 01 27 19 15 00 1 3717.066
2010 01 27 19 30 00 1 3716.969
2010 01 27 19 45 00 1 3716.878
2010 01 27 20 00 00 1 3716.793
