#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2010 01 28 23 00 00 1 4325.869
2010 01 28 23 15 00 1 4325.852
2010 01 28 23 30 00 1 4325.832
2010 01 28 23 45 00 1 4325.810
2010 01 29 00 00 00 1 4325.783
2010 01 29 00 15 00 1 4325.755
2010 01 29 00 30 00 1 4325.728
2010 01 29 00 45 00 1 4325.697
2010 01 29 01 00 00 1 4325.668
2010 01 29 01 15 00 1 4325.637
2010 01 29 01 30 00 1 4325.607
2010 01 29 01 45 00 1 4325.576
2010 01 29 02 00 00 1 4325.546
2010 01 29 02 15 00 1 4325.516
2010 01 29 02 30 00 1 4325.490
2010 01 29 02 45 00 1 4325.465
2010 01 29 03 00 00 1 4325.445
2010 01 29 03 15 00 1 4325.424
2010 01 29 03 30 00 1 4325.410
2010 01 29 03 45 00 1 4325.393
2010 01 29 04 00 00 1 4325.379
2010 01 29 04 15 00 1 4325.373
2010 01 29 04 30 00 1 4325.365
2010 01 29 04 45 00 1 4325.366
2010 01 29 05 00 00 1 4325.368
2010 01 29 05 15 00 1 4325.373
2010 01 29 05 30 00 1 4325.381
2010 01 29 05 45 00 1 4325.392
2010 01 29 06 00 00 1 4325.403
2010 01 29 06 15 00 1 4325.416
2010 01 29 06 30 00 1 4325.428
2010 01 29 06 45 00 1 4325.443
2010 01 29 07 00 00 1 4325.456
2010 01 29 07 15 00 1 4325.470
2010 01 29 07 30 00 1 4325.480
2010 01 29 07 45 00 1 4325.490
2010 01 29 08 00 00 1 4325.500
2010 01 29 08 15 00 1 4325.510
2010 01 29 08 30 00 1 4325.515
2010 01 29 08 45 00 1 4325.520
2010 01 29 09 00 00 1 4325.521
2010 01 29 09 15 00 1 4325.518
2010 01 29 09 30 00 1 4325.515
2010 01 29 09 45 00 1 4325.509
2010 01 29 10 00 00 1 4325.502
2010 01 29 10 15 00 1 4325.489
2010 01 29 10 30 00 1 4325.477
2010 01 29 10 45 00 1 4325.463
2010 01 29 11 00 00 1 4325.443
2010 01 29 11 15 00 1 4325.422
2010 01 29 11 30 00 1 4325.399
2010 01 29 11 45 00 1 4325.375
2010 01 29 12 00 00 1 4325.350
2010 01 29 12 15 00 1 4325.326
2010 01 29 12 30 00 1 4325.302
2010 01 29 12 45 00 1 4325.275
2010 01 29 13 00 00 1 4325.248
2010 01 29 13 15 00 1 4325.224
2010 01 29 13 30 00 1 4325.202
2010 01 29 13 45 00 1 4325.178
2010 01 29 14 00 00 1 4325.161
2010 01 29 14 15 00 1 4325.145
2010 01 29 14 30 00 1 4325.132
2010 01 29 14 45 00 1 4325.123
2010 01 29 15 00 00 1 4325.116
2010 01 29 15 15 00 1 4325.115
2010 01 29 15 30 00 1 4325.113
2010 01 29 15 45 00 1 4325.120
2010 01 29 16 00 00 1 4325.128
2010 01 29 16 15 00 1 4325.141
2010 01 29 16 30 00 1 4325.157
2010 01 29 16 45 00 1 4325.181
2010 01 29 17 00 00 1 4325.208
2010 01 29 17 15 00 1 4325.235
2010 01 29 17 30 00 1 4325.269
2010 01 29 17 45 00 1 4325.309
2010 01 29 18 00 00 1 4325.350
2010 01 29 18 15 00 1 4325.392
2010 01 29 18 30 00 1 4325.435
2010 01 29 18 45 00 1 4325.482
2010 01 29 19 00 00 1 4325.525
2010 01 29 19 15 00 1 4325.573
2010 01 29 19 30 00 1 4325.618
2010 01 29 19 45 00 1 4325.660
2010 01 29 20 00 00 1 4325.702
2010 01 29 20 15 00 1 4325.740
2010 01 29 20 30 00 1 4325.783
2010 01 29 20 45 00 1 4325.815
2010 01 29 21 00 00 1 4325.845
2010 01 29 21 15 00 1 4325.871
2010 01 29 21 30 00 1 4325.895
2010 01 29 21 45 00 1 4325.913
2010 01 29 22 00 00 1 4325.928
2010 01 29 22 15 00 1 4325.937
2010 01 29 22 30 00 1 4325.940
2010 01 29 22 45 00 1 4325.938
2010 01 29 23 00 00 1 4325.935
2010 01 29 23 15 00 1 4325.926
2010 01 29 23 30 00 1 4325.911
2010 01 29 23 45 00 1 4325.896
2010 01 30 00 00 00 1 4325.878
2010 01 30 00 15 00 1 4325.855
2010 01 30 00 30 00 1 4325.827
2010 01 30 00 45 00 1 4325.797
2010 01 30 01 00 00 1 4325.770
2010 01 30 01 15 00 1 4325.739
2010 01 30 01 30 00 1 4325.704
2010 01 30 01 45 00 1 4325.669
2010 01 30 02 00 00 1 4325.633
2010 01 30 02 15 00 1 4325.596
2010 01 30 02 30 00 1 4325.561
2010 01 30 02 45 00 1 4325.528
2010 01 30 03 00 00 1 4325.498
2010 01 30 03 15 00 1 4325.467
2010 01 30 03 30 00 1 4325.440
2010 01 30 03 45 00 1 4325.415
2010 01 30 04 00 00 1 4325.396
2010 01 30 04 15 00 1 4325.381
2010 01 30 04 30 00 1 4325.368
2010 01 30 04 45 00 1 4325.355
2010 01 30 05 00 00 1 4325.351
2010 01 30 05 15 00 1 4325.345
2010 01 30 05 30 00 1 4325.344
2010 01 30 05 45 00 1 4325.348
2010 01 30 06 00 00 1 4325.353
2010 01 30 06 15 00 1 4325.363
2010 01 30 06 30 00 1 4325.373
2010 01 30 06 45 00 1 4325.386
2010 01 30 07 00 00 1 4325.400
2010 01 30 07 15 00 1 4325.415
2010 01 30 07 30 00 1 4325.431
2010 01 30 07 45 00 1 4325.449
2010 01 30 08 00 00 1 4325.466
2010 01 30 08 15 00 1 4325.478
2010 01 30 08 30 00 1 4325.491
2010 01 30 08 45 00 1 4325.505
2010 01 30 09 00 00 1 4325.516
2010 01 30 09 15 00 1 4325.523
2010 01 30 09 30 00 1 4325.531
2010 01 30 09 45 00 1 4325.537
2010 01 30 10 00 00 1 4325.536
2010 01 30 10 15 00 1 4325.535
2010 01 30 10 30 00 1 4325.529
2010 01 30 10 45 00 1 4325.520
2010 01 30 11 00 00 1 4325.509
2010 01 30 11 15 00 1 4325.497
2010 01 30 11 30 00 1 4325.484
2010 01 30 11 45 00 1 4325.462
2010 01 30 12 00 00 1 4325.442
2010 01 30 12 15 00 1 4325.419
2010 01 30 12 30 00 1 4325.395
2010 01 30 12 45 00 1 4325.368
2010 01 30 13 00 00 1 4325.340
2010 01 30 13 15 00 1 4325.314
2010 01 30 13 30 00 1 4325.287
2010 01 30 13 45 00 1 4325.261
2010 01 30 14 00 00 1 4325.234
2010 01 30 14 15 00 1 4325.209
2010 01 30 14 30 00 1 4325.185
2010 01 30 14 45 00 1 4325.167
2010 01 30 15 00 00 1 4325.145
2010 01 30 15 15 00 1 4325.129
2010 01 30 15 30 00 1 4325.113
2010 01 30 15 45 00 1 4325.107
2010 01 30 16 00 00 1 4325.102
2010 01 30 16 15 00 1 4325.103
2010 01 30 16 30 00 1 4325.105
2010 01 30 16 45 00 1 4325.114
2010 01 30 17 00 00 1 4325.125
2010 01 30 17 15 00 1 4325.141
2010 01 30 17 30 00 1 4325.162
2010 01 30 17 45 00 1 4325.189
2010 01 30 18 00 00 1 4325.220
2010 01 30 18 15 00 1 4325.254
2010 01 30 18 30 00 1 4325.291
2010 01 30 18 45 00 1 4325.328
2010 01 30 19 00 00 1 4325.372
2010 01 30 19 15 00 1 4325.414
2010 01 30 19 30 00 1 4325.459
2010 01 30 19 45 00 1 4325.503
2010 01 30 20 00 00 1 4325.548
2010 01 30 20 15 00 1 4325.595
2010 01 30 20 30 00 1 4325.639
2010 01 30 20 45 00 1 4325.682
2010 01 30 21 00 00 1 4325.721
2010 01 30 21 15 00 1 4325.758
2010 01 30 21 30 00 1 4325.791
2010 01 30 21 45 00 1 4325.823
2010 01 30 22 00 00 1 4325.850
2010 01 30 22 15 00 1 4325.877
2010 01 30 22 30 00 1 4325.899
2010 01 30 22 45 00 1 4325.914
2010 01 30 23 00 00 1 4325.926
2010 01 30 23 15 00 1 4325.932
2010 01 30 23 30 00 1 4325.936
2010 01 30 23 45 00 1 4325.929
2010 01 31 00 00 00 1 4325.922
2010 01 31 00 15 00 1 4325.911
2010 01 31 00 30 00 1 4325.893
2010 01 31 00 45 00 1 4325.873
2010 01 31 01 00 00 1 4325.850
2010 01 31 01 15 00 1 4325.821
2010 01 31 01 30 00 1 4325.787
2010 01 31 01 45 00 1 4325.754
2010 01 31 02 00 00 1 4325.719
2010 01 31 02 15 00 1 4325.683
2010 01 31 02 30 00 1 4325.645
2010 01 31 02 45 00 1 4325.610
2010 01 31 03 00 00 1 4325.573
2010 01 31 03 15 00 1 4325.539
2010 01 31 03 30 00 1 4325.506
2010 01 31 03 45 00 1 4325.474
2010 01 31 04 00 00 1 4325.442
2010 01 31 04 15 00 1 4325.414
2010 01 31 04 30 00 1 4325.388
2010 01 31 04 45 00 1 4325.366
2010 01 31 05 00 00 1 4325.350
2010 01 31 05 15 00 1 4325.339
2010 01 31 05 30 00 1 4325.329
2010 01 31 05 45 00 1 4325.324
2010 01 31 06 00 00 1 4325.320
2010 01 31 06 15 00 1 4325.320
2010 01 31 06 30 00 1 4325.322
2010 01 31 06 45 00 1 4325.329
2010 01 31 07 00 00 1 4325.338
2010 01 31 07 15 00 1 4325.348
2010 01 31 07 30 00 1 4325.360
2010 01 31 07 45 00 1 4325.377
2010 01 31 08 00 00 1 4325.394
2010 01 31 08 15 00 1 4325.413
2010 01 31 08 30 00 1 4325.430
2010 01 31 08 45 00 1 4325.449
2010 01 31 09 00 00 1 4325.466
2010 01 31 09 15 00 1 4325.482
2010 01 31 09 30 00 1 4325.495
2010 01 31 09 45 00 1 4325.509
2010 01 31 10 00 00 1 4325.523
2010 01 31 10 15 00 1 4325.530
2010 01 31 10 30 00 1 4325.539
2010 01 31 10 45 00 1 4325.543
2010 01 31 11 00 00 1 4325.545
2010 01 31 11 15 00 1 4325.546
2010 01 31 11 30 00 1 4325.540
2010 01 31 11 45 00 1 4325.536
2010 01 31 12 00 00 1 4325.526
2010 01 31 12 15 00 1 4325.517
2010 01 31 12 30 00 1 4325.501
2010 01 31 12 45 00 1 4325.483
2010 01 31 13 00 00 1 4325.464
2010 01 31 13 15 00 1 4325.442
2010 01 31 13 30 00 1 4325.419
2010 01 31 13 45 00 1 4325.392
2010 01 31 14 00 00 1 4325.364
2010 01 31 14 15 00 1 4325.338
2010 01 31 14 30 00 1 4325.310
2010 01 31 14 45 00 1 4325.285
2010 01 31 15 00 00 1 4325.261
2010 01 31 15 15 00 1 4325.237
2010 01 31 15 30 00 1 4325.214
2010 01 31 15 45 00 1 4325.196
2010 01 31 16 00 00 1 4325.178
2010 01 31 16 15 00 1 4325.164
2010 01 31 16 30 00 1 4325.154
2010 01 31 16 45 00 1 4325.147
2010 01 31 17 00 00 1 4325.146
2010 01 31 17 15 00 1 4325.148
2010 01 31 17 30 00 1 4325.156
2010 01 31 17 45 00 1 4325.167
2010 01 31 18 00 00 1 4325.180
2010 01 31 18 15 00 1 4325.198
2010 01 31 18 30 00 1 4325.220
2010 01 31 18 45 00 1 4325.244
2010 01 31 19 00 00 1 4325.274
2010 01 31 19 15 00 1 4325.305
2010 01 31 19 30 00 1 4325.341
2010 01 31 19 45 00 1 4325.381
2010 01 31 20 00 00 1 4325.421
2010 01 31 20 15 00 1 4325.466
2010 01 31 20 30 00 1 4325.510
2010 01 31 20 45 00 1 4325.553
2010 01 31 21 00 00 1 4325.598
2010 01 31 21 15 00 1 4325.643
2010 01 31 21 30 00 1 4325.681
2010 01 31 21 45 00 1 4325.718
2010 01 31 22 00 00 1 4325.755
2010 01 31 22 15 00 1 4325.785
2010 01 31 22 30 00 1 4325.819
2010 01 31 22 45 00 1 4325.845
2010 01 31 23 00 00 1 4325.869
2010 01 31 23 15 00 1 4325.888
2010 01 31 23 30 00 1 4325.902
2010 01 31 23 45 00 1 4325.912
2010 02 01 00 00 00 1 4325.917
2010 02 01 00 15 00 1 4325.920
2010 02 01 00 30 00 1 4325.917
2010 02 01 00 45 00 1 4325.911
2010 02 01 01 00 00 1 4325.898
2010 02 01 01 15 00 1 4325.878
2010 02 01 01 30 00 1 4325.857
2010 02 01 01 45 00 1 4325.830
2010 02 01 02 00 00 1 4325.801
2010 02 01 02 15 00 1 4325.771
2010 02 01 02 30 00 1 4325.740
2010 02 01 02 45 00 1 4325.705
2010 02 01 03 00 00 1 4325.669
2010 02 01 03 15 00 1 4325.634
2010 02 01 03 30 00 1 4325.598
2010 02 01 03 45 00 1 4325.563
2010 02 01 04 00 00 1 4325.531
2010 02 01 04 15 00 1 4325.495
2010 02 01 04 30 00 1 4325.464
2010 02 01 04 45 00 1 4325.434
2010 02 01 05 00 00 1 4325.407
2010 02 01 05 15 00 1 4325.382
2010 02 01 05 30 00 1 4325.361
2010 02 01 05 45 00 1 4325.342
2010 02 01 06 00 00 1 4325.328
2010 02 01 06 15 00 1 4325.318
2010 02 01 06 30 00 1 4325.312
2010 02 01 06 45 00 1 4325.307
2010 02 01 07 00 00 1 4325.308
2010 02 01 07 15 00 1 4325.308
2010 02 01 07 30 00 1 4325.314
2010 02 01 07 45 00 1 4325.323
2010 02 01 08 00 00 1 4325.331
2010 02 01 08 15 00 1 4325.346
2010 02 01 08 30 00 1 4325.363
2010 02 01 08 45 00 1 4325.383
2010 02 01 09 00 00 1 4325.401
2010 02 01 09 15 00 1 4325.422
2010 02 01 09 30 00 1 4325.443
2010 02 01 09 45 00 1 4325.459
2010 02 01 10 00 00 1 4325.477
2010 02 01 10 15 00 1 4325.495
2010 02 01 10 30 00 1 4325.510
2010 02 01 10 45 00 1 4325.523
2010 02 01 11 00 00 1 4325.534
2010 02 01 11 15 00 1 4325.545
2010 02 01 11 30 00 1 4325.556
2010 02 01 11 45 00 1 4325.563
2010 02 01 12 00 00 1 4325.569
2010 02 01 12 15 00 1 4325.572
2010 02 01 12 30 00 1 4325.569
2010 02 01 12 45 00 1 4325.565
2010 02 01 13 00 00 1 4325.557
2010 02 01 13 15 00 1 4325.547
2010 02 01 13 30 00 1 4325.536
2010 02 01 13 45 00 1 4325.521
2010 02 01 14 00 00 1 4325.504
2010 02 01 14 15 00 1 4325.483
2010 02 01 14 30 00 1 4325.459
2010 02 01 14 45 00 1 4325.437
2010 02 01 15 00 00 1 4325.412
2010 02 01 15 15 00 1 4325.387
2010 02 01 15 30 00 1 4325.362
2010 02 01 15 45 00 1 4325.341
2010 02 01 16 00 00 1 4325.319
2010 02 01 16 15 00 1 4325.296
2010 02 01 16 30 00 1 4325.277
2010 02 01 16 45 00 1 4325.259
2010 02 01 17 00 00 1 4325.244
2010 02 01 17 15 00 1 4325.235
2010 02 01 17 30 00 1 4325.223
2010 02 01 17 45 00 1 4325.220
2010 02 01 18 00 00 1 4325.219
2010 02 01 18 15 00 1 4325.219
2010 02 01 18 30 00 1 4325.223
2010 02 01 18 45 00 1 4325.232
2010 02 01 19 00 00 1 4325.245
2010 02 01 19 15 00 1 4325.258
2010 02 01 19 30 00 1 4325.276
2010 02 01 19 45 00 1 4325.299
2010 02 01 20 00 00 1 4325.325
2010 02 01 20 15 00 1 4325.354
2010 02 01 20 30 00 1 4325.388
2010 02 01 20 45 00 1 4325.423
2010 02 01 21 00 00 1 4325.461
2010 02 01 21 15 00 1 4325.500
2010 02 01 21 30 00 1 4325.537
2010 02 01 21 45 00 1 4325.577
2010 02 01 22 00 00 1 4325.611
2010 02 01 22 15 00 1 4325.644
2010 02 01 22 30 00 1 4325.678
2010 02 01 22 45 00 1 4325.709
2010 02 01 23 00 00 1 4325.739
2010 02 01 23 15 00 1 4325.761
2010 02 01 23 30 00 1 4325.786
2010 02 01 23 45 00 1 4325.809
2010 02 02 00 00 00 1 4325.826
2010 02 02 00 15 00 1 4325.840
2010 02 02 00 30 00 1 4325.850
2010 02 02 00 45 00 1 4325.856
2010 02 02 01 00 00 1 4325.857
2010 02 02 01 15 00 1 4325.854
2010 02 02 01 30 00 1 4325.847
2010 02 02 01 45 00 1 4325.835
2010 02 02 02 00 00 1 4325.822
2010 02 02 02 15 00 1 4325.802
2010 02 02 02 30 00 1 4325.778
2010 02 02 02 45 00 1 4325.755
2010 02 02 03 00 00 1 4325.729
2010 02 02 03 15 00 1 4325.701
2010 02 02 03 30 00 1 4325.669
2010 02 02 03 45 00 1 4325.636
2010 02 02 04 00 00 1 4325.603
2010 02 02 04 15 00 1 4325.570
2010 02 02 04 30 00 1 4325.538
2010 02 02 04 45 00 1 4325.508
2010 02 02 05 00 00 1 4325.476
2010 02 02 05 15 00 1 4325.448
2010 02 02 05 30 00 1 4325.422
2010 02 02 05 45 00 1 4325.396
2010 02 02 06 00 00 1 4325.373
2010 02 02 06 15 00 1 4325.353
2010 02 02 06 30 00 1 4325.337
2010 02 02 06 45 00 1 4325.323
2010 02 02 07 00 00 1 4325.312
2010 02 02 07 15 00 1 4325.305
2010 02 02 07 30 00 1 4325.299
2010 02 02 07 45 00 1 4325.297
2010 02 02 08 00 00 1 4325.298
2010 02 02 08 15 00 1 4325.300
2010 02 02 08 30 00 1 4325.308
2010 02 02 08 45 00 1 4325.317
2010 02 02 09 00 00 1 4325.331
2010 02 02 09 15 00 1 4325.347
2010 02 02 09 30 00 1 4325.363
2010 02 02 09 45 00 1 4325.384
2010 02 02 10 00 00 1 4325.403
2010 02 02 10 15 00 1 4325.421
2010 02 02 10 30 00 1 4325.441
2010 02 02 10 45 00 1 4325.460
2010 02 02 11 00 00 1 4325.481
2010 02 02 11 15 00 1 4325.500
2010 02 02 11 30 00 1 4325.519
2010 02 02 11 45 00 1 4325.536
2010 02 02 12 00 00 1 4325.552
2010 02 02 12 15 00 1 4325.566
2010 02 02 12 30 00 1 4325.578
2010 02 02 12 45 00 1 4325.584
2010 02 02 13 00 00 1 4325.591
2010 02 02 13 15 00 1 4325.596
2010 02 02 13 30 00 1 4325.596
2010 02 02 13 45 00 1 4325.595
2010 02 02 14 00 00 1 4325.591
2010 02 02 14 15 00 1 4325.588
2010 02 02 14 30 00 1 4325.578
2010 02 02 14 45 00 1 4325.565
2010 02 02 15 00 00 1 4325.549
2010 02 02 15 15 00 1 4325.534
2010 02 02 15 30 00 1 4325.516
2010 02 02 15 45 00 1 4325.497
2010 02 02 16 00 00 1 4325.477
2010 02 02 16 15 00 1 4325.460
2010 02 02 16 30 00 1 4325.440
2010 02 02 16 45 00 1 4325.422
2010 02 02 17 00 00 1 4325.404
2010 02 02 17 15 00 1 4325.385
2010 02 02 17 30 00 1 4325.372
2010 02 02 17 45 00 1 4325.359
2010 02 02 18 00 00 1 4325.346
2010 02 02 18 15 00 1 4325.336
2010 02 02 18 30 00 1 4325.327
2010 02 02 18 45 00 1 4325.321
2010 02 02 19 00 00 1 4325.318
2010 02 02 19 15 00 1 4325.318
2010 02 02 19 30 00 1 4325.323
2010 02 02 19 45 00 1 4325.328
2010 02 02 20 00 00 1 4325.337
2010 02 02 20 15 00 1 4325.349
2010 02 02 20 30 00 1 4325.367
2010 02 02 20 45 00 1 4325.385
2010 02 02 21 00 00 1 4325.408
2010 02 02 21 15 00 1 4325.432
2010 02 02 21 30 00 1 4325.459
2010 02 02 21 45 00 1 4325.487
2010 02 02 22 00 00 1 4325.518
2010 02 02 22 15 00 1 4325.551
2010 02 02 22 30 00 1 4325.580
2010 02 02 22 45 00 1 4325.608
2010 02 02 23 00 00 1 4325.637
2010 02 02 23 15 00 1 4325.664
2010 02 02 23 30 00 1 4325.691
2010 02 02 23 45 00 1 4325.716
2010 02 03 00 00 00 1 4325.738
2010 02 03 00 15 00 1 4325.758
2010 02 03 00 30 00 1 4325.775
2010 02 03 00 45 00 1 4325.791
2010 02 03 01 00 00 1 4325.801
2010 02 03 01 15 00 1 4325.806
2010 02 03 01 30 00 1 4325.812
2010 02 03 01 45 00 1 4325.811
2010 02 03 02 00 00 1 4325.805
2010 02 03 02 15 00 1 4325.802
2010 02 03 02 30 00 1 4325.794
2010 02 03 02 45 00 1 4325.783
2010 02 03 03 00 00 1 4325.769
2010 02 03 03 15 00 1 4325.748
2010 02 03 03 30 00 1 4325.725
2010 02 03 03 45 00 1 4325.702
2010 02 03 04 00 00 1 4325.673
2010 02 03 04 15 00 1 4325.647
2010 02 03 04 30 00 1 4325.616
2010 02 03 04 45 00 1 4325.584
2010 02 03 05 00 00 1 4325.555
2010 02 03 05 15 00 1 4325.526
2010 02 03 05 30 00 1 4325.498
2010 02 03 05 45 00 1 4325.471
2010 02 03 06 00 00 1 4325.444
2010 02 03 06 15 00 1 4325.422
2010 02 03 06 30 00 1 4325.401
2010 02 03 06 45 00 1 4325.380
2010 02 03 07 00 00 1 4325.361
2010 02 03 07 15 00 1 4325.343
2010 02 03 07 30 00 1 4325.329
2010 02 03 07 45 00 1 4325.315
2010 02 03 08 00 00 1 4325.306
2010 02 03 08 15 00 1 4325.297
2010 02 03 08 30 00 1 4325.291
2010 02 03 08 45 00 1 4325.289
2010 02 03 09 00 00 1 4325.290
2010 02 03 09 15 00 1 4325.294
2010 02 03 09 30 00 1 4325.302
2010 02 03 09 45 00 1 4325.313
2010 02 03 10 00 00 1 4325.325
2010 02 03 10 15 00 1 4325.339
2010 02 03 10 30 00 1 4325.360
2010 02 03 10 45 00 1 4325.378
2010 02 03 11 00 00 1 4325.400
2010 02 03 11 15 00 1 4325.421
2010 02 03 11 30 00 1 4325.442
2010 02 03 11 45 00 1 4325.463
2010 02 03 12 00 00 1 4325.483
2010 02 03 12 15 00 1 4325.502
