#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2010 01 31 21 30 00 1 4682.318
2010 01 31 21 45 00 1 4682.317
2010 01 31 22 00 00 1 4682.321
2010 01 31 22 15 00 1 4682.329
2010 01 31 22 30 00 1 4682.346
2010 01 31 22 45 00 1 4682.362
2010 01 31 23 00 00 1 4682.385
2010 01 31 23 15 00 1 4682.408
2010 01 31 23 30 00 1 4682.437
2010 01 31 23 45 00 1 4682.468
2010 02 01 00 00 00 1 4682.499
2010 02 01 00 15 00 1 4682.535
2010 02 01 00 30 00 1 4682.573
2010 02 01 00 45 00 1 4682.607
2010 02 01 01 00 00 1 4682.640
2010 02 01 01 15 00 1 4682.674
2010 02 01 01 30 00 1 4682.706
2010 02 01 01 45 00 1 4682.736
2010 02 01 02 00 00 1 4682.760
2010 02 01 02 15 00 1 4682.783
2010 02 01 02 30 00 1 4682.805
2010 02 01 02 45 00 1 4682.820
2010 02 01 03 00 00 1 4682.831
2010 02 01 03 15 00 1 4682.837
2010 02 01 03 30 00 1 4682.836
2010 02 01 03 45 00 1 4682.829
2010 02 01 04 00 00 1 4682.821
2010 02 01 04 15 00 1 4682.809
2010 02 01 04 30 00 1 4682.788
2010 02 01 04 45 00 1 4682.764
2010 02 01 05 00 00 1 4682.740
2010 02 01 05 15 00 1 4682.713
2010 02 01 05 30 00 1 4682.681
2010 02 01 05 45 00 1 4682.648
2010 02 01 06 00 00 1 4682.613
2010 02 01 06 15 00 1 4682.579
2010 02 01 06 30 00 1 4682.541
2010 02 01 06 45 00 1 4682.502
2010 02 01 07 00 00 1 4682.469
2010 02 01 07 15 00 1 4682.439
2010 02 01 07 30 00 1 4682.412
2010 02 01 07 45 00 1 4682.388
2010 02 01 08 00 00 1 4682.367
2010 02 01 08 15 00 1 4682.350
2010 02 01 08 30 00 1 4682.341
2010 02 01 08 45 00 1 4682.339
2010 02 01 09 00 00 1 4682.337
2010 02 01 09 15 00 1 4682.341
2010 02 01 09 30 00 1 4682.353
2010 02 01 09 45 00 1 4682.370
2010 02 01 10 00 00 1 4682.391
2010 02 01 10 15 00 1 4682.417
2010 02 01 10 30 00 1 4682.450
2010 02 01 10 45 00 1 4682.489
2010 02 01 11 00 00 1 4682.527
2010 02 01 11 15 00 1 4682.566
2010 02 01 11 30 00 1 4682.607
2010 02 01 11 45 00 1 4682.654
2010 02 01 12 00 00 1 4682.700
2010 02 01 12 15 00 1 4682.748
2010 02 01 12 30 00 1 4682.795
2010 02 01 12 45 00 1 4682.841
2010 02 01 13 00 00 1 4682.883
2010 02 01 13 15 00 1 4682.925
2010 02 01 13 30 00 1 4682.968
2010 02 01 13 45 00 1 4683.001
2010 02 01 14 00 00 1 4683.036
2010 02 01 14 15 00 1 4683.061
2010 02 01 14 30 00 1 4683.079
2010 02 01 14 45 00 1 4683.098
2010 02 01 15 00 00 1 4683.111
2010 02 01 15 15 00 1 4683.118
2010 02 01 15 30 00 1 4683.117
2010 02 01 15 45 00 1 4683.114
2010 02 01 16 00 00 1 4683.104
2010 02 01 16 15 00 1 4683.087
2010 02 01 16 30 00 1 4683.065
2010 02 01 16 45 00 1 4683.041
2010 02 01 17 00 00 1 4683.011
2010 02 01 17 15 00 1 4682.981
2010 02 01 17 30 00 1 4682.946
2010 02 01 17 45 00 1 4682.905
2010 02 01 18 00 00 1 4682.862
2010 02 01 18 15 00 1 4682.816
2010 02 01 18 30 00 1 4682.771
2010 02 01 18 45 00 1 4682.728
2010 02 01 19 00 00 1 4682.678
2010 02 01 19 15 00 1 4682.631
2010 02 01 19 30 00 1 4682.587
2010 02 01 19 45 00 1 4682.545
2010 02 01 20 00 00 1 4682.508
2010 02 01 20 15 00 1 4682.470
2010 02 01 20 30 00 1 4682.433
2010 02 01 20 45 00 1 4682.400
2010 02 01 21 00 00 1 4682.372
2010 02 01 21 15 00 1 4682.351
2010 02 01 21 30 00 1 4682.335
2010 02 01 21 45 00 1 4682.324
2010 02 01 22 00 00 1 4682.317
2010 02 01 22 15 00 1 4682.319
2010 02 01 22 30 00 1 4682.323
2010 02 01 22 45 00 1 4682.335
2010 02 01 23 00 00 1 4682.350
2010 02 01 23 15 00 1 4682.368
2010 02 01 23 30 00 1 4682.389
2010 02 01 23 45 00 1 4682.414
2010 02 02 00 00 00 1 4682.443
2010 02 02 00 15 00 1 4682.476
2010 02 02 00 30 00 1 4682.510
2010 02 02 00 45 00 1 4682.546
2010 02 02 01 00 00 1 4682.585
2010 02 02 01 15 00 1 4682.620
2010 02 02 01 30 00 1 4682.656
2010 02 02 01 45 00 1 4682.692
2010 02 02 02 00 00 1 4682.731
2010 02 02 02 15 00 1 4682.764
2010 02 02 02 30 00 1 4682.796
2010 02 02 02 45 00 1 4682.823
2010 02 02 03 00 00 1 4682.847
2010 02 02 03 15 00 1 4682.866
2010 02 02 03 30 00 1 4682.881
2010 02 02 03 45 00 1 4682.891
2010 02 02 04 00 00 1 4682.901
2010 02 02 04 15 00 1 4682.899
2010 02 02 04 30 00 1 4682.892
2010 02 02 04 45 00 1 4682.881
2010 02 02 05 00 00 1 4682.869
2010 02 02 05 15 00 1 4682.853
2010 02 02 05 30 00 1 4682.832
2010 02 02 05 45 00 1 4682.812
2010 02 02 06 00 00 1 4682.787
2010 02 02 06 15 00 1 4682.761
2010 02 02 06 30 00 1 4682.730
2010 02 02 06 45 00 1 4682.697
2010 02 02 07 00 00 1 4682.666
2010 02 02 07 15 00 1 4682.634
2010 02 02 07 30 00 1 4682.602
2010 02 02 07 45 00 1 4682.571
2010 02 02 08 00 00 1 4682.542
2010 02 02 08 15 00 1 4682.516
2010 02 02 08 30 00 1 4682.494
2010 02 02 08 45 00 1 4682.477
2010 02 02 09 00 00 1 4682.462
2010 02 02 09 15 00 1 4682.449
2010 02 02 09 30 00 1 4682.439
2010 02 02 09 45 00 1 4682.438
2010 02 02 10 00 00 1 4682.440
2010 02 02 10 15 00 1 4682.446
2010 02 02 10 30 00 1 4682.459
2010 02 02 10 45 00 1 4682.479
2010 02 02 11 00 00 1 4682.499
2010 02 02 11 15 00 1 4682.521
2010 02 02 11 30 00 1 4682.548
2010 02 02 11 45 00 1 4682.579
2010 02 02 12 00 00 1 4682.613
2010 02 02 12 15 00 1 4682.649
2010 02 02 12 30 00 1 4682.687
2010 02 02 12 45 00 1 4682.725
2010 02 02 13 00 00 1 4682.761
2010 02 02 13 15 00 1 4682.800
2010 02 02 13 30 00 1 4682.839
2010 02 02 13 45 00 1 4682.874
2010 02 02 14 00 00 1 4682.907
2010 02 02 14 15 00 1 4682.936
2010 02 02 14 30 00 1 4682.965
2010 02 02 14 45 00 1 4682.989
2010 02 02 15 00 00 1 4683.004
2010 02 02 15 15 00 1 4683.018
2010 02 02 15 30 00 1 4683.028
2010 02 02 15 45 00 1 4683.036
2010 02 02 16 00 00 1 4683.038
2010 02 02 16 15 00 1 4683.036
2010 02 02 16 30 00 1 4683.029
2010 02 02 16 45 00 1 4683.018
2010 02 02 17 00 00 1 4683.002
2010 02 02 17 15 00 1 4682.982
2010 02 02 17 30 00 1 4682.958
2010 02 02 17 45 00 1 4682.932
2010 02 02 18 00 00 1 4682.905
2010 02 02 18 15 00 1 4682.873
2010 02 02 18 30 00 1 4682.836
2010 02 02 18 45 00 1 4682.795
2010 02 02 19 00 00 1 4682.757
2010 02 02 19 15 00 1 4682.719
2010 02 02 19 30 00 1 4682.676
2010 02 02 19 45 00 1 4682.631
2010 02 02 20 00 00 1 4682.592
2010 02 02 20 15 00 1 4682.550
2010 02 02 20 30 00 1 4682.513
2010 02 02 20 45 00 1 4682.475
2010 02 02 21 00 00 1 4682.441
2010 02 02 21 15 00 1 4682.412
2010 02 02 21 30 00 1 4682.385
2010 02 02 21 45 00 1 4682.361
2010 02 02 22 00 00 1 4682.343
2010 02 02 22 15 00 1 4682.331
2010 02 02 22 30 00 1 4682.323
2010 02 02 22 45 00 1 4682.322
2010 02 02 23 00 00 1 4682.326
2010 02 02 23 15 00 1 4682.335
2010 02 02 23 30 00 1 4682.347
2010 02 02 23 45 00 1 4682.363
2010 02 03 00 00 00 1 4682.381
2010 02 03 00 15 00 1 4682.404
2010 02 03 00 30 00 1 4682.435
2010 02 03 00 45 00 1 4682.466
2010 02 03 01 00 00 1 4682.496
2010 02 03 01 15 00 1 4682.531
2010 02 03 01 30 00 1 4682.567
2010 02 03 01 45 00 1 4682.607
2010 02 03 02 00 00 1 4682.643
2010 02 03 02 15 00 1 4682.678
2010 02 03 02 30 00 1 4682.713
2010 02 03 02 45 00 1 4682.748
2010 02 03 03 00 00 1 4682.782
2010 02 03 03 15 00 1 4682.812
2010 02 03 03 30 00 1 4682.837
2010 02 03 03 45 00 1 4682.861
2010 02 03 04 00 00 1 4682.879
2010 02 03 04 15 00 1 4682.894
2010 02 03 04 30 00 1 4682.905
2010 02 03 04 45 00 1 4682.911
2010 02 03 05 00 00 1 4682.913
2010 02 03 05 15 00 1 4682.909
2010 02 03 05 30 00 1 4682.905
2010 02 03 05 45 00 1 4682.895
2010 02 03 06 00 00 1 4682.882
2010 02 03 06 15 00 1 4682.866
2010 02 03 06 30 00 1 4682.849
2010 02 03 06 45 00 1 4682.823
2010 02 03 07 00 00 1 4682.795
2010 02 03 07 15 00 1 4682.766
2010 02 03 07 30 00 1 4682.741
2010 02 03 07 45 00 1 4682.712
2010 02 03 08 00 00 1 4682.685
2010 02 03 08 15 00 1 4682.659
2010 02 03 08 30 00 1 4682.634
2010 02 03 08 45 00 1 4682.609
2010 02 03 09 00 00 1 4682.587
2010 02 03 09 15 00 1 4682.567
2010 02 03 09 30 00 1 4682.548
2010 02 03 09 45 00 1 4682.529
2010 02 03 10 00 00 1 4682.516
2010 02 03 10 15 00 1 4682.507
2010 02 03 10 30 00 1 4682.505
2010 02 03 10 45 00 1 4682.506
2010 02 03 11 00 00 1 4682.508
2010 02 03 11 15 00 1 4682.515
2010 02 03 11 30 00 1 4682.529
2010 02 03 11 45 00 1 4682.545
2010 02 03 12 00 00 1 4682.562
2010 02 03 12 15 00 1 4682.581
