#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2010 01 27 06 45 00 1 5827.335
2010 01 27 07 00 00 1 5827.310
2010 01 27 07 15 00 1 5827.284
2010 01 27 07 30 00 1 5827.258
2010 01 27 07 45 00 1 5827.233
2010 01 27 08 00 00 1 5827.209
2010 01 27 08 15 00 1 5827.187
2010 01 27 08 30 00 1 5827.166
2010 01 27 08 45 00 1 5827.148
2010 01 27 09 00 00 1 5827.126
2010 01 27 09 15 00 1 5827.113
2010 01 27 09 30 00 1 5827.095
2010 01 27 09 45 00 1 5827.082
2010 01 27 10 00 00 1 5827.069
2010 01 27 10 15 00 1 5827.060
2010 01 27 10 30 00 1 5827.052
2010 01 27 10 45 00 1 5827.046
2010 01 27 11 00 00 1 5827.042
2010 01 27 11 15 00 1 5827.040
2010 01 27 11 30 00 1 5827.042
2010 01 27 11 45 00 1 5827.046
2010 01 27 12 00 00 1 5827.054
2010 01 27 12 15 00 1 5827.065
2010 01 27 12 30 00 1 5827.078
2010 01 27 12 45 00 1 5827.095
2010 01 27 13 00 00 1 5827.112
2010 01 27 13 15 00 1 5827.128
2010 01 27 13 30 00 1 5827.149
2010 01 27 13 45 00 1 5827.174
2010 01 27 14 00 00 1 5827.196
2010 01 27 14 15 00 1 5827.217
2010 01 27 14 30 00 1 5827.244
2010 01 27 14 45 00 1 5827.267
2010 01 27 15 00 00 1 5827.292
2010 01 27 15 15 00 1 5827.314
2010 01 27 15 30 00 1 5827.340
2010 01 27 15 45 00 1 5827.363
2010 01 27 16 00 00 1 5827.384
2010 01 27 16 15 00 1 5827.405
2010 01 27 16 30 00 1 5827.426
2010 01 27 16 45 00 1 5827.447
2010 01 27 17 00 00 1 5827.469
2010 01 27 17 15 00 1 5827.492
2010 01 27 17 30 00 1 5827.512
2010 01 27 17 45 00 1 5827.529
2010 01 27 18 00 00 1 5827.545
2010 01 27 18 15 00 1 5827.560
2010 01 27 18 30 00 1 5827.574
2010 01 27 18 45 00 1 5827.583
2010 01 27 19 00 00 1 5827.595
2010 01 27 19 15 00 1 5827.605
2010 01 27 19 30 00 1 5827.609
2010 01 27 19 45 00 1 5827.618
2010 01 27 20 00 00 1 5827.626
2010 01 27 20 15 00 1 5827.634
2010 01 27 20 30 00 1 5827.640
2010 01 27 20 45 00 1 5827.645
2010 01 27 21 00 00 1 5827.649
2010 01 27 21 15 00 1 5827.651
2010 01 27 21 30 00 1 5827.658
2010 01 27 21 45 00 1 5827.662
2010 01 27 22 00 00 1 5827.666
2010 01 27 22 15 00 1 5827.667
2010 01 27 22 30 00 1 5827.669
2010 01 27 22 45 00 1 5827.671
2010 01 27 23 00 00 1 5827.673
2010 01 27 23 15 00 1 5827.674
2010 01 27 23 30 00 1 5827.676
2010 01 27 23 45 00 1 5827.679
2010 01 28 00 00 00 1 5827.680
2010 01 28 00 15 00 1 9999.000
2010 01 28 00 30 00 1 9999.000
2010 01 28 00 45 00 1 9999.000
2010 01 28 01 00 00 1 9999.000
2010 01 28 01 15 00 1 9999.000
2010 01 28 01 30 00 1 9999.000
2010 01 28 01 45 00 1 9999.000
2010 01 28 02 00 00 1 9999.000
2010 01 28 02 15 00 1 9999.000
2010 01 28 02 30 00 1 9999.000
2010 01 28 02 45 00 1 9999.000
2010 01 28 03 00 00 1 9999.000
2010 01 28 03 15 00 1 9999.000
2010 01 28 03 30 00 1 9999.000
2010 01 28 03 45 00 1 9999.000
2010 01 28 04 00 00 1 9999.000
2010 01 28 04 15 00 1 9999.000
2010 01 28 04 30 00 1 9999.000
