station_id,timestamp_utc,seconds_from_origin,height_m
46411,2009-09-29T17:00:00+00:00,-2890,4266.835
46411,2009-09-29T17:15:00+00:00,-1990,4266.829
46411,2009-09-29T17:30:00+00:00,-1090,4266.817
46411,2009-09-29T17:45:00+00:00,-190,4266.800
46411,2009-09-29T18:00:00+00:00,710,4266.776
46411,2009-09-29T18:15:00+00:00,1610,4266.753
46411,2009-09-29T18:30:00+00:00,2510,4266.716
46411,2009-09-29T18:45:00+00:00,3410,4266.688
46411,2009-09-29T19:00:00+00:00,4310,4266.652
46411,2009-09-29T19:15:00+00:00,5210,4266.614
46411,2009-09-29T19:30:00+00:00,6110,4266.578
46411,2009-09-29T19:45:00+00:00,7010,4266.539
46411,2009-09-29T20:00:00+00:00,7910,4266.502
46411,2009-09-29T20:15:00+00:00,8810,4266.463
46411,2009-09-29T20:30:00+00:00,9710,4266.429
46411,2009-09-29T20:45:00+00:00,10610,4266.396
46411,2009-09-29T21:00:00+00:00,11510,4266.363
46411,2009-09-29T21:15:00+00:00,12410,4266.336
46411,2009-09-29T21:30:00+00:00,13310,4266.316
46411,2009-09-29T21:45:00+00:00,14210,4266.302
46411,2009-09-29T22:00:00+00:00,15110,4266.295
46411,2009-09-29T22:15:00+00:00,16010,4266.292
46411,2009-09-29T22:30:00+00:00,16910,4266.295
46411,2009-09-29T22:45:00+00:00,17810,4266.303
46411,2009-09-29T23:00:00+00:00,18710,4266.318
46411,2009-09-29T23:15:00+00:00,19610,4266.335
46411,2009-09-29T23:30:00+00:00,20510,4266.361
46411,2009-09-29T23:45:00+00:00,21410,4266.390
