t,v,s,f,q
2009-09-29 05:24,1.286,0.027,"0,0,0,0",v
2009-09-29 05:30,1.28,0.027,"0,0,0,0",v
2009-09-29 05:36,1.27,0.034,"0,0,0,0",v
2009-09-29 05:42,1.234,0.028,"0,0,0,0",v
2009-09-29 05:48,1.225,0.031,"0,0,0,0",v
2009-09-29 05:54,1.208,0.037,"0,0,0,0",v
2009-09-29 06:00,1.192,0.027,"0,0,0,0",v
2009-09-29 06:06,1.178,0.033,"0,0,0,0",v
2009-09-29 06:12,1.162,0.025,"0,0,0,0",v
2009-09-29 06:18,1.154,0.027,"0,0,0,0",v
2009-09-29 06:24,1.116,0.026,"0,0,0,0",v
2009-09-29 06:30,1.129,0.041,"0,0,0,0",v
2009-09-29 06:36,1.108,0.039,"0,0,0,0",v
2009-09-29 06:42,1.095,0.031,"0,0,0,0",v
2009-09-29 06:48,1.086,0.034,"0,0,0,0",v
2009-09-29 06:54,1.084,0.037,"0,0,0,0",v
2009-09-29 07:00,1.033,0.03,"0,0,0,0",v
2009-09-29 07:06,1.057,0.027,"0,0,0,0",v
2009-09-29 07:12,1.045,0.036,"0,0,0,0",v
2009-09-29 07:18,1.015,0.029,"0,0,0,0",v
2009-09-29 07:24,1.026,0.025,"0,0,0,0",v
2009-09-29 07:30,1.016,0.031,"0,0,0,0",v
2009-09-29 07:36,0.979,0.029,"0,0,0,0",v
2009-09-29 07:42,0.999,0.037,"0,0,0,0",v
2009-09-29 07:48,0.992,0.037,"0,0,0,0",v
2009-09-29 07:54,0.966,0.04,"0,0,0,0",v
2009-09-29 08:00,0.985,0.028,"0,0,0,0",v
2009-09-29 08:06,0.968,0.039,"0,0,0,0",v
2009-09-29 08:12,0.959,0.034,"0,0,0,0",v
2009-09-29 08:18,0.975,0.036,"0,0,0,0",v
2009-09-29 08:24,0.958,0.026,"0,0,0,0",v
2009-09-29 08:30,0.957,0.032,"0,0,0,0",v
2009-09-29 08:36,0.962,0.039,"0,0,0,0",v
2009-09-29 08:42,0.965,0.033,"0,0,0,0",v
2009-09-29 08:48,0.957,0.025,"0,0,0,0",v
2009-09-29 08:54,0.974,0.028,"0,0,0,0",v
2009-09-29 09:00,0.963,0.029,"0,0,0,0",v
2009-09-29 09:06,0.952,0.032,"0,0,0,0",v
2009-09-29 09:12,0.981,0.036,"0,0,0,0",v
2009-09-29 09:18,0.984,0.044,"0,0,0,0",v
2009-09-29 09:24,0.982,0.043,"0,0,0,0",v
2009-09-29 09:30,0.992,0.024,"0,0,0,0",v
2009-09-29 09:36,1.017,0.036,"0,0,0,0",v
2009-09-29 09:42,0.987,0.059,"0,0,0,0",v
2009-09-29 09:48,1.027,0.034,"0,0,0,0",v
2009-09-29 09:54,1.027,0.036,"0,0,0,0",v
2009-09-29 10:00,1.019,0.035,"0,0,0,0",v
2009-09-29 10:06,1.059,0.041,"0,0,0,0",v
2009-09-29 10:12,1.052,0.029,"0,0,0,0",v
2009-09-29 10:18,1.062,0.031,"0,0,0,0",v
2009-09-29 10:24,1.08,0.03,"0,0,0,0",v
2009-09-29 10:30,1.107,0.041,"0,0,0,0",v
2009-09-29 10:36,1.102,0.033,"0,0,0,0",v
2009-09-29 10:42,1.102,0.032,"0,0,0,0",v
2009-09-29 10:48,1.132,0.039,"0,0,0,0",v
2009-09-29 10:54,1.142,0.042,"0,0,0,0",v
2009-09-29 11:00,1.136,0.0,"0,0,0,0",v
2009-09-29 11:06,1.178,0.041,"0,0,0,0",v
2009-09-29 11:12,1.185,0.035,"0,0,0,0",v
2009-09-29 11:18,1.181,0.039,"0,0,0,0",v
2009-09-29 11:24,1.239,0.043,"0,0,0,0",v
2009-09-29 11:30,1.219,0.026,"0,0,0,0",v
2009-09-29 11:36,1.236,0.054,"0,0,0,0",v
2009-09-29 11:42,1.269,0.026,"0,0,0,0",v
2009-09-29 11:48,1.264,0.042,"0,0,0,0",v
2009-09-29 11:54,1.267,0.026,"0,0,0,0",v
2009-09-29 12:00,1.318,0.038,"0,0,0,0",v
2009-09-29 12:06,1.333,0.033,"0,0,0,0",v
2009-09-29 12:12,1.324,0.035,"0,0,0,0",v
2009-09-29 12:18,1.35,0.029,"0,0,0,0",v
2009-09-29 12:24,1.348,0.044,"0,0,0,0",v
2009-09-29 12:30,1.38,0.037,"0,0,0,0",v
2009-09-29 12:36,1.396,0.043,"0,0,0,0",v
2009-09-29 12:42,1.407,0.041,"0,0,0,0",v
2009-09-29 12:48,1.418,0.031,"0,0,0,0",v
2009-09-29 12:54,1.447,0.041,"0,0,0,0",v
2009-09-29 13:00,1.432,0.044,"0,0,0,0",v
2009-09-29 13:06,1.455,0.04,"0,0,0,0",v
2009-09-29 13:12,1.486,0.048,"0,0,0,0",v
2009-09-29 13:18,1.467,0.04,"0,0,0,0",v
2009-09-29 13:24,1.491,0.042,"0,0,0,0",v
2009-09-29 13:30,1.517,0.043,"0,0,0,0",v
2009-09-29 13:36,1.52,0.041,"0,0,0,0",v
2009-09-29 13:42,1.515,0.0,"0,0,0,0",v
2009-09-29 13:48,1.544,0.042,"0,0,0,0",v
2009-09-29 13:54,1.54,0.036,"0,0,0,0",v
2009-09-29 14:00,1.55,0.048,"0,0,0,0",v
2009-09-29 14:06,1.574,0.045,"0,0,0,0",v
2009-09-29 14:12,1.564,0.046,"0,0,0,0",v
2009-09-29 14:18,1.575,0.04,"0,0,0,0",v
2009-09-29 14:24,1.583,0.044,"0,0,0,0",v
2009-09-29 14:30,1.576,0.035,"0,0,0,0",v
2009-09-29 14:36,1.586,0.041,"0,0,0,0",v
2009-09-29 14:42,1.602,0.037,"0,0,0,0",v
2009-09-29 14:48,1.595,0.034,"0,0,0,0",v
2009-09-29 14:54,1.583,0.033,"0,0,0,0",v
2009-09-29 15:00,1.601,0.048,"0,0,0,0",v
2009-09-29 15:06,1.591,0.039,"0,0,0,0",v
2009-09-29 15:12,1.575,0.033,"0,0,0,0",v
2009-09-29 15:18,1.602,0.056,"0,0,0,0",v
2009-09-29 15:24,1.569,0.038,"0,0,0,0",v
2009-09-29 15:30,1.567,0.058,"0,0,0,0",v
2009-09-29 15:36,1.571,0.05,"0,0,0,0",v
2009-09-29 15:42,1.558,0.051,"0,0,0,0",v
2009-09-29 15:48,1.549,0.056,"0,0,0,0",v
2009-09-29 15:54,1.557,0.038,"0,0,0,0",v
2009-09-29 16:00,1.548,0.03,"0,0,0,0",v
2009-09-29 16:06,1.53,0.028,"0,0,0,0",v
2009-09-29 16:12,1.522,0.044,"0,0,0,0",v
2009-09-29 16:18,1.522,0.043,"0,0,0,0",v
2009-09-29 16:24,1.502,0.039,"0,0,0,0",v
2009-09-29 16:30,1.497,0.034,"0,0,0,0",v
2009-09-29 16:36,1.484,0.036,"0,0,0,0",v
2009-09-29 16:42,1.444,0.045,"0,0,0,0",v
2009-09-29 16:48,1.473,0.032,"0,0,0,0",v
2009-09-29 16:54,1.423,0.032,"0,0,0,0",v
2009-09-29 17:00,1.42,0.022,"0,0,0,0",v
2009-09-29 17:06,1.439,0.028,"0,0,0,0",v
2009-09-29 17:12,1.396,0.026,"0,0,0,0",v
2009-09-29 17:18,1.371,0.048,"0,0,0,0",v
2009-09-29 17:24,1.379,0.036,"0,0,0,0",v
2009-09-29 17:30,1.346,0.029,"0,0,0,0",v
2009-09-29 17:36,1.343,0.04,"0,0,0,0",v
2009-09-29 17:42,1.339,0.039,"0,0,0,0",v
2009-09-29 17:48,1.312,0.033,"0,0,0,0",v
2009-09-29 17:54,1.272,0.052,"0,0,0,0",v
2009-09-29 18:00,1.281,0.03,"0,0,0,0",v
2009-09-29 18:06,1.43,0.061,"0,0,0,0",v
2009-09-29 18:12,0.077,0.957,"0,0,0,0",v
2009-09-29 18:18,1.486,1.628,"0,0,0,0",v
2009-09-29 18:24,0.741,0.514,"0,0,0,0",v
2009-09-29 18:30,1.848,0.176,"0,0,0,0",v
2009-09-29 18:36,1.169,0.284,"0,0,0,0",v
2009-09-29 18:42,-0.296,0.382,"0,0,0,0",v
2009-09-29 18:48,2.534,0.441,"0,0,0,0",v
2009-09-29 18:54,0.469,0.086,"0,0,0,0",v
2009-09-29 19:00,0.98,0.076,"0,0,0,0",v
2009-09-29 19:06,2.128,0.428,"0,0,0,0",v
2009-09-29 19:12,0.085,0.287,"0,0,0,0",v
2009-09-29 19:18,1.445,0.217,"0,0,0,0",v
2009-09-29 19:24,0.79,0.175,"0,0,0,0",v
2009-09-29 19:30,1.141,0.51,"0,0,0,0",v
2009-09-29 19:36,0.692,0.519,"0,0,0,0",v
2009-09-29 19:42,1.232,0.387,"0,0,0,0",v
2009-09-29 19:48,0.982,0.081,"0,0,0,0",v
2009-09-29 19:54,0.781,0.054,"0,0,0,0",v
2009-09-29 20:00,1.436,0.076,"0,0,0,0",v
2009-09-29 20:06,0.551,0.104,"0,0,0,0",v
2009-09-29 20:12,1.245,0.09,"0,0,0,0",v
2009-09-29 20:18,0.852,0.114,"0,0,0,0",v
2009-09-29 20:24,0.914,0.111,"0,0,0,0",v
2009-09-29 20:30,0.789,0.052,"0,0,0,0",v
2009-09-29 20:36,1.153,0.046,"0,0,0,0",v
2009-09-29 20:42,0.92,0.079,"0,0,0,0",v
2009-09-29 20:48,0.859,0.049,"0,0,0,0",v
2009-09-29 20:54,0.957,0.118,"0,0,0,0",v
2009-09-29 21:00,0.65,0.129,"0,0,0,0",v
2009-09-29 21:06,1.05,0.111,"0,0,0,0",v
2009-09-29 21:12,0.874,0.065,"0,0,0,0",v
2009-09-29 21:18,1.046,0.085,"0,0,0,0",v
2009-09-29 21:24,0.849,0.129,"0,0,0,0",v
2009-09-29 21:30,0.959,0.046,"0,0,0,0",v
2009-09-29 21:36,0.883,0.08,"0,0,0,0",v
2009-09-29 21:42,0.806,0.061,"0,0,0,0",v
2009-09-29 21:48,1.081,0.077,"0,0,0,0",v
2009-09-29 21:54,0.697,0.052,"0,0,0,0",v
2009-09-29 22:00,1.066,0.081,"0,0,0,0",v
2009-09-29 22:06,0.945,0.045,"0,0,0,0",v
2009-09-29 22:12,0.995,0.054,"0,0,0,0",v
2009-09-29 22:18,0.91,0.134,"0,0,0,0",v
2009-09-29 22:24,1.015,0.141,"0,0,0,0",v
2009-09-29 22:30,0.983,0.055,"0,0,0,0",v
2009-09-29 22:36,0.976,0.061,"0,0,0,0",v
2009-09-29 22:42,1.116,0.067,"0,0,0,0",v
2009-09-29 22:48,0.87,0.036,"0,0,0,0",v
2009-09-29 22:54,1.085,0.049,"0,0,0,0",v
2009-09-29 23:00,1.104,0.06,"0,0,0,0",v
2009-09-29 23:06,0.97,0.055,"0,0,0,0",v
2009-09-29 23:12,1.044,0.055,"0,0,0,0",v
2009-09-29 23:18,1.113,0.094,"0,0,0,0",v
2009-09-29 23:24,1.097,0.036,"0,0,0,0",v
2009-09-29 23:30,1.111,0.038,"0,0,0,0",v
2009-09-29 23:36,1.24,0.057,"0,0,0,0",v
2009-09-29 23:42,0.961,0.062,"0,0,0,0",v
2009-09-29 23:48,1.251,0.046,"0,0,0,0",v
2009-09-29 23:54,1.122,0.076,"0,0,0,0",v
2009-09-30 00:00,1.213,0.066,"0,0,0,0",v
2009-09-30 00:06,1.13,0.035,"0,0,0,0",v
2009-09-30 00:12,1.265,0.053,"0,0,0,0",v
2009-09-30 00:18,1.222,0.06,"0,0,0,0",v
2009-09-30 00:24,1.185,0.044,"0,0,0,0",v
2009-09-30 00:30,1.304,0.05,"0,0,0,0",v
2009-09-30 00:36,1.288,0.045,"0,0,0,0",v
2009-09-30 00:42,1.255,0.039,"0,0,0,0",v
2009-09-30 00:48,1.326,0.059,"0,0,0,0",v
2009-09-30 00:54,1.38,0.05,"0,0,0,0",v
2009-09-30 01:00,1.189,0.046,"0,0,0,0",v
2009-09-30 01:06,1.391,0.082,"0,0,0,0",v
2009-09-30 01:12,1.502,0.047,"0,0,0,0",v
2009-09-30 01:18,1.258,0.053,"0,0,0,0",v
2009-09-30 01:24,1.329,0.057,"0,0,0,0",v
2009-09-30 01:30,1.502,0.093,"0,0,0,0",v
2009-09-30 01:36,1.406,0.0,"0,0,0,0",v
2009-09-30 01:42,1.38,0.032,"0,0,0,0",v
2009-09-30 01:48,1.567,0.045,"0,0,0,0",v
2009-09-30 01:54,1.411,0.074,"0,0,0,0",v
2009-09-30 02:00,1.359,0.046,"0,0,0,0",v
2009-09-30 02:06,1.638,0.05,"0,0,0,0",v
2009-09-30 02:12,1.342,0.054,"0,0,0,0",v
2009-09-30 02:18,1.534,0.044,"0,0,0,0",v
2009-09-30 02:24,1.603,0.044,"0,0,0,0",v
2009-09-30 02:30,1.457,0.042,"0,0,0,0",v
2009-09-30 02:36,1.471,0.042,"0,0,0,0",v
2009-09-30 02:42,1.6,0.033,"0,0,0,0",v
2009-09-30 02:48,1.541,0.036,"0,0,0,0",v
2009-09-30 02:54,1.487,0.0,"0,0,0,0",v
2009-09-30 03:00,1.563,0.05,"0,0,0,0",v
2009-09-30 03:06,1.509,0.059,"0,0,0,0",v
2009-09-30 03:12,1.6,0.048,"0,0,0,0",v
2009-09-30 03:18,1.61,0.073,"0,0,0,0",v
2009-09-30 03:24,1.517,0.048,"0,0,0,0",v
2009-09-30 03:30,1.509,0.05,"0,0,0,0",v
2009-09-30 03:36,1.59,0.034,"0,0,0,0",v
2009-09-30 03:42,1.561,0.05,"0,0,0,0",v
2009-09-30 03:48,1.494,0.056,"0,0,0,0",v
2009-09-30 03:54,1.615,0.046,"0,0,0,0",v
2009-09-30 04:00,1.559,0.052,"0,0,0,0",v
2009-09-30 04:06,1.448,0.044,"0,0,0,0",v
2009-09-30 04:12,1.56,0.044,"0,0,0,0",v
2009-09-30 04:18,1.568,0.069,"0,0,0,0",v
2009-09-30 04:24,1.424,0.038,"0,0,0,0",v
2009-09-30 04:30,1.601,0.051,"0,0,0,0",v
2009-09-30 04:36,1.498,0.043,"0,0,0,0",v
2009-09-30 04:42,1.407,0.043,"0,0,0,0",v
2009-09-30 04:48,1.55,0.044,"0,0,0,0",v
2009-09-30 04:54,1.445,0.034,"0,0,0,0",v
2009-09-30 05:00,1.417,0.03,"0,0,0,0",v
2009-09-30 05:06,1.553,0.034,"0,0,0,0",v
2009-09-30 05:12,1.407,0.067,"0,0,0,0",v
2009-09-30 05:18,1.273,0.053,"0,0,0,0",v
2009-09-30 05:24,1.503,0.082,"0,0,0,0",v
2009-09-30 05:30,1.409,0.067,"0,0,0,0",v
2009-09-30 05:36,1.32,0.086,"0,0,0,0",v
2009-09-30 05:42,1.381,0.066,"0,0,0,0",v
2009-09-30 05:48,1.348,0.037,"0,0,0,0",v
2009-09-30 05:54,1.271,0.056,"0,0,0,0",v
2009-09-30 06:00,1.358,0.038,"0,0,0,0",v
2009-09-30 06:06,1.264,0.035,"0,0,0,0",v
2009-09-30 06:12,1.222,0.034,"0,0,0,0",v
2009-09-30 06:18,1.367,0.049,"0,0,0,0",v
2009-09-30 06:24,1.172,0.06,"0,0,0,0",v
2009-09-30 06:30,1.198,0.061,"0,0,0,0",v
2009-09-30 06:36,1.237,0.0,"0,0,0,0",v
2009-09-30 06:42,1.172,0.034,"0,0,0,0",v
2009-09-30 06:48,1.165,0.061,"0,0,0,0",v
2009-09-30 06:54,1.167,0.063,"0,0,0,0",v
2009-09-30 07:00,1.127,0.041,"0,0,0,0",v
2009-09-30 07:06,1.16,0.044,"0,0,0,0",v
2009-09-30 07:12,1.065,0.051,"0,0,0,0",v
2009-09-30 07:18,1.151,0.041,"0,0,0,0",v
2009-09-30 07:24,1.043,0.037,"0,0,0,0",v
2009-09-30 07:30,1.051,0.054,"0,0,0,0",v
2009-09-30 07:36,1.077,0.052,"0,0,0,0",v
2009-09-30 07:42,1.045,0.047,"0,0,0,0",v
2009-09-30 07:48,1.019,0.039,"0,0,0,0",v
2009-09-30 07:54,1.057,0.026,"0,0,0,0",v
2009-09-30 08:00,0.997,0.031,"0,0,0,0",v
2009-09-30 08:06,0.946,0.04,"0,0,0,0",v
2009-09-30 08:12,1.054,0.049,"0,0,0,0",v
2009-09-30 08:18,0.964,0.036,"0,0,0,0",v
2009-09-30 08:24,0.998,0.047,"0,0,0,0",v
2009-09-30 08:30,0.977,0.032,"0,0,0,0",v
2009-09-30 08:36,0.955,0.048,"0,0,0,0",v
2009-09-30 08:42,0.928,0.044,"0,0,0,0",v
2009-09-30 08:48,1.01,0.029,"0,0,0,0",v
2009-09-30 08:54,0.921,0.04,"0,0,0,0",v
2009-09-30 09:00,0.935,0.029,"0,0,0,0",v
2009-09-30 09:06,1.013,0.039,"0,0,0,0",v
2009-09-30 09:12,0.916,0.051,"0,0,0,0",v
2009-09-30 09:18,0.926,0.033,"0,0,0,0",v
2009-09-30 09:24,0.967,0.039,"0,0,0,0",v
2009-09-30 09:30,0.929,0.03,"0,0,0,0",v
2009-09-30 09:36,0.956,0.022,"0,0,0,0",v
2009-09-30 09:42,0.944,0.034,"0,0,0,0",v
2009-09-30 09:48,1.006,0.032,"0,0,0,0",v
2009-09-30 09:54,0.913,0.043,"0,0,0,0",v
2009-09-30 10:00,0.999,0.028,"0,0,0,0",v
2009-09-30 10:06,0.968,0.037,"0,0,0,0",v
2009-09-30 10:12,0.965,0.033,"0,0,0,0",v
2009-09-30 10:18,1.035,0.032,"0,0,0,0",v
2009-09-30 10:24,0.958,0.044,"0,0,0,0",v
2009-09-30 10:30,1.051,0.0,"0,0,0,0",v
2009-09-30 10:36,0.995,0.03,"0,0,0,0",v
2009-09-30 10:42,1.036,0.043,"0,0,0,0",v
2009-09-30 10:48,1.037,0.037,"0,0,0,0",v
2009-09-30 10:54,1.045,0.036,"0,0,0,0",v
2009-09-30 11:00,1.072,0.025,"0,0,0,0",v
2009-09-30 11:06,1.068,0.032,"0,0,0,0",v
2009-09-30 11:12,1.119,0.037,"0,0,0,0",v
2009-09-30 11:18,1.041,0.033,"0,0,0,0",v
2009-09-30 11:24,1.147,0.027,"0,0,0,0",v
2009-09-30 11:30,1.123,0.036,"0,0,0,0",v
2009-09-30 11:36,1.144,0.027,"0,0,0,0",v
2009-09-30 11:42,1.187,0.03,"0,0,0,0",v
2009-09-30 11:48,1.16,0.031,"0,0,0,0",v
2009-09-30 11:54,1.192,0.035,"0,0,0,0",v
2009-09-30 12:00,1.209,0.034,"0,0,0,0",v
2009-09-30 12:06,1.21,0.031,"0,0,0,0",v
2009-09-30 12:12,1.257,0.035,"0,0,0,0",v
2009-09-30 12:18,1.29,0.03,"0,0,0,0",v
2009-09-30 12:24,1.26,0.037,"0,0,0,0",v
2009-09-30 12:30,1.282,0.021,"0,0,0,0",v
2009-09-30 12:36,1.319,0.032,"0,0,0,0",v
2009-09-30 12:42,1.335,0.033,"0,0,0,0",v
2009-09-30 12:48,1.383,0.036,"0,0,0,0",v
2009-09-30 12:54,1.345,0.039,"0,0,0,0",v
2009-09-30 13:00,1.358,0.037,"0,0,0,0",v
2009-09-30 13:06,1.388,0.031,"0,0,0,0",v
2009-09-30 13:12,1.41,0.028,"0,0,0,0",v
2009-09-30 13:18,1.426,0.032,"0,0,0,0",v
2009-09-30 13:24,1.452,0.029,"0,0,0,0",v
2009-09-30 13:30,1.445,0.044,"0,0,0,0",v
2009-09-30 13:36,1.433,0.043,"0,0,0,0",v
2009-09-30 13:42,1.49,0.038,"0,0,0,0",v
2009-09-30 13:48,1.51,0.036,"0,0,0,0",v
2009-09-30 13:54,1.484,0.032,"0,0,0,0",v
2009-09-30 14:00,1.538,0.037,"0,0,0,0",v
2009-09-30 14:06,1.502,0.037,"0,0,0,0",v
2009-09-30 14:12,1.564,0.032,"0,0,0,0",v
2009-09-30 14:18,1.516,0.033,"0,0,0,0",v
2009-09-30 14:24,1.555,0.0,"0,0,0,0",v
2009-09-30 14:30,1.587,0.044,"0,0,0,0",v
2009-09-30 14:36,1.56,0.043,"0,0,0,0",v
2009-09-30 14:42,1.595,0.035,"0,0,0,0",v
2009-09-30 14:48,1.578,0.067,"0,0,0,0",v
2009-09-30 14:54,1.537,0.039,"0,0,0,0",v
2009-09-30 15:00,1.67,0.035,"0,0,0,0",v
2009-09-30 15:06,1.625,0.049,"0,0,0,0",v
2009-09-30 15:12,1.519,0.071,"0,0,0,0",v
2009-09-30 15:18,1.7,0.041,"0,0,0,0",v
2009-09-30 15:24,1.547,0.041,"0,0,0,0",v
2009-09-30 15:30,1.602,0.04,"0,0,0,0",v
2009-09-30 15:36,1.688,0.042,"0,0,0,0",v
2009-09-30 15:42,1.573,0.035,"0,0,0,0",v
2009-09-30 15:48,1.561,0.044,"0,0,0,0",v
2009-09-30 15:54,1.626,0.033,"0,0,0,0",v
2009-09-30 16:00,1.573,0.046,"0,0,0,0",v
2009-09-30 16:06,1.618,0.029,"0,0,0,0",v
2009-09-30 16:12,1.628,0.029,"0,0,0,0",v
2009-09-30 16:18,1.546,0.05,"0,0,0,0",v
2009-09-30 16:24,1.495,0.036,"0,0,0,0",v
2009-09-30 16:30,1.676,0.042,"0,0,0,0",v
2009-09-30 16:36,1.548,0.037,"0,0,0,0",v
2009-09-30 16:42,1.417,0.037,"0,0,0,0",v
2009-09-30 16:48,1.645,0.034,"0,0,0,0",v
2009-09-30 16:54,1.535,0.065,"0,0,0,0",v
2009-09-30 17:00,1.388,0.039,"0,0,0,0",v
2009-09-30 17:06,1.618,0.028,"0,0,0,0",v
2009-09-30 17:12,1.499,0.029,"0,0,0,0",v
2009-09-30 17:18,1.342,0.033,"0,0,0,0",v
2009-09-30 17:24,1.52,0.038,"0,0,0,0",v
2009-09-30 17:30,1.455,0.056,"0,0,0,0",v
2009-09-30 17:36,1.372,0.031,"0,0,0,0",v
2009-09-30 17:42,1.422,0.053,"0,0,0,0",v
2009-09-30 17:48,1.423,0.042,"0,0,0,0",v
2009-09-30 17:54,1.307,0.042,"0,0,0,0",v
2009-09-30 18:00,1.386,0.051,"0,0,0,0",v
2009-09-30 18:06,1.365,0.043,"0,0,0,0",v
2009-09-30 18:12,1.274,0.026,"0,0,0,0",v
2009-09-30 18:18,1.316,0.046,"0,0,0,0",v
2009-09-30 18:24,1.34,0.03,"0,0,0,0",v
2009-09-30 18:30,1.171,0.025,"0,0,0,0",v
2009-09-30 18:36,1.298,0.023,"0,0,0,0",v
2009-09-30 18:42,1.245,0.038,"0,0,0,0",v
2009-09-30 18:48,1.176,0.038,"0,0,0,0",v
2009-09-30 18:54,1.233,0.045,"0,0,0,0",v
2009-09-30 19:00,1.18,0.031,"0,0,0,0",v
2009-09-30 19:06,1.112,0.031,"0,0,0,0",v
2009-09-30 19:12,1.182,0.031,"0,0,0,0",v
2009-09-30 19:18,1.126,0.032,"0,0,0,0",v
2009-09-30 19:24,1.095,0.039,"0,0,0,0",v
2009-09-30 19:30,1.098,0.029,"0,0,0,0",v
2009-09-30 19:36,1.124,0.025,"0,0,0,0",v
2009-09-30 19:42,1.003,0.038,"0,0,0,0",v
2009-09-30 19:48,1.099,0.035,"0,0,0,0",v
2009-09-30 19:54,1.036,0.0,"0,0,0,0",v
2009-09-30 20:00,0.984,0.026,"0,0,0,0",v
2009-09-30 20:06,1.025,0.033,"0,0,0,0",v
2009-09-30 20:12,1.007,0.044,"0,0,0,0",v
2009-09-30 20:18,0.975,0.04,"0,0,0,0",v
2009-09-30 20:24,0.982,0.032,"0,0,0,0",v
2009-09-30 20:30,0.94,0.031,"0,0,0,0",v
2009-09-30 20:36,0.939,0.055,"0,0,0,0",v
2009-09-30 20:42,0.928,0.029,"0,0,0,0",v
2009-09-30 20:48,0.929,0.031,"0,0,0,0",v
2009-09-30 20:54,0.924,0.039,"0,0,0,0",v
2009-09-30 21:00,0.913,0.043,"0,0,0,0",v
2009-09-30 21:06,0.887,0.024,"0,0,0,0",v
2009-09-30 21:12,0.945,0.033,"0,0,0,0",v
2009-09-30 21:18,0.852,0.026,"0,0,0,0",v
2009-09-30 21:24,0.928,0.029,"0,0,0,0",v
2009-09-30 21:30,0.877,0.032,"0,0,0,0",v
2009-09-30 21:36,0.891,0.027,"0,0,0,0",v
2009-09-30 21:42,0.855,0.043,"0,0,0,0",v
2009-09-30 21:48,0.904,0.035,"0,0,0,0",v
2009-09-30 21:54,0.868,0.035,"0,0,0,0",v
2009-09-30 22:00,0.914,0.035,"0,0,0,0",v
2009-09-30 22:06,0.856,0.034,"0,0,0,0",v
2009-09-30 22:12,0.914,0.035,"0,0,0,0",v
2009-09-30 22:18,0.889,0.03,"0,0,0,0",v
2009-09-30 22:24,0.911,0.027,"0,0,0,0",v
