t,v,s,f,q
2009-09-30 22:30,1.244,0.036,"0,0,0,0",v
2009-09-30 22:36,1.254,0.033,"0,0,0,0",v
2009-09-30 22:42,1.247,0.037,"0,0,0,0",v
2009-09-30 22:48,1.268,0.032,"0,0,0,0",v
2009-09-30 22:54,1.243,0.035,"0,0,0,0",v
2009-09-30 23:00,1.289,0.03,"0,0,0,0",v
2009-09-30 23:06,1.238,0.028,"0,0,0,0",v
2009-09-30 23:12,1.299,0.03,"0,0,0,0",v
2009-09-30 23:18,1.265,0.026,"0,0,0,0",v
2009-09-30 23:24,1.284,0.031,"0,0,0,0",v
2009-09-30 23:30,1.285,0.036,"0,0,0,0",v
2009-09-30 23:36,1.271,0.042,"0,0,0,0",v
2009-09-30 23:42,1.307,0.035,"0,0,0,0",v
2009-09-30 23:48,1.266,0.039,"0,0,0,0",v
2009-09-30 23:54,1.323,0.037,"0,0,0,0",v
2009-10-01 00:00,1.252,0.034,"0,0,0,0",v
2009-10-01 00:06,1.334,0.032,"0,0,0,0",v
2009-10-01 00:12,1.246,0.031,"0,0,0,0",v
2009-10-01 00:18,1.326,0.036,"0,0,0,0",v
2009-10-01 00:24,1.279,0.04,"0,0,0,0",v
2009-10-01 00:30,1.289,0.035,"0,0,0,0",v
2009-10-01 00:36,1.324,0.039,"0,0,0,0",v
2009-10-01 00:42,1.261,0.036,"0,0,0,0",v
2009-10-01 00:48,1.317,0.032,"0,0,0,0",v
2009-10-01 00:54,1.3,0.035,"0,0,0,0",v
2009-10-01 01:00,1.287,0.028,"0,0,0,0",v
2009-10-01 01:06,1.315,0.039,"0,0,0,0",v
2009-10-01 01:12,1.29,0.034,"0,0,0,0",v
2009-10-01 01:18,1.309,0.034,"0,0,0,0",v
2009-10-01 01:24,1.284,0.036,"0,0,0,0",v
2009-10-01 01:30,1.328,0.033,"0,0,0,0",v
2009-10-01 01:36,1.267,0.029,"0,0,0,0",v
2009-10-01 01:42,1.335,0.029,"0,0,0,0",v
2009-10-01 01:48,1.271,0.034,"0,0,0,0",v
2009-10-01 01:54,1.276,0.0,"1,0,0,0",v
2009-10-01 02:00,1.282,0.0,"0,0,0,0",v
2009-10-01 02:06,1.306,0.036,"0,0,0,0",v
2009-10-01 02:12,1.292,0.031,"0,0,0,0",v
2009-10-01 02:18,1.296,0.035,"0,0,0,0",v
2009-10-01 02:24,1.3,0.031,"0,0,0,0",v
2009-10-01 02:30,1.267,0.037,"0,0,0,0",v
2009-10-01 02:36,1.316,0.035,"0,0,0,0",v
2009-10-01 02:42,1.256,0.033,"0,0,0,0",v
2009-10-01 02:48,1.303,0.035,"0,0,0,0",v
2009-10-01 02:54,1.265,0.03,"0,0,0,0",v
2009-10-01 03:00,1.286,0.034,"0,0,0,0",v
2009-10-01 03:06,1.273,0.032,"0,0,0,0",v
2009-10-01 03:12,1.272,0.035,"0,0,0,0",v
2009-10-01 03:18,1.28,0.029,"0,0,0,0",v
2009-10-01 03:24,1.252,0.032,"0,0,0,0",v
2009-10-01 03:30,1.279,0.032,"0,0,0,0",v
2009-10-01 03:36,1.244,0.033,"0,0,0,0",v
2009-10-01 03:42,1.258,0.037,"0,0,0,0",v
2009-10-01 03:48,1.249,0.033,"0,0,0,0",v
2009-10-01 03:54,1.236,0.035,"0,0,0,0",v
2009-10-01 04:00,1.252,0.032,"0,0,0,0",v
2009-10-01 04:06,1.21,0.031,"0,0,0,0",v
2009-10-01 04:12,1.25,0.03,"0,0,0,0",v
2009-10-01 04:18,1.202,0.031,"0,0,0,0",v
2009-10-01 04:24,1.238,0.033,"0,0,0,0",v
2009-10-01 04:30,1.209,0.027,"0,0,0,0",v
2009-10-01 04:36,1.211,0.03,"0,0,0,0",v
2009-10-01 04:42,1.217,0.032,"0,0,0,0",v
2009-10-01 04:48,1.189,0.026,"0,0,0,0",v
2009-10-01 04:54,1.211,0.024,"0,0,0,0",v
2009-10-01 05:00,1.176,0.028,"0,0,0,0",v
2009-10-01 05:06,1.226,0.029,"0,0,0,0",v
2009-10-01 05:12,1.154,0.029,"0,0,0,0",v
2009-10-01 05:18,1.229,0.031,"0,0,0,0",v
2009-10-01 05:24,1.142,0.033,"0,0,0,0",v
2009-10-01 05:30,1.183,0.028,"0,0,0,0",v
2009-10-01 05:36,1.168,0.032,"0,0,0,0",v
2009-10-01 05:42,1.157,0.026,"0,0,0,0",v
2009-10-01 05:48,1.135,0.028,"0,0,0,0",v
2009-10-01 05:54,1.157,0.028,"0,0,0,0",v
2009-10-01 06:00,1.117,0.029,"0,0,0,0",v
2009-10-01 06:06,1.129,0.028,"0,0,0,0",v
2009-10-01 06:12,1.126,0.028,"0,0,0,0",v
2009-10-01 06:18,1.105,0.029,"0,0,0,0",v
2009-10-01 06:24,1.13,0.032,"0,0,0,0",v
2009-10-01 06:30,1.098,0.026,"0,0,0,0",v
2009-10-01 06:36,1.128,0.023,"0,0,0,0",v
2009-10-01 06:42,1.103,0.027,"0,0,0,0",v
2009-10-01 06:48,1.123,0.031,"0,0,0,0",v
2009-10-01 06:54,1.099,0.032,"0,0,0,0",v
2009-10-01 07:00,1.118,0.029,"0,0,0,0",v
2009-10-01 07:06,1.107,0.028,"0,0,0,0",v
2009-10-01 07:12,1.108,0.032,"0,0,0,0",v
2009-10-01 07:18,1.102,0.03,"0,0,0,0",v
2009-10-01 07:24,1.101,0.027,"0,0,0,0",v
2009-10-01 07:30,1.087,0.032,"0,0,0,0",v
2009-10-01 07:36,1.11,0.029,"0,0,0,0",v
2009-10-01 07:42,1.077,0.033,"0,0,0,0",v
2009-10-01 07:48,1.125,0.03,"0,0,0,0",v
2009-10-01 07:54,1.062,0.028,"0,0,0,0",v
2009-10-01 08:00,1.125,0.033,"0,0,0,0",v
2009-10-01 08:06,1.079,0.027,"0,0,0,0",v
2009-10-01 08:12,1.104,0.025,"0,0,0,0",v
2009-10-01 08:18,1.113,0.027,"0,0,0,0",v
2009-10-01 08:24,1.1,0.029,"0,0,0,0",v
2009-10-01 08:30,1.125,0.031,"0,0,0,0",v
2009-10-01 08:36,1.098,0.031,"0,0,0,0",v
2009-10-01 08:42,1.148,0.033,"0,0,0,0",v
2009-10-01 08:48,1.087,0.028,"0,0,0,0",v
2009-10-01 08:54,1.157,0.033,"0,0,0,0",v
2009-10-01 09:00,1.099,0.026,"0,0,0,0",v
2009-10-01 09:06,1.147,0.03,"0,0,0,0",v
2009-10-01 09:12,1.128,0.027,"0,0,0,0",v
2009-10-01 09:18,1.133,0.033,"0,0,0,0",v
2009-10-01 09:24,1.152,0.03,"0,0,0,0",v
2009-10-01 09:30,1.138,0.03,"0,0,0,0",v
2009-10-01 09:36,1.161,0.024,"0,0,0,0",v
2009-10-01 09:42,1.157,0.032,"0,0,0,0",v
2009-10-01 09:48,1.174,0.031,"0,0,0,0",v
2009-10-01 09:54,1.142,0.031,"0,0,0,0",v
2009-10-01 10:00,1.196,0.028,"0,0,0,0",v
2009-10-01 10:06,1.168,0.029,"0,0,0,0",v
2009-10-01 10:12,1.175,0.032,"0,0,0,0",v
2009-10-01 10:18,1.19,0.033,"0,0,0,0",v
2009-10-01 10:24,1.184,0.031,"0,0,0,0",v
2009-10-01 10:30,1.206,0.032,"0,0,0,0",v
2009-10-01 10:36,1.205,0.033,"0,0,0,0",v
2009-10-01 10:42,1.194,0.031,"0,0,0,0",v
2009-10-01 10:48,1.228,0.035,"0,0,0,0",v
2009-10-01 10:54,1.187,0.031,"0,0,0,0",v
2009-10-01 11:00,1.226,0.035,"0,0,0,0",v
2009-10-01 11:06,1.209,0.036,"0,0,0,0",v
2009-10-01 11:12,1.235,0.031,"0,0,0,0",v
2009-10-01 11:18,1.202,0.031,"0,0,0,0",v
2009-10-01 11:24,1.248,0.03,"0,0,0,0",v
2009-10-01 11:30,1.196,0.034,"0,0,0,0",v
2009-10-01 11:36,1.252,0.032,"0,0,0,0",v
2009-10-01 11:42,1.212,0.042,"0,0,0,0",v
2009-10-01 11:48,1.239,0.038,"0,0,0,0",v
2009-10-01 11:54,1.236,0.035,"0,0,0,0",v
2009-10-01 12:00,1.223,0.029,"0,0,0,0",v
2009-10-01 12:06,1.266,0.033,"0,0,0,0",v
2009-10-01 12:12,1.213,0.031,"0,0,0,0",v
2009-10-01 12:18,1.267,0.035,"0,0,0,0",v
2009-10-01 12:24,1.226,0.027,"0,0,0,0",v
2009-10-01 12:30,1.249,0.035,"0,0,0,0",v
2009-10-01 12:36,1.251,0.033,"0,0,0,0",v
2009-10-01 12:42,1.237,0.038,"0,0,0,0",v
2009-10-01 12:48,1.255,0.037,"0,0,0,0",v
2009-10-01 12:54,1.242,0.03,"0,0,0,0",v
2009-10-01 13:00,1.263,0.033,"0,0,0,0",v
2009-10-01 13:06,1.239,0.035,"0,0,0,0",v
2009-10-01 13:12,1.271,0.037,"0,0,0,0",v
2009-10-01 13:18,1.241,0.041,"0,0,0,0",v
2009-10-01 13:24,1.256,0.035,"0,0,0,0",v
2009-10-01 13:30,1.251,0.035,"0,0,0,0",v
2009-10-01 13:36,1.239,0.036,"0,0,0,0",v
2009-10-01 13:42,1.267,0.033,"0,0,0,0",v
2009-10-01 13:48,1.229,0.034,"0,0,0,0",v
2009-10-01 13:54,1.26,0.035,"0,0,0,0",v
2009-10-01 14:00,1.243,0.031,"0,0,0,0",v
2009-10-01 14:06,1.241,0.032,"0,0,0,0",v
2009-10-01 14:12,1.239,0.036,"0,0,0,0",v
2009-10-01 14:18,1.253,0.037,"0,0,0,0",v
2009-10-01 14:24,1.233,0.036,"0,0,0,0",v
2009-10-01 14:30,1.253,0.03,"0,0,0,0",v
2009-10-01 14:36,1.225,0.038,"0,0,0,0",v
2009-10-01 14:42,1.254,0.036,"0,0,0,0",v
2009-10-01 14:48,1.231,0.032,"0,0,0,0",v
2009-10-01 14:54,1.239,0.033,"0,0,0,0",v
2009-10-01 15:00,1.223,0.03,"0,0,0,0",v
2009-10-01 15:06,1.242,0.029,"0,0,0,0",v
2009-10-01 15:12,1.209,0.027,"0,0,0,0",v
2009-10-01 15:18,1.241,0.027,"0,0,0,0",v
2009-10-01 15:24,1.208,0.032,"0,0,0,0",v
2009-10-01 15:30,1.223,0.032,"0,0,0,0",v
2009-10-01 15:36,1.214,0.028,"0,0,0,0",v
2009-10-01 15:42,1.205,0.032,"0,0,0,0",v
2009-10-01 15:48,1.213,0.035,"0,0,0,0",v
2009-10-01 15:54,1.197,0.035,"0,0,0,0",v
2009-10-01 16:00,1.191,0.034,"0,0,0,0",v
2009-10-01 16:06,1.206,0.032,"0,0,0,0",v
2009-10-01 16:12,1.176,0.03,"0,0,0,0",v
2009-10-01 16:18,1.189,0.037,"0,0,0,0",v
2009-10-01 16:24,1.184,0.034,"0,0,0,0",v
2009-10-01 16:30,1.169,0.032,"0,0,0,0",v
2009-10-01 16:36,1.17,0.029,"0,0,0,0",v
2009-10-01 16:42,1.157,0.031,"0,0,0,0",v
2009-10-01 16:48,1.157,0.032,"0,0,0,0",v
2009-10-01 16:54,1.149,0.028,"0,0,0,0",v
2009-10-01 17:00,1.142,0.031,"0,0,0,0",v
2009-10-01 17:06,1.15,0.029,"0,0,0,0",v
2009-10-01 17:12,1.123,0.031,"0,0,0,0",v
2009-10-01 17:18,1.142,0.03,"0,0,0,0",v
2009-10-01 17:24,1.124,0.025,"0,0,0,0",v
2009-10-01 17:30,1.128,0.029,"0,0,0,0",v
2009-10-01 17:36,1.121,0.035,"0,0,0,0",v
2009-10-01 17:42,1.117,0.029,"0,0,0,0",v
2009-10-01 17:48,1.107,0.03,"0,0,0,0",v
2009-10-01 17:54,1.11,0.031,"0,0,0,0",v
2009-10-01 18:00,1.115,0.031,"0,0,0,0",v
2009-10-01 18:06,1.095,0.03,"0,0,0,0",v
2009-10-01 18:12,1.114,0.031,"0,0,0,0",v
2009-10-01 18:18,1.078,0.027,"0,0,0,0",v
2009-10-01 18:24,1.117,0.029,"0,0,0,0",v
2009-10-01 18:30,1.076,0.027,"0,0,0,0",v
2009-10-01 18:36,1.118,0.03,"0,0,0,0",v
2009-10-01 18:42,1.068,0.027,"0,0,0,0",v
2009-10-01 18:48,1.106,0.032,"0,0,0,0",v
2009-10-01 18:54,1.081,0.027,"0,0,0,0",v
2009-10-01 19:00,1.091,0.029,"0,0,0,0",v
2009-10-01 19:06,1.092,0.028,"0,0,0,0",v
2009-10-01 19:12,1.085,0.031,"0,0,0,0",v
2009-10-01 19:18,1.086,0.031,"0,0,0,0",v
2009-10-01 19:24,1.104,0.026,"0,0,0,0",v
2009-10-01 19:30,1.079,0.031,"0,0,0,0",v
2009-10-01 19:36,1.103,0.028,"0,0,0,0",v
2009-10-01 19:42,1.089,0.023,"0,0,0,0",v
2009-10-01 19:48,1.102,0.029,"0,0,0,0",v
2009-10-01 19:54,1.101,0.032,"0,0,0,0",v
2009-10-01 20:00,1.109,0.031,"0,0,0,0",v
2009-10-01 20:06,1.102,0.028,"0,0,0,0",v
2009-10-01 20:12,1.108,0.032,"0,0,0,0",v
2009-10-01 20:18,1.119,0.031,"0,0,0,0",v
2009-10-01 20:24,1.097,0.033,"0,0,0,0",v
2009-10-01 20:30,1.133,0.033,"0,0,0,0",v
2009-10-01 20:36,1.104,0.028,"0,0,0,0",v
2009-10-01 20:42,1.126,0.033,"0,0,0,0",v
2009-10-01 20:48,1.107,0.027,"0,0,0,0",v
2009-10-01 20:54,1.129,0.026,"0,0,0,0",v
2009-10-01 21:00,1.112,0.029,"0,0,0,0",v
2009-10-01 21:06,1.126,0.029,"0,0,0,0",v
2009-10-01 21:12,1.126,0.028,"0,0,0,0",v
2009-10-01 21:18,1.122,0.031,"0,0,0,0",v
2009-10-01 21:24,1.154,0.031,"0,0,0,0",v
2009-10-01 21:30,1.108,0.037,"0,0,0,0",v
2009-10-01 21:36,1.172,0.034,"0,0,0,0",v
2009-10-01 21:42,1.122,0.032,"0,0,0,0",v
2009-10-01 21:48,1.151,0.026,"0,0,0,0",v
2009-10-01 21:54,1.155,0.028,"0,0,0,0",v
2009-10-01 22:00,1.146,0.032,"0,0,0,0",v
2009-10-01 22:06,1.162,0.031,"0,0,0,0",v
2009-10-01 22:12,1.162,0.037,"0,0,0,0",v
2009-10-01 22:18,1.165,0.028,"0,0,0,0",v
2009-10-01 22:24,1.166,0.028,"0,0,0,0",v
2009-10-01 22:30,1.182,0.028,"0,0,0,0",v
2009-10-01 22:36,1.172,0.035,"0,0,0,0",v
2009-10-01 22:42,1.17,0.03,"0,0,0,0",v
2009-10-01 22:48,1.201,0.028,"0,0,0,0",v
2009-10-01 22:54,1.17,0.032,"0,0,0,0",v
2009-10-01 23:00,1.201,0.03,"0,0,0,0",v
2009-10-01 23:06,1.205,0.033,"0,0,0,0",v
2009-10-01 23:12,1.18,0.033,"0,0,0,0",v
2009-10-01 23:18,1.235,0.034,"0,0,0,0",v
2009-10-01 23:24,1.179,0.03,"0,0,0,0",v
2009-10-01 23:30,1.236,0.03,"0,0,0,0",v
2009-10-01 23:36,1.207,0.033,"0,0,0,0",v
2009-10-01 23:42,1.232,0.032,"0,0,0,0",v
2009-10-01 23:48,1.209,0.034,"0,0,0,0",v
2009-10-01 23:54,1.24,0.032,"0,0,0,0",v
