t,v,s,f,q
2009-09-29 06:06,1.367,0.022,"0,0,0,0",v
2009-09-29 06:12,1.382,0.028,"0,0,0,0",v
2009-09-29 06:18,1.382,0.025,"0,0,0,0",v
2009-09-29 06:24,1.382,0.023,"0,0,0,0",v
2009-09-29 06:30,1.387,0.024,"0,0,0,0",v
2009-09-29 06:36,1.391,0.029,"0,0,0,0",v
2009-09-29 06:42,1.388,0.025,"0,0,0,0",v
2009-09-29 06:48,1.404,0.021,"0,0,0,0",v
2009-09-29 06:54,1.41,0.025,"0,0,0,0",v
2009-09-29 07:00,1.423,0.023,"0,0,0,0",v
2009-09-29 07:06,1.428,0.024,"0,0,0,0",v
2009-09-29 07:12,1.417,0.024,"0,0,0,0",v
2009-09-29 07:18,1.427,0.019,"0,0,0,0",v
2009-09-29 07:24,1.438,0.024,"0,0,0,0",v
2009-09-29 07:30,1.446,0.024,"0,0,0,0",v
2009-09-29 07:36,1.458,0.026,"0,0,0,0",v
2009-09-29 07:42,1.462,0.024,"0,0,0,0",v
2009-09-29 07:48,1.437,0.027,"0,0,0,0",v
2009-09-29 07:54,1.452,0.026,"0,0,0,0",v
2009-09-29 08:00,1.491,0.021,"0,0,0,0",v
2009-09-29 08:06,1.484,0.025,"0,0,0,0",v
2009-09-29 08:12,1.484,0.02,"0,0,0,0",v
2009-09-29 08:18,1.492,0.019,"0,0,0,0",v
2009-09-29 08:24,1.483,0.027,"0,0,0,0",v
2009-09-29 08:30,1.501,0.024,"0,0,0,0",v
2009-09-29 08:36,1.521,0.025,"0,0,0,0",v
2009-09-29 08:42,1.506,0.024,"0,0,0,0",v
2009-09-29 08:48,1.506,0.028,"0,0,0,0",v
2009-09-29 08:54,1.518,0.022,"0,0,0,0",v
2009-09-29 09:00,1.527,0.024,"0,0,0,0",v
2009-09-29 09:06,1.541,0.026,"0,0,0,0",v
2009-09-29 09:12,1.538,0.021,"0,0,0,0",v
2009-09-29 09:18,1.535,0.022,"0,0,0,0",v
2009-09-29 09:24,1.56,0.024,"0,0,0,0",v
2009-09-29 09:30,1.554,0.023,"0,0,0,0",v
2009-09-29 09:36,1.559,0.024,"0,0,0,0",v
2009-09-29 09:42,1.577,0.023,"0,0,0,0",v
2009-09-29 09:48,1.558,0.02,"0,0,0,0",v
2009-09-29 09:54,1.555,0.025,"0,0,0,0",v
2009-09-29 10:00,1.577,0.021,"0,0,0,0",v
2009-09-29 10:06,1.579,0.024,"0,0,0,0",v
2009-09-29 10:12,1.57,0.023,"0,0,0,0",v
2009-09-29 10:18,1.583,0.023,"0,0,0,0",v
2009-09-29 10:24,1.568,0.025,"0,0,0,0",v
2009-09-29 10:30,1.573,0.026,"0,0,0,0",v
2009-09-29 10:36,1.582,0.026,"0,0,0,0",v
2009-09-29 10:42,1.579,0.022,"0,0,0,0",v
2009-09-29 10:48,1.564,0.024,"0,0,0,0",v
2009-09-29 10:54,1.566,0.02,"0,0,0,0",v
2009-09-29 11:00,1.576,0.029,"0,0,0,0",v
2009-09-29 11:06,1.572,0.025,"0,0,0,0",v
2009-09-29 11:12,1.557,0.025,"0,0,0,0",v
2009-09-29 11:18,1.566,0.03,"0,0,0,0",v
2009-09-29 11:24,1.566,0.022,"0,0,0,0",v
2009-09-29 11:30,1.554,0.028,"0,0,0,0",v
2009-09-29 11:36,1.572,0.024,"0,0,0,0",v
2009-09-29 11:42,1.543,0.025,"0,0,0,0",v
2009-09-29 11:48,1.529,0.023,"0,0,0,0",v
2009-09-29 11:54,1.548,0.022,"0,0,0,0",v
2009-09-29 12:00,1.548,0.021,"0,0,0,0",v
2009-09-29 12:06,1.516,0.023,"0,0,0,0",v
2009-09-29 12:12,1.528,0.022,"0,0,0,0",v
2009-09-29 12:18,1.511,0.025,"0,0,0,0",v
2009-09-29 12:24,1.512,0.027,"0,0,0,0",v
2009-09-29 12:30,1.524,0.025,"0,0,0,0",v
2009-09-29 12:36,1.498,0.025,"0,0,0,0",v
2009-09-29 12:42,1.487,0.02,"0,0,0,0",v
2009-09-29 12:48,1.492,0.026,"0,0,0,0",v
2009-09-29 12:54,1.497,0.02,"0,0,0,0",v
2009-09-29 13:00,1.481,0.024,"0,0,0,0",v
2009-09-29 13:06,1.476,0.024,"0,0,0,0",v
2009-09-29 13:12,1.45,0.024,"0,0,0,0",v
2009-09-29 13:18,1.467,0.029,"0,0,0,0",v
2009-09-29 13:24,1.46,0.024,"0,0,0,0",v
2009-09-29 13:30,1.43,0.023,"0,0,0,0",v
2009-09-29 13:36,1.451,0.024,"0,0,0,0",v
2009-09-29 13:42,1.414,0.026,"0,0,0,0",v
2009-09-29 13:48,1.415,0.025,"0,0,0,0",v
2009-09-29 13:54,1.42,0.024,"0,0,0,0",v
2009-09-29 14:00,1.404,0.027,"0,0,0,0",v
2009-09-29 14:06,1.4,0.021,"0,0,0,0",v
2009-09-29 14:12,1.396,0.023,"0,0,0,0",v
2009-09-29 14:18,1.387,0.021,"0,0,0,0",v
2009-09-29 14:24,1.366,0.02,"0,0,0,0",v
2009-09-29 14:30,1.396,0.022,"0,0,0,0",v
2009-09-29 14:36,1.37,0.021,"0,0,0,0",v
2009-09-29 14:42,1.371,0.022,"0,0,0,0",v
2009-09-29 14:48,1.353,0.02,"0,0,0,0",v
2009-09-29 14:54,1.356,0.025,"0,0,0,0",v
2009-09-29 15:00,1.368,0.023,"0,0,0,0",v
2009-09-29 15:06,1.361,0.027,"0,0,0,0",v
2009-09-29 15:12,1.347,0.023,"0,0,0,0",v
2009-09-29 15:18,1.325,0.022,"0,0,0,0",v
2009-09-29 15:24,1.346,0.022,"0,0,0,0",v
2009-09-29 15:30,1.35,0.023,"0,0,0,0",v
2009-09-29 15:36,1.346,0.024,"0,0,0,0",v
2009-09-29 15:42,1.323,0.022,"0,0,0,0",v
2009-09-29 15:48,1.337,0.021,"0,0,0,0",v
2009-09-29 15:54,1.339,0.022,"0,0,0,0",v
2009-09-29 16:00,1.328,0.024,"0,0,0,0",v
2009-09-29 16:06,1.334,0.028,"0,0,0,0",v
2009-09-29 16:12,1.351,0.021,"0,0,0,0",v
2009-09-29 16:18,1.332,0.023,"0,0,0,0",v
2009-09-29 16:24,1.327,0.023,"0,0,0,0",v
2009-09-29 16:30,1.335,0.026,"0,0,0,0",v
2009-09-29 16:36,1.349,0.029,"0,0,0,0",v
2009-09-29 16:42,1.345,0.022,"0,0,0,0",v
2009-09-29 16:48,1.354,0.021,"0,0,0,0",v
2009-09-29 16:54,1.357,0.024,"0,0,0,0",v
2009-09-29 17:00,1.339,0.023,"0,0,0,0",v
2009-09-29 17:06,1.365,0.026,"0,0,0,0",v
2009-09-29 17:12,1.371,0.025,"0,0,0,0",v
2009-09-29 17:18,1.375,0.023,"0,0,0,0",v
2009-09-29 17:24,1.376,0.023,"0,0,0,0",v
2009-09-29 17:30,1.389,0.027,"0,0,0,0",v
2009-09-29 17:36,1.382,0.023,"0,0,0,0",v
2009-09-29 17:42,1.407,0.024,"0,0,0,0",v
2009-09-29 17:48,1.421,0.024,"0,0,0,0",v
2009-09-29 17:54,1.423,0.02,"0,0,0,0",v
2009-09-29 18:00,1.424,0.025,"0,0,0,0",v
2009-09-29 18:06,1.437,0.025,"0,0,0,0",v
2009-09-29 18:12,1.451,0.025,"0,0,0,0",v
2009-09-29 18:18,1.463,0.024,"0,0,0,0",v
2009-09-29 18:24,1.475,0.029,"0,0,0,0",v
2009-09-29 18:30,1.478,0.024,"0,0,0,0",v
2009-09-29 18:36,1.476,0.028,"0,0,0,0",v
2009-09-29 18:42,1.486,0.028,"0,0,0,0",v
2009-09-29 18:48,1.542,0.032,"0,0,0,0",v
2009-09-29 18:54,1.52,0.026,"0,0,0,0",v
2009-09-29 19:00,1.503,0.027,"0,0,0,0",v
2009-09-29 19:06,1.539,0.024,"0,0,0,0",v
2009-09-29 19:12,1.546,0.022,"0,0,0,0",v
2009-09-29 19:18,1.586,0.027,"0,0,0,0",v
2009-09-29 19:24,1.585,0.031,"0,0,0,0",v
2009-09-29 19:30,1.578,0.029,"0,0,0,0",v
2009-09-29 19:36,1.572,0.033,"0,0,0,0",v
2009-09-29 19:42,1.62,0.031,"0,0,0,0",v
2009-09-29 19:48,1.628,0.029,"0,0,0,0",v
2009-09-29 19:54,1.642,0.028,"0,0,0,0",v
2009-09-29 20:00,1.634,0.022,"0,0,0,0",v
2009-09-29 20:06,1.625,0.027,"0,0,0,0",v
2009-09-29 20:12,1.663,0.027,"0,0,0,0",v
2009-09-29 20:18,1.7,0.03,"0,0,0,0",v
2009-09-29 20:24,1.695,0.033,"0,0,0,0",v
2009-09-29 20:30,1.694,0.034,"0,0,0,0",v
2009-09-29 20:36,1.686,0.029,"0,0,0,0",v
2009-09-29 20:42,1.694,0.029,"0,0,0,0",v
2009-09-29 20:48,1.732,0.028,"0,0,0,0",v
2009-09-29 20:54,1.748,0.031,"0,0,0,0",v
2009-09-29 21:00,1.722,0.025,"0,0,0,0",v
2009-09-29 21:06,1.736,0.036,"0,0,0,0",v
2009-09-29 21:12,1.75,0.029,"0,0,0,0",v
2009-09-29 21:18,1.767,0.033,"0,0,0,0",v
2009-09-29 21:24,1.776,0.028,"0,0,0,0",v
2009-09-29 21:30,1.789,0.029,"0,0,0,0",v
2009-09-29 21:36,1.775,0.031,"0,0,0,0",v
2009-09-29 21:42,1.79,0.03,"0,0,0,0",v
2009-09-29 21:48,1.806,0.024,"0,0,0,0",v
2009-09-29 21:54,1.796,0.033,"0,0,0,0",v
2009-09-29 22:00,1.809,0.028,"0,0,0,0",v
2009-09-29 22:06,1.804,0.031,"0,0,0,0",v
2009-09-29 22:12,1.823,0.028,"0,0,0,0",v
2009-09-29 22:18,1.817,0.028,"0,0,0,0",v
2009-09-29 22:24,1.821,0.031,"0,0,0,0",v
2009-09-29 22:30,1.83,0.02,"0,0,0,0",v
2009-09-29 22:36,1.814,0.032,"0,0,0,0",v
2009-09-29 22:42,1.839,0.027,"0,0,0,0",v
2009-09-29 22:48,1.829,0.029,"0,0,0,0",v
2009-09-29 22:54,1.815,0.027,"0,0,0,0",v
2009-09-29 23:00,1.816,0.034,"0,0,0,0",v
2009-09-29 23:06,1.825,0.027,"0,0,0,0",v
2009-09-29 23:12,1.827,0.029,"0,0,0,0",v
2009-09-29 23:18,1.823,0.033,"0,0,0,0",v
2009-09-29 23:24,1.797,0.028,"0,0,0,0",v
2009-09-29 23:30,1.822,0.024,"0,0,0,0",v
2009-09-29 23:36,1.811,0.029,"0,0,0,0",v
2009-09-29 23:42,1.8,0.029,"0,0,0,0",v
2009-09-29 23:48,1.801,0.028,"0,0,0,0",v
2009-09-29 23:54,1.819,0.031,"0,0,0,0",v
2009-09-30 00:00,1.772,0.027,"0,0,0,0",v
2009-09-30 00:06,1.793,0.03,"0,0,0,0",v
2009-09-30 00:12,1.647,0.032,"0,0,0,0",v
2009-09-30 00:18,1.832,0.049,"0,0,1,0",v
2009-09-30 00:24,1.816,0.048,"0,0,1,0",v
2009-09-30 00:30,1.655,0.03,"0,0,0,0",v
2009-09-30 00:36,1.7,0.028,"0,0,1,0",v
2009-09-30 00:42,1.73,0.033,"0,0,0,0",v
2009-09-30 00:48,1.743,0.031,"0,0,0,0",v
2009-09-30 00:54,1.574,0.033,"0,0,0,0",v
2009-09-30 01:00,1.706,0.051,"0,0,1,0",v
2009-09-30 01:06,1.702,0.047,"0,0,1,0",v
2009-09-30 01:12,1.58,0.028,"0,0,0,0",v
2009-09-30 01:18,1.714,0.03,"0,0,1,0",v
2009-09-30 01:24,1.702,0.03,"0,0,1,0",v
2009-09-30 01:30,1.543,0.033,"0,0,0,0",v
2009-09-30 01:36,1.643,0.047,"0,0,1,0",v
2009-09-30 01:42,1.726,0.038,"0,0,1,0",v
2009-09-30 01:48,1.57,0.038,"0,0,0,0",v
2009-09-30 01:54,1.659,0.042,"0,0,1,0",v
2009-09-30 02:00,1.558,0.03,"0,0,1,0",v
2009-09-30 02:06,1.54,0.039,"0,0,1,0",v
2009-09-30 02:12,1.631,0.036,"0,0,0,0",v
2009-09-30 02:18,1.576,0.051,"0,0,1,0",v
2009-09-30 02:24,1.502,0.038,"0,0,0,0",v
2009-09-30 02:30,1.539,0.036,"0,0,0,0",v
2009-09-30 02:36,1.535,0.028,"0,0,0,0",v
2009-09-30 02:42,1.54,0.04,"0,0,0,0",v
2009-09-30 02:48,1.44,0.027,"0,0,0,0",v
2009-09-30 02:54,1.497,0.029,"0,0,1,0",v
2009-09-30 03:00,1.518,0.029,"0,0,0,0",v
2009-09-30 03:06,1.408,0.029,"0,0,0,0",v
2009-09-30 03:12,1.482,0.032,"0,0,1,0",v
2009-09-30 03:18,1.415,0.036,"0,0,1,0",v
2009-09-30 03:24,1.391,0.031,"0,0,0,0",v
2009-09-30 03:30,1.447,0.027,"0,0,0,0",v
2009-09-30 03:36,1.44,0.032,"0,0,0,0",v
2009-09-30 03:42,1.412,0.026,"0,0,0,0",v
2009-09-30 03:48,1.361,0.03,"0,0,0,0",v
2009-09-30 03:54,1.391,0.04,"0,0,0,0",v
2009-09-30 04:00,1.471,0.026,"0,0,0,0",v
2009-09-30 04:06,1.336,0.026,"0,0,1,0",v
2009-09-30 04:12,1.405,0.047,"0,0,1,0",v
2009-09-30 04:18,1.398,0.024,"0,0,1,0",v
2009-09-30 04:24,1.348,0.024,"0,0,0,0",v
2009-09-30 04:30,1.335,0.034,"0,0,0,0",v
2009-09-30 04:36,1.383,0.032,"0,0,0,0",v
2009-09-30 04:42,1.346,0.028,"0,0,0,0",v
2009-09-30 04:48,1.364,0.03,"0,0,0,0",v
2009-09-30 04:54,1.341,0.027,"0,0,0,0",v
2009-09-30 05:00,1.361,0.029,"0,0,0,0",v
2009-09-30 05:06,1.343,0.039,"0,0,0,0",v
2009-09-30 05:12,1.331,0.033,"0,0,0,0",v
2009-09-30 05:18,1.411,0.033,"0,0,0,0",v
2009-09-30 05:24,1.283,0.042,"0,0,1,0",v
2009-09-30 05:30,1.316,0.028,"0,0,1,0",v
2009-09-30 05:36,1.361,0.034,"0,0,0,0",v
2009-09-30 05:42,1.337,0.025,"0,0,0,0",v
2009-09-30 05:48,1.365,0.035,"0,0,0,0",v
2009-09-30 05:54,1.342,0.039,"0,0,0,0",v
2009-09-30 06:00,1.411,0.036,"0,0,0,0",v
2009-09-30 06:06,1.276,0.028,"0,0,1,0",v
2009-09-30 06:12,1.436,0.026,"0,0,1,0",v
2009-09-30 06:18,1.376,0.028,"0,0,1,0",v
2009-09-30 06:24,1.391,0.027,"0,0,1,0",v
2009-09-30 06:30,1.371,0.035,"0,0,0,0",v
2009-09-30 06:36,1.385,0.025,"0,0,0,0",v
2009-09-30 06:42,1.404,0.026,"0,0,0,0",v
2009-09-30 06:48,1.417,0.032,"0,0,0,0",v
2009-09-30 06:54,1.395,0.027,"0,0,0,0",v
2009-09-30 07:00,1.431,0.03,"0,0,0,0",v
2009-09-30 07:06,1.364,0.024,"0,0,0,0",v
2009-09-30 07:12,1.466,0.033,"0,0,1,0",v
2009-09-30 07:18,1.375,0.034,"0,0,1,0",v
2009-09-30 07:24,1.484,0.042,"0,0,1,0",v
2009-09-30 07:30,1.462,0.046,"0,0,1,0",v
2009-09-30 07:36,1.379,0.031,"0,0,0,0",v
2009-09-30 07:42,1.541,0.036,"0,0,1,0",v
2009-09-30 07:48,1.405,0.032,"0,0,1,0",v
2009-09-30 07:54,1.525,0.039,"0,0,1,0",v
2009-09-30 08:00,1.456,0.03,"0,0,1,0",v
2009-09-30 08:06,1.501,0.042,"0,0,1,0",v
2009-09-30 08:12,1.489,0.029,"0,0,0,0",v
2009-09-30 08:18,1.507,0.027,"0,0,0,0",v
2009-09-30 08:24,1.51,0.032,"0,0,0,0",v
2009-09-30 08:30,1.547,0.031,"0,0,0,0",v
2009-09-30 08:36,1.497,0.03,"0,0,0,0",v
2009-09-30 08:42,1.554,0.03,"0,0,0,0",v
2009-09-30 08:48,1.545,0.025,"0,0,0,0",v
2009-09-30 08:54,1.586,0.029,"0,0,0,0",v
2009-09-30 09:00,1.572,0.029,"0,0,0,0",v
2009-09-30 09:06,1.572,0.032,"0,0,0,0",v
2009-09-30 09:12,1.522,0.038,"0,0,0,0",v
2009-09-30 09:18,1.626,0.039,"0,0,0,0",v
2009-09-30 09:24,1.623,0.031,"0,0,1,0",v
2009-09-30 09:30,1.569,0.035,"0,0,0,0",v
2009-09-30 09:36,1.546,0.034,"0,0,0,0",v
2009-09-30 09:42,1.63,0.031,"0,0,0,0",v
2009-09-30 09:48,1.668,0.031,"0,0,0,0",v
2009-09-30 09:54,1.519,0.038,"0,0,0,0",v
2009-09-30 10:00,1.687,0.037,"0,0,1,0",v
2009-09-30 10:06,1.61,0.037,"0,0,1,0",v
2009-09-30 10:12,1.542,0.043,"0,0,1,0",v
2009-09-30 10:18,1.713,0.04,"0,0,0,0",v
2009-09-30 10:24,1.651,0.039,"0,0,1,0",v
2009-09-30 10:30,1.524,0.031,"0,0,0,0",v
2009-09-30 10:36,1.705,0.031,"0,0,1,0",v
2009-09-30 10:42,1.683,0.031,"0,0,1,0",v
2009-09-30 10:48,1.56,0.031,"0,0,0,0",v
2009-09-30 10:54,1.621,0.031,"0,0,1,0",v
2009-09-30 11:00,1.704,0.035,"0,0,0,0",v
2009-09-30 11:06,1.601,0.032,"0,0,0,0",v
2009-09-30 11:12,1.627,0.037,"0,0,1,0",v
2009-09-30 11:18,1.625,0.034,"0,0,0,0",v
2009-09-30 11:24,1.584,0.03,"0,0,0,0",v
2009-09-30 11:30,1.633,0.035,"0,0,0,0",v
2009-09-30 11:36,1.633,0.038,"0,0,0,0",v
2009-09-30 11:42,1.658,0.035,"0,0,0,0",v
2009-09-30 11:48,1.513,0.025,"0,0,0,0",v
2009-09-30 11:54,1.611,0.036,"0,0,1,0",v
2009-09-30 12:00,1.67,0.028,"0,0,1,0",v
2009-09-30 12:06,1.582,0.038,"0,0,0,0",v
2009-09-30 12:12,1.578,0.032,"0,0,0,0",v
2009-09-30 12:18,1.559,0.039,"0,0,0,0",v
2009-09-30 12:24,1.605,0.033,"0,0,0,0",v
2009-09-30 12:30,1.582,0.041,"0,0,0,0",v
2009-09-30 12:36,1.595,0.03,"0,0,0,0",v
2009-09-30 12:42,1.579,0.042,"0,0,0,0",v
2009-09-30 12:48,1.445,0.03,"0,0,0,0",v
2009-09-30 12:54,1.609,0.027,"0,0,1,0",v
2009-09-30 13:00,1.568,0.033,"0,0,1,0",v
2009-09-30 13:06,1.485,0.033,"0,0,0,0",v
2009-09-30 13:12,1.532,0.04,"0,0,0,0",v
2009-09-30 13:18,1.532,0.045,"0,0,0,0",v
2009-09-30 13:24,1.433,0.0,"0,0,0,0",v
2009-09-30 13:30,1.51,0.029,"0,0,1,0",v
2009-09-30 13:36,1.524,0.031,"0,0,0,0",v
2009-09-30 13:42,1.523,0.027,"0,0,0,0",v
2009-09-30 13:48,1.391,0.031,"0,0,0,0",v
2009-09-30 13:54,1.476,0.048,"0,0,1,0",v
2009-09-30 14:00,1.487,0.043,"0,0,1,0",v
2009-09-30 14:06,1.326,0.034,"0,0,0,0",v
2009-09-30 14:12,1.552,0.028,"0,0,1,0",v
2009-09-30 14:18,1.317,0.042,"0,0,1,0",v
2009-09-30 14:24,1.418,0.048,"0,0,1,0",v
2009-09-30 14:30,1.439,0.034,"0,0,1,0",v
2009-09-30 14:36,1.335,0.03,"0,0,0,0",v
2009-09-30 14:42,1.399,0.027,"0,0,1,0",v
2009-09-30 14:48,1.286,0.027,"0,0,1,0",v
2009-09-30 14:54,1.372,0.044,"0,0,1,0",v
2009-09-30 15:00,1.422,0.036,"0,0,0,0",v
2009-09-30 15:06,1.234,0.028,"0,0,0,0",v
2009-09-30 15:12,1.383,0.036,"0,0,1,0",v
2009-09-30 15:18,1.319,0.031,"0,0,1,0",v
2009-09-30 15:24,1.301,0.029,"0,0,1,0",v
2009-09-30 15:30,1.286,0.025,"0,0,0,0",v
2009-09-30 15:36,1.346,0.03,"0,0,0,0",v
2009-09-30 15:42,1.274,0.037,"0,0,0,0",v
2009-09-30 15:48,1.253,0.037,"0,0,0,0",v
2009-09-30 15:54,1.294,0.025,"0,0,0,0",v
2009-09-30 16:00,1.305,0.029,"0,0,0,0",v
2009-09-30 16:06,1.281,0.024,"0,0,0,0",v
2009-09-30 16:12,1.238,0.026,"0,0,0,0",v
2009-09-30 16:18,1.281,0.02,"0,0,0,0",v
2009-09-30 16:24,1.254,0.026,"0,0,0,0",v
2009-09-30 16:30,1.328,0.029,"0,0,0,0",v
2009-09-30 16:36,1.236,0.037,"0,0,1,0",v
2009-09-30 16:42,1.236,0.034,"0,0,1,0",v
2009-09-30 16:48,1.285,0.03,"0,0,0,0",v
2009-09-30 16:54,1.243,0.03,"0,0,0,0",v
2009-09-30 17:00,1.296,0.032,"0,0,0,0",v
2009-09-30 17:06,1.262,0.023,"0,0,0,0",v
2009-09-30 17:12,1.246,0.033,"0,0,0,0",v
2009-09-30 17:18,1.258,0.03,"0,0,0,0",v
2009-09-30 17:24,1.26,0.033,"0,0,0,0",v
2009-09-30 17:30,1.323,0.029,"0,0,0,0",v
2009-09-30 17:36,1.254,0.033,"0,0,0,0",v
2009-09-30 17:42,1.297,0.036,"0,0,0,0",v
2009-09-30 17:48,1.308,0.032,"0,0,0,0",v
2009-09-30 17:54,1.291,0.034,"0,0,0,0",v
2009-09-30 18:00,1.345,0.031,"0,0,0,0",v
2009-09-30 18:06,1.303,0.034,"0,0,0,0",v
2009-09-30 18:12,1.391,0.031,"0,0,0,0",v
2009-09-30 18:18,1.285,0.033,"0,0,1,0",v
2009-09-30 18:24,1.401,0.036,"0,0,1,0",v
2009-09-30 18:30,1.407,0.033,"0,0,1,0",v
2009-09-30 18:36,1.285,0.03,"0,0,0,0",v
2009-09-30 18:42,1.424,0.032,"0,0,1,0",v
2009-09-30 18:48,1.406,0.031,"0,0,1,0",v
2009-09-30 18:54,1.391,0.031,"0,0,0,0",v
2009-09-30 19:00,1.426,0.032,"0,0,0,0",v
2009-09-30 19:06,1.482,0.035,"0,0,0,0",v
2009-09-30 19:12,1.395,0.031,"0,0,0,0",v
2009-09-30 19:18,1.46,0.029,"0,0,1,0",v
2009-09-30 19:24,1.495,0.0,"0,0,0,0",v
2009-09-30 19:30,1.5,0.029,"0,0,0,0",v
2009-09-30 19:36,1.5,0.037,"0,0,0,0",v
2009-09-30 19:42,1.53,0.029,"0,0,0,0",v
2009-09-30 19:48,1.504,0.032,"0,0,0,0",v
2009-09-30 19:54,1.542,0.03,"0,0,0,0",v
2009-09-30 20:00,1.525,0.035,"0,0,0,0",v
2009-09-30 20:06,1.621,0.034,"0,0,0,0",v
2009-09-30 20:12,1.582,0.031,"0,0,0,0",v
2009-09-30 20:18,1.561,0.031,"0,0,0,0",v
2009-09-30 20:24,1.62,0.031,"0,0,0,0",v
2009-09-30 20:30,1.612,0.032,"0,0,0,0",v
2009-09-30 20:36,1.669,0.036,"0,0,0,0",v
2009-09-30 20:42,1.632,0.033,"0,0,0,0",v
2009-09-30 20:48,1.614,0.035,"0,0,0,0",v
2009-09-30 20:54,1.71,0.036,"0,0,0,0",v
2009-09-30 21:00,1.673,0.025,"0,0,0,0",v
2009-09-30 21:06,1.727,0.037,"0,0,0,0",v
2009-09-30 21:12,1.692,0.04,"0,0,0,0",v
2009-09-30 21:18,1.712,0.038,"0,0,0,0",v
2009-09-30 21:24,1.737,0.034,"0,0,0,0",v
2009-09-30 21:30,1.76,0.03,"0,0,0,0",v
2009-09-30 21:36,1.715,0.03,"0,0,0,0",v
2009-09-30 21:42,1.808,0.037,"0,0,0,0",v
2009-09-30 21:48,1.747,0.034,"0,0,1,0",v
2009-09-30 21:54,1.775,0.035,"0,0,0,0",v
2009-09-30 22:00,1.805,0.029,"0,0,0,0",v
2009-09-30 22:06,1.807,0.036,"0,0,0,0",v
2009-09-30 22:12,1.757,0.03,"0,0,0,0",v
2009-09-30 22:18,1.86,0.036,"0,0,0,0",v
2009-09-30 22:24,1.792,0.026,"0,0,1,0",v
2009-09-30 22:30,1.839,0.041,"0,0,1,0",v
