t,v,s,f,q
2009-09-29 05:18,1.296,0.009,"0,0,0,0",v
2009-09-29 05:24,1.303,0.009,"0,0,0,0",v
2009-09-29 05:30,1.297,0.01,"0,0,0,0",v
2009-09-29 05:36,1.293,0.011,"0,0,0,0",v
2009-09-29 05:42,1.298,0.01,"0,0,0,0",v
2009-09-29 05:48,1.306,0.01,"0,0,0,0",v
2009-09-29 05:54,1.299,0.01,"0,0,0,0",v
2009-09-29 06:00,1.3,0.01,"0,0,0,0",v
2009-09-29 06:06,1.31,0.01,"0,0,0,0",v
2009-09-29 06:12,1.304,0.009,"0,0,0,0",v
2009-09-29 06:18,1.313,0.011,"0,0,0,0",v
2009-09-29 06:24,1.311,0.011,"0,0,0,0",v
2009-09-29 06:30,1.312,0.01,"0,0,0,0",v
2009-09-29 06:36,1.315,0.008,"0,0,0,0",v
2009-09-29 06:42,1.323,0.009,"0,0,0,0",v
2009-09-29 06:48,1.316,0.01,"0,0,0,0",v
2009-09-29 06:54,1.321,0.013,"0,0,0,0",v
2009-09-29 07:00,1.322,0.013,"0,0,0,0",v
2009-09-29 07:06,1.325,0.013,"0,0,0,0",v
2009-09-29 07:12,1.323,0.015,"0,0,0,0",v
2009-09-29 07:18,1.311,0.014,"0,0,0,0",v
2009-09-29 07:24,1.321,0.014,"0,0,0,0",v
2009-09-29 07:30,1.322,0.014,"0,0,0,0",v
2009-09-29 07:36,1.334,0.013,"0,0,0,0",v
2009-09-29 07:42,1.331,0.012,"0,0,0,0",v
2009-09-29 07:48,1.341,0.011,"0,0,0,0",v
2009-09-29 07:54,1.339,0.012,"0,0,0,0",v
2009-09-29 08:00,1.344,0.011,"0,0,0,0",v
2009-09-29 08:06,1.355,0.01,"0,0,0,0",v
2009-09-29 08:12,1.351,0.012,"0,0,0,0",v
2009-09-29 08:18,1.359,0.012,"0,0,0,0",v
2009-09-29 08:24,1.372,0.011,"0,0,0,0",v
2009-09-29 08:30,1.379,0.012,"0,0,0,0",v
2009-09-29 08:36,1.386,0.013,"0,0,0,0",v
2009-09-29 08:42,1.378,0.015,"0,0,0,0",v
2009-09-29 08:48,1.391,0.011,"0,0,0,0",v
2009-09-29 08:54,1.394,0.013,"0,0,0,0",v
2009-09-29 09:00,1.401,0.013,"0,0,0,0",v
2009-09-29 09:06,1.4,0.011,"0,0,0,0",v
2009-09-29 09:12,1.406,0.013,"0,0,0,0",v
2009-09-29 09:18,1.408,0.013,"0,0,0,0",v
2009-09-29 09:24,1.417,0.012,"0,0,0,0",v
2009-09-29 09:30,1.422,0.013,"0,0,0,0",v
2009-09-29 09:36,1.419,0.01,"0,0,0,0",v
2009-09-29 09:42,1.43,0.012,"0,0,0,0",v
2009-09-29 09:48,1.435,0.012,"0,0,0,0",v
2009-09-29 09:54,1.439,0.012,"0,0,0,0",v
2009-09-29 10:00,1.441,0.011,"0,0,0,0",v
2009-09-29 10:06,1.445,0.012,"0,0,0,0",v
2009-09-29 10:12,1.457,0.012,"0,0,0,0",v
2009-09-29 10:18,1.454,0.013,"0,0,0,0",v
2009-09-29 10:24,1.459,0.013,"0,0,0,0",v
2009-09-29 10:30,1.442,0.019,"0,0,0,0",v
2009-09-29 10:36,1.471,0.012,"0,0,0,0",v
2009-09-29 10:42,1.481,0.014,"0,0,0,0",v
2009-09-29 10:48,1.46,0.013,"0,0,0,0",v
2009-09-29 10:54,1.478,0.016,"0,0,0,0",v
2009-09-29 11:00,1.48,0.014,"0,0,0,0",v
2009-09-29 11:06,1.473,0.013,"0,0,0,0",v
2009-09-29 11:12,1.465,0.014,"0,0,0,0",v
2009-09-29 11:18,1.463,0.014,"0,0,0,0",v
2009-09-29 11:24,1.477,0.015,"0,0,0,0",v
2009-09-29 11:30,1.479,0.015,"0,0,0,0",v
2009-09-29 11:36,1.465,0.013,"0,0,0,0",v
2009-09-29 11:42,1.475,0.014,"0,0,0,0",v
2009-09-29 11:48,1.473,0.014,"0,0,0,0",v
2009-09-29 11:54,1.465,0.015,"0,0,0,0",v
2009-09-29 12:00,1.468,0.012,"0,0,0,0",v
2009-09-29 12:06,1.466,0.014,"0,0,0,0",v
2009-09-29 12:12,1.465,0.012,"0,0,0,0",v
2009-09-29 12:18,1.47,0.014,"0,0,0,0",v
2009-09-29 12:24,1.465,0.013,"0,0,0,0",v
2009-09-29 12:30,1.462,0.013,"0,0,0,0",v
2009-09-29 12:36,1.461,0.011,"0,0,0,0",v
2009-09-29 12:42,1.454,0.014,"0,0,0,0",v
2009-09-29 12:48,1.451,0.013,"0,0,0,0",v
2009-09-29 12:54,1.446,0.014,"0,0,0,0",v
2009-09-29 13:00,1.439,0.013,"0,0,0,0",v
2009-09-29 13:06,1.44,0.014,"0,0,0,0",v
2009-09-29 13:12,1.427,0.015,"0,0,0,0",v
2009-09-29 13:18,1.429,0.014,"0,0,0,0",v
2009-09-29 13:24,1.423,0.012,"0,0,0,0",v
2009-09-29 13:30,1.424,0.014,"0,0,0,0",v
2009-09-29 13:36,1.423,0.015,"0,0,0,0",v
2009-09-29 13:42,1.41,0.011,"0,0,0,0",v
2009-09-29 13:48,1.413,0.014,"0,0,0,0",v
2009-09-29 13:54,1.399,0.012,"0,0,0,0",v
2009-09-29 14:00,1.404,0.014,"0,0,0,0",v
2009-09-29 14:06,1.393,0.015,"0,0,0,0",v
2009-09-29 14:12,1.396,0.015,"0,0,0,0",v
2009-09-29 14:18,1.398,0.012,"0,0,0,0",v
2009-09-29 14:24,1.385,0.015,"0,0,0,0",v
2009-09-29 14:30,1.389,0.014,"0,0,0,0",v
2009-09-29 14:36,1.379,0.015,"0,0,0,0",v
2009-09-29 14:42,1.368,0.014,"0,0,0,0",v
2009-09-29 14:48,1.381,0.017,"0,0,0,0",v
2009-09-29 14:54,1.355,0.023,"0,0,0,0",v
2009-09-29 15:00,1.36,0.013,"0,0,0,0",v
2009-09-29 15:06,1.367,0.014,"0,0,0,0",v
2009-09-29 15:12,1.352,0.013,"0,0,0,0",v
2009-09-29 15:18,1.351,0.014,"0,0,0,0",v
2009-09-29 15:24,1.344,0.014,"0,0,0,0",v
2009-09-29 15:30,1.341,0.014,"0,0,0,0",v
2009-09-29 15:36,1.344,0.014,"0,0,0,0",v
2009-09-29 15:42,1.344,0.014,"0,0,0,0",v
2009-09-29 15:48,1.338,0.012,"0,0,0,0",v
2009-09-29 15:54,1.344,0.013,"0,0,0,0",v
2009-09-29 16:00,1.344,0.014,"0,0,0,0",v
2009-09-29 16:06,1.328,0.014,"0,0,0,0",v
2009-09-29 16:12,1.325,0.012,"0,0,0,0",v
2009-09-29 16:18,1.329,0.012,"0,0,0,0",v
2009-09-29 16:24,1.328,0.012,"0,0,0,0",v
2009-09-29 16:30,1.317,0.011,"0,0,0,0",v
2009-09-29 16:36,1.321,0.012,"0,0,0,0",v
2009-09-29 16:42,1.326,0.013,"0,0,0,0",v
2009-09-29 16:48,1.333,0.014,"0,0,0,0",v
2009-09-29 16:54,1.333,0.013,"0,0,0,0",v
2009-09-29 17:00,1.331,0.013,"0,0,0,0",v
2009-09-29 17:06,1.344,0.013,"0,0,0,0",v
2009-09-29 17:12,1.34,0.013,"0,0,0,0",v
2009-09-29 17:18,1.33,0.014,"0,0,0,0",v
2009-09-29 17:24,1.355,0.013,"0,0,0,0",v
2009-09-29 17:30,1.358,0.012,"0,0,0,0",v
2009-09-29 17:36,1.362,0.012,"0,0,0,0",v
2009-09-29 17:42,1.365,0.012,"0,0,0,0",v
2009-09-29 17:48,1.369,0.013,"0,0,0,0",v
2009-09-29 17:54,1.379,0.016,"0,0,0,0",v
2009-09-29 18:00,1.384,0.013,"0,0,0,0",v
2009-09-29 18:06,1.386,0.012,"0,0,0,0",v
2009-09-29 18:12,1.382,0.014,"0,0,0,0",v
2009-09-29 18:18,1.391,0.012,"0,0,0,0",v
2009-09-29 18:24,1.403,0.014,"0,0,0,0",v
2009-09-29 18:30,1.409,0.011,"0,0,0,0",v
2009-09-29 18:36,1.422,0.012,"0,0,0,0",v
2009-09-29 18:42,1.424,0.012,"0,0,0,0",v
2009-09-29 18:48,1.436,0.011,"0,0,0,0",v
2009-09-29 18:54,1.443,0.012,"0,0,0,0",v
2009-09-29 19:00,1.447,0.012,"0,0,0,0",v
2009-09-29 19:06,1.457,0.012,"0,0,0,0",v
2009-09-29 19:12,1.456,0.012,"0,0,0,0",v
2009-09-29 19:18,1.47,0.011,"0,0,0,0",v
2009-09-29 19:24,1.474,0.013,"0,0,0,0",v
2009-09-29 19:30,1.479,0.012,"0,0,0,0",v
2009-09-29 19:36,1.479,0.011,"0,0,0,0",v
2009-09-29 19:42,1.482,0.012,"0,0,0,0",v
2009-09-29 19:48,1.493,0.012,"0,0,0,0",v
2009-09-29 19:54,1.5,0.012,"0,0,0,0",v
2009-09-29 20:00,1.512,0.01,"0,0,0,0",v
2009-09-29 20:06,1.521,0.01,"0,0,0,0",v
2009-09-29 20:12,1.523,0.012,"0,0,0,0",v
2009-09-29 20:18,1.533,0.013,"0,0,0,0",v
2009-09-29 20:24,1.537,0.013,"0,0,0,0",v
2009-09-29 20:30,1.549,0.012,"0,0,0,0",v
2009-09-29 20:36,1.557,0.012,"0,0,0,0",v
2009-09-29 20:42,1.567,0.011,"0,0,0,0",v
2009-09-29 20:48,1.573,0.008,"0,0,0,0",v
2009-09-29 20:54,1.592,0.013,"0,0,0,0",v
2009-09-29 21:00,1.585,0.013,"0,0,0,0",v
2009-09-29 21:06,1.594,0.012,"0,0,0,0",v
2009-09-29 21:12,1.602,0.013,"0,0,0,0",v
2009-09-29 21:18,1.61,0.012,"0,0,0,0",v
2009-09-29 21:24,1.618,0.016,"0,0,0,0",v
2009-09-29 21:30,1.614,0.012,"0,0,0,0",v
2009-09-29 21:36,1.635,0.012,"0,0,0,0",v
2009-09-29 21:42,1.647,0.014,"0,0,0,0",v
2009-09-29 21:48,1.645,0.013,"0,0,0,0",v
2009-09-29 21:54,1.656,0.012,"0,0,0,0",v
2009-09-29 22:00,1.664,0.014,"0,0,0,0",v
2009-09-29 22:06,1.668,0.014,"0,0,0,0",v
2009-09-29 22:12,1.671,0.014,"0,0,0,0",v
2009-09-29 22:18,1.673,0.013,"0,0,0,0",v
2009-09-29 22:24,1.681,0.015,"0,0,0,0",v
2009-09-29 22:30,1.687,0.015,"0,0,0,0",v
2009-09-29 22:36,1.683,0.013,"0,0,0,0",v
2009-09-29 22:42,1.703,0.014,"0,0,0,0",v
2009-09-29 22:48,1.71,0.013,"0,0,0,0",v
2009-09-29 22:54,1.697,0.015,"0,0,0,0",v
2009-09-29 23:00,1.713,0.011,"0,0,0,0",v
2009-09-29 23:06,1.715,0.013,"0,0,0,0",v
2009-09-29 23:12,1.718,0.012,"0,0,0,0",v
2009-09-29 23:18,1.721,0.014,"0,0,0,0",v
2009-09-29 23:24,1.728,0.013,"0,0,0,0",v
2009-09-29 23:30,1.733,0.014,"0,0,0,0",v
2009-09-29 23:36,1.733,0.017,"0,0,0,0",v
2009-09-29 23:42,1.757,0.015,"0,0,0,0",v
2009-09-29 23:48,1.758,0.016,"0,0,0,0",v
2009-09-29 23:54,1.695,0.016,"0,0,0,0",v
2009-09-30 00:00,1.767,0.013,"0,0,0,0",v
2009-09-30 00:06,1.722,0.013,"0,0,1,0",v
2009-09-30 00:12,1.679,0.015,"0,0,0,0",v
2009-09-30 00:18,1.748,0.016,"0,0,0,0",v
2009-09-30 00:24,1.788,0.05,"0,0,0,0",v
2009-09-30 00:30,1.608,0.051,"0,0,0,0",v
2009-09-30 00:36,1.749,0.051,"0,0,1,0",v
2009-09-30 00:42,1.769,0.054,"0,0,1,0",v
2009-09-30 00:48,1.59,0.035,"0,0,0,0",v
2009-09-30 00:54,1.731,0.012,"0,0,1,0",v
2009-09-30 01:00,1.665,0.02,"0,0,1,0",v
2009-09-30 01:06,1.72,0.045,"0,0,1,0",v
2009-09-30 01:12,1.632,0.064,"0,0,1,0",v
2009-09-30 01:18,1.703,0.04,"0,0,1,0",v
2009-09-30 01:24,1.676,0.022,"0,0,1,0",v
2009-09-30 01:30,1.606,0.019,"0,0,0,0",v
2009-09-30 01:36,1.646,0.0,"0,0,0,0",v
2009-09-30 01:42,1.649,0.023,"0,0,0,0",v
2009-09-30 01:48,1.597,0.02,"0,0,0,0",v
2009-09-30 01:54,1.63,0.018,"0,0,0,0",v
2009-09-30 02:00,1.589,0.028,"0,0,0,0",v
2009-09-30 02:06,1.59,0.024,"0,0,0,0",v
2009-09-30 02:12,1.602,0.016,"0,0,0,0",v
2009-09-30 02:18,1.533,0.016,"0,0,0,0",v
2009-09-30 02:24,1.615,0.019,"0,0,0,0",v
2009-09-30 02:30,1.517,0.03,"0,0,1,0",v
2009-09-30 02:36,1.491,0.028,"0,0,1,0",v
2009-09-30 02:42,1.58,0.031,"0,0,0,0",v
2009-09-30 02:48,1.491,0.015,"0,0,1,0",v
2009-09-30 02:54,1.444,0.013,"0,0,0,0",v
2009-09-30 03:00,1.536,0.029,"0,0,0,0",v
2009-09-30 03:06,1.476,0.037,"0,0,1,0",v
2009-09-30 03:12,1.423,0.022,"0,0,0,0",v
2009-09-30 03:18,1.43,0.016,"0,0,0,0",v
2009-09-30 03:24,1.487,0.02,"0,0,0,0",v
2009-09-30 03:30,1.424,0.016,"0,0,0,0",v
2009-09-30 03:36,1.373,0.018,"0,0,0,0",v
2009-09-30 03:42,1.441,0.024,"0,0,0,0",v
2009-09-30 03:48,1.428,0.02,"0,0,0,0",v
2009-09-30 03:54,1.363,0.017,"0,0,0,0",v
2009-09-30 04:00,1.348,0.012,"0,0,0,0",v
2009-09-30 04:06,1.414,0.014,"0,0,0,0",v
2009-09-30 04:12,1.331,0.016,"0,0,0,0",v
2009-09-30 04:18,1.384,0.022,"0,0,1,0",v
2009-09-30 04:24,1.365,0.043,"0,0,0,0",v
2009-09-30 04:30,1.308,0.0,"0,0,0,0",v
2009-09-30 04:36,1.414,0.022,"0,0,0,0",v
2009-09-30 04:42,1.301,0.026,"0,0,1,0",v
2009-09-30 04:48,1.391,0.018,"0,0,1,0",v
2009-09-30 04:54,1.279,0.017,"0,0,1,0",v
2009-09-30 05:00,1.337,0.016,"0,0,1,0",v
2009-09-30 05:06,1.352,0.021,"0,0,0,0",v
2009-09-30 05:12,1.301,0.019,"0,0,0,0",v
2009-09-30 05:18,1.324,0.023,"0,0,0,0",v
2009-09-30 05:24,1.346,0.013,"0,0,0,0",v
2009-09-30 05:30,1.273,0.016,"0,0,0,0",v
2009-09-30 05:36,1.318,0.021,"0,0,0,0",v
2009-09-30 05:42,1.306,0.018,"0,0,0,0",v
2009-09-30 05:48,1.282,0.015,"0,0,0,0",v
2009-09-30 05:54,1.293,0.022,"0,0,0,0",v
2009-09-30 06:00,1.285,0.014,"0,0,0,0",v
2009-09-30 06:06,1.321,0.02,"0,0,0,0",v
2009-09-30 06:12,1.233,0.015,"0,0,0,0",v
2009-09-30 06:18,1.316,0.012,"0,0,1,0",v
2009-09-30 06:24,1.292,0.019,"0,0,1,0",v
2009-09-30 06:30,1.272,0.011,"0,0,0,0",v
2009-09-30 06:36,1.308,0.015,"0,0,0,0",v
2009-09-30 06:42,1.306,0.018,"0,0,0,0",v
2009-09-30 06:48,1.289,0.015,"0,0,0,0",v
2009-09-30 06:54,1.281,0.019,"0,0,0,0",v
2009-09-30 07:00,1.33,0.0,"0,0,0,0",v
2009-09-30 07:06,1.281,0.032,"0,0,0,0",v
2009-09-30 07:12,1.303,0.028,"0,0,0,0",v
2009-09-30 07:18,1.287,0.014,"0,0,0,0",v
2009-09-30 07:24,1.351,0.01,"0,0,0,0",v
2009-09-30 07:30,1.273,0.017,"0,0,0,0",v
2009-09-30 07:36,1.333,0.02,"0,0,1,0",v
2009-09-30 07:42,1.307,0.027,"0,0,0,0",v
2009-09-30 07:48,1.316,0.021,"0,0,0,0",v
2009-09-30 07:54,1.322,0.018,"0,0,0,0",v
2009-09-30 08:00,1.328,0.016,"0,0,0,0",v
2009-09-30 08:06,1.311,0.015,"0,0,0,0",v
2009-09-30 08:12,1.32,0.019,"0,0,0,0",v
2009-09-30 08:18,1.335,0.015,"0,0,0,0",v
2009-09-30 08:24,1.354,0.02,"0,0,0,0",v
2009-09-30 08:30,1.341,0.011,"0,0,0,0",v
2009-09-30 08:36,1.329,0.016,"0,0,0,0",v
2009-09-30 08:42,1.396,0.018,"0,0,0,0",v
2009-09-30 08:48,1.343,0.018,"0,0,0,0",v
2009-09-30 08:54,1.383,0.013,"0,0,0,0",v
2009-09-30 09:00,1.373,0.014,"0,0,0,0",v
2009-09-30 09:06,1.387,0.013,"0,0,0,0",v
2009-09-30 09:12,1.394,0.014,"0,0,0,0",v
2009-09-30 09:18,1.413,0.013,"0,0,0,0",v
2009-09-30 09:24,1.403,0.015,"0,0,0,0",v
2009-09-30 09:30,1.396,0.018,"0,0,0,0",v
2009-09-30 09:36,1.394,0.022,"0,0,0,0",v
2009-09-30 09:42,1.448,0.024,"0,0,0,0",v
2009-09-30 09:48,1.444,0.023,"0,0,0,0",v
2009-09-30 09:54,1.418,0.022,"0,0,0,0",v
2009-09-30 10:00,1.444,0.02,"0,0,0,0",v
2009-09-30 10:06,1.468,0.017,"0,0,0,0",v
2009-09-30 10:12,1.461,0.015,"0,0,0,0",v
2009-09-30 10:18,1.463,0.02,"0,0,0,0",v
2009-09-30 10:24,1.468,0.019,"0,0,0,0",v
2009-09-30 10:30,1.459,0.018,"0,0,0,0",v
2009-09-30 10:36,1.497,0.018,"0,0,0,0",v
2009-09-30 10:42,1.478,0.019,"0,0,0,0",v
2009-09-30 10:48,1.514,0.021,"0,0,0,0",v
2009-09-30 10:54,1.479,0.016,"0,0,0,0",v
2009-09-30 11:00,1.493,0.014,"0,0,0,0",v
2009-09-30 11:06,1.515,0.019,"0,0,0,0",v
2009-09-30 11:12,1.497,0.017,"0,0,0,0",v
2009-09-30 11:18,1.505,0.019,"0,0,0,0",v
2009-09-30 11:24,1.526,0.019,"0,0,0,0",v
2009-09-30 11:30,1.498,0.015,"0,0,0,0",v
2009-09-30 11:36,1.504,0.023,"0,0,0,0",v
2009-09-30 11:42,1.53,0.022,"0,0,0,0",v
2009-09-30 11:48,1.503,0.017,"0,0,0,0",v
2009-09-30 11:54,1.501,0.016,"0,0,0,0",v
2009-09-30 12:00,1.495,0.016,"0,0,0,0",v
2009-09-30 12:06,1.486,0.018,"0,0,0,0",v
2009-09-30 12:12,1.473,0.016,"0,0,0,0",v
2009-09-30 12:18,1.493,0.017,"0,0,0,0",v
2009-09-30 12:24,1.457,0.02,"0,0,0,0",v
2009-09-30 12:30,1.502,0.019,"0,0,0,0",v
2009-09-30 12:36,1.44,0.022,"0,0,0,0",v
2009-09-30 12:42,1.499,0.015,"0,0,0,0",v
2009-09-30 12:48,1.425,0.017,"0,0,1,0",v
2009-09-30 12:54,1.49,0.017,"0,0,1,0",v
2009-09-30 13:00,1.437,0.023,"0,0,1,0",v
2009-09-30 13:06,1.475,0.031,"0,0,0,0",v
2009-09-30 13:12,1.458,0.029,"0,0,0,0",v
2009-09-30 13:18,1.412,0.025,"0,0,0,0",v
2009-09-30 13:24,1.469,0.019,"0,0,0,0",v
2009-09-30 13:30,1.424,0.015,"0,0,0,0",v
2009-09-30 13:36,1.446,0.018,"0,0,0,0",v
2009-09-30 13:42,1.383,0.017,"0,0,0,0",v
2009-09-30 13:48,1.463,0.021,"0,0,0,0",v
2009-09-30 13:54,1.379,0.017,"0,0,1,0",v
2009-09-30 14:00,1.433,0.017,"0,0,1,0",v
2009-09-30 14:06,1.402,0.026,"0,0,0,0",v
2009-09-30 14:12,1.41,0.026,"0,0,0,0",v
2009-09-30 14:18,1.405,0.023,"0,0,0,0",v
2009-09-30 14:24,1.376,0.025,"0,0,0,0",v
2009-09-30 14:30,1.417,0.021,"0,0,0,0",v
2009-09-30 14:36,1.382,0.023,"0,0,0,0",v
2009-09-30 14:42,1.405,0.019,"0,0,0,0",v
2009-09-30 14:48,1.373,0.019,"0,0,0,0",v
2009-09-30 14:54,1.404,0.021,"0,0,0,0",v
2009-09-30 15:00,1.364,0.017,"0,0,0,0",v
2009-09-30 15:06,1.407,0.018,"0,0,0,0",v
2009-09-30 15:12,1.347,0.018,"0,0,0,0",v
2009-09-30 15:18,1.394,0.018,"0,0,0,0",v
2009-09-30 15:24,1.344,0.017,"0,0,0,0",v
2009-09-30 15:30,1.359,0.018,"0,0,0,0",v
2009-09-30 15:36,1.377,0.02,"0,0,0,0",v
2009-09-30 15:42,1.347,0.019,"0,0,0,0",v
2009-09-30 15:48,1.322,0.013,"0,0,0,0",v
2009-09-30 15:54,1.325,0.016,"0,0,0,0",v
2009-09-30 16:00,1.335,0.017,"0,0,0,0",v
2009-09-30 16:06,1.324,0.017,"0,0,0,0",v
2009-09-30 16:12,1.329,0.017,"0,0,0,0",v
2009-09-30 16:18,1.299,0.021,"0,0,0,0",v
2009-09-30 16:24,1.306,0.014,"0,0,0,0",v
2009-09-30 16:30,1.286,0.019,"0,0,0,0",v
2009-09-30 16:36,1.298,0.016,"0,0,0,0",v
2009-09-30 16:42,1.292,0.014,"0,0,0,0",v
2009-09-30 16:48,1.281,0.015,"0,0,0,0",v
2009-09-30 16:54,1.277,0.015,"0,0,0,0",v
2009-09-30 17:00,1.308,0.015,"0,0,0,0",v
2009-09-30 17:06,1.269,0.015,"0,0,0,0",v
2009-09-30 17:12,1.29,0.014,"0,0,0,0",v
2009-09-30 17:18,1.293,0.013,"0,0,0,0",v
2009-09-30 17:24,1.266,0.013,"0,0,0,0",v
2009-09-30 17:30,1.298,0.016,"0,0,0,0",v
2009-09-30 17:36,1.289,0.013,"0,0,0,0",v
2009-09-30 17:42,1.298,0.013,"0,0,0,0",v
2009-09-30 17:48,1.299,0.014,"0,0,0,0",v
2009-09-30 17:54,1.297,0.014,"0,0,0,0",v
2009-09-30 18:00,1.324,0.015,"0,0,0,0",v
2009-09-30 18:06,1.303,0.015,"0,0,0,0",v
2009-09-30 18:12,1.311,0.012,"0,0,0,0",v
2009-09-30 18:18,1.33,0.014,"0,0,0,0",v
2009-09-30 18:24,1.337,0.013,"0,0,0,0",v
2009-09-30 18:30,1.307,0.014,"0,0,0,0",v
2009-09-30 18:36,1.347,0.013,"0,0,0,0",v
2009-09-30 18:42,1.351,0.015,"0,0,0,0",v
2009-09-30 18:48,1.32,0.016,"0,0,0,0",v
2009-09-30 18:54,1.355,0.014,"0,0,0,0",v
2009-09-30 19:00,1.341,0.014,"0,0,0,0",v
2009-09-30 19:06,1.372,0.016,"0,0,0,0",v
2009-09-30 19:12,1.35,0.016,"0,0,0,0",v
2009-09-30 19:18,1.372,0.012,"0,0,0,0",v
2009-09-30 19:24,1.37,0.0,"0,0,0,0",v
2009-09-30 19:30,1.392,0.013,"0,0,0,0",v
2009-09-30 19:36,1.4,0.013,"0,0,0,0",v
2009-09-30 19:42,1.399,0.014,"0,0,0,0",v
2009-09-30 19:48,1.407,0.011,"0,0,0,0",v
2009-09-30 19:54,1.417,0.012,"0,0,0,0",v
2009-09-30 20:00,1.422,0.011,"0,0,0,0",v
2009-09-30 20:06,1.442,0.012,"0,0,0,0",v
2009-09-30 20:12,1.433,0.014,"0,0,0,0",v
2009-09-30 20:18,1.462,0.015,"0,0,0,0",v
2009-09-30 20:24,1.465,0.014,"0,0,0,0",v
2009-09-30 20:30,1.471,0.011,"0,0,0,0",v
2009-09-30 20:36,1.495,0.013,"0,0,0,0",v
2009-09-30 20:42,1.481,0.012,"0,0,0,0",v
2009-09-30 20:48,1.508,0.015,"0,0,0,0",v
2009-09-30 20:54,1.534,0.014,"0,0,0,0",v
2009-09-30 21:00,1.522,0.013,"0,0,0,0",v
2009-09-30 21:06,1.539,0.012,"0,0,0,0",v
2009-09-30 21:12,1.548,0.012,"0,0,0,0",v
2009-09-30 21:18,1.55,0.014,"0,0,0,0",v
2009-09-30 21:24,1.584,0.016,"0,0,0,0",v
2009-09-30 21:30,1.58,0.013,"0,0,0,0",v
2009-09-30 21:36,1.579,0.011,"0,0,0,0",v
2009-09-30 21:42,1.61,0.013,"0,0,0,0",v
2009-09-30 21:48,1.603,0.012,"0,0,0,0",v
2009-09-30 21:54,1.627,0.016,"0,0,0,0",v
2009-09-30 22:00,1.62,0.016,"0,0,0,0",v
2009-09-30 22:06,1.612,0.016,"0,0,0,0",v
2009-09-30 22:12,1.656,0.015,"0,0,0,0",v
2009-09-30 22:18,1.647,0.012,"0,0,0,0",v
2009-09-30 22:24,1.626,0.01,"0,0,0,0",v
2009-09-30 22:30,1.666,0.012,"0,0,0,0",v
