t,v,s,f,q
2011-03-12 03:54,1.601,0.08,"0,0,0,0",v
2011-03-12 04:00,1.268,0.021,"0,0,1,0",v
2011-03-12 04:06,1.171,0.031,"0,0,1,0",v
2011-03-12 04:12,1.498,0.027,"0,0,0,0",v
2011-03-12 04:18,1.311,0.014,"0,0,1,0",v
2011-03-12 04:24,1.421,0.044,"0,0,1,0",v
2011-03-12 04:30,1.425,0.055,"0,0,1,0",v
2011-03-12 04:36,1.512,0.063,"0,0,0,0",v
2011-03-12 04:42,1.44,0.052,"0,0,0,0",v
2011-03-12 04:48,1.331,0.056,"0,0,0,0",v
2011-03-12 04:54,1.38,0.018,"0,0,0,0",v
2011-03-12 05:00,1.396,0.031,"0,0,0,0",v
2011-03-12 05:06,1.683,0.024,"0,0,1,0",v
2011-03-12 05:12,1.485,0.019,"0,0,1,0",v
2011-03-12 05:18,1.474,0.056,"0,0,1,0",v
2011-03-12 05:24,1.337,0.015,"0,0,1,0",v
2011-03-12 05:30,1.325,0.025,"0,0,1,0",v
2011-03-12 05:36,1.576,0.024,"0,0,0,0",v
2011-03-12 05:42,1.557,0.022,"0,0,1,0",v
2011-03-12 05:48,1.582,0.024,"0,0,1,0",v
2011-03-12 05:54,1.616,0.021,"0,0,0,0",v
2011-03-12 06:00,1.563,0.017,"0,0,0,0",v
2011-03-12 06:06,1.411,0.022,"0,0,0,0",v
2011-03-12 06:12,1.43,0.023,"0,0,1,0",v
2011-03-12 06:18,1.478,0.026,"0,0,0,0",v
2011-03-12 06:24,1.567,0.022,"0,0,0,0",v
2011-03-12 06:30,1.526,0.03,"0,0,0,0",v
2011-03-12 06:36,1.581,0.02,"0,0,0,0",v
2011-03-12 06:42,1.63,0.019,"0,0,0,0",v
2011-03-12 06:48,1.53,0.025,"0,0,0,0",v
2011-03-12 06:54,1.597,0.018,"0,0,1,0",v
2011-03-12 07:00,1.573,0.022,"0,0,1,0",v
2011-03-12 07:06,1.435,0.031,"0,0,0,0",v
2011-03-12 07:12,1.494,0.038,"0,0,1,0",v
2011-03-12 07:18,1.611,0.028,"0,0,0,0",v
2011-03-12 07:24,1.586,0.038,"0,0,0,0",v
2011-03-12 07:30,1.611,0.029,"0,0,0,0",v
2011-03-12 07:36,1.629,0.02,"0,0,0,0",v
2011-03-12 07:42,1.581,0.043,"0,0,0,0",v
2011-03-12 07:48,1.487,0.03,"0,0,0,0",v
2011-03-12 07:54,1.528,0.032,"0,0,0,0",v
2011-03-12 08:00,1.595,0.025,"0,0,0,0",v
2011-03-12 08:06,1.622,0.022,"0,0,0,0",v
2011-03-12 08:12,1.607,0.036,"0,0,0,0",v
2011-03-12 08:18,1.462,0.022,"0,0,0,0",v
2011-03-12 08:24,1.42,0.031,"0,0,0,0",v
2011-03-12 08:30,1.488,0.051,"0,0,0,0",v
2011-03-12 08:36,1.703,0.024,"0,0,0,0",v
2011-03-12 08:42,1.787,0.025,"0,0,1,0",v
2011-03-12 08:48,1.392,0.03,"0,0,1,0",v
2011-03-12 08:54,1.465,0.019,"0,0,1,0",v
2011-03-12 09:00,1.588,0.033,"0,0,1,0",v
2011-03-12 09:06,1.576,0.026,"0,0,0,0",v
2011-03-12 09:12,1.452,0.021,"0,0,0,0",v
2011-03-12 09:18,1.694,0.017,"0,0,1,0",v
2011-03-12 09:24,1.536,0.017,"0,0,1,0",v
2011-03-12 09:30,1.369,0.028,"0,0,1,0",v
2011-03-12 09:36,1.507,0.051,"0,0,1,0",v
2011-03-12 09:42,1.635,0.022,"0,0,1,0",v
2011-03-12 09:48,1.44,0.032,"0,0,1,0",v
2011-03-12 09:54,1.563,0.042,"0,0,1,0",v
2011-03-12 10:00,1.556,0.017,"0,0,1,0",v
2011-03-12 10:06,1.666,0.039,"0,0,0,0",v
2011-03-12 10:12,1.343,0.033,"0,0,1,0",v
2011-03-12 10:18,1.51,0.027,"0,0,1,0",v
2011-03-12 10:24,1.537,0.018,"0,0,1,0",v
2011-03-12 10:30,1.559,0.017,"0,0,0,0",v
2011-03-12 10:36,1.551,0.016,"0,0,0,0",v
2011-03-12 10:42,1.432,0.029,"0,0,0,0",v
2011-03-12 10:48,1.44,0.033,"0,0,0,0",v
2011-03-12 10:54,1.579,0.026,"0,0,0,0",v
2011-03-12 11:00,1.393,0.017,"0,0,1,0",v
2011-03-12 11:06,1.421,0.018,"0,0,1,0",v
2011-03-12 11:12,1.526,0.018,"0,0,0,0",v
2011-03-12 11:18,1.474,0.015,"0,0,0,0",v
2011-03-12 11:24,1.47,0.016,"0,0,0,0",v
2011-03-12 11:30,1.535,0.023,"0,0,0,0",v
2011-03-12 11:36,1.298,0.018,"0,0,1,0",v
2011-03-12 11:42,1.373,0.017,"0,0,1,0",v
2011-03-12 11:48,1.473,0.044,"0,0,1,0",v
2011-03-12 11:54,1.563,0.034,"0,0,0,0",v
2011-03-12 12:00,1.386,0.015,"0,0,1,0",v
2011-03-12 12:06,1.337,0.017,"0,0,1,0",v
2011-03-12 12:12,1.405,0.017,"0,0,0,0",v
2011-03-12 12:18,1.343,0.02,"0,0,0,0",v
2011-03-12 12:24,1.305,0.031,"0,0,0,0",v
2011-03-12 12:30,1.414,0.032,"0,0,0,0",v
2011-03-12 12:36,1.35,0.031,"0,0,1,0",v
2011-03-12 12:42,1.374,0.02,"0,0,1,0",v
2011-03-12 12:48,1.484,0.02,"0,0,0,0",v
2011-03-12 12:54,1.304,0.033,"0,0,1,0",v
2011-03-12 13:00,1.371,0.022,"0,0,1,0",v
2011-03-12 13:06,1.256,0.017,"0,0,1,0",v
2011-03-12 13:12,1.265,0.014,"0,0,1,0",v
2011-03-12 13:18,1.389,0.033,"0,0,0,0",v
2011-03-12 13:24,1.38,0.022,"0,0,0,0",v
2011-03-12 13:30,1.269,0.014,"0,0,0,0",v
2011-03-12 13:36,1.275,0.024,"0,0,0,0",v
2011-03-12 13:42,1.352,0.024,"0,0,0,0",v
2011-03-12 13:48,1.309,0.025,"0,0,0,0",v
2011-03-12 13:54,1.269,0.022,"0,0,0,0",v
2011-03-12 14:00,1.366,0.017,"0,0,0,0",v
2011-03-12 14:06,1.349,0.015,"0,0,1,0",v
2011-03-12 14:12,1.397,0.02,"0,0,0,0",v
2011-03-12 14:18,1.314,0.019,"0,0,0,0",v
2011-03-12 14:24,1.221,0.014,"0,0,0,0",v
2011-03-12 14:30,1.222,0.015,"0,0,0,0",v
2011-03-12 14:36,1.306,0.021,"0,0,0,0",v
2011-03-12 14:42,1.209,0.03,"0,0,1,0",v
2011-03-12 14:48,1.244,0.026,"0,0,1,0",v
2011-03-12 14:54,1.372,0.02,"0,0,0,0",v
2011-03-12 15:00,1.377,0.032,"0,0,0,0",v
2011-03-12 15:06,1.25,0.017,"0,0,0,0",v
2011-03-12 15:12,1.272,0.015,"0,0,1,0",v
2011-03-12 15:18,1.187,0.015,"0,0,1,0",v
2011-03-12 15:24,1.216,0.018,"0,0,0,0",v
2011-03-12 15:30,1.232,0.02,"0,0,0,0",v
2011-03-12 15:36,1.315,0.022,"0,0,0,0",v
2011-03-12 15:42,1.278,0.028,"0,0,0,0",v
2011-03-12 15:48,1.28,0.024,"0,0,0,0",v
2011-03-12 15:54,1.265,0.025,"0,0,0,0",v
2011-03-12 16:00,1.257,0.016,"0,0,0,0",v
2011-03-12 16:06,1.226,0.016,"0,0,0,0",v
2011-03-12 16:12,1.222,0.016,"0,0,0,0",v
2011-03-12 16:18,1.226,0.014,"0,0,0,0",v
2011-03-12 16:24,1.233,0.018,"0,0,0,0",v
2011-03-12 16:30,1.351,0.02,"0,0,0,0",v
2011-03-12 16:36,1.198,0.016,"0,0,1,0",v
2011-03-12 16:42,1.278,0.016,"0,0,1,0",v
2011-03-12 16:48,1.25,0.023,"0,0,1,0",v
2011-03-12 16:54,1.239,0.014,"0,0,0,0",v
2011-03-12 17:00,1.202,0.014,"0,0,0,0",v
2011-03-12 17:06,1.209,0.014,"0,0,0,0",v
2011-03-12 17:12,1.168,0.028,"0,0,0,0",v
2011-03-12 17:18,1.305,0.017,"0,0,0,0",v
2011-03-12 17:24,1.215,0.012,"0,0,1,0",v
2011-03-12 17:30,1.258,0.012,"0,0,1,0",v
2011-03-12 17:36,1.319,0.016,"0,0,0,0",v
2011-03-12 17:42,1.3,0.028,"0,0,0,0",v
2011-03-12 17:48,1.176,0.011,"0,0,0,0",v
2011-03-12 17:54,1.141,0.015,"0,0,0,0",v
2011-03-12 18:00,1.274,0.018,"0,0,0,0",v
2011-03-12 18:06,1.222,0.022,"0,0,1,0",v
2011-03-12 18:12,1.266,0.027,"0,0,1,0",v
2011-03-12 18:18,1.379,0.016,"0,0,0,0",v
2011-03-12 18:24,1.173,0.043,"0,0,1,0",v
2011-03-12 18:30,1.043,0.015,"0,0,1,0",v
2011-03-12 18:36,1.283,0.042,"0,0,1,0",v
2011-03-12 18:42,1.369,0.028,"0,0,1,0",v
2011-03-12 18:48,1.25,0.013,"0,0,0,0",v
2011-03-12 18:54,1.158,0.017,"0,0,0,0",v
2011-03-12 19:00,1.24,0.018,"0,0,0,0",v
2011-03-12 19:06,1.224,0.018,"0,0,1,0",v
2011-03-12 19:12,1.24,0.011,"0,0,0,0",v
2011-03-12 19:18,1.163,0.012,"0,0,0,0",v
2011-03-12 19:24,1.248,0.015,"0,0,1,0",v
2011-03-12 19:30,1.241,0.012,"0,0,1,0",v
2011-03-12 19:36,1.331,0.019,"0,0,0,0",v
2011-03-12 19:42,1.203,0.015,"0,0,1,0",v
2011-03-12 19:48,1.238,0.019,"0,0,1,0",v
2011-03-12 19:54,1.3,0.024,"0,0,0,0",v
2011-03-12 20:00,1.212,0.031,"0,0,0,0",v
2011-03-12 20:06,1.226,0.019,"0,0,1,0",v
2011-03-12 20:12,1.132,0.014,"0,0,0,0",v
2011-03-12 20:18,1.242,0.009,"0,0,1,0",v
2011-03-12 20:24,1.268,0.038,"0,0,1,0",v
2011-03-12 20:30,1.447,0.016,"0,0,0,0",v
2011-03-12 20:36,1.309,0.016,"0,0,1,0",v
2011-03-12 20:42,1.131,0.035,"0,0,1,0",v
2011-03-12 20:48,1.145,0.033,"0,0,0,0",v
2011-03-12 20:54,1.262,0.013,"0,0,0,0",v
2011-03-12 21:00,1.186,0.023,"0,0,1,0",v
2011-03-12 21:06,1.201,0.018,"0,0,1,0",v
2011-03-12 21:12,1.319,0.031,"0,0,0,0",v
2011-03-12 21:18,1.395,0.037,"0,0,0,0",v
2011-03-12 21:24,1.189,0.009,"0,0,0,0",v
2011-03-12 21:30,0.999,0.033,"0,0,1,0",v
2011-03-12 21:36,1.08,0.03,"0,0,1,0",v
2011-03-12 21:42,1.158,0.014,"0,0,1,0",v
2011-03-12 21:48,1.264,0.011,"0,0,0,0",v
2011-03-12 21:54,1.255,0.016,"0,0,0,0",v
2011-03-12 22:00,1.263,0.021,"0,0,0,0",v
2011-03-12 22:06,1.105,0.018,"0,0,0,0",v
2011-03-12 22:12,1.117,0.022,"0,0,1,0",v
2011-03-12 22:18,1.218,0.015,"0,0,0,0",v
2011-03-12 22:24,1.26,0.014,"0,0,0,0",v
2011-03-12 22:30,1.151,0.013,"0,0,0,0",v
