t,v,s,f,q
2011-03-12 22:24,1.871,0.069,"0,0,1,0",v
2011-03-12 22:30,2.29,0.028,"0,0,0,0",v
2011-03-12 22:36,1.987,0.073,"0,0,1,0",v
2011-03-12 22:42,1.85,0.082,"0,0,1,0",v
2011-03-12 22:48,2.566,0.064,"0,0,1,0",v
2011-03-12 22:54,2.512,0.1,"0,0,1,0",v
2011-03-12 23:00,1.48,0.11,"0,0,0,0",v
2011-03-12 23:06,1.783,0.214,"0,0,1,0",v
2011-03-12 23:12,2.943,0.061,"0,0,1,0",v
2011-03-12 23:18,2.734,0.132,"0,0,1,0",v
2011-03-12 23:24,1.64,0.116,"0,0,1,0",v
2011-03-12 23:30,1.656,0.129,"0,0,1,0",v
2011-03-12 23:36,2.324,0.033,"0,0,1,0",v
2011-03-12 23:42,2.323,0.029,"0,0,1,0",v
2011-03-12 23:48,2.216,0.029,"0,0,1,0",v
2011-03-12 23:54,2.462,0.051,"0,0,1,0",v
