t,v,s,f,q
2011-03-11 04:12,0.897,0.017,"0,0,0,1",v
2011-03-11 04:18,0.906,0.019,"0,0,0,1",v
2011-03-11 04:24,0.921,0.018,"0,0,0,1",v
2011-03-11 04:30,0.924,0.019,"0,0,0,1",v
2011-03-11 04:36,0.932,0.015,"0,0,0,0",v
2011-03-11 04:42,0.934,0.02,"0,0,0,0",v
2011-03-11 04:48,0.946,0.016,"0,0,0,0",v
2011-03-11 04:54,0.958,0.019,"0,0,0,0",v
2011-03-11 05:00,0.958,0.02,"0,0,0,0",v
2011-03-11 05:06,0.978,0.015,"0,0,0,0",v
2011-03-11 05:12,0.983,0.015,"0,0,0,0",v
2011-03-11 05:18,0.985,0.019,"0,0,0,0",v
2011-03-11 05:24,0.998,0.022,"0,0,0,0",v
2011-03-11 05:30,1.005,0.018,"0,0,0,0",v
2011-03-11 05:36,1.014,0.02,"0,0,0,0",v
2011-03-11 05:42,1.021,0.023,"0,0,0,0",v
2011-03-11 05:48,1.023,0.021,"0,0,0,0",v
2011-03-11 05:54,1.034,0.021,"0,0,0,0",v
2011-03-11 06:00,1.038,0.023,"0,0,0,0",v
2011-03-11 06:06,1.048,0.021,"0,0,0,0",v
2011-03-11 06:12,1.051,0.021,"0,0,0,0",v
2011-03-11 06:18,1.053,0.029,"0,0,0,0",v
2011-03-11 06:24,1.067,0.023,"0,0,0,0",v
2011-03-11 06:30,1.067,0.025,"0,0,0,0",v
2011-03-11 06:36,1.073,0.02,"0,0,0,0",v
2011-03-11 06:42,1.075,0.022,"0,0,0,0",v
2011-03-11 06:48,1.092,0.024,"0,0,0,0",v
2011-03-11 06:54,1.076,0.018,"0,0,0,0",v
2011-03-11 07:00,1.096,0.025,"0,0,0,0",v
2011-03-11 07:06,1.08,0.026,"0,0,0,0",v
2011-03-11 07:12,1.094,0.024,"0,0,0,0",v
2011-03-11 07:18,1.093,0.021,"0,0,0,0",v
2011-03-11 07:24,1.094,0.019,"0,0,0,0",v
2011-03-11 07:30,1.096,0.025,"0,0,0,0",v
2011-03-11 07:36,1.104,0.027,"0,0,0,0",v
2011-03-11 07:42,1.096,0.028,"0,0,0,0",v
2011-03-11 07:48,1.101,0.025,"0,0,0,0",v
2011-03-11 07:54,1.112,0.022,"0,0,0,0",v
2011-03-11 08:00,1.095,0.019,"0,0,0,0",v
2011-03-11 08:06,1.104,0.025,"0,0,0,0",v
2011-03-11 08:12,1.105,0.021,"0,0,0,0",v
2011-03-11 08:18,1.086,0.021,"0,0,0,0",v
2011-03-11 08:24,1.107,0.02,"0,0,0,0",v
2011-03-11 08:30,1.079,0.022,"0,0,0,0",v
2011-03-11 08:36,1.098,0.02,"0,0,0,0",v
2011-03-11 08:42,1.074,0.027,"0,0,0,0",v
2011-03-11 08:48,1.084,0.025,"0,0,0,0",v
2011-03-11 08:54,1.069,0.023,"0,0,0,0",v
2011-03-11 09:00,1.077,0.02,"0,0,0,0",v
2011-03-11 09:06,1.057,0.025,"0,0,0,0",v
2011-03-11 09:12,1.072,0.019,"0,0,0,0",v
2011-03-11 09:18,1.045,0.021,"0,0,0,0",v
2011-03-11 09:24,1.07,0.022,"0,0,0,0",v
2011-03-11 09:30,1.037,0.021,"0,0,0,0",v
2011-03-11 09:36,1.062,0.024,"0,0,0,0",v
2011-03-11 09:42,1.027,0.017,"0,0,0,0",v
2011-03-11 09:48,1.041,0.021,"0,0,0,0",v
2011-03-11 09:54,1.03,0.024,"0,0,0,0",v
2011-03-11 10:00,1.039,0.02,"0,0,0,0",v
2011-03-11 10:06,1.024,0.018,"0,0,0,0",v
2011-03-11 10:12,1.032,0.021,"0,0,0,0",v
2011-03-11 10:18,1.012,0.018,"0,0,0,0",v
2011-03-11 10:24,1.016,0.02,"0,0,0,0",v
2011-03-11 10:30,1.056,0.039,"0,0,0,0",v
2011-03-11 10:36,1.525,0.037,"0,0,1,0",v
2011-03-11 10:42,0.582,0.093,"0,0,1,0",v
2011-03-11 10:48,0.923,0.271,"1,0,1,0",v
2011-03-11 10:54,1.189,0.253,"1,0,1,0",v
2011-03-11 11:00,1.782,0.267,"0,0,1,0",v
2011-03-11 11:06,1.008,0.213,"0,0,1,0",v
2011-03-11 11:12,1.244,0.238,"0,0,1,0",v
2011-03-11 11:18,1.055,0.107,"1,0,1,0",v
2011-03-11 11:24,0.867,0.159,"0,0,1,0",v
2011-03-11 11:30,1.295,0.223,"0,0,1,0",v
2011-03-11 11:36,1.102,0.236,"0,0,1,0",v
2011-03-11 11:42,1.037,0.228,"0,0,1,0",v
2011-03-11 11:48,1.538,0.076,"0,0,1,0",v
2011-03-11 11:54,0.772,0.08,"0,0,1,0",v
2011-03-11 12:00,1.107,0.059,"0,0,1,0",v
2011-03-11 12:06,1.114,0.067,"0,0,1,0",v
2011-03-11 12:12,0.79,0.059,"0,0,0,0",v
2011-03-11 12:18,1.206,0.136,"0,0,1,0",v
2011-03-11 12:24,0.62,0.053,"0,0,1,0",v
2011-03-11 12:30,1.048,0.054,"0,0,1,0",v
2011-03-11 12:36,0.81,0.141,"0,0,1,0",v
2011-03-11 12:42,1.213,0.08,"0,0,1,0",v
2011-03-11 12:48,0.714,0.092,"0,0,1,0",v
2011-03-11 12:54,1.302,0.096,"0,0,1,0",v
2011-03-11 13:00,0.856,0.117,"0,0,1,0",v
2011-03-11 13:06,1.121,0.138,"0,0,1,0",v
2011-03-11 13:12,0.869,0.086,"0,0,1,0",v
2011-03-11 13:18,1.029,0.084,"0,0,1,0",v
2011-03-11 13:24,1.003,0.112,"0,0,1,0",v
2011-03-11 13:30,0.878,0.153,"0,0,0,0",v
2011-03-11 13:36,1.094,0.117,"0,0,1,0",v
2011-03-11 13:42,0.68,0.097,"0,0,1,0",v
2011-03-11 13:48,1.239,0.068,"0,0,1,0",v
2011-03-11 13:54,0.603,0.127,"0,0,1,0",v
2011-03-11 14:00,1.119,0.152,"0,0,1,0",v
2011-03-11 14:06,0.734,0.072,"0,0,1,0",v
2011-03-11 14:12,0.968,0.053,"0,0,1,0",v
2011-03-11 14:18,1.064,0.173,"0,0,1,0",v
2011-03-11 14:24,0.722,0.113,"0,0,0,0",v
2011-03-11 14:30,1.143,0.156,"0,0,1,0",v
2011-03-11 14:36,0.767,0.201,"0,0,1,0",v
2011-03-11 14:42,1.205,0.113,"0,0,1,0",v
2011-03-11 14:48,0.794,0.099,"0,0,1,0",v
2011-03-11 14:54,0.974,0.091,"0,0,1,0",v
2011-03-11 15:00,0.976,0.034,"0,0,1,0",v
2011-03-11 15:06,0.882,0.111,"0,0,0,0",v
2011-03-11 15:12,0.947,0.215,"0,0,0,0",v
2011-03-11 15:18,0.958,0.249,"0,0,0,0",v
2011-03-11 15:24,0.928,0.167,"0,0,0,0",v
2011-03-11 15:30,0.809,0.099,"0,0,0,0",v
2011-03-11 15:36,0.993,0.108,"0,0,1,0",v
2011-03-11 15:42,0.763,0.098,"0,0,1,0",v
2011-03-11 15:48,1.17,0.092,"0,0,1,0",v
2011-03-11 15:54,0.681,0.071,"0,0,1,0",v
2011-03-11 16:00,1.058,0.055,"0,0,1,0",v
2011-03-11 16:06,0.857,0.066,"0,0,1,0",v
2011-03-11 16:12,0.947,0.053,"0,0,1,0",v
2011-03-11 16:18,1.031,0.081,"0,0,0,0",v
2011-03-11 16:24,0.784,0.066,"0,0,0,0",v
2011-03-11 16:30,1.082,0.062,"0,0,1,0",v
2011-03-11 16:36,0.772,0.071,"0,0,1,0",v
2011-03-11 16:42,1.169,0.07,"0,0,1,0",v
2011-03-11 16:48,0.901,0.065,"0,0,1,0",v
2011-03-11 16:54,0.984,0.061,"0,0,1,0",v
2011-03-11 17:00,1.024,0.082,"0,0,1,0",v
2011-03-11 17:06,0.955,0.054,"0,0,0,0",v
2011-03-11 17:12,1.03,0.034,"0,0,0,0",v
2011-03-11 17:18,0.829,0.041,"0,0,1,0",v
2011-03-11 17:24,1.127,0.042,"0,0,1,0",v
2011-03-11 17:30,0.859,0.058,"0,0,1,0",v
2011-03-11 17:36,1.041,0.093,"0,0,1,0",v
2011-03-11 17:42,1.05,0.151,"0,0,1,0",v
2011-03-11 17:48,0.945,0.103,"0,0,0,0",v
2011-03-11 17:54,1.031,0.139,"0,0,0,0",v
2011-03-11 18:00,1.009,0.124,"0,0,0,0",v
2011-03-11 18:06,1.061,0.042,"0,0,0,0",v
2011-03-11 18:12,0.907,0.036,"0,0,0,0",v
2011-03-11 18:18,1.09,0.025,"0,0,1,0",v
2011-03-11 18:24,0.954,0.069,"0,0,1,0",v
2011-03-11 18:30,0.98,0.073,"0,0,1,0",v
2011-03-11 18:36,0.98,0.116,"0,0,0,0",v
2011-03-11 18:42,1.059,0.097,"0,0,0,0",v
2011-03-11 18:48,0.905,0.088,"0,0,0,0",v
2011-03-11 18:54,0.962,0.077,"0,0,1,0",v
2011-03-11 19:00,1.122,0.079,"0,0,0,0",v
2011-03-11 19:06,0.853,0.04,"0,0,1,0",v
2011-03-11 19:12,0.995,0.05,"0,0,1,0",v
2011-03-11 19:18,1.024,0.05,"0,0,1,0",v
2011-03-11 19:24,0.978,0.045,"0,0,0,0",v
2011-03-11 19:30,0.929,0.071,"0,0,0,0",v
2011-03-11 19:36,1.023,0.077,"0,0,0,0",v
2011-03-11 19:42,1.003,0.054,"0,0,0,0",v
2011-03-11 19:48,1.111,0.04,"0,0,0,0",v
2011-03-11 19:54,0.86,0.041,"0,0,1,0",v
2011-03-11 20:00,1.26,0.065,"0,0,1,0",v
2011-03-11 20:06,0.763,0.068,"0,0,1,0",v
2011-03-11 20:12,1.084,0.046,"0,0,1,0",v
2011-03-11 20:18,0.961,0.029,"0,0,1,0",v
2011-03-11 20:24,0.843,0.052,"0,0,1,0",v
2011-03-11 20:30,0.991,0.056,"0,0,0,0",v
2011-03-11 20:36,0.95,0.026,"0,0,1,0",v
2011-03-11 20:42,0.919,0.037,"0,0,0,0",v
2011-03-11 20:48,0.975,0.038,"0,0,0,0",v
2011-03-11 20:54,0.908,0.042,"0,0,0,0",v
2011-03-11 21:00,1.134,0.048,"0,0,1,0",v
2011-03-11 21:06,0.718,0.022,"0,0,1,0",v
2011-03-11 21:12,1.14,0.046,"0,0,1,0",v
2011-03-11 21:18,0.796,0.026,"0,0,1,0",v
2011-03-11 21:24,0.939,0.046,"0,0,1,0",v
2011-03-11 21:30,0.912,0.067,"0,0,1,0",v
2011-03-11 21:36,0.769,0.046,"0,0,0,0",v
2011-03-11 21:42,1.03,0.071,"0,0,1,0",v
2011-03-11 21:48,0.776,0.072,"0,0,1,0",v
2011-03-11 21:54,1.022,0.056,"0,0,1,0",v
2011-03-11 22:00,0.768,0.042,"0,0,1,0",v
2011-03-11 22:06,1.021,0.046,"0,0,1,0",v
2011-03-11 22:12,0.891,0.038,"0,0,1,0",v
2011-03-11 22:18,0.83,0.033,"0,0,1,0",v
2011-03-11 22:24,0.957,0.036,"0,0,0,0",v
2011-03-11 22:30,0.896,0.032,"0,0,1,0",v
2011-03-11 22:36,0.875,0.023,"0,0,0,0",v
2011-03-11 22:42,0.819,0.031,"0,0,0,0",v
2011-03-11 22:48,0.847,0.061,"0,0,0,0",v
2011-03-11 22:54,0.806,0.071,"0,0,0,0",v
2011-03-11 23:00,0.883,0.083,"0,0,0,0",v
2011-03-11 23:06,0.726,0.038,"0,0,0,0",v
2011-03-11 23:12,0.922,0.022,"0,0,1,0",v
2011-03-11 23:18,0.867,0.052,"0,0,1,0",v
2011-03-11 23:24,0.77,0.068,"0,0,0,0",v
2011-03-11 23:30,0.848,0.081,"0,0,0,0",v
2011-03-11 23:36,0.741,0.046,"0,0,0,0",v
2011-03-11 23:42,0.913,0.04,"0,0,1,0",v
2011-03-11 23:48,0.665,0.025,"0,0,1,0",v
2011-03-11 23:54,0.856,0.04,"0,0,1,0",v
2011-03-12 00:00,0.75,0.026,"0,0,1,0",v
2011-03-12 00:06,0.868,0.04,"0,0,1,0",v
2011-03-12 00:12,0.623,0.022,"0,0,1,0",v
2011-03-12 00:18,0.928,0.024,"0,0,1,0",v
2011-03-12 00:24,0.62,0.035,"0,0,1,0",v
2011-03-12 00:30,0.92,0.051,"0,0,1,0",v
2011-03-12 00:36,0.638,0.035,"0,0,1,0",v
2011-03-12 00:42,0.852,0.037,"0,0,1,0",v
2011-03-12 00:48,0.706,0.04,"0,0,1,0",v
2011-03-12 00:54,0.758,0.076,"0,0,1,0",v
2011-03-12 01:00,0.767,0.072,"0,0,0,0",v
2011-03-12 01:06,0.683,0.05,"0,0,0,0",v
2011-03-12 01:12,0.85,0.032,"0,0,0,0",v
2011-03-12 01:18,0.721,0.035,"0,0,1,0",v
2011-03-12 01:24,0.753,0.044,"0,0,1,0",v
2011-03-12 01:30,0.818,0.036,"0,0,0,0",v
2011-03-12 01:36,0.666,0.07,"0,0,0,0",v
2011-03-12 01:42,0.784,0.063,"0,0,1,0",v
2011-03-12 01:48,0.692,0.03,"0,0,1,0",v
2011-03-12 01:54,0.701,0.038,"0,0,0,0",v
2011-03-12 02:00,0.717,0.041,"0,0,0,0",v
2011-03-12 02:06,0.884,0.031,"0,0,0,0",v
2011-03-12 02:12,0.608,0.034,"0,0,1,0",v
2011-03-12 02:18,0.77,0.043,"0,0,1,0",v
2011-03-12 02:24,0.671,0.028,"0,0,1,0",v
2011-03-12 02:30,0.845,0.024,"0,0,1,0",v
2011-03-12 02:36,0.715,0.032,"0,0,1,0",v
2011-03-12 02:42,0.82,0.033,"0,0,1,0",v
2011-03-12 02:48,0.682,0.029,"0,0,1,0",v
2011-03-12 02:54,0.837,0.024,"0,0,1,0",v
2011-03-12 03:00,0.728,0.03,"0,0,1,0",v
2011-03-12 03:06,0.773,0.022,"0,0,1,0",v
2011-03-12 03:12,0.841,0.049,"0,0,0,0",v
2011-03-12 03:18,0.786,0.061,"0,0,0,0",v
2011-03-12 03:24,0.731,0.064,"0,0,0,0",v
2011-03-12 03:30,0.88,0.046,"0,0,0,0",v
2011-03-12 03:36,0.696,0.04,"0,0,1,0",v
2011-03-12 03:42,0.986,0.036,"0,0,1,0",v
2011-03-12 03:48,0.707,0.022,"0,0,1,0",v
2011-03-12 03:54,0.916,0.048,"0,0,1,0",v
2011-03-12 04:00,0.691,0.041,"0,0,1,0",v
2011-03-12 04:06,0.923,0.023,"0,0,1,0",v
2011-03-12 04:12,0.74,0.029,"0,0,1,0",v
2011-03-12 04:18,0.929,0.056,"0,0,1,0",v
2011-03-12 04:24,0.904,0.078,"0,0,1,0",v
2011-03-12 04:30,0.763,0.058,"0,0,0,1",v
2011-03-12 04:36,0.952,0.031,"0,0,1,0",v
2011-03-12 04:42,0.869,0.027,"0,0,1,0",v
2011-03-12 04:48,0.905,0.025,"0,0,1,0",v
2011-03-12 04:54,0.868,0.022,"0,0,0,0",v
2011-03-12 05:00,1.031,0.049,"0,0,0,0",v
2011-03-12 05:06,0.759,0.035,"0,0,1,0",v
2011-03-12 05:12,1.13,0.029,"0,0,1,0",v
2011-03-12 05:18,0.819,0.027,"0,0,1,0",v
2011-03-12 05:24,0.936,0.031,"0,0,1,0",v
2011-03-12 05:30,0.997,0.034,"0,0,1,0",v
2011-03-12 05:36,0.863,0.044,"0,0,0,0",v
2011-03-12 05:42,1.019,0.049,"0,0,1,0",v
2011-03-12 05:48,0.982,0.028,"0,0,1,0",v
2011-03-12 05:54,0.999,0.03,"0,0,0,0",v
2011-03-12 06:00,0.924,0.047,"0,0,0,0",v
2011-03-12 06:06,1.069,0.037,"0,0,0,0",v
2011-03-12 06:12,0.957,0.049,"0,0,1,0",v
2011-03-12 06:18,0.998,0.049,"0,0,1,0",v
2011-03-12 06:24,1.157,0.041,"0,0,0,0",v
2011-03-12 06:30,0.875,0.033,"0,0,1,0",v
2011-03-12 06:36,1.067,0.028,"0,0,1,0",v
2011-03-12 06:42,1.033,0.048,"0,0,1,0",v
2011-03-12 06:48,0.999,0.07,"0,0,0,0",v
2011-03-12 06:54,1.0,0.073,"0,0,0,0",v
2011-03-12 07:00,1.034,0.041,"0,0,0,0",v
2011-03-12 07:06,1.017,0.036,"0,0,0,0",v
2011-03-12 07:12,0.999,0.044,"0,0,0,0",v
2011-03-12 07:18,1.091,0.031,"0,0,0,0",v
2011-03-12 07:24,1.073,0.042,"0,0,0,0",v
2011-03-12 07:30,1.063,0.044,"0,0,0,0",v
2011-03-12 07:36,1.127,0.042,"0,0,0,0",v
2011-03-12 07:42,1.014,0.036,"0,0,0,0",v
2011-03-12 07:48,1.146,0.044,"0,0,1,0",v
2011-03-12 07:54,1.006,0.06,"0,0,1,0",v
2011-03-12 08:00,1.033,0.036,"0,0,1,0",v
2011-03-12 08:06,1.135,0.035,"0,0,0,0",v
2011-03-12 08:12,1.014,0.034,"0,0,0,0",v
2011-03-12 08:18,1.12,0.046,"0,0,1,0",v
2011-03-12 08:24,1.022,0.036,"0,0,1,0",v
2011-03-12 08:30,1.219,0.032,"0,0,1,0",v
2011-03-12 08:36,0.97,0.033,"0,0,1,0",v
2011-03-12 08:42,1.275,0.035,"0,0,1,0",v
2011-03-12 08:48,1.034,0.047,"0,0,1,0",v
2011-03-12 08:54,1.17,0.036,"0,0,1,0",v
2011-03-12 09:00,1.102,0.057,"0,0,1,0",v
2011-03-12 09:06,1.077,0.045,"0,0,0,0",v
2011-03-12 09:12,1.093,0.033,"0,0,0,0",v
2011-03-12 09:18,1.126,0.042,"0,0,0,0",v
2011-03-12 09:24,1.058,0.032,"0,0,0,0",v
2011-03-12 09:30,1.117,0.052,"0,0,0,0",v
2011-03-12 09:36,1.078,0.038,"0,0,0,0",v
2011-03-12 09:42,1.132,0.038,"0,0,0,0",v
2011-03-12 09:48,1.03,0.039,"0,0,0,0",v
2011-03-12 09:54,1.149,0.048,"0,0,1,0",v
2011-03-12 10:00,1.059,0.072,"0,0,1,0",v
2011-03-12 10:06,1.068,0.058,"0,0,0,0",v
2011-03-12 10:12,1.035,0.061,"0,0,0,0",v
2011-03-12 10:18,1.095,0.057,"0,0,0,0",v
2011-03-12 10:24,1.08,0.055,"0,0,0,0",v
2011-03-12 10:30,1.07,0.032,"0,0,0,0",v
2011-03-12 10:36,1.06,0.026,"0,0,0,0",v
2011-03-12 10:42,1.09,0.037,"0,0,0,0",v
2011-03-12 10:48,1.058,0.03,"0,0,0,0",v
2011-03-12 10:54,1.05,0.032,"0,0,0,0",v
2011-03-12 11:00,1.024,0.041,"0,0,0,0",v
2011-03-12 11:06,1.074,0.056,"0,0,0,0",v
2011-03-12 11:12,0.994,0.053,"0,0,0,0",v
2011-03-12 11:18,1.078,0.048,"0,0,0,0",v
2011-03-12 11:24,1.015,0.038,"0,0,0,0",v
2011-03-12 11:30,1.038,0.026,"0,0,0,0",v
2011-03-12 11:36,1.033,0.035,"0,0,0,0",v
2011-03-12 11:42,1.047,0.026,"0,0,0,0",v
2011-03-12 11:48,0.968,0.023,"0,0,0,0",v
2011-03-12 11:54,0.994,0.031,"0,0,0,0",v
2011-03-12 12:00,1.027,0.028,"0,0,0,0",v
2011-03-12 12:06,0.978,0.027,"0,0,0,0",v
2011-03-12 12:12,0.875,0.032,"0,0,0,0",v
2011-03-12 12:18,1.098,0.038,"0,0,1,0",v
2011-03-12 12:24,0.927,0.031,"0,0,1,0",v
2011-03-12 12:30,0.955,0.038,"0,0,1,0",v
2011-03-12 12:36,1.06,0.035,"0,0,0,0",v
2011-03-12 12:42,0.934,0.028,"0,0,0,0",v
2011-03-12 12:48,0.971,0.03,"0,0,1,0",v
2011-03-12 12:54,1.053,0.041,"0,0,0,0",v
2011-03-12 13:00,0.9,0.032,"0,0,0,0",v
2011-03-12 13:06,0.961,0.028,"0,0,1,0",v
2011-03-12 13:12,0.975,0.037,"0,0,0,0",v
2011-03-12 13:18,0.905,0.026,"0,0,0,0",v
2011-03-12 13:24,0.946,0.023,"0,0,0,0",v
2011-03-12 13:30,0.946,0.033,"0,0,0,0",v
2011-03-12 13:36,0.997,0.027,"0,0,0,0",v
2011-03-12 13:42,0.901,0.041,"0,0,0,0",v
2011-03-12 13:48,1.006,0.039,"0,0,0,0",v
2011-03-12 13:54,0.931,0.04,"0,0,1,0",v
2011-03-12 14:00,0.983,0.05,"0,0,0,0",v
2011-03-12 14:06,0.911,0.03,"0,0,0,0",v
2011-03-12 14:12,0.984,0.023,"0,0,0,0",v
2011-03-12 14:18,0.913,0.022,"0,0,0,0",v
2011-03-12 14:24,0.929,0.024,"0,0,0,0",v
2011-03-12 14:30,0.899,0.022,"0,0,0,0",v
2011-03-12 14:36,0.991,0.022,"0,0,0,0",v
2011-03-12 14:42,0.884,0.026,"0,0,0,0",v
2011-03-12 14:48,0.97,0.028,"0,0,1,0",v
2011-03-12 14:54,0.927,0.025,"0,0,0,0",v
2011-03-12 15:00,0.977,0.029,"0,0,0,0",v
2011-03-12 15:06,0.964,0.025,"0,0,0,0",v
2011-03-12 15:12,0.972,0.034,"0,0,0,0",v
2011-03-12 15:18,0.933,0.047,"0,0,0,0",v
2011-03-12 15:24,0.975,0.047,"0,0,0,0",v
2011-03-12 15:30,0.957,0.038,"0,0,0,0",v
2011-03-12 15:36,0.953,0.028,"0,0,0,0",v
2011-03-12 15:42,0.913,0.036,"0,0,0,0",v
2011-03-12 15:48,1.002,0.037,"0,0,0,0",v
2011-03-12 15:54,0.902,0.027,"0,0,0,0",v
2011-03-12 16:00,0.984,0.025,"0,0,1,0",v
2011-03-12 16:06,0.948,0.034,"0,0,0,0",v
2011-03-12 16:12,1.025,0.024,"0,0,0,0",v
2011-03-12 16:18,0.921,0.025,"0,0,0,0",v
2011-03-12 16:24,1.006,0.025,"0,0,1,0",v
2011-03-12 16:30,0.964,0.028,"0,0,0,0",v
2011-03-12 16:36,0.975,0.031,"0,0,0,0",v
2011-03-12 16:42,0.924,0.034,"0,0,0,0",v
2011-03-12 16:48,1.032,0.052,"0,0,0,0",v
2011-03-12 16:54,0.956,0.029,"0,0,0,0",v
2011-03-12 17:00,0.973,0.024,"0,0,0,0",v
2011-03-12 17:06,0.973,0.036,"0,0,0,0",v
2011-03-12 17:12,0.973,0.041,"0,0,0,0",v
2011-03-12 17:18,1.021,0.037,"0,0,0,0",v
2011-03-12 17:24,1.011,0.036,"0,0,0,0",v
2011-03-12 17:30,0.956,0.048,"0,0,0,0",v
2011-03-12 17:36,1.083,0.056,"0,0,0,0",v
2011-03-12 17:42,0.93,0.061,"0,0,1,0",v
2011-03-12 17:48,1.039,0.053,"0,0,1,0",v
2011-03-12 17:54,1.025,0.032,"0,0,1,0",v
2011-03-12 18:00,1.022,0.036,"0,0,0,0",v
2011-03-12 18:06,0.984,0.027,"0,0,0,0",v
2011-03-12 18:12,1.029,0.026,"0,0,0,0",v
2011-03-12 18:18,1.015,0.029,"0,0,0,0",v
2011-03-12 18:24,1.054,0.032,"0,0,0,0",v
2011-03-12 18:30,1.004,0.032,"0,0,0,0",v
2011-03-12 18:36,1.047,0.025,"0,0,0,0",v
2011-03-12 18:42,1.02,0.022,"0,0,0,0",v
2011-03-12 18:48,1.019,0.024,"0,0,0,0",v
2011-03-12 18:54,1.065,0.027,"0,0,0,0",v
2011-03-12 19:00,1.019,0.023,"0,0,0,0",v
2011-03-12 19:06,1.019,0.027,"0,0,0,0",v
2011-03-12 19:12,1.055,0.026,"0,0,0,0",v
2011-03-12 19:18,0.961,0.026,"0,0,0,0",v
2011-03-12 19:24,1.045,0.024,"0,0,0,0",v
2011-03-12 19:30,1.031,0.023,"0,0,0,0",v
2011-03-12 19:36,1.03,0.024,"0,0,0,0",v
2011-03-12 19:42,1.032,0.029,"0,0,0,0",v
2011-03-12 19:48,1.063,0.024,"0,0,0,0",v
2011-03-12 19:54,0.995,0.024,"0,0,0,0",v
2011-03-12 20:00,1.071,0.031,"0,0,0,0",v
2011-03-12 20:06,0.999,0.042,"0,0,0,0",v
2011-03-12 20:12,1.059,0.043,"0,0,0,0",v
2011-03-12 20:18,1.008,0.031,"0,0,0,0",v
2011-03-12 20:24,0.996,0.023,"0,0,0,0",v
2011-03-12 20:30,1.014,0.027,"0,0,0,0",v
2011-03-12 20:36,1.021,0.032,"0,0,0,0",v
2011-03-12 20:42,1.037,0.05,"0,0,0,0",v
2011-03-12 20:48,1.043,0.044,"0,0,0,0",v
2011-03-12 20:54,0.983,0.04,"0,0,0,0",v
2011-03-12 21:00,1.068,0.041,"0,0,0,0",v
2011-03-12 21:06,1.023,0.05,"0,0,0,0",v
2011-03-12 21:12,1.045,0.047,"0,0,0,0",v
2011-03-12 21:18,1.005,0.053,"0,0,0,0",v
2011-03-12 21:24,1.016,0.043,"0,0,0,0",v
2011-03-12 21:30,0.959,0.034,"0,0,0,0",v
2011-03-12 21:36,1.044,0.036,"0,0,0,0",v
2011-03-12 21:42,0.951,0.043,"0,0,0,0",v
2011-03-12 21:48,0.955,0.04,"0,0,0,0",v
2011-03-12 21:54,1.032,0.045,"0,0,0,0",v
2011-03-12 22:00,0.844,0.026,"0,0,0,0",v
2011-03-12 22:06,1.096,0.026,"0,0,1,0",v
2011-03-12 22:12,0.9,0.025,"0,0,1,0",v
2011-03-12 22:18,0.985,0.025,"0,0,1,0",v
2011-03-12 22:24,0.957,0.024,"0,0,1,0",v
2011-03-12 22:30,0.962,0.025,"0,0,0,0",v
